plotID,plot.sub,KangarooScat,genus,species,speciesID,soilCanopy,resprouter,Chng
MAT07,MAT07.2b,2.75,Banksia,prionotes,bankprio,canopy,No,1
MAT07,MAT07.2b,2.75,Calytrix,sp.,calytrixSP,soil,No,-1
MAT07,MAT07.2b,2.75,Conospermum,boreale,conobore,soil,Yes,0.555555556
MAT07,MAT07.2b,2.75,Daviesia,divaricata,davidiva,soil,Yes,0
MAT07,MAT07.2b,2.75,Daviesia,triflora,davitrif,soil,Yes,-0.066666667
MAT07,MAT07.2b,2.75,Eremaea,beaufortioides,erembeau,canopy,Yes,0.739130435
MAT07,MAT07.2b,2.75,Gompholobium,tomentosum,gomptome,soil,No,1
MAT07,MAT07.2b,2.75,Hibbertia,hypericoides,hibbhype,soil,Yes,1
MAT07,MAT07.2b,2.75,Leucopogon,sp. Arrowsmith,leucarro,soil,No,0.5
MAT07,MAT07.2b,2.75,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAT07,MAT07.2b,2.75,Lysinema,ciliatum,lysicili,soil,No,-1
MAT07,MAT07.2b,2.75,Melaleuca,leuropoma,melaleur,canopy,Yes,0.777777778
MAT07,MAT07.2b,2.75,Persoonia,acicularis,persacic,soil,Yes,0.333333333
MAT07,MAT07.2b,2.75,Pileanthus,filifolius,pilefili,soil,Yes,0.2
MAT07,MAT07.2b,2.75,Scholtzia,laxiflora,scholaxi,soil,Yes,0.3125
MAT07,MAT07.2b,2.75,Astroloma,xerophyllum,astrxero,soil,No,0.142857143
MAT07,MAT07.2b,2.75,Banksia,attenuata,bankatte,canopy,Yes,-0.5
MAT07,MAT07.2c,2.4,Astroloma,microdonta,astrmicr,soil,Yes,1
MAT07,MAT07.2c,2.4,Astroloma,xerophyllum,astrxero,soil,No,1
MAT07,MAT07.2c,2.4,Daviesia,triflora,davitrif,soil,Yes,0.142857143
MAT07,MAT07.2c,2.4,Eremaea,beaufortioides,erembeau,canopy,Yes,0.5
MAT07,MAT07.2c,2.4,Banksia,attenuata,bankatte,canopy,Yes,0.142857143
MAT07,MAT07.2c,2.4,Calytrix,sp.,calytrixSP,soil,No,-1
MAT07,MAT07.2c,2.4,Leucopogon,conostephioides,leuccono,soil,No,1
MAT07,MAT07.2c,2.4,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAT07,MAT07.2c,2.4,Gompholobium,tomentosum,gomptome,soil,No,1
MAT07,MAT07.2c,2.4,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
MAT07,MAT07.2c,2.4,Persoonia,acicularis,persacic,soil,Yes,0.333333333
MAT07,MAT07.2c,2.4,Petrophile,macrostachya,petrmacr,canopy,Yes,1
MAT07,MAT07.2c,2.4,Pileanthus,filifolius,pilefili,soil,Yes,0.0625
MAT07,MAT07.2c,2.4,Scholtzia,laxiflora,scholaxi,soil,Yes,0.090909091
MAT07,MAT07.2c,2.4,Synaphea,spinulosa,synaspin,soil,Yes,-1
MAT07,MAT07.2c,2.4,Lysinema,ciliatum,lysicili,soil,No,-1
MAT07,MAT07.2c,2.4,Melaleuca,leuropoma,melaleur,canopy,Yes,0.377777778
MAT07,MAT07.2d,1.8,Banksia,attenuata,bankatte,canopy,Yes,0.333333333
MAT07,MAT07.2d,1.8,Banksia,menziesii,bankmenz,canopy,Yes,-1
MAT07,MAT07.2d,1.8,Daviesia,divaricata,davidiva,soil,Yes,0
MAT07,MAT07.2d,1.8,Eremaea,beaufortioides,erembeau,canopy,Yes,0.5
MAT07,MAT07.2d,1.8,Calytrix,sp.,calytrixSP,soil,No,-1
MAT07,MAT07.2d,1.8,Conospermum,boreale,conobore,soil,Yes,0.4
MAT07,MAT07.2d,1.8,Leucopogon,sp. Arrowsmith,leucarro,soil,No,0.833333333
MAT07,MAT07.2d,1.8,Leucopogon,conostephioides,leuccono,soil,No,1
MAT07,MAT07.2d,1.8,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAT07,MAT07.2d,1.8,Melaleuca,leuropoma,melaleur,canopy,Yes,0.333333333
MAT07,MAT07.2d,1.8,Persoonia,acicularis,persacic,soil,Yes,0.238095238
MAT07,MAT07.2d,1.8,Pileanthus,filifolius,pilefili,soil,Yes,0.407407407
MAT07,MAT07.2d,1.8,Scholtzia,laxiflora,scholaxi,soil,Yes,0.133333333
MAT07,MAT07.2d,1.8,Gompholobium,tomentosum,gomptome,soil,No,1
MAT07,MAT07.2d,1.8,Leptospermum,spinescens,leptspin,canopy,Yes,0
MAX07,MAX07.1a,0,Acacia,cavealis,acaccave,soil,Yes,1
MAX07,MAX07.1a,0,Banksia,attenuata,bankatte,canopy,Yes,1
MAX07,MAX07.1a,0,Conospermum,boreale,conobore,soil,Yes,0.866666667
MAX07,MAX07.1a,0,Daviesia,divaricata,davidiva,soil,Yes,0
MAX07,MAX07.1a,0,Banksia,hookeriana,bankhook,canopy,No,0.333333333
MAX07,MAX07.1a,0,Calytrix,sp.,calytrixSP,soil,No,0
MAX07,MAX07.1a,0,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAX07,MAX07.1a,0,Melaleuca,leuropoma,melaleur,canopy,Yes,0.090909091
MAX07,MAX07.1a,0,Pileanthus,filifolius,pilefili,soil,Yes,0.2
MAX07,MAX07.1a,0,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.111111111
MAX07,MAX07.1a,0,Synaphea,spinulosa,synaspin,soil,Yes,0.428571429
MAX07,MAX07.1a,0,Verticordia,grandis,vertgran,soil,Yes,0
MAX07,MAX07.1a,0,Eremaea,beaufortioides,erembeau,canopy,Yes,0.142857143
MAX07,MAX07.1a,0,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
MAX07,MAX07.1b,0.666666667,Acacia,cavealis,acaccave,soil,Yes,1
MAX07,MAX07.1b,0.666666667,Calytrix,sp.,calytrixSP,soil,No,-0.454545455
MAX07,MAX07.1b,0.666666667,Conospermum,boreale,conobore,soil,Yes,0.666666667
MAX07,MAX07.1b,0.666666667,Banksia,attenuata,bankatte,canopy,Yes,0.142857143
MAX07,MAX07.1b,0.666666667,Banksia,hookeriana,bankhook,canopy,No,0.571428571
MAX07,MAX07.1b,0.666666667,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
MAX07,MAX07.1b,0.666666667,Leucopogon,conostephioides,leuccono,soil,No,1
MAX07,MAX07.1b,0.666666667,Melaleuca,leuropoma,melaleur,canopy,Yes,0.142857143
MAX07,MAX07.1b,0.666666667,Persoonia,acicularis,persacic,soil,Yes,1
MAX07,MAX07.1b,0.666666667,Pileanthus,filifolius,pilefili,soil,Yes,0.4
MAX07,MAX07.1b,0.666666667,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.2
MAX07,MAX07.1b,0.666666667,Eremaea,beaufortioides,erembeau,canopy,Yes,1
MAX07,MAX07.1b,0.666666667,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.333333333
MAX07,MAX07.1c,1,Acacia,cavealis,acaccave,soil,Yes,0.8
MAX07,MAX07.1c,1,Banksia,menziesii,bankmenz,canopy,Yes,-1
MAX07,MAX07.1c,1,Calytrix,sp.,calytrixSP,soil,No,-1
MAX07,MAX07.1c,1,Banksia,attenuata,bankatte,canopy,Yes,0
MAX07,MAX07.1c,1,Banksia,hookeriana,bankhook,canopy,No,1
MAX07,MAX07.1c,1,Eremaea,beaufortioides,erembeau,canopy,Yes,0.6
MAX07,MAX07.1c,1,Leucopogon,sp. Arrowsmith,leucarro,soil,No,0.666666667
MAX07,MAX07.1c,1,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAX07,MAX07.1c,1,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.25
MAX07,MAX07.1c,1,Pileanthus,filifolius,pilefili,soil,Yes,0.347826087
MAX07,MAX07.1c,1,Scholtzia,laxiflora,scholaxi,soil,Yes,0.090909091
MAX07,MAX07.1c,1,Verticordia,grandis,vertgran,soil,Yes,-1
MAX07,MAX07.1c,1,Conospermum,boreale,conobore,soil,Yes,0.764705882
MAX07,MAX07.1c,1,Daviesia,divaricata,davidiva,soil,Yes,0
MAX07,MAX07.1d,0.8,Acacia,cavealis,acaccave,soil,Yes,0.636363636
MAX07,MAX07.1d,0.8,Conospermum,boreale,conobore,soil,Yes,0.714285714
MAX07,MAX07.1d,0.8,Daviesia,divaricata,davidiva,soil,Yes,-0.111111111
MAX07,MAX07.1d,0.8,Banksia,attenuata,bankatte,canopy,Yes,0.5
MAX07,MAX07.1d,0.8,Banksia,hookeriana,bankhook,canopy,No,-0.6
MAX07,MAX07.1d,0.8,Leucopogon,sp. Arrowsmith,leucarro,soil,No,1
MAX07,MAX07.1d,0.8,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAX07,MAX07.1d,0.8,Melaleuca,leuropoma,melaleur,canopy,Yes,0.176470588
MAX07,MAX07.1d,0.8,Persoonia,acicularis,persacic,soil,Yes,-0.333333333
MAX07,MAX07.1d,0.8,Pileanthus,filifolius,pilefili,soil,Yes,0.25
MAX07,MAX07.1d,0.8,Scholtzia,laxiflora,scholaxi,soil,Yes,0.096774194
MAX07,MAX07.1d,0.8,Eremaea,beaufortioides,erembeau,canopy,Yes,-0.5
MAX07,MAX07.1d,0.8,Leptospermum,spinescens,leptspin,canopy,Yes,-1
MAX07,MAX07.2a,0.75,Acacia,cavealis,acaccave,soil,Yes,1
MAX07,MAX07.2a,0.75,Conospermum,boreale,conobore,soil,Yes,0
MAX07,MAX07.2a,0.75,Daviesia,divaricata,davidiva,soil,Yes,-1
MAX07,MAX07.2a,0.75,Banksia,attenuata,bankatte,canopy,Yes,0.2
MAX07,MAX07.2a,0.75,Banksia,hookeriana,bankhook,canopy,No,0.75
MAX07,MAX07.2a,0.75,Leptospermum,spinescens,leptspin,canopy,Yes,-1
MAX07,MAX07.2a,0.75,Leucopogon,sp. Arrowsmith,leucarro,soil,No,-0.666666667
MAX07,MAX07.2a,0.75,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAX07,MAX07.2a,0.75,Melaleuca,leuropoma,melaleur,canopy,Yes,0.2
MAX07,MAX07.2a,0.75,Pileanthus,filifolius,pilefili,soil,Yes,0.083333333
MAX07,MAX07.2a,0.75,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.2
MAX07,MAX07.2a,0.75,Synaphea,spinulosa,synaspin,soil,Yes,1
MAX07,MAX07.2a,0.75,Verticordia,grandis,vertgran,soil,Yes,-1
MAX07,MAX07.2a,0.75,Eremaea,beaufortioides,erembeau,canopy,Yes,-0.090909091
MAX07,MAX07.2a,0.75,Daviesia,triflora,davitrif,soil,Yes,-1
MAX07,MAX07.2b,0.75,Banksia,attenuata,bankatte,canopy,Yes,0.058823529
MAX07,MAX07.2b,0.75,Banksia,elegans,bankeleg,canopy,Yes,0
MAX07,MAX07.2b,0.75,Acacia,cavealis,acaccave,soil,Yes,0.777777778
MAX07,MAX07.2b,0.75,Conospermum,boreale,conobore,soil,Yes,0.4
MAX07,MAX07.2b,0.75,Eremaea,beaufortioides,erembeau,canopy,Yes,0.714285714
MAX07,MAX07.2b,0.75,Leptospermum,spinescens,leptspin,canopy,Yes,0
MAX07,MAX07.2b,0.75,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-1
MAX07,MAX07.2b,0.75,Melaleuca,leuropoma,melaleur,canopy,Yes,0.333333333
MAX07,MAX07.2b,0.75,Pileanthus,filifolius,pilefili,soil,Yes,0.268292683
MAX07,MAX07.2b,0.75,Scholtzia,laxiflora,scholaxi,soil,Yes,0.125
MAX07,MAX07.2b,0.75,Synaphea,spinulosa,synaspin,soil,Yes,0
MAX07,MAX07.2b,0.75,Banksia,hookeriana,bankhook,canopy,No,0.545454545
MAX07,MAX07.2b,0.75,Calytrix,sp.,calytrixSP,soil,No,-1
MAX07,MAX07.2c,0,Banksia,hookeriana,bankhook,canopy,No,0.333333333
MAX07,MAX07.2c,0,Calytrix,sp.,calytrixSP,soil,No,-1
MAX07,MAX07.2c,0,Acacia,cavealis,acaccave,soil,Yes,0.789473684
MAX07,MAX07.2c,0,Banksia,attenuata,bankatte,canopy,Yes,0
MAX07,MAX07.2c,0,Eremaea,beaufortioides,erembeau,canopy,Yes,-0.333333333
MAX07,MAX07.2c,0,Leucopogon,sp. Arrowsmith,leucarro,soil,No,0
MAX07,MAX07.2c,0,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-0.6
MAX07,MAX07.2c,0,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.076923077
MAX07,MAX07.2c,0,Pileanthus,filifolius,pilefili,soil,Yes,0.103448276
MAX07,MAX07.2c,0,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.111111111
MAX07,MAX07.2c,0,Conospermum,boreale,conobore,soil,Yes,0.846153846
MAX07,MAX07.2c,0,Daviesia,divaricata,davidiva,soil,Yes,0
MAX07,MAX07.2d,1,Acacia,cavealis,acaccave,soil,Yes,1
MAX07,MAX07.2d,1,Banksia,hookeriana,bankhook,canopy,No,0.166666667
MAX07,MAX07.2d,1,Calytrix,sp.,calytrixSP,soil,No,-1
MAX07,MAX07.2d,1,Astroloma,xerophyllum,astrxero,soil,No,1
MAX07,MAX07.2d,1,Banksia,attenuata,bankatte,canopy,Yes,0.285714286
MAX07,MAX07.2d,1,Eremaea,beaufortioides,erembeau,canopy,Yes,0.25
MAX07,MAX07.2d,1,Leptospermum,spinescens,leptspin,canopy,Yes,0
MAX07,MAX07.2d,1,Leucopogon,sp. Arrowsmith,leucarro,soil,No,0
MAX07,MAX07.2d,1,Leucopogon,sp. Northern ciliate,leucnoci,soil,No,-0.652173913
MAX07,MAX07.2d,1,Melaleuca,leuropoma,melaleur,canopy,Yes,-0.5
MAX07,MAX07.2d,1,Pileanthus,filifolius,pilefili,soil,Yes,0.388888889
MAX07,MAX07.2d,1,Scholtzia,laxiflora,scholaxi,soil,Yes,-0.285714286
MAX07,MAX07.2d,1,Verticordia,grandis,vertgran,soil,Yes,0
MAX07,MAX07.2d,1,Daviesia,triflora,davitrif,soil,Yes,1
MAX07,MAX07.2d,1,Conospermum,boreale,conobore,soil,Yes,0.6
MP08,MP08.1a,6.25,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.1a,6.25,Calothamnus,hirsutus,calohirs,canopy,Yes,-1
MP08,MP08.1a,6.25,Astroloma,xerophyllum,astrxero,soil,No,1
MP08,MP08.1a,6.25,Darwinia,speciosa,darwspec,soil,Yes,1
MP08,MP08.1a,6.25,Eremea,violacea,eremviol,canopy,Yes,-0.142857143
MP08,MP08.1a,6.25,Hakea,polyanthema,hakepoly,canopy,No,-0.714285714
MP08,MP08.1a,6.25,Hibbertia,crassifolia,hibbcras,soil,Yes,-1
MP08,MP08.1a,6.25,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.2
MP08,MP08.1a,6.25,Leucopogon,conostephioides,leuccono,soil,No,0.272727273
MP08,MP08.1a,6.25,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.714285714
MP08,MP08.1a,6.25,Melaleuca,leuropoma,melaleur,canopy,Yes,0.636363636
MP08,MP08.1a,6.25,Petrophile,brevifolia,petrbrev,canopy,Yes,0
MP08,MP08.1a,6.25,Pileanthus,filifolius,pilefili,soil,Yes,0.348837209
MP08,MP08.1a,6.25,Verticordia,densiflora,vertdens,soil,Yes,0.230769231
MP08,MP08.1a,6.25,Verticordia,grandis,vertgran,soil,Yes,-1
MP08,MP08.1a,6.25,Conospermum,wycherleyi,conowych,soil,Yes,-0.6
MP08,MP08.1a,6.25,Calytrix,superba,calysupe,soil,Yes,0.142857143
MP08,MP08.1b,2.5,Banksia,attenuata,bankatte,canopy,Yes,1
MP08,MP08.1b,2.5,Banksia,dallanneyi,bankdall,canopy,Yes,-1
MP08,MP08.1b,2.5,Astroloma,xerophyllum,astrxero,soil,No,-1
MP08,MP08.1b,2.5,Cryptandra,myriantha,crypmyri,soil,No,1
MP08,MP08.1b,2.5,Darwinia,speciosa,darwspec,soil,Yes,0
MP08,MP08.1b,2.5,Daviesia,divaricata,davidiva,soil,Yes,-1
MP08,MP08.1b,2.5,Daviesia,nudiflora,davinudi,soil,Yes,-1
MP08,MP08.1b,2.5,Eremaea,ectadioclada,eremecta,canopy,Yes,-1
MP08,MP08.1b,2.5,Eremea,violacea,eremviol,canopy,Yes,-1
MP08,MP08.1b,2.5,Hakea,candolleana,hakecand,canopy,Yes,-1
MP08,MP08.1b,2.5,Hakea,polyanthema,hakepoly,canopy,No,0.777777778
MP08,MP08.1b,2.5,Hibbertia,crassifolia,hibbcras,soil,Yes,-0.333333333
MP08,MP08.1b,2.5,Hibbertia,hypericoides,hibbhype,soil,Yes,1
MP08,MP08.1b,2.5,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0.333333333
MP08,MP08.1b,2.5,Calytrix,sp.,calytrixSP,soil,No,0.92
MP08,MP08.1b,2.5,Conospermum,wycherleyi,conowych,soil,Yes,-1
MP08,MP08.1b,2.5,Leucopogon,sp. South Eneabba,leucsoen,soil,No,1
MP08,MP08.1b,2.5,Melaleuca,leuropoma,melaleur,canopy,Yes,0.636363636
MP08,MP08.1b,2.5,Pileanthus,filifolius,pilefili,soil,Yes,0.4
MP08,MP08.1b,2.5,Scholtzia,laxiflora,scholaxi,soil,Yes,0.333333333
MP08,MP08.1b,2.5,Synaphea,spinulosa,synaspin,soil,Yes,-1
MP08,MP08.1b,2.5,Verticordia,densiflora,vertdens,soil,Yes,0.304347826
MP08,MP08.1b,2.5,Leptospermum ,oligandrum,leptolig,soil,Yes,0.866666667
MP08,MP08.1b,2.5,Leucopogon,conostephioides,leuccono,soil,No,-1
MP08,MP08.1c,2.2,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.1c,2.2,Daviesia,divaricata,davidiva,soil,Yes,-1
MP08,MP08.1c,2.2,Daviesia,nudiflora,davinudi,soil,Yes,-1
MP08,MP08.1c,2.2,Conospermum,wycherleyi,conowych,soil,Yes,-1
MP08,MP08.1c,2.2,Cryptandra,myriantha,crypmyri,soil,No,1
MP08,MP08.1c,2.2,Hibbertia,crassifolia,hibbcras,soil,Yes,-1
MP08,MP08.1c,2.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-1
MP08,MP08.1c,2.2,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,1
MP08,MP08.1c,2.2,Leptospermum,spinescens,leptspin,canopy,Yes,0
MP08,MP08.1c,2.2,Leucopogon,conostephioides,leuccono,soil,No,-1
MP08,MP08.1c,2.2,Leucopogon,sp. South Eneabba,leucsoen,soil,No,1
MP08,MP08.1c,2.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.75
MP08,MP08.1c,2.2,Pileanthus,filifolius,pilefili,soil,Yes,0.391304348
MP08,MP08.1c,2.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.263157895
MP08,MP08.1c,2.2,Verticordia,densiflora,vertdens,soil,Yes,0.625
MP08,MP08.1c,2.2,Eremea,violacea,eremviol,canopy,Yes,0
MP08,MP08.1c,2.2,Hakea,polyanthema,hakepoly,canopy,No,-0.2
MP08,MP08.1d,6.8,Acacia,latipes,acaclati,soil,Yes,-1
MP08,MP08.1d,6.8,Astroloma,xerophyllum,astrxero,soil,No,1
MP08,MP08.1d,6.8,Banksia,menziesii,bankmenz,canopy,Yes,1
MP08,MP08.1d,6.8,Calytrix,sp.,calytrixSP,soil,No,1
MP08,MP08.1d,6.8,Conospermum,wycherleyi,conowych,soil,Yes,-1
MP08,MP08.1d,6.8,Cryptandra,myriantha,crypmyri,soil,No,1
MP08,MP08.1d,6.8,Daviesia,nudiflora,davinudi,soil,Yes,-1
MP08,MP08.1d,6.8,Daviesia,triflora,davitrif,soil,Yes,-1
MP08,MP08.1d,6.8,Eremea,violacea,eremviol,canopy,Yes,-1
MP08,MP08.1d,6.8,Hakea,polyanthema,hakepoly,canopy,No,-0.818181818
MP08,MP08.1d,6.8,Hibbertia,crassifolia,hibbcras,soil,Yes,-1
MP08,MP08.1d,6.8,Hibbertia,hypericoides,hibbhype,soil,Yes,-1
MP08,MP08.1d,6.8,Leptospermum,spinescens,leptspin,canopy,Yes,1
MP08,MP08.1d,6.8,Banksia,attenuata,bankatte,canopy,Yes,0.333333333
MP08,MP08.1d,6.8,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.1d,6.8,Petrophile,brevifolia,petrbrev,canopy,Yes,0
MP08,MP08.1d,6.8,Pileanthus,filifolius,pilefili,soil,Yes,0.583333333
MP08,MP08.1d,6.8,Pimelea,sp.,pimeleaSP,soil,Yes,1
MP08,MP08.1d,6.8,Scholtzia,laxiflora,scholaxi,soil,Yes,0.363636364
MP08,MP08.1d,6.8,Verticordia,densiflora,vertdens,soil,Yes,0.866666667
MP08,MP08.1d,6.8,Verticordia,sp.,verticordSP,soil,No,0.6
MP08,MP08.1d,6.8,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.769230769
MP08,MP08.1d,6.8,Melaleuca,leuropoma,melaleur,canopy,Yes,0.739130435
MP08,MP08.2a,9.75,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.2a,9.75,Calytrix,sp.,calytrixSP,soil,No,1
MP08,MP08.2a,9.75,Conospermum,wycherleyi,conowych,soil,Yes,0.5
MP08,MP08.2a,9.75,Banksia,menziesii,bankmenz,canopy,Yes,1
MP08,MP08.2a,9.75,Banksia,shuttleworthiana,bankshut,canopy,Yes,-1
MP08,MP08.2a,9.75,Eremea,violacea,eremviol,canopy,Yes,0
MP08,MP08.2a,9.75,Hakea,candolleana,hakecand,canopy,Yes,0
MP08,MP08.2a,9.75,Hakea,polyanthema,hakepoly,canopy,No,-0.636363636
MP08,MP08.2a,9.75,Hibbertia,crassifolia,hibbcras,soil,Yes,-1
MP08,MP08.2a,9.75,Hibbertia,hypericoides,hibbhype,soil,Yes,0
MP08,MP08.2a,9.75,Leptospermum ,oligandrum,leptolig,soil,Yes,1
MP08,MP08.2a,9.75,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.888888889
MP08,MP08.2a,9.75,Melaleuca,leuropoma,melaleur,canopy,Yes,0.677419355
MP08,MP08.2a,9.75,Petrophile,brevifolia,petrbrev,canopy,Yes,-0.142857143
MP08,MP08.2a,9.75,Pileanthus,filifolius,pilefili,soil,Yes,0.428571429
MP08,MP08.2a,9.75,Pimelea,sp.,pimeleaSP,soil,Yes,1
MP08,MP08.2a,9.75,Scholtzia,laxiflora,scholaxi,soil,Yes,0.676470588
MP08,MP08.2a,9.75,Verticordia,densiflora,vertdens,soil,Yes,0.333333333
MP08,MP08.2a,9.75,Verticordia,sp.,verticordSP,soil,No,-1
MP08,MP08.2a,9.75,Darwinia,speciosa,darwspec,soil,Yes,0.333333333
MP08,MP08.2a,9.75,Cryptandra,myriantha,crypmyri,soil,No,0.789473684
MP08,MP08.2b,1,Astroloma,xerophyllum,astrxero,soil,No,-0.333333333
MP08,MP08.2b,1,Banksia,attenuata,bankatte,canopy,Yes,0.333333333
MP08,MP08.2b,1,Astroloma,microdonta,astrmicr,soil,Yes,-1
MP08,MP08.2b,1,Cryptandra,myriantha,crypmyri,soil,No,1
MP08,MP08.2b,1,Daviesia,divaricata,davidiva,soil,Yes,-1
MP08,MP08.2b,1,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.2b,1,Conospermum,wycherleyi,conowych,soil,Yes,-0.6
MP08,MP08.2b,1,Hibbertia,hypericoides,hibbhype,soil,Yes,0
MP08,MP08.2b,1,Leucopogon,sp. South Eneabba,leucsoen,soil,No,1
MP08,MP08.2b,1,Eremea,violacea,eremviol,canopy,Yes,0
MP08,MP08.2b,1,Hakea,polyanthema,hakepoly,canopy,No,-0.272727273
MP08,MP08.2b,1,Pileanthus,filifolius,pilefili,soil,Yes,0
MP08,MP08.2b,1,Scholtzia,laxiflora,scholaxi,soil,Yes,0.904761905
MP08,MP08.2b,1,Verticordia,densiflora,vertdens,soil,Yes,0.674796748
MP08,MP08.2b,1,Melaleuca,leuropoma,melaleur,canopy,Yes,0.75
MP08,MP08.2b,1,Petrophile,brevifolia,petrbrev,canopy,Yes,-1
MP08,MP08.2c,6.2,Banksia,dallanneyi,bankdall,canopy,Yes,-0.333333333
MP08,MP08.2c,6.2,Banksia,hookeriana,bankhook,canopy,No,1
MP08,MP08.2c,6.2,Astroloma,xerophyllum,astrxero,soil,No,1
MP08,MP08.2c,6.2,Banksia,attenuata,bankatte,canopy,Yes,0.142857143
MP08,MP08.2c,6.2,Conostephium,preissii,conoprei,soil,Yes,0
MP08,MP08.2c,6.2,Conospermum,wycherleyi,conowych,soil,Yes,0
MP08,MP08.2c,6.2,Calytrix,chrysantha,calychry,soil,No,-1
MP08,MP08.2c,6.2,Calytrix,superba,calysupe,soil,Yes,1
MP08,MP08.2c,6.2,Hakea,eneabba,hakeenea,canopy,Yes,0
MP08,MP08.2c,6.2,Hakea,polyanthema,hakepoly,canopy,No,-1
MP08,MP08.2c,6.2,Hibbertia,crassifolia,hibbcras,soil,Yes,-1
MP08,MP08.2c,6.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-0.714285714
MP08,MP08.2c,6.2,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,1
MP08,MP08.2c,6.2,Leptospermum,spinescens,leptspin,canopy,Yes,0
MP08,MP08.2c,6.2,Leucopogon,planifolius,leucplan,soil,No,-1
MP08,MP08.2c,6.2,Leucopogon,sp. South Eneabba,leucsoen,soil,No,0.733333333
MP08,MP08.2c,6.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.636363636
MP08,MP08.2c,6.2,Petrophile,brevifolia,petrbrev,canopy,Yes,0.666666667
MP08,MP08.2c,6.2,Petrophile,macrostachya,petrmacr,canopy,Yes,-1
MP08,MP08.2c,6.2,Pileanthus,filifolius,pilefili,soil,Yes,0.548387097
MP08,MP08.2c,6.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.066666667
MP08,MP08.2c,6.2,Verticordia,densiflora,vertdens,soil,Yes,0.75
MP08,MP08.2c,6.2,Eremea,violacea,eremviol,canopy,Yes,-1
MP08,MP08.2c,6.2,Daviesia,nudiflora,davinudi,soil,Yes,0
MP08,MP08.2d,2.2,Banksia,shuttleworthiana,bankshut,canopy,Yes,-1
MP08,MP08.2d,2.2,Conospermum,wycherleyi,conowych,soil,Yes,-1
MP08,MP08.2d,2.2,Daviesia,divaricata,davidiva,soil,Yes,-1
MP08,MP08.2d,2.2,Hakea,polyanthema,hakepoly,canopy,No,-1
MP08,MP08.2d,2.2,Hibbertia,hypericoides,hibbhype,soil,Yes,-1
MP08,MP08.2d,2.2,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,0.5
MP08,MP08.2d,2.2,Eremea,violacea,eremviol,canopy,Yes,0
MP08,MP08.2d,2.2,Leucopogon,conostephioides,leuccono,soil,No,0
MP08,MP08.2d,2.2,Melaleuca,leuropoma,melaleur,canopy,Yes,0.692307692
MP08,MP08.2d,2.2,Monotaxis,grandiflora,monogran,soil,Yes,1
MP08,MP08.2d,2.2,Leptospermum,spinescens,leptspin,canopy,Yes,1
MP08,MP08.2d,2.2,Astroloma,xerophyllum,astrxero,soil,No,1
MP08,MP08.2d,2.2,Pimelea,sp.,pimeleaSP,soil,Yes,-0.333333333
MP08,MP08.2d,2.2,Scholtzia,laxiflora,scholaxi,soil,Yes,0.727272727
MP08,MP08.2d,2.2,Verticordia,densiflora,vertdens,soil,Yes,0.826086957
MP08,MP08.2d,2.2,Petrophile,brevifolia,petrbrev,canopy,Yes,-0.5
MP08,MP08.2d,2.2,Pileanthus,filifolius,pilefili,soil,Yes,0.076923077
OC07,OC07.1a,14.5,Eremaea,beaufortioides,erembeau,canopy,Yes,0
