plotID,subplot,genus,species,speciesID,soilCanopy,resprouter,RegenType,Chng
CN08,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.043478261
CN08,1c,Hibbertia,spicata,hibbspic,soil,Yes,r,-1
CN08,1c,Melaleuca,systena,melasyst,canopy,Yes,r,0.815384615
CN08,1c,Pimelea,sp.,pimeleaSP,soil,Yes,r,1
CN08,1d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.333333333
CN08,1d,Grevillea,thelemanniana,grevthel,soil,Yes,r,-1
CN08,1d,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
CN08,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.058823529
CN08,1d,Hibbertia,spicata,hibbspic,soil,Yes,r,-0.161290323
CN08,1d,Labichea,cassioides,labicass,soil,Yes,r,-0.333333333
CN08,1d,Melaleuca,systena,melasyst,canopy,Yes,r,0
CN08,1d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.333333333
CN08,2a,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
CN08,2a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.5
CN08,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.294117647
CN08,2a,Hibbertia,spicata,hibbspic,soil,Yes,r,0.4
CN08,2a,Labichea,cassioides,labicass,soil,Yes,r,-1
CN08,2a,Melaleuca,systena,melasyst,canopy,Yes,r,0
CN08,2b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
CN08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.125
CN08,2b,Melaleuca,systena,melasyst,canopy,Yes,r,0
CN08,2b,Pimelea,sp.,pimeleaSP,soil,Yes,r,1
CN08,2c,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
CN08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.263157895
CN08,2c,Hibbertia,spicata,hibbspic,soil,Yes,r,0.636363636
CN08,2c,Melaleuca,systena,melasyst,canopy,Yes,r,0
CN08,2d,Banksia,dallanneyi,bankdall,canopy,Yes,r,-0.375
CN08,2d,Conospermum,stoechadis,conostoe,soil,Yes,r,0
CN08,2d,Grevillea,thelemanniana,grevthel,soil,Yes,r,-1
CN08,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.333333333
CN08,2d,Hibbertia,spicata,hibbspic,soil,Yes,r,0.172413793
CN08,2d,Labichea,cassioides,labicass,soil,Yes,r,-0.333333333
CN08,2d,Melaleuca,systena,melasyst,canopy,Yes,r,0.142857143
DC07,1a,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
DC07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.130434783
DC07,1a,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,-1
DC07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.176470588
DC07,1a,Pileanthus,filifolius,pilefili,soil,Yes,r,1
DC07,1b,Astroloma,microdonta,astrmicr,soil,Yes,r,0
DC07,1b,Eremaea,pauciflora,erempauc,canopy,Yes,r,-1
DC07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.259259259
DC07,1b,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,-0.333333333
DC07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.176470588
DC07,1b,Petrophile,macrostachya,petrmacr,canopy,Yes,r,0
DC07,1b,Pileanthus,filifolius,pilefili,soil,Yes,r,-1
DC07,1b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-1
DC07,1c,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.333333333
DC07,1c,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DC07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
DC07,1c,Hibbertia,spicata,hibbspic,soil,Yes,r,1
DC07,1c,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0
DC07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.058823529
DC07,1c,Pileanthus,filifolius,pilefili,soil,Yes,r,-0.142857143
DC07,1d,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
DC07,1d,Astroloma,microdonta,astrmicr,soil,Yes,r,1
DC07,1d,Conospermum,stoechadis,conostoe,soil,Yes,r,0.2
DC07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.076923077
DC07,1d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0.125
DC07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
DC07,1d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.75
DC07,2a,Calothamnus,sanguineus,calosang,canopy,Yes,r,-0.333333333
DC07,2a,Conospermum,stoechadis,conostoe,soil,Yes,r,-0.333333333
DC07,2a,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
DC07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.111111111
DC07,2a,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0.142857143
DC07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.090909091
DC07,2a,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
DC07,2a,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.333333333
DC07,2a,Synaphea,spinulosa,synaspin,soil,Yes,r,0.6
DC07,2b,Astroloma,microdonta,astrmicr,soil,Yes,r,1
DC07,2b,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DC07,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.083333333
DC07,2b,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0.333333333
DC07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.071428571
DC07,2c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,1
DC07,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.2
DC07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
DC07,2c,Petrophile,macrostachya,petrmacr,canopy,Yes,r,0
DC07,2c,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-1
DC07,2d,Calothamnus,sanguineus,calosang,canopy,Yes,r,0
DC07,2d,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-1
DC07,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.043478261
DC07,2d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0
DC07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.1
DH07,1a,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
DH07,1a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.333333333
DH07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.076923077
DH07,1a,Labichea,cassioides,labicass,soil,Yes,r,0
DH07,1a,Melaleuca,systena,melasyst,canopy,Yes,r,-0.090909091
DH07,1a,Phyllanthus,calycinus,phylcaly,soil,Yes,r,-1
DH07,1b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.2
DH07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.25
DH07,1b,Labichea,cassioides,labicass,soil,Yes,r,-0.25
DH07,1b,Melaleuca,systena,melasyst,canopy,Yes,r,0.052631579
DH07,1c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.5
DH07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,r,1
DH07,1c,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.2
DH07,1c,Hibbertia,spicata,hibbspic,soil,Yes,r,0
DH07,1c,Melaleuca,systena,melasyst,canopy,Yes,r,0
DH07,1c,Petrophile,macrostachya,petrmacr,canopy,Yes,r,1
DH07,1c,Synaphea,spinulosa,synaspin,soil,Yes,r,-1
DH07,1d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.25
DH07,1d,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.111111111
DH07,1d,Labichea,cassioides,labicass,soil,Yes,r,-0.157894737
DH07,1d,Melaleuca,systena,melasyst,canopy,Yes,r,-0.090909091
DH07,2a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.333333333
DH07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.5
DH07,2a,Melaleuca,systena,melasyst,canopy,Yes,r,-0.333333333
DH07,2b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.2
DH07,2b,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH07,2b,Hakea,lissocarpha,hakeliss,canopy,Yes,r,1
DH07,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
DH07,2b,Petrophile,macrostachya,petrmacr,canopy,Yes,r,1
DH07,2c,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
DH07,2c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.4
DH07,2c,Grevillea,thelemanniana,grevthel,soil,Yes,r,1
DH07,2c,Labichea,cassioides,labicass,soil,Yes,r,-0.5
DH07,2c,Melaleuca,systena,melasyst,canopy,Yes,r,-0.2
DH07,2d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.25
DH07,2d,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH07,2d,Hakea,lissocarpha,hakeliss,canopy,Yes,r,1
DH07,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.2
DH07,2d,Labichea,cassioides,labicass,soil,Yes,r,-0.2
DH07,2d,Melaleuca,systena,melasyst,canopy,Yes,r,0.333333333
DH07,2d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0
DH08,1a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DH08,1a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0
DH08,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.2
DH08,1a,Labichea,cassioides,labicass,soil,Yes,r,0.176470588
DH08,1a,Melaleuca,systena,melasyst,canopy,Yes,r,0.142857143
DH08,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-0.142857143
DH08,1a,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.333333333
DH08,1b,Allocasuarina,humilis,allohumi,canopy,Yes,r,1
DH08,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
DH08,1b,Jacksonia,hakeoides,jackhake,soil,Yes,r,1
DH08,1b,Labichea,cassioides,labicass,soil,Yes,r,0.058823529
DH08,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-1
DH08,1b,Melaleuca,systena,melasyst,canopy,Yes,r,0.909090909
DH08,1b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,1
DH08,1c,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.5
DH08,1c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.263157895
DH08,1c,Conospermum,stoechadis,conostoe,soil,Yes,r,0.333333333
DH08,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.1
DH08,1c,Labichea,cassioides,labicass,soil,Yes,r,0
DH08,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-1
DH08,1c,Melaleuca,systena,melasyst,canopy,Yes,r,0.2
DH08,1c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
DH08,1c,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.333333333
DH08,1d,Allocasuarina,humilis,allohumi,canopy,Yes,r,1
DH08,1d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0
DH08,1d,Daviesia,sp.,daviesiaSP,soil,Yes,r,-1
DH08,1d,Labichea,cassioides,labicass,soil,Yes,r,0.2
DH08,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
DH08,2a,Labichea,cassioides,labicass,soil,Yes,r,0
DH08,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.105263158
DH08,2a,Melaleuca,systena,melasyst,canopy,Yes,r,0.5
DH08,2b,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.2
DH08,2b,Hakea,lissocarpha,hakeliss,canopy,Yes,r,-1
DH08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
DH08,2b,Labichea,cassioides,labicass,soil,Yes,r,0
DH08,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,1
DH08,2b,Melaleuca,systena,melasyst,canopy,Yes,r,0.103448276
DH08,2b,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
DH08,2b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0
DH08,2c,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
DH08,2c,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DH08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.090909091
DH08,2c,Labichea,cassioides,labicass,soil,Yes,r,0.066666667
DH08,2c,Melaleuca,systena,melasyst,canopy,Yes,r,0.161290323
DH08,2d,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.222222222
DH08,2d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
DH08,2d,Labichea,cassioides,labicass,soil,Yes,r,0.047619048
DH08,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.8
DH08,2d,Melaleuca,systena,melasyst,canopy,Yes,r,-0.333333333
DH09,1a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DH09,1a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.6
DH09,1a,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-1
DH09,1a,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH09,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.333333333
DH09,1a,Labichea,cassioides,labicass,soil,Yes,r,-0.125
DH09,1a,Melaleuca,systena,melasyst,canopy,Yes,r,0.047619048
DH09,1b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.333333333
DH09,1b,Grevillea,thelemanniana,grevthel,soil,Yes,r,0.333333333
DH09,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.4
DH09,1b,Labichea,cassioides,labicass,soil,Yes,r,-0.75
DH09,1b,Melaleuca,systena,melasyst,canopy,Yes,r,0.333333333
DH09,1b,Synaphea,spinulosa,synaspin,soil,Yes,r,-1
DH09,1c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0
DH09,1c,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH09,1c,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DH09,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,1
DH09,1c,Hibbertia,spicata,hibbspic,soil,Yes,r,1
DH09,1c,Labichea,cassioides,labicass,soil,Yes,r,-0.176470588
DH09,1c,Melaleuca,systena,melasyst,canopy,Yes,r,0
DH09,1d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
DH09,1d,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DH09,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.333333333
DH09,1d,Hibbertia,spicata,hibbspic,soil,Yes,r,0
DH09,1d,Labichea,cassioides,labicass,soil,Yes,r,-0.142857143
DH09,1d,Melaleuca,systena,melasyst,canopy,Yes,r,0.083333333
DH09,2a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.6
DH09,2a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.5
DH09,2a,Grevillea,thelemanniana,grevthel,soil,Yes,r,0
DH09,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,1
DH09,2a,Hibbertia,spicata,hibbspic,soil,Yes,r,1
DH09,2a,Labichea,cassioides,labicass,soil,Yes,r,-0.5
DH09,2a,Melaleuca,systena,melasyst,canopy,Yes,r,0.333333333
DH09,2a,Phyllanthus,calycinus,phylcaly,soil,Yes,r,-1
DH09,2b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0
DH09,2b,Hakea,lissocarpha,hakeliss,canopy,Yes,r,-1
DH09,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.5
DH09,2b,Hibbertia,spicata,hibbspic,soil,Yes,r,1
DH09,2b,Labichea,cassioides,labicass,soil,Yes,r,-1
DH09,2b,Melaleuca,systena,melasyst,canopy,Yes,r,-0.2
DH09,2c,Grevillea,thelemanniana,grevthel,soil,Yes,r,0.333333333
DH09,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.333333333
DH09,2c,Labichea,cassioides,labicass,soil,Yes,r,-0.272727273
DH09,2c,Melaleuca,systena,melasyst,canopy,Yes,r,0.333333333
DH09,2c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,1
DH09,2d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.333333333
DH09,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
DH09,2d,Labichea,cassioides,labicass,soil,Yes,r,0.125
DH09,2d,Melaleuca,systena,melasyst,canopy,Yes,r,-0.272727273
DHN09,1a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DHN09,1a,Hakea,incrassata,hakeincr,canopy,Yes,r,0
DHN09,1a,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DHN09,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.169811321
DHN09,1a,Melaleuca,systena,melasyst,canopy,Yes,r,-0.066666667
DHN09,1a,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
DHN09,1a,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.5
DHN09,1b,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DHN09,1b,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
DHN09,1b,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DHN09,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.023255814
DHN09,1b,Labichea,cassioides,labicass,soil,Yes,r,0.6
DHN09,1b,Melaleuca,systena,melasyst,canopy,Yes,r,-0.043478261
DHN09,1b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,1b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.6
DHN09,1c,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DHN09,1c,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
DHN09,1c,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DHN09,1c,Hakea,incrassata,hakeincr,canopy,Yes,r,-1
DHN09,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.263157895
DHN09,1c,Labichea,cassioides,labicass,soil,Yes,r,0
DHN09,1c,Melaleuca,systena,melasyst,canopy,Yes,r,0.428571429
DHN09,1c,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,1c,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.384615385
DHN09,1d,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.272727273
DHN09,1d,Astroloma,microdonta,astrmicr,soil,Yes,r,0.333333333
DHN09,1d,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-1
DHN09,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.15
DHN09,1d,Labichea,cassioides,labicass,soil,Yes,r,0
DHN09,1d,Melaleuca,systena,melasyst,canopy,Yes,r,0.058823529
DHN09,1d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.6
DHN09,1d,Pimelea,sp.,pimeleaSP,soil,Yes,r,1
DHN09,1d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.36
DHN09,1d,Synaphea,spinulosa,synaspin,soil,Yes,r,0.448275862
DHN09,2a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.142857143
DHN09,2a,Astroloma,microdonta,astrmicr,soil,Yes,r,0
DHN09,2a,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-1
DHN09,2a,Hakea,incrassata,hakeincr,canopy,Yes,r,0.2
DHN09,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.228070175
DHN09,2a,Labichea,cassioides,labicass,soil,Yes,r,0.333333333
DHN09,2a,Melaleuca,systena,melasyst,canopy,Yes,r,0.032258065
DHN09,2a,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,2a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
DHN09,2a,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.25
DHN09,2a,Synaphea,spinulosa,synaspin,soil,Yes,r,0.411764706
DHN09,2b,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.333333333
DHN09,2b,Banksia,dallanneyi,bankdall,canopy,Yes,r,0
DHN09,2b,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DHN09,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.11627907
DHN09,2b,Labichea,cassioides,labicass,soil,Yes,r,-0.142857143
DHN09,2b,Melaleuca,systena,melasyst,canopy,Yes,r,-0.583333333
DHN09,2b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,2b,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
DHN09,2b,Pimelea,sp.,pimeleaSP,soil,Yes,r,1
DHN09,2b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.2
DHN09,2c,Allocasuarina,humilis,allohumi,canopy,Yes,r,0.333333333
DHN09,2c,Astroloma,microdonta,astrmicr,soil,Yes,r,1
DHN09,2c,Banksia,dallanneyi,bankdall,canopy,Yes,r,0.333333333
DHN09,2c,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DHN09,2c,Hakea,incrassata,hakeincr,canopy,Yes,r,0.333333333
DHN09,2c,Hakea,lissocarpha,hakeliss,canopy,Yes,r,0
DHN09,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.111111111
DHN09,2c,Labichea,cassioides,labicass,soil,Yes,r,0.2
DHN09,2c,Melaleuca,systena,melasyst,canopy,Yes,r,0
DHN09,2c,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
DHN09,2c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-0.333333333
DHN09,2c,Pimelea,sp.,pimeleaSP,soil,Yes,r,0
DHN09,2c,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0.142857143
DHN09,2d,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
DHN09,2d,Banksia,dallanneyi,bankdall,canopy,Yes,r,0.333333333
DHN09,2d,Conospermum,stoechadis,conostoe,soil,Yes,r,0
DHN09,2d,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-1
DHN09,2d,Hakea,incrassata,hakeincr,canopy,Yes,r,0
DHN09,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.142857143
DHN09,2d,Labichea,cassioides,labicass,soil,Yes,r,0.6
DHN09,2d,Melaleuca,systena,melasyst,canopy,Yes,r,0
DHN09,2d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.333333333
DHN09,2d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,1
LN07,1a,Allocasuarina,humilis,allohumi,canopy,Yes,r,0.2
LN07,1a,Banksia,dallanneyi,bankdall,canopy,Yes,r,0.333333333
LN07,1a,Calothamnus,sanguineus,calosang,canopy,Yes,r,0.2
LN07,1a,Diplolaena,obovata,diplobov,soil,Yes,r,1
LN07,1a,Gastrolobium,capitatum,gastcapi,soil,Yes,r,0.777777778
LN07,1a,Hakea,incrassata,hakeincr,canopy,Yes,r,-0.2
LN07,1a,Hakea,lissocarpha,hakeliss,canopy,Yes,r,-1
LN07,1a,Hakea,prostrata,hakepros,canopy,Yes,r,0
LN07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.045454545
LN07,1a,Hibbertia,spicata,hibbspic,soil,Yes,r,1
LN07,1a,Labichea,cassioides,labicass,soil,Yes,r,-0.090909091
LN07,1a,Melaleuca,systena,melasyst,canopy,Yes,r,-0.307692308
LN07,1a,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
LN07,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,1
LN07,1a,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.166666667
LN07,1b,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
LN07,1b,Banksia,dallanneyi,bankdall,canopy,Yes,r,-0.333333333
LN07,1b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
LN07,1b,Calothamnus,sanguineus,calosang,canopy,Yes,r,0.333333333
LN07,1b,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-1
LN07,1b,Hakea,incrassata,hakeincr,canopy,Yes,r,-0.142857143
LN07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.142857143
LN07,1b,Hibbertia,spicata,hibbspic,soil,Yes,r,1
LN07,1b,Labichea,cassioides,labicass,soil,Yes,r,-1
LN07,1b,Melaleuca,systena,melasyst,canopy,Yes,r,-0.028571429
LN07,1b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
LN07,1b,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.333333333
LN07,1c,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.333333333
LN07,1c,Banksia,dallanneyi,bankdall,canopy,Yes,r,-0.333333333
LN07,1c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.142857143
LN07,1c,Calothamnus,sanguineus,calosang,canopy,Yes,r,1
LN07,1c,Gastrolobium,capitatum,gastcapi,soil,Yes,r,1
LN07,1c,Hakea,incrassata,hakeincr,canopy,Yes,r,-0.25
LN07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.2
LN07,1c,Hibbertia,spicata,hibbspic,soil,Yes,r,1
LN07,1c,Labichea,cassioides,labicass,soil,Yes,r,0
LN07,1c,Melaleuca,systena,melasyst,canopy,Yes,r,-0.081081081
LN07,1c,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
LN07,1c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
LN07,1c,Scholtzia,umbellifera,schoumbe,soil,Yes,r,-0.75
LN07,1d,Allocasuarina,humilis,allohumi,canopy,Yes,r,0
LN07,1d,Banksia,dallanneyi,bankdall,canopy,Yes,r,-1
LN07,1d,Diplolaena,obovata,diplobov,soil,Yes,r,1
LN07,1d,Hakea,incrassata,hakeincr,canopy,Yes,r,1
LN07,1d,Hakea,prostrata,hakepros,canopy,Yes,r,0
LN07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.130434783
LN07,1d,Jacksonia,hakeoides,jackhake,soil,Yes,r,1
LN07,1d,Melaleuca,systena,melasyst,canopy,Yes,r,-0.428571429
LN07,1d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-0.034482759
LN07,1d,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
LN07,1d,Scholtzia,umbellifera,schoumbe,soil,Yes,r,0
LN07,2a,Allocasuarina,humilis,allohumi,canopy,Yes,r,0.5
LN07,2a,Banksia,dallanneyi,bankdall,canopy,Yes,r,-0.5
LN07,2a,Conospermum,stoechadis,conostoe,soil,Yes,r,1
LN07,2a,Gastrolobium,capitatum,gastcapi,soil,Yes,r,-0.2
LN07,2a,Hakea,incrassata,hakeincr,canopy,Yes,r,0
LN07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.163636364
LN07,2a,Jacksonia,hakeoides,jackhake,soil,Yes,r,0.5
LN07,2a,Labichea,cassioides,labicass,soil,Yes,r,-0.2
LN07,2a,Melaleuca,systena,melasyst,canopy,Yes,r,0
LN07,2a,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
LN07,2a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
