taxon,subspecies,latitude (deg),longitude (deg),elevation.avg,elevation.rep,site.rep,aspect,aspect.cardinal,satwc.leaf.dm,c.leaf.dm,gmin.leaf,gmin.stem,c.stem.dm,satwc.stem.dm,wd.branch,lma,leaf.size,hv,rbt.branch,dbh.cm,tree.height.m,rbt.bole,wd.bole,bark.dens.bole,vessel.dens.branch,Lumen.area.branch,Fibre.area.branch,vessel.diam.branch,kv.branch,ks.branch,fibre.dens.branch,Depth to bedrock.cm,Percent Clay,pH (0-140),Percent Sand,Percent Silt,Soil organic content (t.h),BIO1_clip,BIO2_clip,BIO3_clip,BIO4_clip,BIO5_clip,BIO6_clip,BIO7_clip,BIO8_clip,BIO9_clip,BIO10_clip,BIO11,BIO12_clip,BIO13_clip,BIO14_clip,BIO15_clip,BIO16_clip,BIO17_clip,Summer_Pre,BIO19_clip,object.id,transect,site.no,site.id,Method,tree.no,db.damage,bt,db.s1,db.s2,db.s3,db.s4,db.s5,db.s6,db.s7,db.s8,db.s9,db.s10,db.s11,db.s12,db.s13,db.s14,db.s15,stem.no,db.max,rbt,wd
Eucalytpus pauciflora,Transition,-36.3396381,148.4029339,1530,1532.9,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,GS,6,GS-6,Slide-corer,8,Present,0.6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2.181818182,0.467919168
Eucalytpus pauciflora,Transition,-36.3397317,148.402925,1530,1533.8,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,GS,6,GS-6,Slide-corer,10,Present,0.57,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3.434343434,0.524061014
Eucalytpus pauciflora,Transition,-36.3397611,148.4028675,1530,1533,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,GS,6,GS-6,Slide-corer,11,Present,0.57,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3.990610329,0.484568678
Eucalytpus pauciflora,Transition,-36.3398232,148.4027597,1530,1531.8,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,GS,6,GS-6,Slide-corer,12,Present,0.47,4,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1.244444444,0.534418504
Eucalytpus pauciflora,Transition,-36.339996,148.4028168,1530,1534.7,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,GS,6,GS-6,Slide-corer,12,Present,0.77,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2.47311828,0.471989418
Eucalytpus pauciflora,Transition,-36.3399765,148.4026477,1530,1531.8,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,GS,6,GS-6,Slide-corer,13,Absent,0.57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.388888889,0.487883534
Eucalytpus pauciflora,Transition,-36.3400346,148.4025646,1530,1531.8,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,GS,6,GS-6,Slide-corer,14,Present,0.5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1.644736842,0.429953416
Eucalytpus pauciflora,Transition,-36.3399686,148.4024348,1530,1528.7,NA,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,GS,6,GS-6,Slide-corer,15,Present,0.53,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2.083333333,0.508084158
Eucalytpus pauciflora,Transition,-36.3459814,148.4058169,1560,1555.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,GS,7,GS-7,Slide-corer,1,Present,0.5,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1.461988304,0.517273249
Eucalytpus pauciflora,Transition,-36.3460586,148.4057176,1560,1553.8,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,GS,7,GS-7,Slide-corer,2,Present,0.5,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1.461988304,0.473818924
Eucalytpus pauciflora,Transition,-36.3460095,148.4057838,1560,1554.8,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,GS,7,GS-7,Slide-corer,3,Present,0.47,1,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2.02020202,0.489525208
Eucalytpus pauciflora,Transition,-36.345835,148.4060086,1560,1557.8,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,GS,7,GS-7,Slide-corer,4,Absent,0.63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.315881326,0.534936975
Eucalytpus pauciflora,Transition,-36.3458118,148.4061384,1560,1556.2,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,GS,7,GS-7,Slide-corer,5,Absent,0.53,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.814058957,0.564505942
Eucalytpus pauciflora,Transition,-36.3457846,148.4062314,1560,1555.7,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,GS,7,GS-7,Slide-corer,6,Absent,0.47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.637426901,0.598751092
Eucalytpus pauciflora,Transition,-36.3457484,148.4063092,1560,1555.6,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,GS,7,GS-7,Slide-corer,7,Absent,0.63,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2.790014684,0.566825939
Eucalytpus pauciflora,Transition,-36.3455404,148.4064281,1560,1559.2,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,GS,7,GS-7,Slide-corer,8,Absent,0.7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.102102102,0.510705811
Eucalytpus pauciflora,Transition,-36.3454603,148.4064435,1560,1560.1,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,GS,7,GS-7,Slide-corer,9,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.408450704,0.482931671
Eucalytpus pauciflora,Transition,-36.3454296,148.406454,1560,1560.3,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,GS,7,GS-7,Slide-corer,10,Absent,0.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.720430108,0.480035549
Eucalytpus pauciflora,Transition,-36.3454234,148.4066053,1560,1556.8,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,GS,7,GS-7,Slide-corer,11,Absent,0.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.112029385,0.518607373
Eucalytpus pauciflora,Transition,-36.3451637,148.4067222,1560,1557.2,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,GS,7,GS-7,Slide-corer,12,Absent,0.47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.046783626,0.494906229
Eucalytpus pauciflora,Transition,-36.3448374,148.4067777,1560,1556.7,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,GS,7,GS-7,Slide-corer,13,Absent,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.702702703,0.516262295
Eucalytpus pauciflora,Transition,-36.3447814,148.4067638,1560,1557,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,GS,7,GS-7,Slide-corer,14,Absent,0.73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.373247033,0.510121368
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5417347,148.2754267,1650,1650,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,CT,1,CT-1,Socket-corer,2,Present,0.47,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1.388888889,0.405020877
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5418063,148.2756818,1650,1647.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,CT,1,CT-1,Socket-corer,3,Present,0.73,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.428256071,0.520200893
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5418491,148.2757441,1650,1646.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,CT,1,CT-1,Socket-corer,4,Present,0.67,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2.450980392,0.420976934
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5418951,148.2757551,1650,1646.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,CT,1,CT-1,Socket-corer,5,Present,0.63,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2.417302799,0.502318393
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5419588,148.2758111,1650,1646.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,CT,1,CT-1,Socket-corer,6,Present,0.9,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1.495016611,0.463431559
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5420372,148.2758405,1650,1646.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,CT,1,CT-1,Socket-corer,7,Present,0.77,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2.757793765,0.47946299
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5420648,148.2757273,1650,1647.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,CT,1,CT-1,Socket-corer,8,Present,0.77,4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2.358974359,0.459484536
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5421439,148.2756783,1650,1648,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,CT,1,CT-1,Socket-corer,9,Present,0.67,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2.038735984,0.47659292
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5422762,148.2756982,1650,1648,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,CT,1,CT-1,Socket-corer,10,Present,0.77,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4.791666667,0.386198454
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5423113,148.2756006,1650,1648.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,CT,1,CT-1,Socket-corer,11,Present,0.8,4,4,3,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,8,4,2.53164557,0.55579023
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.542195,148.2755323,1650,1649.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,CT,1,CT-1,Socket-corer,12,Present,0.5,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3.246753247,0.427674714
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5422363,148.2754703,1650,1650.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,CT,1,CT-1,Socket-corer,13,Present,0.57,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,9,4,1.267710664,0.477176806
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5422262,148.2753664,1650,1653.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,CT,1,CT-1,Socket-corer,14,Present,0.53,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.16802168,0.420445469
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5386165,148.2749914,1620,1628.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,CT,2,CT-2,Socket-corer,3,Present,0.53,3,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1.26682502,0.47648318
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5386717,148.2748946,1620,1629.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,CT,2,CT-2,Socket-corer,4,Present,0.43,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.610441767,0.546307902
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5383736,148.2748846,1620,1629.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,CT,2,CT-2,Socket-corer,5,Present,0.6,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.5,0.529531014
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5382893,148.2749319,1620,1628.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,CT,2,CT-2,Socket-corer,6,Present,0.47,2,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1.282051282,0.472376409
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5379978,148.2746408,1620,1626.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,CT,2,CT-2,Socket-corer,7,Present,0.7,3,4,4,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,9,4,2.422145329,0.539490338
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5380156,148.2746381,1620,1627,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,CT,2,CT-2,Socket-corer,8,Present,0.57,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2.275769746,0.48147929
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5379695,148.2746511,1620,1625.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,CT,2,CT-2,Socket-corer,9,Present,0.93,3,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1.006832075,0.502883523
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5378817,148.2748659,1620,1621.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,CT,2,CT-2,Socket-corer,11,Present,0.43,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3.073286052,0.501652807
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5380264,148.2750116,1620,1623,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,CT,2,CT-2,Socket-corer,12,Present,0.43,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.869757174,0.553230769
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5382324,148.2751686,1620,1622.1,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,CT,2,CT-2,Socket-corer,13,Present,0.57,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1.248164464,0.571326531
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5382518,148.275176,1620,1622.2,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,CT,2,CT-2,Socket-corer,14,Present,0.53,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2.867383513,0.528691099
Eucalyptus pauciflora subsp. niphophila,subsp._niphophila,-36.5381616,148.2753082,1620,1616.9,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,CT,2,CT-2,Socket-corer,15,Present,0.7,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1.781170483,0.491841155
