sample_date,spp,age,Rep,date,context,WD kg/m3,leaf_area_mm2,SLAmm2mg,C%,N%,P%,notes,leaf_mass_mg,LM/SM80,LMF80,duplicate,d13C_bark,C%_bark,d15N_bark,N%_bark,d13C_wood,C%_wood,d15N_wood,N%_wood,Al,B,calcium,Cu,Fe,K,Mg,Mn,Na,S,Zn,Asat_area (micromol/m2/s),gsw (mol/m2/s),Ci,Ca,CiCa ratio,Tleaf,DBH,CBH,SLA_photosynthesis_mm2mg,Amass,date_WD,Bark thickness (mm),Bark area (cm2),Pith diam (mm),N(%)_leaf,LMA_leaf_isotope_gm2,gas_d15N_leaf,gas_ d13C_leaf,Species
2010-09,GrePte,adult,10,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,3.1121,0.7568,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2010-09,GrePte,sapling,2,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,3.377,0.7715,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2010-09,LopLac,adult,43,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,0.3886,0.2798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
2010-09,LopLac,adult,60,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,0.2658,0.21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
2010-09,LopLac,sapling,5,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,1.1288,0.5303,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
2010-09,PerFal,adult,41,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,0.8648,0.4638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persoonia falcata
2010-09,PerFal,sapling,40,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.8532,0.4604,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persoonia falcata
2010-09,PerFal,sapling,41,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,1.0325,0.508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persoonia falcata
2010-09,PerFal,sapling,42,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.5006,0.3336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persoonia falcata
2010-09,PetPub,adult,40,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,0.3296,0.2479,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petalostigma pubescens
2010-09,PetPub,sapling,43,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.2936,0.227,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petalostigma pubescens
2010-09,PetPub,sapling,50,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.6138,0.3803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petalostigma pubescens
2010-09,PetPub,sapling,51,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.3851,0.278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Petalostigma pubescens
2010-09,PlaCar,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,0.937,0.4837,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planchonia careya
2010-09,SteCun,adult,1,dry season (Sep 2010),dry_season_measurement_on_adult,NA,NA,NA,NA,NA,NA,NA,NA,2.0464,0.6717,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stenocarpus cunninghamii
2010-09,SteCun,sapling,1,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,1.5393,0.6062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stenocarpus cunninghamii
2010-09,XanPar,sapling,50,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.9897,0.4974,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xanthostemon paradoxus
2010-09,XanPar,sapling,51,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.2868,0.2229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xanthostemon paradoxus
2010-09,XanPar,sapling,52,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.3059,0.2342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xanthostemon paradoxus
2010-09,XanPar,sapling,53,dry season (Sep 2010),dry_season_measurement_on_sapling,NA,NA,NA,NA,NA,NA,NA,NA,0.7728,0.4359,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xanthostemon paradoxus
2011-05,AcaDif,adult,1,wet season (May 2011),wet_season_measurement_on_adult,498.72,1348.72,12.4,45.6,2.725,0.0869,NA,108.8,NA,NA,1,-31.09,45.936,-1.27,1.907,-29.56,47.272,-2.8,0.311,7.42,32.48,3157,18.723,60.77,3536,2129,253.13,10068,1908,47.45,20.778,1157.896,319.355,364.038,0.877,27.344,1.2,3.9,7.73,160.51,2-May-11,0.74,0.186,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,2,wet season (May 2011),wet_season_measurement_on_adult,536.232,1722.76,11.8,45.1,2.585,0.0816,NA,146.6,NA,NA,1,-31.32,46.434,-1.97,1.017,-29.78,46.117,-1.93,0.242,3.975,38.46,2421,11.451,34.41,5773,1168,201.35,3201,1769,25.17,27.183,1422.202,305.87,354.972,0.862,27.459,1.5,4.8,10.52,286.03,2-May-11,1.57,0.5125,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,3,wet season (May 2011),wet_season_measurement_on_adult,600.965,1547.8,10.3,46.8,1.634,0.0975,NA,150.2,NA,NA,1,-32.19,44.25,-1.8,1.293,-30.08,43.895,-1.25,0.292,14.841,14.98,3707,8.497,36.51,6736,1707,51.82,968,1513,19.29,28.933,981.078,285.751,352.736,0.81,26.785,1.3,4.2,11.06,319.88,3-May-11,0.76,0.2172,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,5,wet season (May 2011),wet_season_measurement_on_adult,659.007,1706.7,8.4,47.6,1.53,0.0757,NA,203,NA,NA,1,NA,NA,NA,NA,-29.25,41.659,-1.67,0.384,6.045,44.82,10018,23.369,29.37,3147,3765,75.45,1124,1389,30.52,11.48,324.631,312.998,384.096,0.815,27.302,2.5,7.8,8.23,94.47,3-May-11,0.66,0.1554,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,adult,20,wet season (May 2011),wet_season_measurement_on_adult,746.778,1261.66,9.9,47.8,1.701,0.1127,NA,127.8,NA,NA,1,NA,NA,NA,NA,-29.24,42.617,-0.5,0.456,NA,38.38,2659,9.793,40.38,4975,1923,91.44,1799,1953,42.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,0.86,0.1989,NA,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,530.099,1477.34,12.2,44.9,2.637,0.0769,NA,120.6,NA,NA,1,-29.48,42.125,-1.85,1.684,-28.78,44.76,-2.67,0.346,1.454,24.84,4808,9.592,42.92,6581,1622,306.68,7257,1733,31.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-May-11,0.73,0.1473,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,502.11,1442.62,11,45.3,2.733,0.0973,NA,131.6,NA,NA,1,-30,42.044,-1.98,1.262,-28.95,43.023,-1.3,0.396,5.975,35.15,2637,9.789,40.53,4072,1168,243.67,7970,2010,24.72,20.236,1220.894,323.392,365.021,0.886,27.277,0.6,1.8,10.47,211.83,2-May-11,1.02,0.3012,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,561.915,887.86,12.1,44.6,2.575,0.101,NA,73.2,NA,NA,1,-31.97,44.115,-2.32,1.438,-30.1,46.616,-2.49,0.247,5.379,32.56,2998,9.553,40.1,7806,1570,210.14,2874,1760,17.12,27.597,1083.198,296.088,355.542,0.833,27.168,0.6,2,10.58,291.85,2-May-11,0.75,0.1865,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,489.811,1427.68,12.5,44.5,3.091,0.0756,NA,114,NA,NA,1,-31.75,43.653,-2.03,1.514,-30.55,46.79,-2.58,0.314,NA,30.71,3519,10.183,40.47,5548,1711,186.1,5662,1788,21,15.597,350.354,292.179,379.202,0.771,26.973,0.6,1.8,10.35,161.38,2-May-11,0.79,0.1653,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,709.048,2215.4,7.4,49.3,1.582,0.0598,NA,299.8,NA,NA,1,-30.82,49.838,-2.25,1.408,-29.07,44.041,-2.04,0.296,11.762,42.75,7295,27.572,28.69,2800,2287,51.48,995,1066,35.45,20.982,619.903,299.167,371.421,0.805,26.382,0.8,2.5,9.8,205.56,3-May-11,0.58,0.1317,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaDif,sapling,24,wet season (May 2011),wet_season_measurement_on_sapling,488.861,1249.48,10.9,45.4,2.065,0.1081,NA,115,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.36,7565,8.568,45.54,4954,3635,74.64,2129,1367,32.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-May-11,0.6,0.1273,na,NA,NA,NA,NA,Acacia difficilis
2011-05,AcaLat,adult,1,wet season (May 2011),wet_season_measurement_on_adult,736.429,1206.58,6.8,49.5,1.914,0.0484,NA,176.6,NA,NA,1,-31.83,48.794,0.06,0.697,-28.53,44.8,-0.53,0.416,11.488,40.43,2543,12.197,125.34,2056,2773,57.25,2803,1213,27.37,13.477,468.612,316.929,376.838,0.841,26.887,11.8,37,6.92,93.25,2-May-11,1.49,0.3565,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,3,wet season (May 2011),wet_season_measurement_on_adult,686.693,1863.58,6.9,49.8,1.978,0.0649,NA,268.4,NA,NA,1,-30.6,47.174,-0.27,0.621,-27.75,44.761,-0.63,0.337,10.311,47.84,4803,13.42,91.85,2178,3747,76.02,3402,1273,16.94,19.727,532.739,291.479,367.389,0.793,27.06,5.4,17,6.59,129.94,2-May-11,1.39,0.3649,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,5,wet season (May 2011),wet_season_measurement_on_adult,652.928,1227.44,6.6,49.1,2.099,0.0594,NA,184.6,NA,NA,1,-32.69,48.596,-1.84,1.181,-29.3,43.761,-2.09,0.473,13.029,83.77,4731,15.069,237.36,2208,5793,107.21,1971,1348,12.76,14.498,268.978,278.496,379.947,0.733,27.285,4.3,13.6,6.93,100.45,2-May-11,1.27,0.3798,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,6,wet season (May 2011),wet_season_measurement_on_adult,742.923,1493.64,6.9,50,1.678,0.0561,NA,217.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2.217,48.66,3292,11.138,96.77,2046,3909,41.79,982,1040,4.91,18.189,612.117,310.869,373.446,0.832,27.262,7.3,22.9,6.59,119.82,2-May-11,1.18,0.3081,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,2A,wet season (May 2011),wet_season_measurement_on_adult,NA,1670.2,6.3,50.1,1.651,0.0502,NA,266,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,15.489,51.51,4609,7.685,138.1,1940,3945,45.42,1171,1217,19.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,2B,wet season (May 2011),wet_season_measurement_on_adult,NA,1127.4,6.8,47.8,2.236,0.0533,NA,165.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8.016,17.84,5868,10.59,25.7,2250,8162,33.51,3485,1160,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,4A,wet season (May 2011),wet_season_measurement_on_adult,NA,1179.7,8.1,49.9,1.651,0.0553,NA,145.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7.487,58.71,1853,15.934,49.53,1971,2276,32.94,3067,1075,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,adult,4B,wet season (May 2011),wet_season_measurement_on_adult,NA,2045.92,6.1,50.1,1.844,0.0675,NA,337.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13.747,38.89,3541,5.331,90.99,2562,4080,36.64,2814,1203,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,698.259,1268.18,6.2,49.7,1.472,0.0398,NA,204.2,NA,NA,1,-31.08,50.871,-0.45,0.728,-29.04,44.877,-1.79,0.494,4.07,41.31,2213,3.566,113.8,1667,3311,27.74,1334,1034,10.61,14.253,392.819,309.784,381.784,0.811,26.924,1.1,3.5,7.3,104.02,2-May-11,1.53,0.4219,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,634.957,1686.86,6.3,51.3,1.545,0.037,NA,268.6,NA,NA,1,-29.79,48.451,-0.94,0.74,-28.72,42.234,-1.91,0.467,23.77,29,3166,7.237,36.02,1489,2983,18.75,1956,924,14.58,22.546,754.682,297.52,362.743,0.82,26.982,1,3,5.67,127.8,2-May-11,1.25,0.3211,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,641.756,2128.96,6.7,51.1,1.763,0.0434,NA,319,NA,NA,1,-30.79,48.171,-0.31,0.734,-28.62,42.439,-0.72,0.618,NA,46.34,1753,10.383,80.81,1626,2000,23.53,3161,1185,10.49,17.001,586.936,309.368,370.991,0.834,27,0.6,2,6.12,104.05,2-May-11,1.68,0.4489,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,655.841,1694.36,6.8,51,1.89,0.0556,NA,248.8,NA,NA,1,-30.37,46.441,-0.82,0.717,-29.21,42.18,-1.36,0.487,7.856,46.85,2064,11.211,74.16,1928,2407,15.42,3762,1298,14.28,17.886,609.48,307.222,369.736,0.831,26.997,1.4,4.5,6.63,118.63,2-May-11,1.29,0.3501,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,662.879,2543.76,6.2,50.6,1.708,0.0481,NA,413.2,NA,NA,1,NA,NA,NA,NA,-28.55,45.488,-2.2,0.631,27.676,38.59,3371,13.545,97.52,1649,3466,29.07,3654,1314,18.27,19.914,746.678,308.085,366.946,0.84,27.238,1.3,4.1,6.32,125.93,2-May-11,1.54,0.4164,na,NA,NA,NA,NA,Acacia latescens
2011-05,AcaLat,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,NA,1673.74,5.6,50.3,1.569,0.0429,NA,297.6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7.71,48.15,1614,9.451,96.77,1566,2328,23.89,2445,1141,17.24,16.106,844.33,334.448,377.833,0.885,27.272,2.4,7.5,6.48,104.37,NA,NA,NA,NA,NA,NA,NA,NA,Acacia latescens
2011-05,AcaMim,adult,1,wet season (May 2011),wet_season_measurement_on_adult,722.388,1212.34,5.5,50.5,1.93,0.0557,NA,220.4,NA,NA,1,-28.35,48.545,-2.36,0.884,-27.43,46.499,-2.59,0.428,6.527,18.19,1638,12.551,88.33,2168,4270,39.01,2159,1131,6.57,11.16,343.873,316.126,381.253,0.829,27.051,6.4,20,5.48,61.14,2-May-11,1.84,0.3624,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,adult,2,wet season (May 2011),wet_season_measurement_on_adult,649.387,1188.2,8.2,49.4,2.774,0.093,NA,144.4,NA,NA,1,-28.83,47.238,-2.75,0.879,-27.57,44.676,-2.58,0.434,5.829,13.27,1468,8.929,55.66,5073,3243,31.71,3344,1570,14.82,13.329,523.969,326.562,380.472,0.858,27.083,2.4,7.6,6.03,80.35,2-May-11,1.39,0.2812,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,adult,3,wet season (May 2011),wet_season_measurement_on_adult,742.455,1985.74,5.5,50.9,1.678,0.0464,NA,363,NA,NA,1,-29.01,47.317,-2.17,0.953,-27.55,46.031,-2.15,0.393,15.104,14.09,1692,12.467,67.09,1573,4434,44.69,2312,1113,6.36,15.482,738.591,324.606,372.542,0.871,27.447,2.8,8.8,7.95,123.07,2-May-11,1.87,0.4293,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,adult,5,wet season (May 2011),wet_season_measurement_on_adult,645.209,2131.56,13,51.4,1.919,0.053,NA,163.6,NA,NA,1,-28.96,44.83,-2.39,0.879,-27,43.318,-2.39,0.304,8.446,21.24,1642,15.678,36.6,2634,4430,73.75,2518,1117,5.74,19.885,584.028,311.48,381.288,0.817,26.512,2.2,7,9.5,188.81,3-May-11,1.86,0.6202,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,adult,9,wet season (May 2011),wet_season_measurement_on_adult,NA,990.62,3.1,50.1,2.299,0.0683,NA,317.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13.274,11.45,1469,8.47,61.85,3370,3688,33.27,3025,1361,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,adult,10,wet season (May 2011),wet_season_measurement_on_adult,NA,NA,NA,49.2,0.896,0.0848,NA,527.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,86.164,17.9,4490,2.173,29.62,2705,3562,325.08,1269,1290,16.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,706.463,2227.08,5.8,50.6,1.817,0.0558,NA,382.8,NA,NA,1,-28.35,48.579,-2.78,0.887,-26.92,45.9,-2.36,0.396,3.646,11.63,1519,7.431,29.28,2769,3692,34.12,1297,1041,7.36,21.961,135.435,93.193,367.355,0.254,26.879,1.4,4.5,8.2,180.12,2-May-11,1.79,0.4424,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,716.285,1760.64,7.5,49.5,2.294,0.0696,NA,234,NA,NA,1,-28.9,45.202,-2.17,0.968,NA,NA,NA,NA,6.985,10.42,1397,7.826,29.84,5353,3160,28.87,2698,1369,9.5,15.07,728.437,325.569,372.92,0.873,27.439,0.6,1.9,5.53,83.27,2-May-11,1.52,0.3866,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,729.849,1103.74,6.2,51,2.137,0.0562,NA,178.2,NA,NA,1,-28.53,50.369,-1.76,1.108,-27.21,43.377,-1.66,0.351,5.493,13.12,1987,10.07,26.92,2411,3889,26.89,2259,1235,8.23,18.341,625.882,306.406,368.679,0.831,26.853,1.4,4.5,7.61,139.62,2-May-11,1.89,0.5051,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,729.849,1103.74,6.2,51,2.137,0.0562,NA,178.2,NA,NA,1,-28.53,50.369,-1.76,1.108,-27.36,42.926,-1.05,0.363,5.493,13.12,1987,10.07,26.92,2411,3889,26.89,2259,1235,8.23,18.341,625.882,306.406,368.679,0.831,26.853,1.4,4.5,7.61,139.62,2-May-11,1.89,0.5051,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,807.597,1053.54,5.8,51.6,1.739,0.0438,NA,182.2,NA,NA,1,-27.86,45.247,-1.64,1.166,NA,NA,NA,NA,1.563,15.01,1161,13.774,26.17,2250,2706,17.82,2248,1082,9.29,17.745,933.114,330.076,373.396,0.884,27.559,1.3,4,7.76,137.78,2-May-11,2.5,0.7414,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,670.429,1137.58,6.2,51.5,1.493,0.0414,NA,183.4,NA,NA,1,-29.52,48.02,0.15,0.431,-27.31,45.911,-2.17,0.357,7.485,14.92,1077,11.436,46.65,1791,2650,32.62,2140,949,8.1,12.109,861.501,347.25,382.167,0.909,27.248,1,3,7.13,86.39,2-May-11,1.73,0.4413,na,NA,NA,NA,NA,Acacia mimula
2011-05,AcaMim,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,670.429,1137.58,6.2,51.5,1.493,0.0414,NA,183.4,NA,NA,1,-29.52,48.02,0.15,0.431,-27.82,44.156,-2.11,0.33,7.485,14.92,1077,11.436,46.65,1791,2650,32.62,2140,949,8.1,12.109,861.501,347.25,382.167,0.909,27.248,1,3,7.13,86.39,2-May-11,1.73,0.4413,na,NA,NA,NA,NA,Acacia mimula
2011-05,BucObo,adult,3,wet season (May 2011),wet_season_measurement_on_adult,569.934,7323.28,6.3,43.3,0.531,0.0785,NA,1161.2,NA,NA,1,-27.66,43.706,0.39,0.402,-26.11,43.633,1.86,0.486,18.993,18.59,15654,0.078,44.37,2295,5574,29.11,3037,1076,15.5,9.452,225.425,301.012,382.98,0.786,27.017,13.3,41.9,7.44,70.3,3-May-11,1.91,0.5386,1.12,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,5,wet season (May 2011),wet_season_measurement_on_adult,394.692,6825.16,5.7,44.7,0.341,0.0803,NA,1192,NA,NA,1,-27.93,45.526,-0.21,0.283,-25.76,43.972,-0.42,0.227,11.841,14.83,10222,0.786,14.95,2777,4467,23.36,1392,964,10.07,12.13,386.692,317.285,380.01,0.835,27.567,7.3,23,6.66,80.82,3-May-11,2.94,0.8428,na,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,7,wet season (May 2011),wet_season_measurement_on_adult,390.602,5777.54,5,44,0.433,0.0691,NA,1150.6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,16.126,21.94,13055,1.19,16.77,2793,5465,35.82,1186,1348,10.11,11.873,332.062,310.827,383.728,0.81,26.82,8.3,26,8.31,98.64,3-May-11,2.31,0.5664,na,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,10,wet season (May 2011),wet_season_measurement_on_adult,NA,2981.66,2.3,43.4,0.518,0.0775,NA,1307.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22.831,24.46,12727,0.298,19.33,2019,4389,33,3121,1075,8.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
2011-05,BucObo,adult,11,wet season (May 2011),wet_season_measurement_on_adult,NA,8926.3,6.4,43.5,0.622,0.0866,NA,1392,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,24.327,22.78,17094,2.185,32.06,3540,5151,26.16,3194,1270,14.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buchanania obovata
