Country,Locality,Latitude ,Longitude,State,Altitude (m),Plant Family,Plant species,Growth type,Herbivores,Growth type,Tree number,Leaf number,Leaf Damage Class - Dirzo method,Total leaf area (cm2)- Image J,Leaf area removed (cm2) - Image J,Herbivory (%) ,Miner damage class - Dirzo method,Gall damage class - Dirzo method,Collector
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,8,0,18.759,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,9,0,18.712,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,10,0,9.656,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,11,1,11.705,0.058,0.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,12,0,18.693,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,13,3,12.693,1.826,14.4,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,14,0,20.759,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,15,2,12.041,0.361,3,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,16,1,6.025,0.133,2.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,17,0,13.157,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,18,0,4.899,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,19,0,10.142,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,20,3,18.585,2.381,12.8,2,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,21,1,19.182,0.005,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,22,2,8.692,0.203,2.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,23,0,14.582,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,24,1,12.653,0.007,0.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,25,1,16.125,0.008,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,26,0,4.361,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,27,1,7.374,0.004,0.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,28,0,6.223,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,29,3,9.488,0.624,6.6,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,30,0,7.512,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,31,0,7.967,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,32,2,15.891,0.309,1.9,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,33,0,13.687,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,34,0,15.077,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,35,4,11.836,2.408,20.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,36,0,7.399,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,37,2,19.134,0.411,2.1,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,38,0,20.096,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,39,2,10.741,0.116,1.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,40,3,12.188,1.074,8.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,41,0,11.878,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,42,0,6.686,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,43,1,2.236,0.367,16.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,44,3,16.223,1.183,7.3,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,45,3,13.756,1.388,10.1,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,46,0,9.083,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,47,0,1.886,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,48,2,10.13,0.631,6.2,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,49,0,6.76,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Sapindaceae,Dodonaea triquetra,Shrub,chewers,shrub,5,50,2,5.924,0.115,1.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,1,0,14.224,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,2,1,13.064,0.029,0.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,3,0,10.933,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,4,4,19.177,6.221,32.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,5,0,13.79,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,6,0,7.685,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,7,2,9.636,0.129,1.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,8,0,4.174,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,9,3,5.717,0.436,7.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,10,0,2,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,11,0,4.164,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,12,0,2.381,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,13,0,5.132,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,14,0,2.817,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,15,3,2.476,1.002,40.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,16,3,12.421,2.526,20.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,17,0,5.662,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,18,0,7.907,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,19,0,15.625,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,20,1,15.381,0.017,0.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,21,2,17.685,0.254,1.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,22,0,4.467,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,23,0,1.449,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,24,0,1.304,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,25,0,7.631,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,26,0,6.575,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,27,0,6.092,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,28,0,5.32,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,29,0,6.283,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,30,0,5.661,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,31,0,5.48,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,32,0,4.674,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,33,4,4.487,1.467,32.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,34,0,3.861,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,35,0,6.117,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,36,0,4.047,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,37,2,19.839,0.112,0.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,38,0,10.486,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,39,0,7.762,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,40,0,4.061,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,41,0,9.05,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,42,2,5.987,0.069,1.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,43,0,4.511,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,44,1,9.122,0.012,0.1,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,45,0,8.848,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,46,0,7.129,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,47,0,5.221,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,48,0,5.949,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,49,0,6.4,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,1,50,0,9.982,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,1,0,2.09,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,2,0,3.947,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,3,4,3.121,0.932,29.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,4,0,7.165,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,5,0,3.748,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,6,0,9.713,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,7,0,10.101,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,8,0,2.137,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,9,4,3.778,1.117,29.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,10,0,6.38,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,11,0,7.654,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,12,0,0.879,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,13,0,1.259,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,14,0,5.269,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,15,4,2.79,0.806,28.9,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,16,1,4.913,0.012,0.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,17,0,6.252,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,18,0,6.324,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,19,0,2.59,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,20,1,1.648,0.012,0.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,21,0,2.063,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,22,0,3.081,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,23,0,6.449,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,24,0,6.853,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,25,0,4.168,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,26,2,7.66,0.493,6.4,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,27,0,10.385,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,28,4,3.858,1.035,26.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,29,4,5.3,1.737,32.8,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,30,0,7.111,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,31,0,5.82,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,32,0,5.253,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,33,0,2.14,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,34,0,6.038,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,35,0,5.408,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,36,0,6.079,0,0,1,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,37,0,4.37,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,38,0,2.133,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,39,0,1.764,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,40,0,3.294,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,41,0,2.665,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,42,0,4.861,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,43,1,1.17,0.007,0.6,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,44,0,1.231,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,45,0,6.043,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,46,0,4.262,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,47,0,8.646,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,48,2,4.275,0.183,4.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,49,0,5.595,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,2,50,0,5.957,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,3,1,2,10.041,0.214,2.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Cunoniaceae,Ceratopetalum gummiferum,Shrub,chewers,shrub,3,2,0,5.55,0,0,0,0,Mark Ooi
