dataset_id,find,replace,reason,taxonomic_resolution
NTH_2025,Thaumastochloa pubescens (Benth.) C.E.Hubb.,Thaumastochloa pubescens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thaumastochloa rubra Sosef & de Koning,Thaumastochloa rubra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Themeda arguens (L.) Hack.,Themeda arguens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Themeda avenacea (F.Muell.) Maiden & Betche,Themeda avenacea,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Themeda triandra Forssk.,Themeda triandra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thespesia populneoides (Roxb.) Kostel.,Thespesia populneoides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thismia tectipora Cowie,Thismia tectipora,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Threlkeldia inchoata (J.M.Black) J.M.Black,Threlkeldia inchoata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thrixspermum congestum (F.M.Bailey) Dockrill,Thrixspermum congestum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thryptomene hexandra C.T.White,Thryptomene hexandra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thryptomene remota A.R.Bean,Thryptomene remota,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thryptomene sp. Missionary Plain (A.Schubert 267),Thryptomene sp. Missionary Plain (A.Schubert 267),Exact match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2025-01-29),species
NTH_2025,Thunbergia arnhemica F.Muell.,Thunbergia arnhemica,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thyridolepis mitchelliana (Nees) S.T.Blake,Thyridolepis mitchelliana,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thyridolepis multiculmis (Pilg.) S.T.Blake,Thyridolepis multiculmis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thyridolepis xerophila (Domin) S.T.Blake,Thyridolepis xerophila,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thysanotus chinensis Benth.,Thysanotus chinensis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thysanotus elatior R.Br.,Thysanotus elatior,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,"Thysanotus exfimbriatus Sirisena, Conran & T.D.Macfarl.",Thysanotus exfimbriatus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Thysanotus exiliflorus F.Muell.,Thysanotus exiliflorus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tietkensia corrickiae P.S.Short,Tietkensia corrickiae,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tiliacora australiana Forman,Tiliacora australiana,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Timonius timon (Spreng.) Merr.,Timonius timon,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tinospora esiangkara (F.M.Bailey) Forman,Tinospora esiangkara,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tinospora smilacina Benth.,Tinospora smilacina,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene bialata (Domin) B.L.Burtt,Trachymene bialata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene ceratocarpa (W.Fitzg.) Keighery & Rye,Trachymene ceratocarpa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene gilleniae (Tate ex Domin) B.L.Burtt,Trachymene gilleniae,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Trachymene glaucifolia (F.Muell.) Benth.,Trachymene glaucifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene inflata Maconochie,Trachymene inflata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene rotundifolia (Benth.) Maconochie,Trachymene rotundifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trachymene villosa (F.Muell.) Benth.,Trachymene villosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tragia arnhemica P.I.Forst.,Tragia arnhemica,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tragus australianus S.T.Blake,Tragus australianus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trema tomentosa (Roxb.) H.Hara var. aspera (Brogn.) Hewson,Trema tomentosa,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Trianthema glossostigmum F.Muell.,Trianthema glossostigmum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema megaspermum A.M.Prescott,Trianthema megaspermum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema oxycalyptra F.Muell. var. oxycalyptra,Trianthema oxycalyptra,Exact match of the first two words of the taxon name to an APC-known canonical name (2025-01-29),species
NTH_2025,Trianthema patellitectum A.M.Prescott,Trianthema patellitectum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema pilosum F.Muell.,Trianthema pilosum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema portulacastrum L.,Trianthema portulacastrum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema rhynchocalyptrum F.Muell.,Trianthema rhynchocalyptrum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema triquetrum Willd.,Trianthema triquetrum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trianthema turgidifolium F.Muell.,Trianthema turgidifolium,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulopis angustifolia R.Br.,Tribulopis angustifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulopis bicolor F.Muell.,Tribulopis bicolor,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulopis pentandra R.Br.,Tribulopis pentandra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulopis sessilis (Domin) H.Eichler,Tribulopis sessilis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulus astrocarpus F.Muell.,Tribulus astrocarpus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulus eichlerianus K.L.Wilson,Tribulus eichlerianus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulus hirsutus Benth.,Tribulus hirsutus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulus hystrix R.Br.,Tribulus hystrix,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tribulus macrocarpus F.Muell. ex Benth.,Tribulus macrocarpus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trichanthodium skirrophorum Sond. & F.Muell. ex Sond.,Trichanthodium skirrophorum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Trichodesma zeylanicum (Burm.f.) R.Br. var. grandiflorum Randell,Trichodesma zeylanicum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Trichodesma zeylanicum (Burm.f.) R.Br. var. latisepaleum F.Muell. ex Benth.,Trichodesma zeylanicum,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Trichodesma zeylanicum (Burm.f.) R.Br. var. zeylanicum,Trichodesma zeylanicum var. zeylanicum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),variety
NTH_2025,Trichosanthes cucumerina L.,Trichosanthes cucumerina,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trichosanthes cucumerina L. var. cucumerina,Trichosanthes cucumerina var. cucumerina,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),variety
NTH_2025,Trichosanthes morrisii W.E.Cooper,Trichosanthes morrisii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trichosanthes pilosa Lour.,Trichosanthes pilosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tricoryne elatior R.Br.,Tricoryne elatior,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Tricoryne sp. divaricate (D.E. Albrecht 12766 & P.K. Latz),Tricoryne sp. [Tricoryne sp. divaricate (D.E. Albrecht 12766 & P.K. Latz)],Exact match of the first word of the taxon name to an APC-accepted genus (2025-01-29),genus
NTH_2025,Tridax procumbens L.,Tridax procumbens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triflorensia australis (Benth.) S.T.Reynolds,Triflorensia australis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trigastrotheca molluginea F.Muell.,Trigastrotheca molluginea,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triglochin hexagona J.M.Black,Triglochin hexagona,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Trigonella suavissima Lindl.,Trigonella suavissima,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia basedowii E.Pritz.,Triodia basedowii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia bitextura Lazarides,Triodia bitextura,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia brizoides N.T.Burb.,Triodia brizoides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia burbidgeana S.W.L.Jacobs,Triodia burbidgeana,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia bynoei (C.E.Hubb.) Lazarides,Triodia bynoei,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia epactia S.W.L.Jacobs,Triodia epactia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia gracilis (Lazarides) Crisp & Mant,Triodia gracilis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia hubbardii N.T.Burb.,Triodia hubbardii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia intermedia Cheel,Triodia intermedia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia inutilis N.T.Burb.,Triodia inutilis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia irritans R.Br.,Triodia irritans,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia lanosa (Lazarides) Crisp & Mant,Triodia lanosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia latzii Lazarides,Triodia latzii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia longiceps J.M.Black,Triodia longiceps,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia longiloba Lazarides,Triodia longiloba,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Triodia melvillei (C.E.Hubb.) Lazarides,Triodia melvillei,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
