year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.683281573,3.902785895
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,1,-4.605170186,17.21207815,3.695101846
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,1,-2.117838446,15.45047206,3.868305636
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Asteraceae,Podotheca,Podotheca.gnaphalioides,Podotheca_gnaphalioides,2,-1.39503227,13.64176116,3.296509953
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Phyllanthaceae,Poranthera,Poranthera.microphylla,Poranthera_microphylla,1,-2.822607646,8.115375703,3.491087092
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,8,0.886367463,11.19141061,3.444546993
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,2,-0.640777093,13.76887938,3.555840386
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,8,-2.509359171,17.62090321,3.123704477
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,1,0.442105577,14.2294459,2.886838198
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Blennospora,Blennospora.drummondii,Blennospora_drummondii,3,-0.472645338,8.601523283,2.870301664
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Brachyscome,Brachyscome.iberidifolia,Brachyscome_iberidifolia,2,-2.599345287,8.949556668,3.368078351
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,19,-2.576246345,7.033742187,3.912882176
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Centrolepidaceae,Centrolepis,Centrolepis.drummondiana,Centrolepis_drummondiana,3,-3.688879454,4.588182537,3.59401562
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,2,-1.21116641,12.50966291,3.411716301
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,30,-0.993117782,13.31319964,3.22396686
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,16,0.869636285,14.2773937,3.341974053
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Goodeniaceae,Goodenia,Goodenia.krauseana,Goodenia_krauseana,2,-0.147340588,9.404570442,3.047307857
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Orobanchaceae,Parentucellia,Parentucellia.latifolia,Parentucellia_latifolia,11,-4.728674532,14.52386128,3.446143208
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,4,-2.979790344,10.85365369,3.301269126
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,19,-2.791300476,10.88525739,3.773545505
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Podolepis,Podolepis.canescens,Podolepis_canescens,4,-2.095968474,16.65781958,3.075599177
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Podotheca,Podotheca.gnaphalioides,Podotheca_gnaphalioides,4,-1.39503227,13.64176116,3.296509953
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Phyllanthaceae,Poranthera,Poranthera.microphylla,Poranthera_microphylla,2,-2.822607646,8.115375703,3.491087092
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Orchidaceae,Prasophyllum,Prasophyllum.gracile,Prasophyllum_gracile,1,-5.381698975,9.894427191,3.771441055
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Rhodanthe,Rhodanthe.citrina,Rhodanthe_citrina,1,-3.543634034,13.98099653,3.663082704
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,3,-2.504848424,8.691827115,3.715453283
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asparagaceae,Thysanotus,Thysanotus.rectantherus,Thysanotus_rectantherus,1,-0.950087609,11.00819963,3.510773357
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,6,0.886367463,11.19141061,3.444546993
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,1,-0.640777093,13.76887938,3.555840386
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Ursinia,Ursinia.anthemoides,Ursinia_anthemoides,1,0.351097453,17.47744101,3.298397646
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,9,-4.856945492,15.1491758,3.60655901
2011,ben,1,13,2011.ben.1,2011.ben.1.13,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,3,-2.509359171,17.62090321,3.123704477
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,1,0.442105577,14.2294459,2.886838198
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,11,-2.576246345,7.033742187,3.912882176
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Portulacaceae,Calandrinia,Calandrinia.granulifera,Calandrinia_granulifera,4,-3.534728763,5.429503018,3.927606572
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,2,-1.21116641,12.50966291,3.411716301
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,1,-0.993117782,13.31319964,3.22396686
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,3,0.869636285,14.2773937,3.341974053
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.683281573,3.902785895
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Millotia,Millotia.myosotidifolia,Millotia_myosotidifolia,10,-2.128883918,8.92101399,3.623634778
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Poaceae,Neurachne,Neurachne.alopecuroidea,Neurachne_alopecuroidea,3,NA,12.64911064,2.350132884
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,1,-2.117838446,15.45047206,3.868305636
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Podotheca,Podotheca.gnaphalioides,Podotheca_gnaphalioides,4,-1.39503227,13.64176116,3.296509953
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Senecio,Senecio.glossanthus,Senecio_glossanthus,2,-1.265102819,13.15892671,NA
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asparagaceae,Thysanotus,Thysanotus.rectantherus,Thysanotus_rectantherus,1,-0.950087609,11.00819963,3.510773357
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,1,0.886367463,11.19141061,3.444546993
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,1,-0.640777093,13.76887938,3.555840386
2011,ben,1,14,2011.ben.1,2011.ben.1.14,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,6,-2.509359171,17.62090321,3.123704477
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Blennospora,Blennospora.drummondii,Blennospora_drummondii,47,-0.472645338,8.601523283,2.870301664
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Brachyscome,Brachyscome.iberidifolia,Brachyscome_iberidifolia,6,-2.599345287,8.949556668,3.368078351
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Xanthorrhoeaceae,Bulbine,Bulbine.semibarbata,Bulbine_semibarbata,1,-0.42630237,9.630264552,3.65212143
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,9,-2.576246345,7.033742187,3.912882176
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Portulacaceae,Calandrinia,Calandrinia.granulifera,Calandrinia_granulifera,15,-3.534728763,5.429503018,3.927606572
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Millotia,Millotia.myosotidifolia,Millotia_myosotidifolia,11,-2.128883918,8.92101399,3.623634778
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Poaceae,Neurachne,Neurachne.alopecuroidea,Neurachne_alopecuroidea,2,NA,12.64911064,2.350132884
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,2,-2.117838446,15.45047206,3.868305636
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Podotheca,Podotheca.angustifolia,Podotheca_angustifolia,1,-1.523260216,10.02494351,3.108208752
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Amaranthaceae,Ptilotus,Ptilotus.sp,Ptilotus_halophilus,1,0.055707711,8.832468511,2.765471319
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Senecio,Senecio.glossanthus,Senecio_glossanthus,9,-1.265102819,13.15892671,NA
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,4,-0.640777093,13.76887938,3.555840386
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Ursinia,Ursinia.anthemoides,Ursinia_anthemoides,1,0.351097453,17.47744101,3.298397646
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,5,-1.279486893,12.81585479,3.495746495
2011,ben,1,15,2011.ben.1,2011.ben.1.15,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,3,-2.509359171,17.62090321,3.123704477
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,6,-3.811800683,12.40940942,3.715800639
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Brassicaceae,Brassica,Brassica.tournefortii,Brassica_tournefortii,2,0.275098227,12.22668426,3.510800202
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,25,-2.576246345,7.033742187,3.912882176
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,10.22374357,3.280294613
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,2,-0.993117782,13.31319964,3.22396686
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,6,-1.673765272,8.616205972,3.942557089
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,2,-4.605170186,17.21207815,3.695101846
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Primulaceae,Lysimachia,Lysimachia.arvensis,Lysimachia_arvensis,1,-0.65240839,15.16748492,4.044457306
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,1,-2.117838446,15.45047206,3.868305636
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Oxalidaceae,Oxalis,Oxalis.perennans,Oxalis_perennans,1,-1.210661792,7.071067812,3.845089237
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,9,-2.791300476,10.88525739,3.773545505
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Thymelaeaceae,Pimelea,Pimelea.imbricata,Pimelea_imbricata,2,NA,7.416198487,3.863439006
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Asteraceae,Rhodanthe,Rhodanthe.citrina,Rhodanthe_citrina,1,-3.543634034,13.98099653,3.663082704
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Asteraceae,Rhodanthe,Rhodanthe.manglesii,Rhodanthe_manglesii,2,-0.172612381,13.48357868,3.59771435
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Poaceae,Rostraria,Rostraria.pumila,Rostraria_pumila,10,-2.918771232,8.304536908,3.775663315
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,8,-0.640777093,13.76887938,3.555840386
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,7,-4.856945492,15.1491758,3.60655901
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,16,-2.509359171,17.62090321,3.123704477
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,3,-3.811800683,12.40940942,3.715800639
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Brassicaceae,Brassica,Brassica.tournefortii,Brassica_tournefortii,1,0.275098227,12.22668426,3.510800202
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,1,-2.576246345,7.033742187,3.912882176
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,10.22374357,3.280294613
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,2,-1.673765272,8.616205972,3.942557089
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,25,0.245501996,13.96424004,3.23285204
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,22,-4.605170186,17.21207815,3.695101846
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,38,-2.791300476,10.88525739,3.773545505
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Asteraceae,Rhodanthe,Rhodanthe.citrina,Rhodanthe_citrina,1,-3.543634034,13.98099653,3.663082704
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,1,-0.640777093,13.76887938,3.555840386
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,4,-1.279486893,12.81585479,3.495746495
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,13,-2.509359171,17.62090321,3.123704477
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,15,-3.811800683,12.40940942,3.715800639
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,5,-2.576246345,7.033742187,3.912882176
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,10.22374357,3.280294613
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,3,-1.673765272,8.616205972,3.942557089
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,1,0.245501996,13.96424004,3.23285204
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,9,-4.605170186,17.21207815,3.695101846
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Millotia,Millotia.myosotidifolia,Millotia_myosotidifolia,4,-2.128883918,8.92101399,3.623634778
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,21,-2.791300476,10.88525739,3.773545505
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Podotheca,Podotheca.gnaphalioides,Podotheca_gnaphalioides,3,-1.39503227,13.64176116,3.296509953
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Rhodanthe,Rhodanthe.citrina,Rhodanthe_citrina,4,-3.543634034,13.98099653,3.663082704
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Rhodanthe,Rhodanthe.manglesii,Rhodanthe_manglesii,4,-0.172612381,13.48357868,3.59771435
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Poaceae,Rostraria,Rostraria.pumila,Rostraria_pumila,8,-2.918771232,8.304536908,3.775663315
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,1,-0.640777093,13.76887938,3.555840386
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,1,-1.279486893,12.81585479,3.495746495
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,10,-4.856945492,15.1491758,3.60655901
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,51,-2.509359171,17.62090321,3.123704477
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,13,-3.811800683,12.40940942,3.715800639
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,15,-2.576246345,7.033742187,3.912882176
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,2,1.849522745,10.22374357,3.280294613
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,3,-1.673765272,8.616205972,3.942557089
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,4,0.245501996,13.96424004,3.23285204
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,7,-4.605170186,17.21207815,3.695101846
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Millotia,Millotia.myosotidifolia,Millotia_myosotidifolia,1,-2.128883918,8.92101399,3.623634778
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,18,-2.791300476,10.88525739,3.773545505
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Podotheca,Podotheca.gnaphalioides,Podotheca_gnaphalioides,1,-1.39503227,13.64176116,3.296509953
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Rhodanthe,Rhodanthe.citrina,Rhodanthe_citrina,21,-3.543634034,13.98099653,3.663082704
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,8,-0.640777093,13.76887938,3.555840386
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,5,-1.279486893,12.81585479,3.495746495
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,11,-4.856945492,15.1491758,3.60655901
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,24,-2.509359171,17.62090321,3.123704477
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,30,-3.811800683,12.40940942,3.715800639
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,10.22374357,3.280294613
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,6,-0.993117782,13.31319964,3.22396686
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.683281573,3.902785895
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,5,0.245501996,13.96424004,3.23285204
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,12,-4.605170186,17.21207815,3.695101846
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,7,-2.117838446,15.45047206,3.868305636
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,17,-2.791300476,10.88525739,3.773545505
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Asparagaceae,Thysanotus,Thysanotus.rectantherus,Thysanotus_rectantherus,1,-0.950087609,11.00819963,3.510773357
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,2,-1.279486893,12.81585479,3.495746495
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,10,-2.509359171,17.62090321,3.123704477
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,15,-3.811800683,12.40940942,3.715800639
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,25,-2.576246345,7.033742187,3.912882176
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,4,1.849522745,10.22374357,3.280294613
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,15,0.869636285,14.2773937,3.341974053
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,2,0.245501996,13.96424004,3.23285204
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,13,-4.605170186,17.21207815,3.695101846
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Primulaceae,Lysimachia,Lysimachia.arvensis,Lysimachia_arvensis,1,-0.65240839,15.16748492,4.044457306
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Asteraceae,Millotia,Millotia.myosotidifolia,Millotia_myosotidifolia,1,-2.128883918,8.92101399,3.623634778
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,18,-2.791300476,10.88525739,3.773545505
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Poaceae,Rostraria,Rostraria.pumila,Rostraria_pumila,5,-2.918771232,8.304536908,3.775663315
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Asparagaceae,Thysanotus,Thysanotus.manglesianus,Thysanotus_manglesianus,1,-0.950087609,NA,3.510773357
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,6,0.519811133,14.61853256,3.562893318
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Araliaceae,Trachymene,Trachymene.pilosa,Trachymene_pilosa,13,-0.640777093,13.76887938,3.555840386
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Poaceae,Vulpia,Vulpia.myuros,Vulpia_myuros,5,-1.279486893,12.81585479,3.495746495
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Campanulaceae,Wahlenbergia,Wahlenbergia.gracilenta,Wahlenbergia_gracilenta,8,-4.856945492,15.1491758,3.60655901
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,22,-2.509359171,17.62090321,3.123704477
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Poaceae,Aira,Aira.cupaniana,Aira_cupaniana,5,-3.811800683,12.40940942,3.715800639
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Poaceae,Austrostipa,Austrostipa.elegantissima,Austrostipa_elegantissima,1,0.442105577,14.2294459,2.886838198
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,28,-2.576246345,7.033742187,3.912882176
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,3,1.849522745,10.22374357,3.280294613
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,24,-0.993117782,13.31319964,3.22396686
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,6,-1.673765272,8.616205972,3.942557089
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,4.683281573,3.902785895
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Asteraceae,Lawrencella,Lawrencella.rosea,Lawrencella_rosea,4,0.245501996,13.96424004,3.23285204
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Campanulaceae,Lobelia,Lobelia.gibbosa,Lobelia_gibbosa,13,-4.605170186,17.21207815,3.695101846
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,45,-2.791300476,10.88525739,3.773545505
