Site,Plot,site_code,original_code,taxon_code,individual_number,sample_type,Field_name,species_name,Species,Height_(mm),Diameter_(mm),Diameter_at_base_(mm),Flowering,Seeds_or_Buds,Seed_v_sprout,Sample taken,Measured,Leaf_dry_mass,Leaf_dry_mass_2,Leaf_dry_mass_3,Stem-volume,Stem dry weight (g),Stem_specific_density,Biomass_weight,Biomass_weight_2,Biomass_weight_3,Biomass_weight_4,Biomass state (mouldy/fresh),time_since_fire,leaf_scan_n_images,leaf_scan_n_leaves,leaf_scan_compound,leaf_scan_area_tot_cm2,nitrogen_sample_label,nitrogen_sample_pure_mixed,nitrogen_sample_fresh_mouldy,leaf_N_per_dry_mass
Meroo,3,MER-3,MER-3-RVL-3,RVL,3,individual,RVL,Hardenbergia violacea,,352,1,2.3,n,,seed,y,3,0.165,,,70,0.037,5.285714285714286e-4,0.31,,,,,15_months,1,5,FALSE,28.451,,,,
Meroo,3,MER-3,,RVL,,individual,RVL,Hardenbergia violacea,,287,1,1.9,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,RVL,,individual,RVL,Hardenbergia violacea,,273,1.1,1.3,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-RVL,RVL,,pooled_nitrogen_sample,,Hardenbergia violacea,,,,,,,,,,,,,,,,,,,,,15_months,,,,,110,Pure,Fresh,1.81
Meroo,3,MER-3,MER-3-SLO-1,SLO,1,individual,SLO,SLO Eucalyptus,,399,1.5,2.2,n,buds,seed,y,1,0.136,,,330,0.134,4.060606060606061e-4,1.14,,,,,15_months,1,5,FALSE,21.245,,,,
Meroo,3,MER-3,MER-3-SLO-2,SLO,2,individual,SLO,SLO Eucalyptus,,279,1.3,1.5,n,,seed,y,2,0.166,,,190,0.068,3.578947368421053e-4,0.43,,,,,15_months,1,5,FALSE,24.579,,,,
Meroo,3,MER-3,MER-3-SLO-3,SLO,3,individual,SLO,SLO Eucalyptus,,256,1,1.1,n,,seed,y,3,0.124,,,140,0.047,3.357142857142857e-4,0.07,,,,,15_months,1,5,FALSE,24.744999999999997,,,,
Meroo,3,MER-3,,SLO,,individual,SLO,SLO Eucalyptus,,365,2,2.1,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,SLO,,individual,SLO,SLO Eucalyptus,,333,1.2,2.1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-SLO,SLO,,pooled_nitrogen_sample,,SLO Eucalyptus,,,,,,,,,,,,,,,,,,,,,15_months,,,,,146,Mixed,Fresh,1.23
Meroo,3,MER-3,MER-3-SLW-1,SLW,1,individual,SLW,Persoonia  linearis,,212,,1.8,n,,seed,y,1,0.029,,,150,0.076,5.066666666666667e-4,0.09,,,,,15_months,1,5,FALSE,3.615,,,,
Meroo,3,MER-3,MER-3-SLW-2,SLW,2,individual,SLW,Persoonia  linearis,,371,1.4,2,n,,seed,y,2,0.039,,,150,0.057,3.8e-4,0.37,,,,,15_months,1,5,FALSE,6.286,,,,
Meroo,3,MER-3,MER-3-SLW-3,SLW,3,individual,SLW,Persoonia  linearis,,371,2.9,4,n,,seed,y,3,0.078,,,720,0.3,4.1666666666666664e-4,1.73,,,,,15_months,1,5,FALSE,6.479,,,,
Meroo,3,MER-3,,SLW,,individual,SLW,Persoonia  linearis,,177,,1.1,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,SLW,,individual,SLW,Persoonia  linearis,,336,1.6,2.4,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-SLW,SLW,,pooled_nitrogen_sample,,Persoonia  linearis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,112,Mixed,Fresh,1.6
Meroo,3,MER-3,MER-3-TPL-1,TPL,1,individual,TPL,Xanthosia tridentata,,450,0.5,1.5,n,,seed,y,2,0.015,,,60,0.032,5.333333333333334e-4,0.38,,,,,15_months,1,5,FALSE,2.8120000000000003,,,,
Meroo,3,MER-3,MER-3-TPL-2,TPL,2,individual,TPL,Xanthosia tridentata,,394,0.5,1.2,n,,seed,y,3,0.023,,,60,0.034,5.666666666666667e-4,0.19,,,,,15_months,1,5,TRUE,4.266,,,,
Meroo,3,MER-3,MER-3-TPL-3,TPL,3,individual,TPL,Xanthosia tridentata,,228,0.5,0.5,n,,seed,y,4,0.014,,,30,0.016,5.333333333333334e-4,0.053,,,,,15_months,1,5,FALSE,3.603,,,,
Meroo,3,MER-3,,TPL,,individual,TPL,Xanthosia tridentata,,317,0.8,1.1,n,,seed,n,1,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,TPL,,individual,TPL,Xanthosia tridentata,,388,0.9,1.5,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-TPL,TPL,,pooled_nitrogen_sample,,Xanthosia tridentata,,,,,,,,,,,,,,,,,,,,,15_months,,,,,125,Mixed,Fresh,1.71
Meroo,3,MER-3,,Three Leaves Opposite Branches,,individual,Three Leaves Opposite Branches,Lambertia formosa,,2166,2.4,12.9,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Three Leaves Opposite Branches,,individual,Three Leaves Opposite Branches,Lambertia formosa,,1106,2.4,6.5,y,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Three Leaves Opposite Branches,,individual,Three Leaves Opposite Branches,Lambertia formosa,,1273,2.1,6.9,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Three Leaves Opposite Branches,,individual,Three Leaves Opposite Branches,Lambertia formosa,,1602,1.8,10.5,y,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Three Leaves Opposite Branches,,individual,Three Leaves Opposite Branches,Lambertia formosa,,1506,2,7,y,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-WLW-1,WLW,1,individual,WLW,Acacia suaveolens,,1716,1.1,10.5,n,,seed,y,1,0.439,,,4690,1.785,3.805970149253731e-4,29.48,,,,,15_months,1,5,FALSE,28.993,,,,
Meroo,3,MER-3,MER-3-WLW-2,WLW,2,individual,WLW,Acacia suaveolens,,1928,3.9,10.5,n,,seed,y,2,,0.549,,4140,1.653,3.992753623188406e-4,34.86,,,,,15_months,1,5,FALSE,40.425,,,,
Meroo,3,MER-3,MER-3-WLW-3,WLW,3,individual,WLW,Acacia suaveolens,,1534,3,8,n,buds,seed,y,3,0.385,,,3310,1.257,3.7975830815709967e-4,19.01,,,,,15_months,1,5,FALSE,34.169,,,,
Meroo,3,MER-3,,WLW,,individual,WLW,Acacia suaveolens,,2423,1.7,13.8,n,buds,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,WLW,,individual,WLW,Acacia suaveolens,,2146,2.1,13,n,buds,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,MER-3-WLW,WLW,,pooled_nitrogen_sample,,Acacia suaveolens,,,,,,,,,,,,,,,,,,,,,15_months,,,,,53,Pure,Fresh,2.96
Meroo,3,MER-3,,Weird Leaf Seed Pod,,individual,Weird Leaf Seed Pod,Weird Leaf Seed Pod,,800,2.2,6,n,seeds,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Weird Leaf Seed Pod,,individual,Weird Leaf Seed Pod,Weird Leaf Seed Pod,,340,2.4,3.2,n,,sprout,n,2,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Weird Leaf Seed Pod,,individual,Weird Leaf Seed Pod,Weird Leaf Seed Pod,,794,3,5.9,n,,sprout,n,3,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Weird Leaf Seed Pod,,individual,Weird Leaf Seed Pod,Weird Leaf Seed Pod,,487,3,4.1,n,,sprout,n,4,,,,,,,,,,,,15_months,,,,,,,,
Meroo,3,MER-3,,Weird Leaf Seed Pod,,individual,Weird Leaf Seed Pod,Weird Leaf Seed Pod,,372,2.5,4,n,,sprout,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-AL-1,AL,1,individual,AL,Lomatia silaifolia,,1069,2,8,n,,seed,y,1,4.21,,,3020,1.332,4.4105960264900665e-4,20.49,,,,,15_months,3,3,TRUE,357.297,,,,
Murramarang,1,MURR-1,MURR-1-AL-2,AL,2,individual,AL,Lomatia silaifolia,,877,2.2,6.8,n,,seed,y,2,3.699,,,1840,0.759,4.125e-4,10.62,,,,,15_months,2,2,TRUE,265.853,,,,
Murramarang,1,MURR-1,MURR-1-AL-3,AL,3,individual,AL,Lomatia silaifolia,,1082,2.4,7.2,n,,seed,y,3,3.735,,,2070,0.863,4.1690821256038646e-4,15.88,,,,,15_months,2,2,TRUE,319.687,,,,
Murramarang,1,MURR-1,,AL,,individual,AL,Lomatia silaifolia,,736,2.1,5.8,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,AL,,individual,AL,Lomatia silaifolia,,875,2.4,6.1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-AL,AL,,pooled_nitrogen_sample,,Lomatia silaifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,25,Pure,Fresh,1.31
Murramarang,1,MURR-1,MURR-1-BWL-1,BWL,1,individual,BWL,Pultenaea daphnoides,,1001,2,5.5,n,,seed,y,1,0.126,,,1710,0.969,5.666666666666666e-4,15.91,,,,,15_months,1,5,FALSE,10.84,,,,
Murramarang,1,MURR-1,MURR-1-BWL-2,BWL,2,individual,BWL,Pultenaea daphnoides,,1139,1,5.3,n,,seed,y,2,0.15,,,1510,0.826,5.470198675496689e-4,14.25,,,,,15_months,1,5,FALSE,15.527,,,,
Murramarang,1,MURR-1,MURR-1-BWL-3,BWL,3,individual,BWL,Pultenaea daphnoides,,1145,2.4,4.1,n,,seed,y,3,0.095,,,1350,0.744,5.511111111111112e-4,10.2,,,,,15_months,1,5,FALSE,9.522,,,,
Murramarang,1,MURR-1,,BWL,,individual,BWL,Pultenaea daphnoides,,1005,2,5,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,BWL,,individual,BWL,Pultenaea daphnoides,,1217,2,4.9,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-BWL,BWL,,pooled_nitrogen_sample,,Pultenaea daphnoides,,,,,,,,,,,,,,,,,,,,,15_months,,,,,138,Mixed,Mouldy,1.69
Murramarang,1,MURR-1,,Fake Sandpaper Leaves Plant,,individual,Fake Sandpaper Leaves Plant,Murr Eucalyptus,,494,1.6,4,n,,lignotuber,n,1,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Fake Sandpaper Leaves Plant,,individual,Fake Sandpaper Leaves Plant,Murr Eucalyptus,,417,1.8,4.1,n,,lignotuber,n,2,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-LLF-1,LLF,1,individual,LLF,Galium ciliare,,188,,1,n,,seed,y,1,0.009,,,60,0.033,5.5e-4,0.1,,,,,15_months,1,5,FALSE,1.398,,,,
Murramarang,1,MURR-1,MURR-1-LLF-2,LLF,2,individual,LLF,Galium ciliare,,152,,1,n,,seed,y,2,0.009,,,37.17796089,0.029,7.800320218153847e-4,0.14,,,,,15_months,1,5,FALSE,1.163,,,,
Murramarang,1,MURR-1,MURR-1-LLF-3,LLF,3,individual,LLF,Galium ciliare,,187,,0.9,n,,seed,y,4,0.009,,,60,0.041,6.833333333333333e-4,0.06,,,,,15_months,1,5,FALSE,1.134,,,,
Murramarang,1,MURR-1,,LLF,,individual,LLF,Galium ciliare,,118,,1.1,n,,seed,n,3,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,LLF,,individual,LLF,Galium ciliare,,179,,1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-LLF,LLF,,pooled_nitrogen_sample,,Galium ciliare,,,,,,,,,,,,,,,,,,,,,15_months,,,,,129,Mixed,Fresh,1.22
Murramarang,1,MURR-1,MURR-1-MSLA-1,MSLA,1,individual,MSLA,Acacia longifolia,,1592,3,10.9,n,,seed,y,1,0.755,,,6610,3.249,4.915279878971256e-4,46.66,,,,,15_months,1,5,FALSE,78.394,,,,
Murramarang,1,MURR-1,MURR-1-MSLA-2,MSLA,2,individual,MSLA,Acacia longifolia,,1617,1.5,11.3,n,,seed,y,2,0.637,,,6370,3.074,4.8257456828885395e-4,76.96,,,,,15_months,1,5,FALSE,60.219,,,,
Murramarang,1,MURR-1,MURR-1-MSLA-3,MSLA,3,individual,MSLA,Acacia longifolia,,1562,2.1,10,n,,seed,y,3,0.844,,,3500,1.512,4.32e-4,32.45,,,,,15_months,1,5,FALSE,74.37,,,,
Murramarang,1,MURR-1,,MSLA,,individual,MSLA,Acacia longifolia,,1509,1,12,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,MSLA,,individual,MSLA,Acacia longifolia,,2564,2.2,15.8,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,MSLA,,individual,MSLA,Acacia longifolia,,1815,1.3,8.9,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,MSLA,,individual,MSLA,Acacia longifolia,,1712,1.9,10.5,n,,seed,n,7,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,MSLA,,individual,MSLA,Acacia longifolia,,1639,1.5,12.8,n,,seed,n,8,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-MSLA,MSLA,,pooled_nitrogen_sample,,Acacia longifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,19,Pure,Fresh,2.2
Murramarang,1,MURR-1,MURR-1-MSWNL-1,MSWNL,1,individual,MSWNL,Acacia brownii,,1005,1.1,4.5,y,,seed,y,1,0.005,,,1150,0.416,3.617391304347826e-4,6.69,,,,,15_months,1,5,FALSE,0.407,,,,
Murramarang,1,MURR-1,MURR-1-MSWNL-2,MSWNL,2,individual,MSWNL,Acacia brownii,,819,1.5,3.8,n,,seed,y,2,0.005,,,960,0.346,3.6041666666666665e-4,5.13,,,,,15_months,1,5,FALSE,0.43,,,,
Murramarang,1,MURR-1,MURR-1-MSWNL-3,MSWNL,3,individual,MSWNL,Acacia brownii,,1104,1,5.3,y,,seed,y,3,0.007,,,1520,0.564,3.710526315789473e-4,10.32,,,,,15_months,1,5,FALSE,0.402,,,,
Murramarang,1,MURR-1,,MSWNL,,individual,MSWNL,Acacia brownii,,689,1.4,3.4,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-MSWNL,MSWNL,,pooled_nitrogen_sample,,Acacia brownii,,,,,,,,,,,,,,,,,,,,,15_months,,,,,135,Mixed,Mouldy,2.22
Murramarang,1,MURR-1,MURR-1-SGWL-1,SGWL,1,individual,SGWL,Persoonia linearis,,227,1.6,1.8,n,,seed,y,1,0.019,,,100,0.041,4.1e-4,0.25,,,,,15_months,1,5,FALSE,2.487,,,,
Murramarang,1,MURR-1,MURR-1-SGWL-2,SGWL,2,individual,SGWL,Persoonia linearis,,184,,1.4,n,,seed,y,2,0.024,,,170,0.059,3.4705882352941173e-4,0.14,,,,,15_months,1,5,FALSE,2.966,,,,
Murramarang,1,MURR-1,MURR-1-SGWL-3,SGWL,3,individual,SGWL,Persoonia linearis,,503,0.9,1.7,n,,seed,y,3,0.028,,,210,0.068,3.2380952380952385e-4,0.52,,,,,15_months,1,5,FALSE,5.452,,,,
Murramarang,1,MURR-1,,SGWL,,individual,SGWL,Persoonia linearis,,469,1.6,3,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,SGWL,,individual,SGWL,Persoonia linearis,,341,1.5,2.9,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,SGWL,,individual,SGWL,Persoonia linearis,,210,,1.5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-SGWL,SGWL,,pooled_nitrogen_sample,,Persoonia linearis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,137,Mixed,Fresh,1.4
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,487,1.6,4,n,,lignotuber,n,1,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,461,2.1,5.9,n,,lignotuber,n,2,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,412,1.7,3.8,n,,lignotuber,n,3,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,411,1.6,3.5,n,,lignotuber,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,639,2,4.8,n,,lignotuber,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,613,2,6,n,,lignotuber,n,6,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,Sandpaper Eucalyptus,,individual,Sandpaper Eucalyptus,Sandpaper Eucalyptus,,315,2.1,4.5,n,,lignotuber,n,7,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-WGL-1,WGL,1,individual,WGL,Platysace lanceolata,,528,2,5,n,,seed,y,1,0.039,,,580,0.326,5.620689655172414e-4,3.44,,,,,15_months,1,5,FALSE,4.184,,,,
Murramarang,1,MURR-1,MURR-1-WGL,WGL,,pooled_nitrogen_sample,,Platysace lanceolata,,,,,,,,,,,,,,,,,,,,,15_months,,,,,148,Mixed,Mouldy,1.15
Murramarang,1,MURR-1,MURR-1-WWL-1,WWL,1,individual,WWL,Pultenaea linophylla,,517,1.6,3.7,n,,seed,y,1,0.007,,,430,0.259,6.023255813953489e-4,3.76,,,,,15_months,1,5,FALSE,1.013,,,,
Murramarang,1,MURR-1,MURR-1-WWL-2,WWL,2,individual,WWL,Pultenaea linophylla,,633,1.1,3.2,n,,seed,y,2,0.006,,,590,0.322,5.457627118644068e-4,3.36,,,,,15_months,1,5,FALSE,0.777,,,,
Murramarang,1,MURR-1,MURR-1-WWL-3,WWL,3,individual,WWL,Pultenaea linophylla,,398,1.7,2.5,n,,seed,y,3,0.006,,,240,0.137,5.708333333333333e-4,2.83,,,,,15_months,1,5,FALSE,0.86,,,,
Murramarang,1,MURR-1,,WWL,,individual,WWL,Pultenaea linophylla,,462,1.1,3,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,WWL,,individual,WWL,Pultenaea linophylla,,471,1,1.5,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,,WWL,,individual,WWL,Pultenaea linophylla,,644,1.6,2.5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,1,MURR-1,MURR-1-WWL,WWL,,pooled_nitrogen_sample,,Pultenaea linophylla,,,,,,,,,,,,,,,,,,,,,15_months,,,,,128,Mixed,Slightly mouldy,2.35
Murramarang,2,MURR-2,MURR-2-BE-1,BE,1,individual,BE,Eucalyptus botryoides,,715,1.2,3.2,n,,lignotuber,y,1,0.603,,,361.0178651,0.212,5.872285570723132e-4,2.39,,,,,15_months,1,5,FALSE,75.759,,,,
Murramarang,2,MURR-2,MURR-2-BE-2,BE,2,individual,BE,Eucalyptus botryoides,,557,1.5,3.9,n,,lignotuber,y,2,0.611,,,479.5327026,0.32,6.673163232976137e-4,2.64,,,,,15_months,1,5,FALSE,44.26,,,,
Murramarang,2,MURR-2,,BE,,individual,BE,Eucalyptus botryoides,,2561,2.5,22.5,n,,sprout,n,1,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-BE,BE,,pooled_nitrogen_sample,,Eucalyptus botryoides,,,,,,,,,,,,,,,,,,,,,15_months,,,,,44,Pure,Fresh,1.35
Murramarang,2,MURR-2,MURR-2-BWL-1,BWL,1,individual,BWL,Pultenaea daphnoides,,480,2,3.4,n,,seed,y,1,0.103,,,387.3500141,0.166,4.285529726536804e-4,1.18,,,,,15_months,1,5,FALSE,12.423,,,,
Murramarang,2,MURR-2,MURR-2-BWL-2,BWL,2,individual,BWL,Pultenaea daphnoides,,284,1.2,1.7,n,,seed,y,2,0.05,,,150,0.05,3.333333333333334e-4,0.05,,,,,15_months,1,5,FALSE,7.662,,,,
Murramarang,2,MURR-2,MURR-2-BWL-3,BWL,3,individual,BWL,Pultenaea daphnoides,,617,2.2,3.8,n,,seed,y,3,0.067,,,581.3728783,0.387,6.65665727530379e-4,2.65,,,,,15_months,1,5,FALSE,6.5,,,,
Murramarang,2,MURR-2,,BWL,,individual,BWL,Pultenaea daphnoides,,1049,3,6,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-BWL,BWL,,pooled_nitrogen_sample,,Pultenaea daphnoides,,,,,,,,,,,,,,,,,,,,,15_months,,,,,155,Mixed,Slightly mouldy,1.86
Murramarang,2,MURR-2,MURR-2-DSP-1,DSP,1,individual,DSP,Opercularia aspera,,643,1.8,5.2,n,,seed,y,1,0.09,,,250.863567,0.083,3.3085713080050405e-4,0.81,,,,,15_months,1,5,FALSE,11.231,,,,
Murramarang,2,MURR-2,MURR-2-DSP-2,DSP,2,individual,DSP,Opercularia aspera,,388,2,4,n,fruiting,seed,y,2,0.073,,,490,0.12,2.4489795918367346e-4,3.29,,,,,15_months,1,5,FALSE,9.325,,,,
Murramarang,2,MURR-2,MURR-2-DSP-3,DSP,3,individual,DSP,Opercularia aspera,,491,1.7,3,n,,seed,y,3,0.096,,,352.7176246,0.117,3.3171010417379636e-4,0.92,,,,,15_months,1,5,FALSE,13.111,,,,
Murramarang,2,MURR-2,,DSP,,individual,DSP,Opercularia aspera,,645,1,3,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,,DSP,,individual,DSP,Opercularia aspera,,200,,1.2,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-DSP,DSP,,pooled_nitrogen_sample,,Opercularia aspera,,,,,,,,,,,,,,,,,,,,,15_months,,,,,162,Mixed,Mouldy,0.76
Murramarang,2,MURR-2,MURR-2-FN-1,FN,1,individual,FN,Solanum prinophyllum,,254,2,2.5,n,fruiting,seed,y,1,0.106,,,290,0.081,2.793103448275862e-4,0.31,,,,,15_months,1,5,FALSE,13.304,,,,
Murramarang,2,MURR-2,MURR-2-FN-2,FN,2,individual,FN,Solanum prinophyllum,,205,,2.3,n,,seed,y,2,0.063,,,360,0.113,3.138888888888889e-4,0.09,,,,,15_months,1,5,FALSE,9.753,,,,
Murramarang,2,MURR-2,MURR-2-FN-3,FN,3,individual,FN,Solanum prinophyllum,,495,1.5,3.3,n,,seed,y,3,0.36,,,590,0.186,3.152542372881356e-4,0.81,,,,,15_months,1,5,FALSE,47.542,,,,
Murramarang,2,MURR-2,,FN,,individual,FN,Solanum prinophyllum,,345,2,3.9,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,,FN,,individual,FN,Solanum prinophyllum,,279,1.5,2.1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-FN,FN,,pooled_nitrogen_sample,,Solanum prinophyllum,,,,,,,,,,,,,,,,,,,,,15_months,,,,,144,Pure,Fresh,1.98
Murramarang,2,MURR-2,MURR-2-GIE-1,GIE,1,individual,GIE,Eucalyptus paniculata,,157,,1.5,n,,seed,y,1,0.093,,,130,0.071,5.461538461538461e-4,0.09,,,,,15_months,1,5,FALSE,12.984,,,,
Murramarang,2,MURR-2,MURR-2-GIE,GIE,,pooled_nitrogen_sample,,Eucalyptus paniculata,,,,,,,,,,,,,,,,,,,,,15_months,,,,,136,Mixed,Fresh,1.43
Murramarang,2,MURR-2,MURR-2-MSLA-1,MSLA,1,individual,MSLA,Acacia longifolia,,2061,2,11.5,n,,seed,y,1,1.072,,,6620,2.59,3.9123867069486404e-4,70.35,,,,,15_months,1,5,FALSE,107.56,,,,
Murramarang,2,MURR-2,MURR-2-MSLA-2,MSLA,2,individual,MSLA,Acacia longifolia,,3216,1.8,18,n,,seed,y,2,1.385,,,17510,5.959,3.4031981724728726e-4,84.43,166.7,,,,15_months,1,5,FALSE,150.671,,,,
Murramarang,2,MURR-2,MURR-2-MSLA-3,MSLA,3,individual,MSLA,Acacia longifolia,,2183,1.6,9.8,n,,seed,y,3,0.673,,,4956.852994,1.686,3.4013516278187206e-4,45.06,,,,,15_months,1,5,FALSE,73.878,,,,
Murramarang,2,MURR-2,,MSLA,,individual,MSLA,Acacia longifolia,,2015,1.6,11,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,,MSLA,,individual,MSLA,Acacia longifolia,,1974,1.9,10,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,,MSLA,,individual,MSLA,Acacia longifolia,,3054,2.3,20.5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-MSLA,MSLA,,pooled_nitrogen_sample,,Acacia longifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,32,Pure,Fresh,2.31
Murramarang,2,MURR-2,MURR-2-RUL-1,RUL,1,individual,RUL,Pseudantherum variable,,131,,0.9,n,,seed,y,1,0.064,,,80,0.023,2.875e-4,0,,,,,15_months,1,5,FALSE,9.791,,,,
Murramarang,2,MURR-2,MURR-2-RUL-2,RUL,2,individual,RUL,Pseudantherum variable,,83,,0.5,n,,seed,y,2,,,,16.76214214,0.011,6.562407064757177e-4,0.003,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-RUL-3,RUL,3,individual,RUL,Pseudantherum variable,,153,,1.1,n,,seed,y,3,0.106,,,73.62130397,0.038,5.16154943621817e-4,0.12,,,,,15_months,1,5,FALSE,12.821,,,,
Murramarang,2,MURR-2,,RUL,,individual,RUL,Pseudantherum variable,,222,,0.7,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,,RUL,,individual,RUL,Pseudantherum variable,,130,,1,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Murramarang,2,MURR-2,MURR-2-RUL,RUL,,pooled_nitrogen_sample,,Pseudantherum variable,,,,,,,,,,,,,,,,,,,,,15_months,,,,,160,Mixed,Mouldy,2.63
Murramarang,2,MURR-2,MURR-2-SFL-1,SFL,1,individual,SFL,Commersoonia fraseri,,239,1.6,2.9,n,,seed,y,1,0.305,,,280,0.106,3.785714285714286e-4,0.18,,,,,15_months,1,5,FALSE,43.66,,,,
