taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Macrolepiota turbinata,NA,NA,NA,NA,NA,NA,NA,NA
Macrolepiota vinaceofibrillosa,NA,NA,NA,NA,NA,NA,NA,NA
Macromitrium archeri,NA,NA,NA,NA,NA,NA,NA,NA
Macropidia,herb,NA,NA,perennial,NA,NA,NA,NA
Macropidia fuliginosa,herb,NA,NA,perennial,rhizome,NA,NA,NA
Macroptilium,climber_liana herb climber,NA,NA,annual,NA,NA,NA,NA
Macroptilium atropurpureum,herb climber,stoloniferous trailing twining,NA,perennial,stolon,NA,NA,NA
Macroptilium lathyroides,herb,erect trailing,NA,annual biennial,NA,NA,NA,NA
Macroptilium lathyroides var. semierectum,herb,erect trailing,NA,annual biennial,NA,NA,NA,NA
Macrothelypteris torresiana,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Macrotyloma axillare,NA,NA,NA,NA,NA,NA,NA,NA
Macrozamia dyeri,tree cycad,NA,NA,NA,NA,NA,NA,NA
Macrozamia fraseri,tree cycad,NA,NA,NA,NA,NA,NA,NA
Macrozamia riedlei,tree cycad,NA,NA,NA,NA,NA,NA,NA
Macrozamia sp. Eneabba (D.L. Jones 12402),NA,NA,NA,NA,NA,NA,NA,NA
Maidenia,aquatic_herb,NA,NA,perennial,NA,aquatic,NA,NA
Maidenia rubra,aquatic_submerged aquatic_herb,stoloniferous,NA,perennial,stolon,NA,dioecious,NA
Maireana,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Maireana amoena,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana aphylla,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana appressa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana atkinsiana,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana brevifolia,shrub,bushy,NA,NA,NA,NA,NA,NA
Maireana carnosa,herb,prostrate spreading,NA,perennial,NA,NA,NA,woody_base
Maireana convexa,shrub,open,NA,NA,NA,NA,NA,NA
Maireana diffusa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana enchylaenoides,herb,prostrate,NA,perennial,NA,NA,NA,NA
Maireana erioclada,shrub,spreading bushy,NA,NA,NA,NA,NA,NA
Maireana eriosphaera,herb,erect,NA,perennial,NA,NA,NA,NA
Maireana georgei,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana glomerifolia,shrub,open,NA,NA,NA,NA,NA,NA
Maireana integra,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana lanosa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana lobiflora,shrub herb,erect decumbent,NA,perennial,NA,NA,NA,NA
Maireana luehmannii,herb,NA,NA,perennial,NA,NA,NA,NA
Maireana marginata,herb,prostrate decumbent,NA,perennial,NA,NA,NA,NA
Maireana melanocoma,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana murrayana,shrub,erect,NA,NA,NA,NA,NA,NA
Maireana oppositifolia,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana pentagona,herb,prostrate decumbent,NA,perennial,NA,NA,NA,woody_base
Maireana pentatropis,shrub,erect,NA,NA,NA,NA,NA,NA
Maireana planifolia,shrub,open,NA,NA,NA,NA,NA,NA
Maireana platycarpa,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana polypterygia,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana prosthecochaeta,shrub,open,NA,NA,NA,NA,NA,NA
Maireana pyramidata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana radiata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana sclerolaenoides,NA,NA,NA,NA,NA,NA,NA,NA
Maireana scleroptera,herb,prostrate erect,NA,perennial,NA,NA,NA,NA
Maireana sedifolia,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana sp. Patience (C.P. Campbell 1052),shrub,NA,NA,NA,NA,NA,NA,NA
Maireana stipitata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana suaedifolia,shrub,spreading,NA,NA,NA,NA,NA,NA
Maireana thesioides,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana tomentosa,shrub,erect,NA,NA,NA,NA,NA,NA
Maireana tomentosa subsp. tomentosa,shrub,erect,NA,NA,NA,NA,NA,NA
Maireana trichoptera,herb,erect spreading,NA,perennial,NA,NA,NA,NA
Maireana triptera,shrub,compact,NA,NA,NA,NA,NA,NA
Maireana turbinata,shrub,NA,NA,NA,NA,NA,NA,NA
Maireana villosa,shrub,open,NA,NA,NA,NA,NA,NA
Malaccotristicha,aquatic_herb,NA,NA,NA,NA,aquatic,NA,NA
Malaccotristicha australis,aquatic_herb,NA,NA,NA,NA,aquatic,NA,NA
Malacocera,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Malacocera tricornis,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Malaisia,tree climber_liana shrub,NA,NA,perennial,NA,NA,NA,NA
Malaisia scandens,NA,NA,NA,NA,NA,NA,NA,NA
Malaisia scandens subsp. scandens,NA,NA,NA,NA,NA,NA,NA,NA
Malephora crocea,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon,shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon costatus,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon decipiens,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon hursthousei,shrub,erect,NA,NA,NA,NA,NA,NA
Malleostemon microphyllus,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon minilyaensis,shrub,erect spreading dense,NA,NA,NA,NA,NA,NA
Malleostemon nephroideus,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon nerrenensis,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon pedunculatus,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Malleostemon peltiger,shrub,spreading,NA,NA,NA,NA,NA,NA
Malleostemon pentagonus,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon pustulatus,NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon roseus,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Malleostemon sp. Adelong (G.J. Keighery 11825),shrub,spreading,NA,NA,NA,NA,NA,NA
Malleostemon sp. Ajana (M.E. Trudgen 21715),NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Bulga Downs (S. van Vreeswyk 3138),NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Cooljarloo (B. Backhouse s.n. 16/11/88),shrub,erect,NA,NA,NA,NA,NA,NA
Malleostemon sp. Cooloomia (S.D. Hopper 1353),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Erangy Springs (M.E. Trudgen 12030),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Hardabutt Rapids (D. Bellairs 1654A),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Junga Dam (D. Bellairs 942),NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Kalbarri (L.A. Craven 7083),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Moonyoonooka (R.J. Cranfield 2947),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Mullewa (P. Winson B7365),shrub,dense,NA,NA,NA,NA,NA,NA
Malleostemon sp. Nerren Nerren (A. Payne 360),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Officer Basin (D. Pearson 350),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Unmade Road (E.A. Griffin 7537),NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Woodacurrie Rd (S. Patrick 3364),NA,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Woolgorong Station (M. Officer 100),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Yalgoo Road (Morawa Tree Committee 329),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon sp. Yerina (S.J. Patrick 2728),shrub,NA,NA,NA,NA,NA,NA,NA
Malleostemon tuberculatus,shrub,erect,NA,NA,NA,NA,NA,NA
Malleostemon uniflorus,NA,NA,NA,NA,NA,NA,NA,NA
Mallocybe isabellina,NA,NA,NA,NA,NA,NA,NA,NA
Mallocybe pyrrhopoda,NA,NA,NA,NA,NA,NA,NA,NA
Mallocybe sabulosa,NA,NA,NA,NA,NA,NA,NA,NA
Mallocybe subflavospora,NA,NA,NA,NA,NA,NA,NA,NA
Mallocybe subtilior,NA,NA,NA,NA,NA,NA,NA,NA
Mallophora,shrub,NA,NA,NA,NA,NA,NA,NA
Mallophora globiflora,NA,NA,NA,NA,NA,NA,NA,NA
Mallophora rugosifolia,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Mallotus derbyensis,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus didymochryseus,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus dispersus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Mallotus nesophilus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Mallotus repandus,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus trinervius,NA,NA,NA,NA,NA,NA,NA,NA
Malva,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Malva arborea,tree herb,NA,NA,perennial,NA,NA,NA,NA
Malva australiana,NA,NA,NA,NA,NA,NA,NA,NA
Malva dendromorpha,herb,erect,NA,biennial,NA,NA,NA,NA
Malva linnaei,herb,NA,NA,annual biennial,NA,NA,NA,NA
Malva multiflora,NA,NA,NA,NA,NA,NA,NA,NA
Malva nicaeensis,shrub,NA,NA,NA,NA,NA,NA,NA
Malva parviflora,herb,erect decumbent,NA,annual perennial,NA,NA,NA,NA
Malva preissiana,shrub,erect open,NA,NA,NA,NA,NA,NA
Malva pseudolavatera,NA,NA,NA,NA,NA,NA,NA,NA
Malva weinmanniana,shrub,NA,NA,NA,NA,NA,NA,NA
Malvaceae,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Malvastrum,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Malvastrum americanum,shrub herb,erect,NA,perennial,NA,NA,NA,NA
Malvastrum coromandelianum,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Malvastrum spicatum,NA,NA,NA,NA,NA,NA,NA,NA
Mangifera,tree,NA,NA,NA,NA,NA,NA,NA
Mangifera indica,tree,NA,NA,NA,NA,NA,NA,NA
Marasmius crinisequi,NA,NA,NA,NA,NA,NA,NA,NA
Margaritaria,tree shrub,NA,NA,NA,NA,NA,NA,NA
Margaritaria dubium-traceyi,shrub,NA,NA,NA,NA,NA,NA,NA
Marianthus aquilonaris,NA,NA,NA,NA,NA,NA,NA,NA
Marianthus bicolor,shrub climber,erect spreading,NA,NA,NA,NA,NA,NA
Marianthus candidus,shrub climber,twining,NA,NA,NA,NA,NA,NA
Marianthus coeruleopunctatus,shrub climber,twining,NA,NA,NA,NA,NA,NA
Marianthus drummondianus,shrub herb climber,NA,NA,NA,NA,NA,NA,NA
Marianthus dryandra,shrub,erect,NA,NA,NA,NA,NA,NA
Marianthus erubescens,shrub climber,twining,NA,NA,NA,NA,NA,NA
Marianthus gracilis,NA,NA,NA,NA,NA,NA,NA,NA
Marianthus granulatus,shrub climber,twining,NA,NA,NA,NA,NA,NA
Marianthus laxiflorus,NA,NA,NA,NA,NA,NA,NA,NA
Marianthus microphyllus,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Marianthus mollis,shrub,NA,NA,NA,NA,NA,NA,NA
Marianthus paralius,shrub,prostrate scandent,NA,NA,NA,NA,NA,NA
Marianthus pictus,NA,NA,NA,NA,NA,NA,NA,NA
Marianthus ringens,shrub climber,NA,NA,NA,NA,NA,NA,NA
Marianthus sp. Bremer (N. Gibson & M. Lyons 1776),shrub,erect,NA,NA,NA,NA,NA,NA
Marianthus sp. Walpole (A.R. Annels 277),NA,NA,NA,NA,NA,NA,NA,NA
Marianthus sylvaticus,climber,NA,NA,NA,NA,NA,NA,NA
Marianthus tenuis,shrub,twining,NA,NA,NA,NA,NA,NA
Marianthus villosus,NA,NA,NA,NA,NA,NA,NA,NA
Maronina hesperia,NA,NA,NA,NA,NA,NA,NA,NA
Marrubium,herb,NA,NA,perennial,NA,NA,NA,NA
Marrubium vulgare,herb,erect spreading,NA,perennial,NA,NA,NA,NA
Marsdenia,climber_liana shrub herb,NA,NA,NA,NA,NA,NA,NA
Marsdenia angustata,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Marsdenia australis,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia brockmaniana,NA,NA,NA,NA,NA,NA,NA,NA
Marsdenia cinerascens,NA,NA,NA,NA,NA,NA,NA,NA
Marsdenia geminata,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia glandulifera,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia graniticola,shrub,erect compact,NA,NA,NA,NA,NA,NA
Marsdenia hemiptera,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia pleiadenia,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia trinervis,shrub,NA,NA,NA,NA,NA,NA,NA
Marsdenia velutina,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia viridiflora,climber,NA,NA,NA,NA,NA,NA,NA
Marsdenia viridiflora subsp. tropica,climber,NA,NA,NA,NA,NA,NA,NA
Marsilea angustifolia,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea costulifera,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea crenata,NA,NA,NA,NA,NA,NA,NA,NA
Marsilea drummondii,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea exarata,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea hirsuta,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea mutica,fern herb,NA,NA,perennial,rhizome,NA,NA,NA
Marsilea sp. A Perth Flora (G.N. Lowe s.n. 16 Jan. 1948),NA,NA,NA,NA,NA,NA,NA,NA
Martensia denticulata,NA,NA,NA,NA,NA,NA,NA,NA
Martensia elegans,NA,NA,NA,NA,NA,NA,NA,NA
Martensia fragilis,NA,NA,NA,NA,NA,NA,NA,NA
Martensia millarii,lithophyte,NA,NA,NA,NA,marine lithophyte,dioecious,NA
Martininia panamaensis,NA,NA,NA,NA,NA,NA,NA,NA
Martyniaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Mastophora multistrata,NA,NA,NA,NA,NA,NA,NA,NA
Mastophora rosea,NA,NA,NA,NA,NA,NA,NA,NA
Matricaria matricarioides,NA,NA,NA,NA,NA,NA,NA,NA
Matricaria recutita,herb,NA,NA,annual,NA,NA,NA,NA
Matthiola,herb,NA,NA,annual perennial,NA,NA,NA,NA
Matthiola incana,herb,NA,NA,perennial,NA,NA,NA,woody_base
Maurandya barclayana,herb,NA,NA,NA,NA,NA,NA,NA
Mauranthemum paludosum,NA,NA,NA,NA,NA,NA,NA,NA
Maytenus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Maytenus cunninghamii,shrub,NA,NA,NA,NA,NA,NA,NA
Maytenus emarginata,NA,NA,NA,NA,NA,NA,NA,NA
Maytenus ferdinandi,tree shrub,NA,NA,NA,NA,NA,NA,NA
Maytenus muelleri,NA,NA,NA,NA,NA,NA,NA,NA
Maytenus sp. Mt Windell (S. van Leeuwen 846),tree shrub,open,NA,NA,NA,NA,NA,NA
Medicago,herb,NA,NA,annual perennial,NA,NA,NA,NA
Medicago arabica,herb,prostrate spreading,NA,annual,NA,NA,NA,NA
Medicago denticulata,NA,NA,NA,NA,NA,NA,NA,NA
Medicago hispida,NA,NA,NA,NA,NA,NA,NA,NA
Medicago intertexta,herb,NA,NA,annual,NA,NA,NA,NA
Medicago intertexta var. intertexta,herb,decumbent,NA,annual,NA,NA,NA,NA
Medicago laciniata,herb,NA,NA,annual,NA,NA,NA,NA
Medicago laciniata var. brachyacantha,NA,NA,NA,NA,NA,NA,NA,NA
Medicago laciniata var. laciniata,herb,prostrate,NA,annual,NA,NA,NA,NA
Medicago littoralis,herb,prostrate,NA,annual,NA,NA,NA,NA
Medicago lupulina,herb,procumbent,NA,annual perennial,NA,NA,NA,NA
Medicago minima,herb,prostrate,NA,annual,NA,NA,NA,NA
Medicago minima var. brevispina,NA,NA,NA,NA,NA,NA,NA,NA
Medicago minima var. minima,NA,NA,NA,NA,NA,NA,NA,NA
Medicago orbicularis,herb,procumbent,NA,annual,NA,NA,NA,NA
Medicago polymorpha,herb,prostrate,NA,annual,NA,NA,NA,NA
Medicago polymorpha var. brevispina,NA,NA,NA,NA,NA,NA,NA,NA
Medicago polymorpha var. polymorpha,NA,NA,NA,NA,NA,NA,NA,NA
Medicago polymorpha var. vulgaris,NA,NA,NA,NA,NA,NA,NA,NA
Medicago praecox,NA,NA,NA,NA,NA,NA,NA,NA
Medicago sativa,herb,erect sprawling,NA,perennial,NA,NA,NA,NA
Medicago scutellata,herb,NA,NA,annual,NA,NA,NA,NA
Medicago tornata,NA,NA,NA,NA,NA,NA,NA,NA
Medicago truncatula,herb,prostrate,NA,annual,NA,NA,NA,NA
Medicago truncatula var. longiaculeata,NA,NA,NA,NA,NA,NA,NA,NA
Medicago truncatula var. truncatula,NA,NA,NA,NA,NA,NA,NA,NA
Meeboldina,herb,NA,NA,NA,NA,NA,NA,NA
Meeboldina cana,herb,tufted,NA,perennial,rhizome,NA,NA,NA
Meeboldina coangustata,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina crassipes,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina crebriculmis,tussock herb,dense,NA,perennial,NA,NA,NA,NA
Meeboldina decipiens,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina decipiens subsp. decipiens ms,herb,erect open,NA,perennial,NA,NA,NA,NA
Meeboldina decipiens subsp. depilata,herb,erect caespitose open,NA,perennial,NA,NA,NA,NA
Meeboldina denmarkica,herb,tufted,NA,perennial,rhizome,NA,NA,NA
Meeboldina kraussii,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina roycei,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina scariosa,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina sp. white (C.A. Gardner s.n.),NA,NA,NA,NA,NA,NA,NA,NA
Meeboldina tephrina,herb,NA,NA,perennial,rhizome,NA,NA,NA
Meeboldina thysanantha,herb,NA,NA,perennial,rhizome,NA,NA,NA
Megalaria grossa,NA,NA,NA,NA,NA,NA,NA,NA
Megalospora occidentalis,NA,NA,NA,NA,NA,NA,NA,NA
Megalotheca cinerea,NA,NA,NA,NA,NA,NA,NA,NA
Megalotheca grossa,NA,NA,NA,NA,NA,NA,NA,NA
Megalotheca striata,NA,NA,NA,NA,NA,NA,NA,NA
Megathyrsus maximus,tussock herb,NA,NA,NA,NA,NA,NA,NA
Megathyrsus maximus var. maximus,NA,NA,NA,NA,NA,NA,NA,NA
Meiogyne cylindrocarpa,tree shrub,NA,NA,NA,NA,NA,NA,NA
Meiogyne cylindrocarpa subsp. cylindrocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Meionectes brownii,NA,NA,NA,NA,NA,NA,NA,NA
Meionectes tenuifolia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca x arenicola,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca acacioides,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca acacioides subsp. alsophila,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca acerosa,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca acuminata,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca acuminata subsp. acuminata,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca acuminata subsp. websteri,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca acutifolia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca adenostyla,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca adnata,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca agathosmoides,shrub,spreading,NA,NA,NA,NA,NA,NA
Melaleuca alsophila,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca amydra,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca apodocephala,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca apodocephala subsp. apodocephala,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca apodocephala subsp. calcicola,shrub,prostrate erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca apostiba,shrub,spreading,NA,NA,NA,NA,NA,NA
Melaleuca araucarioides,shrub,bushy,NA,NA,NA,NA,NA,NA
Melaleuca arenaria,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca argentea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca armillaris,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca armillaris subsp. armillaris,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca aspalathoides,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca atroviridis,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca barlowii,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca basicephala,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca baxteri,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca beardii,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca bisulcata,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca blaeriifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca boeophylla,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca bracteata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca bracteosa,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca brevifolia,tree shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca bromelioides,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca brophyi,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca caeca,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca cajuputi,tree,NA,NA,NA,NA,NA,NA,NA
Melaleuca cajuputi subsp. cajuputi,tree,NA,NA,NA,NA,NA,NA,NA
Melaleuca calcicola,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca calothamnoides,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca calycina,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca calycina subsp. calycina,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca calycina subsp. dempta,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca calyptroides,shrub,spreading,NA,NA,NA,NA,NA,NA
Melaleuca campanae,shrub,open,NA,NA,NA,NA,NA,NA
Melaleuca camptoclada,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca canaliculata,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca cardiophylla,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca cardiophylla var. longistaminea,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca cardiophylla var. parviflora,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca carinata,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca carrii,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca ciliosa,shrub,erect compact,NA,NA,NA,NA,NA,NA
Melaleuca citrina,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca citrina,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca clavifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca cliffortioides,shrub,erect dense,NA,NA,NA,NA,NA,NA
Melaleuca coccinea,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca coccinea subsp. coccinea,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca coccinea subsp. eximia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca coccinea subsp. penicula,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca concinna,shrub,spreading,NA,NA,NA,NA,NA,NA
Melaleuca concreta,shrub,erect bushy,NA,NA,NA,NA,NA,NA
Melaleuca condylosa,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca conferta,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca conothamnoides,shrub,erect open,NA,NA,NA,NA,NA,NA
Melaleuca cordata,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca coronicarpa,shrub,prostrate erect spreading,NA,NA,NA,NA,NA,NA
Melaleuca coronicarpa subsp. coronicarpa ms,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca coronicarpa subsp. rigens,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca corrugata,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca crassifolia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca croxfordiae,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca ctenoides,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca cucullata,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca cuneata,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca curvifolia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca cuticularis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca cymbifolia,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca dealbata,tree,NA,NA,NA,NA,NA,NA,NA
Melaleuca dealbata subsp. dealbata ms,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca dealbata subsp. glabrescens,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca delta,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca dempta,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca densa,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca depauperata,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca depressa,shrub,dense,NA,NA,NA,NA,NA,NA
Melaleuca dichroma,shrub,erect bushy compact,NA,NA,NA,NA,NA,NA
Melaleuca diosmifolia,shrub,erect open,NA,NA,NA,NA,NA,NA
Melaleuca dissitiflora,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca divaricata,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca elachophylla,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca eleuterostachya,tree shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca elliptica,shrub,erect open,NA,NA,NA,NA,NA,NA
Melaleuca eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca erucaeformis,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca eulobata,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca eurystoma,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca eximia,shrub,erect,NA,NA,NA,NA,NA,NA
Melaleuca exuvia,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fabri,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca filifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fissurata,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fulgens,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fulgens subsp. corrugata,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fulgens subsp. fulgens,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca fulgens subsp. steedmanii,shrub,NA,NA,NA,NA,NA,NA,NA
Melaleuca genialis,NA,NA,NA,NA,NA,NA,NA,NA
Melaleuca genistifolia,NA,NA,NA,NA,NA,NA,NA,NA
