Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Plant ID,HHMMSS,Photo (Asat; umol CO2 m-2 s-1),Conductance (gs; mmol H2O m-2 s-1),Ci,Area
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,11,12:49:22,20.47140019,0.443689541,308.3983831,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,16,13:31:08,27.38437315,0.553064044,299.2065875,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,16,13:31:10,27.40361524,0.553640625,299.237802,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,16,13:31:11,27.39985003,0.554185783,299.3362329,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,16,13:31:12,27.35749491,0.555329241,299.6502638,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,16,13:31:14,27.32308053,0.556385289,299.9195123,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,21,13:40:06,19.61119059,0.41442821,306.8058756,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,21,13:40:07,19.65364081,0.413717337,306.5007912,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,21,13:40:09,19.65266825,0.413619809,306.4931223,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,21,13:40:10,19.64606402,0.413829686,306.5662707,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,21,13:40:11,19.63864369,0.414094773,306.6518706,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,6,13:45:25,18.14222352,0.386789623,308.3415832,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,6,13:45:26,18.19442407,0.386644681,308.0888023,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,6,13:45:27,18.26489135,0.386617739,307.7853673,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,6,13:45:28,18.28488564,0.38670064,307.7272016,1.5
Melaleuca gibbosa,Historic,12/29/79,43 10 00 S,147 20 00 E,-43.1667,147.3333,site_at_43.1667_S_and_147.3333_E,6,13:45:29,18.30553494,0.386856784,307.6808607,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,36,11:01:49,10.7544406,0.078762223,170.3577925,1
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,36,11:01:50,10.79669017,0.07882146,169.6765167,1
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,36,11:01:52,10.75001216,0.078826063,170.6550918,1
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,36,11:01:54,10.70920751,0.078883068,171.6528411,1
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,36,11:01:56,10.54900304,0.078850653,174.8333446,1
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,23,11:07:53,9.848238168,0.084366087,201.3278833,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,23,11:07:54,9.731589154,0.084412134,203.6610569,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,23,11:07:56,9.689314757,0.084513646,204.678575,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,23,11:07:58,9.828225612,0.084710205,202.4515899,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,23,11:08:00,9.938776557,0.084910333,200.7911146,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,22,11:18:00,14.19405115,0.234615368,288.478562,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,22,11:18:02,14.21481163,0.234698961,288.3741295,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,22,11:18:04,14.25847108,0.234786769,288.1098517,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,22,11:18:05,14.33433963,0.234836332,287.6104125,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,22,11:18:07,14.36720694,0.234786894,287.3760499,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,19,11:35:48,16.73655831,0.281668257,289.1984981,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,19,11:35:49,16.74409573,0.281882777,289.2259606,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,19,11:35:50,16.75730924,0.281922298,289.1572339,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,19,11:35:52,16.79014022,0.281981137,288.9785357,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,19,11:35:53,16.84629405,0.282046685,288.6692088,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,18,11:47:11,7.34754866,0.129935245,299.6182709,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,18,11:47:13,7.282239792,0.130047602,300.504564,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,18,11:47:14,7.348206894,0.130183831,299.7626269,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,18,11:47:16,7.559969464,0.130166605,297.0972789,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,18,11:47:18,7.783492966,0.130114626,294.2875315,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,10,11:52:43,8.347511327,0.1284079,285.8551986,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,10,11:52:45,8.12482198,0.128356185,288.6555652,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,10,11:52:46,8.029022011,0.128533605,290.0158762,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,10,11:52:48,8.124609774,0.129070801,289.2352515,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,10,11:52:50,8.221580614,0.129562575,288.4137659,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,35,12:04:39,7.60491034,0.114715089,284.2891804,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,35,12:04:40,7.69188972,0.114831773,283.1643238,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,35,12:04:42,7.737375279,0.114828456,282.5218813,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,35,12:04:43,7.73857602,0.114763184,282.4463121,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,35,12:04:44,7.706964444,0.11464786,282.7874721,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,3,12:38:52,9.478502025,0.148251313,286.3478474,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,3,12:38:53,9.514484127,0.148261688,285.9625954,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,3,12:38:55,9.502467339,0.148195175,286.0576339,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,3,12:38:56,9.414667042,0.148115026,286.9761496,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,3,12:38:58,9.361988548,0.147759404,287.305368,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,11,12:45:02,19.10990488,0.38172235,303.2042163,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,11,12:45:04,19.07272391,0.381727307,303.3743377,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,11,12:45:05,19.0182436,0.382046195,303.6899784,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,11,12:45:07,18.94396809,0.382469375,304.1206292,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,11,12:45:08,18.92019915,0.382527556,304.2466199,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,30,13:49:40,13.16958085,0.333465932,323.8435062,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,30,13:49:42,13.27630286,0.334142148,323.4061806,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,30,13:49:43,13.44057759,0.334514654,322.6206038,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,30,13:49:45,13.5917098,0.33476895,321.8916958,1.5
Melaleuca gibbosa,Modern,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,30,13:49:46,13.70145562,0.335178775,321.4155686,1.5
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,1,11:34:04,4.769179934,0.05995214,262.8644957,3.869999886
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,1,11:34:05,4.487987272,0.059416822,269.2974599,3.869999886
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,1,11:34:07,4.490748043,0.059143276,268.5513032,3.869999886
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,1,11:34:08,4.515979346,0.05835565,266.1345817,3.869999886
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,1,11:34:10,4.582773692,0.057520984,262.4201348,3.869999886
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,3,11:56:38,10.70149275,0.158439022,270.7188011,5.949999809
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,3,11:56:40,10.80790735,0.162580349,272.3391793,5.949999809
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,3,11:56:42,10.76739589,0.16631419,275.1775679,5.949999809
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,3,11:56:44,10.74899388,0.169560621,277.3570859,5.949999809
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,3,11:56:46,10.71507213,0.173340682,279.8861307,5.949999809
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,4,12:01:15,9.013542144,0.216560784,317.7387266,4.260000229
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,4,12:01:17,9.037029689,0.218015673,318.0084047,4.260000229
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,4,12:01:18,8.997348921,0.21968415,318.8370643,4.260000229
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,4,12:01:20,9.020192468,0.221845957,319.2728667,4.260000229
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,4,12:01:21,8.990719287,0.224012913,320.0849908,4.260000229
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,2,12:35:51,5.02852407,0.086162589,295.5399597,5.900000095
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,2,12:35:53,4.982902106,0.086580608,296.8601998,5.900000095
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,2,12:35:54,4.950977,0.08665165,297.5424824,5.900000095
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,2,12:35:56,5.047731439,0.087381607,296.4401939,5.900000095
Melaleuca quinquenervia,Historic,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,2,12:35:58,5.07445058,0.087652321,296.2043118,5.900000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,7,11:38:04,12.65567156,0.441249272,336.4000891,3.75
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,7,11:38:06,12.61934424,0.443568351,336.7729186,3.75
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,7,11:38:07,12.54911935,0.446005582,337.2586113,3.75
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,7,11:38:09,12.57901577,0.448383199,337.3778635,3.75
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,7,11:38:10,12.59199916,0.449880581,337.4854608,3.75
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,8,11:45:30,1.295043123,0.048958143,352.0587067,3.150000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,8,11:45:32,1.300184838,0.050702189,353.3332293,3.150000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,8,11:45:34,1.156148765,0.054075673,360.1768685,3.150000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,8,11:45:36,1.173643495,0.058862825,362.4464299,3.150000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,8,11:45:40,1.200974139,0.06314078,363.8988395,3.150000095
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,4,11:53:30,4.573772214,0.032243428,162.9466486,5.369999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,4,11:53:31,4.543351771,0.034153874,177.0476398,5.369999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,4,11:53:33,4.559777994,0.036577705,190.3730295,5.369999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,4,11:53:34,4.616746966,0.038274838,196.7781141,5.369999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,4,11:53:35,4.622829497,0.039663134,203.2756274,5.369999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,10,12:06:32,8.617304804,0.137185607,286.9362696,3.869999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,10,12:06:34,8.691705166,0.145384418,291.7608578,3.869999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,10,12:06:36,8.634284184,0.154243305,297.9086082,3.869999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,10,12:06:38,8.353185479,0.163126385,305.6648378,3.869999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,10,12:06:40,8.269214006,0.169298096,309.443155,3.869999886
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,1,12:09:30,10.87257568,0.135881217,255.1755872,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,1,12:09:32,10.92117716,0.134354279,253.1158232,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,1,12:09:34,11.03048548,0.132882237,250.3702301,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,1,12:09:35,10.97088796,0.132452233,250.7434422,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,1,12:09:37,10.77563564,0.132969207,253.685088,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,14,12:13:15,5.73294827,0.090049054,289.1155269,3.630000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,14,12:13:17,5.681484492,0.094669947,294.9606688,3.630000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,14,12:13:18,5.674378777,0.09739336,297.7715533,3.630000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,14,12:13:19,5.662845647,0.102957428,302.9530702,3.630000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,14,12:13:21,5.584371682,0.105872921,306.5749323,3.630000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,13,12:18:23,7.750995297,0.152230541,305.9554935,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,13,12:18:24,7.609868688,0.156309585,309.6073934,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,13,12:18:26,7.506734969,0.159090236,312.0403746,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,13,12:18:28,7.515420929,0.163755809,314.0386451,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,13,12:18:30,7.579161248,0.169490539,315.8585142,4.46999979
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,11,12:27:42,3.326816466,0.040595744,261.6667867,4.769999981
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,11,12:27:44,3.308477375,0.04025316,261.3249323,4.769999981
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,11,12:27:46,3.23914118,0.038418445,258.0020955,4.769999981
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,11,12:27:48,3.128795298,0.036681437,256.510043,4.769999981
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,11,12:27:50,3.074788476,0.034923471,252.1706259,4.769999981
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,3,12:39:30,8.376719429,0.10312826,257.5846426,3.960000038
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,3,12:39:32,8.244361173,0.10633826,263.581758,3.960000038
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,3,12:39:34,8.328790149,0.110025534,266.4348945,3.960000038
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,3,12:39:36,8.279867413,0.114012677,271.3715471,3.960000038
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,3,12:39:39,8.132701902,0.11708655,276.5213967,3.960000038
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,6,12:42:43,10.01475905,0.123820236,255.2768663,4.380000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,6,12:42:45,10.05608305,0.126408747,257.4250869,4.380000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,6,12:42:48,10.10815603,0.130213482,260.4602608,4.380000114
Melaleuca quinquenervia,Modern,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.85,site_at_31.5500_S_and_152.8500_E,6,12:42:50,10.11362322,0.136373967,265.9833749,4.380000114
