Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Pollinator match column,Pollinator match value,location_name,Pollinator taxon name
Eucalyptus,caesia,Eucalyptus caesia subsp. caesia,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves,Passeriformes,,WA,Kensington,32,115.52,5/5/1995,May,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Lichenostomus virescens
Eucalyptus,caesia,Eucalyptus caesia subsp. caesia,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Kensington,32,115.52,5/5/1995,May,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Lichmera indistincta
Eucalyptus,magna,Eucalyptus caesia subsp. magna,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird,Aves,Passeriformes,,WA,Kensington,32,115.52,5/5/1995,May,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Anthochaera carunculata
Eucalyptus,magna,Eucalyptus caesia subsp. magna,Myrtaceae,Lichenostomus virescens,Lichenostomus,,virescens,Meliphagidae,Meliphaginae,Singing honeyeater,Aves ,Passeriformes,,WA,Kensington,32,115.52,5/5/1995,May,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Lichenostomus virescens
Eucalyptus,magna,Eucalyptus caesia subsp. magna,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Kensington,32,115.52,5/5/1995,May,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):155,Animal family,Meliphagidae,Kensington,Lichmera indistincta
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Glossopsitta porphyrocephala,Glossopsitta,,porphyrocephala,Psittacidae,Loriinae,Purple-crowned Lorikeet,Aves,Psittaciformes,,WA,Lake Cronin,32.23,119.46,9/10/1993,Oct,1993,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Psittacidae,Lake Cronin,Glossopsitta porphyrocephala
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Bullabulling,31.05,120.55,19/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Bullabulling,Lichenostomus ornatus
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Gnarlbine Rock,31.15,120.55,19/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Gnarlbine Rock_1,Lichenostomus ornatus
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Lake Cronin,32.23,119.46,9/10/1993,Oct,1993,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Lake Cronin,Lichenostomus ornatus
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Peak Charles,32.52,121.1,29/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,"Reference in Brown et al. (1997):, 102",Animal family,Meliphagidae,Peak Charles_3,Lichenostomus ornatus
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Manorina flavigula,Manorina,,flavigula,Meliphagidae,Meliphaginae,Yellow-throated Miner,Aves,Passeriformes,,WA,Queen Victoria Rock,15,120.55,19/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Queen Victoria Rock_1,Manorina flavigula
Eucalyptus,calycogona,Eucalyptus calycogona ,Myrtaceae,Phylidonyris albifrons,Phylidonyris,,albifrons,Meliphagidae,Meliphaginae,White-fronted Honeyeater,Aves,Passeriformes,,WA,17 km W of Kumarl,32.45,121.22,29/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,17 km W of Kumarl,Phylidonyris albifrons
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Bubastes sp.,Bubastes,,sp.,Buprestidae,Buprestinae,Jewel beetle,Insecta ,Coleoptera,,WA,3 km N of Mia Mia Homestead,23.23,114.26,20/10/1980,Oct,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):87,Animal order,Coleoptera,3 km N of Mia Mia Homestead,Bubastes sp.
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Conopophila rufogularis,Conopophila,,rufogularis,Meliphagidae,Meliphaginae,Rufous-throated Honeyeater,Aves,Passeriformes,,WA,Geegully Creek,18.49,123.23,28/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Geegully Creek,Conopophila rufogularis
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Lichenostomus flavescens,Lichenostomus,,flavescens,Meliphagidae,Meliphaginae,Yellow-tinted Honeyeater,Aves,Passeriformes,,WA,Geikie Gorge National Park,18.05,125.42,16/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Geikie Gorge National Park,Lichenostomus flavescens
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Lichenostomus penicillatus,Lichenostomus,,penicillatus,Meliphagidae,Meliphaginae,White-plumed Honeyeater, Aves,Passeriformes,,WA,Geegully Creek,18.49,123.23,28/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Geegully Creek,Lichenostomus penicillatus
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Lichenostomus unicolor,Lichenostomus,,unicolor,Meliphagidae,Meliphaginae,White-gaped Honeyeater,Aves,Passeriformes,,WA,Geikie Gorge National Park,18.05,125.42,16/5/1997,May,1997,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Geikie Gorge National Park,Lichenostomus unicolor
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Geegully Creek,18.49,123.23,28/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Geegully Creek,Lichmera indistincta
Eucalyptus,camaldulensis,Eucalyptus camaldulensis ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Logue Spring,18.25,123.05,24/9/1980,Sep,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Logue Spring,Lichmera indistincta
Eucalyptus,campaspe,Eucalyptus campaspe ,Myrtaceae,Argohesma lucida,Xanthesma,Argohesma,lucida,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Coolgardie,30.57,121.1,31/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):67,Animal family,Colletidae,Coolgardie_1,Argohesma lucida
Eucalyptus,campaspe,Eucalyptus campaspe ,Myrtaceae,Argohesma nukarnensis,Xanthesma,Argohesma,nukarnensis,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Coolgardie,30.57,121.1,31/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):67,Animal family,Colletidae,Coolgardie_1,Argohesma nukarnensis
Eucalyptus,campaspe,Eucalyptus campaspe ,Myrtaceae,Euryglossa sinapipes,Euryglossa,,sinapipes,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Coolgardie,30.57,121.1,31/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):68,Animal family,Colletidae,Coolgardie_1,Euryglossa sinapipes
Eucalyptus,campaspe,Eucalyptus campaspe ,Myrtaceae,Hyphesma nukarnensis,Hyphesma,,nukarnensis,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Coolgardie,30.57,121.1,31/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):69,Animal family,Colletidae,Coolgardie_1,Hyphesma nukarnensis
Eucalyptus,campaspe,Eucalyptus campaspe ,Myrtaceae,Tumidihesma flaviceps,Tumidihesma,,flaviceps,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,Coolgardie,30.58,121.1,31/1/1973,Jan,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):76,Animal family,Colletidae,Coolgardie_2,Tumidihesma flaviceps
Eucalyptus,celastroides,Eucalyptus celastroides ,Myrtaceae,Glossopsitta porphyrocephala,Glossopsitta,,porphyrocephala,Psittacidae,Loriinae,Purple-crowned Lorikeet,Aves ,Psittaciformes,,WA,Mt Day,32.15,120.35,1/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Psittacidae,Mt Day,Glossopsitta porphyrocephala
Eucalyptus,celastroides,Eucalyptus celastroides ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Mt Day,32.15,120.35,1/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Mt Day,Lichenostomus ornatus
Eucalyptus,celastroides,Eucalyptus celastroides ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Toomey Hills,31.35,119.45,20/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Toomey Hills,Lichenostomus ornatus
Eucalyptus,celastroides,Eucalyptus celastroides ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Eyre Range,33.45,119.55,16/10/1979,Oct,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):170,Animal family,Meliphagidae,Eyre Range,Phylidonyris novaehollandiae
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Acanthagenys rufogularis,Acanthagenys,,rufogularis,Meliphagidae,Meliphaginae,Spiny-cheeked Honeyeater,Aves,Passeriformes,,WA,Coolgardie,31.03,121.04,6/12/1980,Dec,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coolgardie_3,Acanthagenys rufogularis
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Euryglossa lucida,Euryglossa,,lucida,Colletidae,Euryglossinae,Euryglossine bee,Insecta ,Hymenoptera,,WA,7 km W of Coolgardie,30.57,121.07,4/2/1973,Feb,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):68,Animal family,Colletidae,7 km W of Coolgardie,Euryglossa lucida
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Lasioglossum adustum,Lasioglossum,Chilalictus,adustum,Halictidae,Halictinae,Halictid bee,Insecta ,Hymenoptera,,WA,W of Coolgardie,30.57,121.02,4/2/1973,Feb,1973,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):220,Animal family,Halictidae,W of Coolgardie_1,Lasioglossum adustum
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Lichenostomus ornatus,Lichenostomus,,ornatus,Meliphagidae,Meliphaginae,Yellow-plumed Honeyeater,Aves,Passeriformes,,WA,Coolgardie,31.03,121.04,6/12/1980,Dec,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coolgardie_3,Lichenostomus ornatus
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Coolgardie,31.03,121.04,6/12/1980,Dec,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coolgardie_3,Lichmera indistincta
Eucalyptus,clelandii,Eucalyptus clelandii ,Myrtaceae,Phylidonyris albifrons,Phylidonyris,,albifrons,Meliphagidae,Meliphaginae,White-fronted Honeyeater,Aves,Passeriformes,,WA,Coolgardie,31.03,121.04,6/12/1980,Dec,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Coolgardie_3,Phylidonyris albifrons
Eucalyptus,clivicola,Eucalyptus clivicola ,Myrtaceae,Anthochaera carunculata,Anthochaera,,carunculata,Meliphagidae,Meliphaginae,Red wattlebird,Aves,Passeriformes,,WA,Old Kundip townsite,33.41,120.11,6/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Old Kundip townsite,Anthochaera carunculata
Eucalyptus,clivicola,Eucalyptus clivicola ,Myrtaceae,Glossopsitta porphyrocephala,Glossopsitta,,porphyrocephala,Psittacidae,Loriinae,Purple-crowned Lorikeet,Aves,Psittaciformes,,WA,Ravensthorpe,33.32,120.02,7/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Psittacidae,Ravensthorpe_2,Glossopsitta porphyrocephala
Eucalyptus,clivicola,Eucalyptus clivicola ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Old Kundip townsite,33.41,120.11,6/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Old Kundip townsite,Phylidonyris novaehollandiae
Eucalyptus,clivicola,Eucalyptus clivicola ,Myrtaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Ravensthorpe,33.32,120.02,7/4/1995,Apr,1995,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Ravensthorpe_2,Phylidonyris novaehollandiae
Eucalyptus,c,Eucalyptus conferruminata c ,Myrtaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Woodvale Nature Reserve,31.46,115.47,9/6/1979,Jun,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Woodvale Nature Reserve_1,Lichmera indistincta
