abbrev,individual_id,sample_id,leaflet_id,leaf_area_mm2,leaf_fresh_mass_g,leaf_dry_mass_g,notes
cupaflag,1,4,a,3715.8,1.2345,0.542,
cupaflag,1,4,b,3876.9,1.251,0.585,
cupaflag,1,4,c,2582,0.8419,0.3911,
cupaflag,1,4,d,3194.1,1.0153,0.4673,
cupaflag,1,4,e,2002.7,0.6676,0.3295,
cupaflag,1,4,f,2664.7,0.9007,0.4389,
cupaflag,1,4,g,3319.4,1.1207,0.5517,
cupanewm,1,1,,2865.7,0.9064,0.4629,
cupanewm,1,2,,2681.8,0.8334,0.42,
cupanewm,1,3,,2814,0.8612,0.4287,
cupanewm,1,4,,2751.3,0.8882,0.4571,
cupanewm,1,5,,2052.1,0.6567,0.3309,
cupanewm,1,6,,2933.2,0.9034,0.4638,
cupanewm,1,7,,1569.6,0.475,0.2364,
cupanewm,2,1,,1910.1,0.6443,0.3442,
cupanewm,2,2,,2777.5,0.924,0.4868,
cupanewm,2,3,,3080.9,1.0406,0.5565,
cupanewm,2,4,,2760.6,0.9193,0.4904,
cupanewm,2,5,,2887.7,0.9744,0.5177,
cupanewm,2,6,,1788.1,0.5876,0.3086,
cupanewm,3,1,,2776.4,0.8393,0.3786,
cupanewm,3,2,,3139.9,0.8726,0.4022,
cupanewm,3,3,,3112.5,0.9244,0.4187,
cupanewm,3,4,,2712.1,0.8304,0.3822,
cupanewm,3,5,,3151.5,0.9423,0.4278,
cupanewm,3,6,,2798.6,0.8164,0.3632,
cupanewm,3,7,,1629.6,0.5402,0.248,
cupanewm,3,8,,1774.8,0.4989,0.2136,
cupanewm,4,1,,3025.6,0.6833,0.3009,
cupanewm,4,2,,1460.7,0.3352,0.1655,
cupanewm,4,3,,1945.1,0.4524,0.2252,
cupanewm,4,4,,2302,0.5366,0.2697,
cupanewm,4,5,,2615.7,0.6232,0.3065,
cupanewm,4,6,,2909.9,0.689,0.3305,
cupanewm,4,7,,2636.3,0.6203,0.2996,
cupanewm,4,8,,2943.9,0.6841,0.3256,
cupanewm,4,9,,2907.1,0.6967,0.3254,
cupaparv,4,1,a,663.8,0.2716,0.1346,
cupaparv,4,1,b,516.4,0.1812,0.088,
cupaparv,4,1,c,701.4,0.3153,0.1563,
cupaparv,4,2,a,388.4,0.1708,0.0873,
cupaparv,4,2,b,399,0.1729,0.0888,
cupaparv,4,2,c,488.1,0.2162,0.1116,
cupaparv,4,3,a,300.6,0.1208,0.0623,
cupaparv,4,3,b,423.9,0.179,0.0907,
cupaparv,4,3,c,410.5,0.1904,0.0956,
cupaparv,4,4,a,948.6,0.4407,0.2222,
cupaparv,4,4,b,920.6,0.4658,0.2347,
cupaparv,2,1,a,938.9,0.2829,0.1442,
cupaparv,2,1,b,833.7,0.2589,0.1302,
cupaparv,2,2,a,1354.3,0.4822,0.244,
cupaparv,2,2,b,1222.6,0.414,0.2101,
cupaparv,2,2,c,1352.1,0.4802,0.2454,
cupaparv,2,3,a,937,0.3174,0.1585,
cupaparv,2,3,b,1261.4,0.5303,0.27,
cupaparv,2,3,c,1349.7,0.5263,0.2665,
cupaparv,2,4,a,336.8,0.092,0.05,
cupaparv,2,4,b,527.4,0.1411,0.0708,
cupaparv,3,1,a,595,0.1972,0.097,
cupaparv,3,1,b,478.1,0.1465,0.0719,
cupaparv,3,1,c,597.8,0.1908,0.0943,
cupaparv,3,2,a,492,0.1455,0.0713,
cupaparv,3,2,b,594.7,0.1896,0.0919,
cupaparv,3,3,a,227,0.0617,0.0304,
cupaparv,3,3,b,331.5,0.0867,0.0425,
cupaparv,3,3,c,401.4,0.1182,0.0584,
cupaparv,3,4,a,401.8,0.1287,0.0635,
cupaparv,3,4,b,485.1,0.1558,0.0775,
cupaserr,1,1,a,2055.941,0.4443,0.2238,
cupaserr,1,1,b,1680.527,0.3561,0.179,
cupaserr,1,1,c,1962.576,0.4086,0.2058,
cupaserr,1,1,d,1633.716,0.358,0.1826,
cupaserr,1,1,e,1402.639,0.2958,0.1506,
cupaserr,1,2,a,2614.318,0.5441,0.2732,
cupaserr,1,2,b,1395.925,0.2742,0.1367,
cupaserr,1,2,c,1620.068,0.3354,0.1689,
cupaserr,1,2,d,1868.28,0.4023,0.2039,
cupaserr,1,2,e,1980.153,0.405,0.2031,
cupaserr,1,3,a,1020.33,0.1998,0.101,
cupaserr,1,3,b,1440.421,0.2889,0.1465,
cupaserr,1,3,c,975.024,0.1931,0.0986,
cupaserr,1,3,d,1260.043,0.2471,0.1241,
cupaserr,1,3,e,1179.307,0.2427,0.124,
cupaserr,1,4,a,780.083,0.1595,0.0912,
cupaserr,1,4,b,1163.696,0.2429,0.136,
cupaserr,1,4,c,966.063,0.2042,0.1167,
cupaserr,1,4,d,884.693,0.1878,0.1045,
cupaserr,1,4,e,999.19,0.2098,0.119,
cupaserr,1,4,f,875.672,0.1802,0.0991,
cupawads,1,1,a,719.6,0.1503,0.0635,
cupawads,1,1,b,484.9,0.1022,0.0433,
cupawads,1,2,a,455.2,0.0916,0.0398,
cupawads,1,3,a,905.3,0.1864,0.0839,
cupawads,1,4,a,534,0.1365,0.0567,
cupawads,1,4,b,271.5,0.0536,0.0217,
cyclcopr,1,1,,454.9,0.1919,0.0723,
cyclcopr,1,2,,766.5,0.303,0.1045,
cyclcopr,1,3,,391.9,0.1581,0.0626,
cyclcopr,1,4,,369.4,0.1461,0.0593,
cyclcopr,2,1,,675.2,0.2835,0.1042,
cyclcopr,2,2,,614.1,0.2122,0.0736,
cyclcopr,2,3,,909,0.3217,0.1129,
cyclcopr,2,4,,711.3,0.2822,0.1019,
cyclcopr,3,1,,960.7,0.4201,0.1395,
cyclcopr,3,2,,519.6,0.2134,0.0759,
cyclcopr,3,3,,923.8,0.4281,0.1385,
cyclcopr,3,4,,828,0.3251,0.1131,
cyclcopr,4,1,,927.2,0.3022,0.1071,
cyclcopr,4,2,,640,0.1973,0.0788,
cyclcopr,4,3,,801,0.2724,0.1034,
cyclcopr,4,4,,562.3,0.1797,0.0674,
cycllong,1,1,,1521.9,0.5496,0.1891,
cycllong,1,2,,1765,0.5604,0.1847,
cycllong,1,3,,1001.7,0.3544,0.1173,
cycllong,1,4,,1526.9,0.4931,0.1648,
cycllong,2,1,,1124.6,0.4239,0.14,
cycllong,2,2,,844.6,0.3296,0.1142,
cycllong,2,3,,1192.2,0.4679,0.157,
cycllong,2,4,,1524.9,0.584,0.1837,
cycllong,3,1,,700.3,0.253,0.0874,
cycllong,3,2,,2328.7,1.1545,0.4252,
cycllong,3,3,,791.1,0.3907,0.1419,
cycllong,3,4,,837,0.3825,0.1337,
cycllong,4,1,,872.5,0.3584,0.1189,
cycllong,4,2,,733.4,0.3075,0.0977,
cycllong,4,3,,919.1,0.3981,0.1297,
cycllong,4,4,,561,0.2123,0.0655,
cycllong,5,1,,867.9,0.3784,0.1205,
cycllong,5,2,,1179.5,0.4721,0.1688,
cycllong,5,3,,1020.1,0.4163,0.1444,
cycllong,5,4,,658.4,0.2697,0.0948,
daphapat,1,1,NA,1620,0.3997,0.1566,
daphapat,1,2,NA,1542.1,0.3464,0.1222,
daphapat,1,3,NA,1826.4,0.4301,0.1601,
daphapat,1,4,NA,1502.7,0.3446,0.1284,
daphapat,2,1,NA,2023.8,0.5056,0.1973,
daphapat,2,2,NA,1887.5,0.4574,0.1787,
daphapat,2,3,NA,2750.9,0.7492,0.2902,
daphapat,2,4,NA,1614.5,0.415,0.1637,
daphapat,3,1,NA,1740.7,0.4,0.1553,
daphapat,3,2,NA,1099.5,0.2483,0.0937,
daphapat,3,3,NA,2451,0.6176,0.2296,
daphapat,3,4,NA,2268.4,0.5402,0.1949,
daphapat,4,1,,1110.4,0.2638,0.0829,
daphapat,4,2,,704,0.1745,0.0488,
daphapat,4,3,,1349.3,0.3728,0.1336,
daphapat,4,4,,1939.7,0.5647,0.1978,
decahumi,1,1,NA,734.12,0.1532,0.0571,
decahumi,1,2,NA,690.73,0.1482,0.0544,
decahumi,1,3,NA,786.68,0.1808,0.0774,
decahumi,1,4,NA,740.67,0.1625,0.0685,
decahumi,2,1,NA,495.901,0.1169,0.045,
decahumi,2,2,NA,625.969,0.1576,0.0613,
decahumi,2,3,NA,425.549,0.1152,0.0466,
decahumi,2,4,NA,441.099,0.1129,0.0472,
decahumi,3,1,NA,771.966,0.1693,0.0741,
decahumi,3,2,NA,639.678,0.1384,0.0556,
decahumi,3,3,NA,709.484,0.1492,0.0561,
decahumi,3,4,NA,535.838,0.0932,0.0391,
decahumi,4,1,NA,789.722,0.2248,0.1085,
decahumi,4,2,NA,862.069,0.2298,0.106,
decahumi,4,3,NA,672.935,0.1896,0.0761,
decahumi,4,4,NA,509.533,0.1358,0.0566,
denhcela,1,1,NA,1667.8,0.5387,0.2463,
denhcela,1,2,NA,1322.8,0.4017,0.1841,
denhcela,1,3,NA,1352.4,0.4094,0.1871,
denhcela,1,4,NA,799.9,0.217,0.0948,
denhcela,2,1,NA,1040.7,0.3459,0.1648,
denhcela,2,2,NA,923.9,0.2854,0.1353,
denhcela,2,3,NA,815.9,0.2636,0.1249,
denhcela,2,4,NA,1192.1,0.3551,0.1671,
denhcela,3,1,NA,1566.4,0.4843,0.2469,
denhcela,3,2,NA,1606.9,0.4651,0.2225,
denhcela,3,3,NA,969.7,0.2889,0.1421,
denhcela,3,4,NA,1006.3,0.3194,0.1573,
denhcela,4,1,NA,2456.2,0.7179,0.3307,
denhcela,4,2,NA,2888.4,0.8322,0.377,
denhcela,4,3,NA,2851.7,0.7967,0.3641,
denhcela,4,4,NA,2449.2,0.6795,0.3088,
denhdisp,1,1,NA,1684.3,0.5134,0.1969,
denhdisp,1,2,NA,1598.8,0.4962,0.186,
denhdisp,1,3,NA,1166.4,0.3572,0.135,
denhdisp,1,4,NA,1234.2,0.362,0.136,
denhdisp,2,1,NA,771.7,0.202,0.0749,
denhdisp,2,2,NA,1673.6,0.5107,0.1863,
denhdisp,2,3,NA,1248.6,0.3784,0.1356,
denhdisp,2,4,NA,1097.9,0.294,0.1073,
denhdisp,3,1,NA,1386,0.5353,0.1982,
denhdisp,3,2,NA,931.4,0.3388,0.1276,
denhdisp,3,3,NA,1445.5,0.4987,0.1789,
denhdisp,3,4,NA,1419.4,0.5628,0.2149,
denhdisp,4,1,NA,2007.5,0.4233,0.1901,
denhdisp,4,2,NA,1453.8,0.3317,0.1494,
denhdisp,4,3,NA,1783.7,0.3748,0.1686,
denhdisp,4,4,NA,1883.2,0.4026,0.1814,
denhdisp,5,1,NA,1763.2,0.4215,0.1648,
denhdisp,5,2,NA,1104.6,0.2587,0.0971,
denhdisp,5,3,NA,1607,0.344,0.1328,
denhdisp,5,4,NA,1141.5,0.2657,0.107,
denhdisp,6,1,NA,886.3,0.2215,0.0752,
denhdisp,6,2,NA,701.4,0.1799,0.0632,
denhdisp,6,3,NA,829,0.2239,0.0775,
denhdisp,6,4,NA,766.3,0.1992,0.0698,
denhdisp,7,1,NA,1444.2,0.4483,0.1612,
denhdisp,7,2,NA,1052.7,0.2983,0.1118,
denhdisp,7,3,NA,2271.6,0.7172,0.2674,
denhdisp,7,4,NA,1213.9,0.3688,0.1286,
denhpitt,1,1,NA,476.7,0.1809,0.0833,
denhpitt,1,2,NA,505,0.22,0.0994,
denhpitt,1,3,NA,401,0.1881,0.0876,
denhpitt,1,4,NA,522.1,0.2231,0.1035,
denhpitt,2,1,NA,1036.8,0.3557,0.1596,
denhpitt,2,2,NA,851.8,0.3262,0.1554,
denhpitt,2,3,NA,724.2,0.2508,0.1146,
denhpitt,2,4,NA,804.9,0.2807,0.1298,
denhpitt,3,1,NA,298.8,0.0922,0.0367,
denhpitt,3,2,NA,364.4,0.1059,0.0441,
denhpitt,3,3,NA,333.5,0.0952,0.0399,
denhpitt,3,4,NA,237.2,0.0674,0.0271,
denhpitt,4,1,,434.3,0.1715,0.0827,
denhpitt,4,2,,332.9,0.1369,0.0655,
denhpitt,4,3,,484.2,0.1888,0.0916,
denhpitt,4,4,,530.1,0.2075,0.0992,
diosfasc,1,1,NA,5410.245,1.7727,0.86,
diosfasc,1,2,NA,1844.532,0.5097,0.2276,
diosfasc,1,3,NA,2286.368,0.6065,0.265,
diosfasc,1,4,NA,3716.837,1.1781,0.5452,
diosfasc,2,1,,1879.1,0.5649,0.2596,
diosfasc,2,2,,1449.2,0.4993,0.2489,
diosfasc,2,3,,1828.4,0.5978,0.2917,
diosfasc,2,4,,1515.3,0.5248,0.2561,
diosfasc,3,1,,2214.1,0.7144,0.3394,
diosfasc,3,2,,3214.2,1.0434,0.5136,
diosfasc,3,3,,1744.4,0.6323,0.3044,
diosfasc,3,4,,1385.4,0.4047,0.1903,
diosfasc,4,1,,2353.1,0.7422,0.341,
diosfasc,4,2,,3440.3,1.019,0.4594,
diosfasc,4,3,,2481.8,0.7145,0.3096,
diosfasc,4,4,,2707.6,0.8556,0.3907,
dioshumi,1,1,,153.8,0.0516,0.0218,
dioshumi,1,2,,107.7,0.041,0.0183,
dioshumi,1,3,,96.7,0.0353,0.0159,
dioshumi,1,4,,91.3,0.0341,0.0151,
dioshumi,2,1,,83.4,0.0281,0.0125,
dioshumi,2,2,,96.7,0.0281,0.0123,
dioshumi,2,3,,91.1,0.029,0.013,
dioshumi,2,4,,139.8,0.0473,0.0211,
dioshumi,3,1,,191,0.0572,0.0249,
dioshumi,3,2,,210.7,0.0679,0.0296,
dioshumi,3,3,,164.8,0.0531,0.0238,
dioshumi,3,4,,197.8,0.0611,0.0269,
dioshumi,4,1,,335.8,0.1303,0.0601,
dioshumi,4,2,,250.4,0.091,0.0402,
dioshumi,4,3,,282.8,0.1027,0.0452,
dioshumi,4,4,,168.7,0.0544,0.0238,
dorysass,1,1,NA,1379.196,0.4448,0.1424,
dorysass,1,2,NA,873.558,0.2652,0.0947,
dorysass,1,3,NA,1283.414,0.4408,0.1551,
dorysass,1,4,NA,1720.786,0.5577,0.195,
dorysass,2,1,NA,4073.874,1.2165,0.4538,
dorysass,2,2,NA,1736.017,0.5314,0.1697,
dorysass,2,3,NA,2387.137,0.6794,0.2516,
dorysass,2,4,NA,1420.742,0.4281,0.1495,
dorysass,3,1,NA,1627.22,0.4071,0.1119,
dorysass,3,2,NA,1771.647,0.4526,0.1376,
dorysass,3,3,NA,1176.065,0.2918,0.0817,
dorysass,3,4,NA,1238.434,0.3119,0.0874,
dorysass,4,1,,1214.8,0.4628,0.1811,
dorysass,4,2,,1465.7,0.5242,0.1868,
dorysass,4,3,,933.4,0.3411,0.1247,
dorysass,4,4,,564.4,0.1949,0.0728,
dubomyop,1,1,,1196.5,0.3476,0.0518,
dubomyop,1,2,,1033.9,0.2808,0.0446,
dubomyop,1,3,,3987.1,1.4762,0.2241,
dubomyop,1,4,,2758.3,0.94,0.1386,
dubomyop,2,1,,1391.6,0.4622,0.0808,
dubomyop,2,2,,1169.6,0.356,0.0606,
dubomyop,2,3,,1322.6,0.4661,0.0821,
dubomyop,2,4,,1771.8,0.6362,0.1077,
dubomyop,3,1,,1034.2,0.3283,0.0548,
dubomyop,3,2,,890.9,0.2751,0.0435,
dubomyop,3,3,,1865.3,0.6249,0.0994,
dubomyop,3,4,,1256.4,0.4018,0.0661,
dubomyop,4,1,,1522.7,0.4682,0.0883,
dubomyop,4,2,,715.2,0.1916,0.0366,
dubomyop,4,3,,1098.8,0.3418,0.0614,
dubomyop,4,4,,913.9,0.2658,0.0513,
dysofras,1,1,a,975.669,0.2564,0.0805,
dysofras,1,1,b,511.191,0.1268,0.0398,
dysofras,1,1,c,924.32,0.2294,0.0722,
dysofras,1,1,d,1122.243,0.2897,0.0881,
dysofras,1,2,a,906.457,0.2887,0.0956,
dysofras,1,2,b,1101.215,0.3483,0.1191,
dysofras,1,2,c,1374.635,0.4264,0.1491,
dysofras,1,2,d,1305.747,0.4092,0.1405,
dysofras,1,3,a,1396.243,0.4365,0.1485,
dysofras,1,3,b,1723.522,0.5425,0.1823,
dysofras,1,3,c,1276.352,0.4193,0.1442,
dysofras,1,3,d,1543.083,0.4992,0.1705,
dysofras,1,4,a,1171.925,0.394,0.1306,
dysofras,1,4,b,1003.297,0.3315,0.1103,
dysofras,1,4,c,954.556,0.3129,0.1027,
dysofras,1,4,d,1285.777,0.4517,0.1482,
dysofras,2,1,a,1522.113,0.4561,0.1634,
dysofras,2,1,b,2337.606,0.7851,0.2765,
dysofras,2,1,c,2439.344,0.8094,0.289,
dysofras,2,1,d,1994.045,0.6429,0.2305,
dysofras,2,1,e,1740.46,0.5527,0.1991,
dysofras,2,2,a,1736.308,0.4798,0.1657,
dysofras,2,2,b,1424.592,0.3742,0.1258,
dysofras,2,2,c,1118.817,0.2953,0.1018,
dysofras,2,2,d,1524.745,0.3835,0.1278,
dysofras,2,2,e,1681.865,0.4395,0.1467,
dysofras,2,3,a,1168.757,0.3558,0.1224,
dysofras,2,3,b,1773.57,0.5197,0.1736,
dysofras,2,3,c,2291.907,0.7313,0.2555,
dysofras,2,3,d,1946.52,0.609,0.2086,
dysofras,2,3,e,2588.197,0.8159,0.2805,
dysofras,2,4,a,842.086,0.2301,0.0807,
dysofras,2,4,b,1380.476,0.3717,0.1405,
dysofras,2,4,c,1625.782,0.4515,0.1728,
dysofras,2,4,d,1883.592,0.5429,0.2093,
dysofras,3,1,a,1234.453,0.3044,0.1114,
dysofras,3,1,b,1471.24,0.3541,0.1259,
dysofras,3,1,c,785.11,0.1903,0.0678,
dysofras,3,1,d,830.342,0.1882,0.0651,
dysofras,3,1,e,1314.032,0.3104,0.109,
dysofras,3,1,f,1372.654,0.3112,0.1149,
dysofras,3,2,a,1647.491,0.4072,0.1419,
dysofras,3,2,b,1320.419,0.3223,0.1028,
dysofras,3,2,c,708.479,0.1765,0.0627,
dysofras,3,2,d,1444.074,0.3634,0.1313,
dysofras,3,2,e,763.766,0.1867,0.0606,
dysofras,3,3,a,1451.022,0.4253,0.1738,
dysofras,3,3,b,2173.699,0.6154,0.2466,
dysofras,3,3,c,1624.802,0.4383,0.1737,
dysofras,3,3,d,1064.827,0.2673,0.1056,
dysofras,3,3,e,777.836,0.1992,0.0779,
dysofras,3,3,f,433.526,0.1067,0.0416,
dysofras,3,4,a,628.464,0.1508,0.0593,
dysofras,3,4,b,1572.76,0.4228,0.1702,
dysofras,3,4,c,1409.23,0.3755,0.1459,
dysofras,3,4,d,872.009,0.2174,0.0868,
dysofras,3,4,e,1288.825,0.3467,0.1378,
dysofras,4,1,a,795,0.2409,0.0805,
dysofras,4,1,b,728.6,0.2374,0.0817,
dysofras,4,1,c,788,0.2459,0.0835,
dysofras,4,1,d,972.8,0.3071,0.1048,
dysofras,4,1,e,985.9,0.3143,0.1057,
dysofras,4,2,a,1692.1,0.6363,0.2183,
dysofras,4,2,b,1596.5,0.584,0.2074,
dysofras,4,2,c,1242.7,0.4303,0.1538,
dysofras,4,2,d,777.1,0.2581,0.0889,
dysofras,4,2,e,710.6,0.2292,0.0776,
dysofras,4,3,a,1250.7,0.4248,0.1489,
dysofras,4,3,b,1022.6,0.3334,0.1175,
dysofras,4,3,c,631.8,0.2051,0.0737,
dysofras,4,4,a,1368.6,0.4472,0.1493,
dysofras,4,4,b,1777.6,0.5759,0.1897,
dysofras,4,4,c,1415,0.4296,0.1355,
dysofras,4,4,d,889.6,0.2635,0.0834,
dysorufu,1,1,a,3589.5,0.7944,0.2529,
dysorufu,1,1,b,4179.2,0.897,0.2939,
dysorufu,1,1,c,2621.5,0.6078,0.1833,
dysorufu,1,1,d,4597.5,1.006,0.3149,
dysorufu,1,1,e,4634.8,1.0188,0.3244,
dysorufu,1,2,a,4136.9,0.8999,0.2915,
dysorufu,1,2,b,4700.5,1.0359,0.3272,
dysorufu,1,2,c,4610.1,0.9925,0.2985,
dysorufu,1,2,d,3332.5,0.7452,0.2174,
dysorufu,1,3,a,4409.8,1.0133,0.2849,
dysorufu,1,3,b,3228.3,0.7645,0.2103,
dysorufu,1,3,c,4388.8,0.9989,0.2989,
dysorufu,1,3,d,4909.2,1.1104,0.3256,
dysorufu,1,3,e,4724.8,1.0711,0.3005,
dysorufu,1,4,a,4293.4,0.9623,0.2693,
dysorufu,1,4,b,4192.3,0.9813,0.2577,
dysorufu,1,4,c,3256.7,0.7271,0.2026,
dysorufu,1,4,d,1679.8,0.3929,0.1036,
dysorufu,1,4,e,4360.8,0.9778,0.2885,
dysorufu,2,1,a,4747.3,0.8567,0.255,
dysorufu,2,1,b,4994.6,0.8895,0.2657,
dysorufu,2,1,c,4805.2,0.8633,0.2719,
dysorufu,2,1,d,2301.9,0.4453,0.13,
dysorufu,2,1,e,738.1,0.1473,0.0419,
dysorufu,2,1,f,3686.2,0.6775,0.2052,
dysorufu,2,2,a,4116.7,0.8108,0.2438,
dysorufu,2,2,b,5256.5,0.9944,0.3032,
dysorufu,2,2,c,1703.2,0.3519,0.1012,
dysorufu,2,2,d,6837.9,1.3851,0.446,
dysorufu,2,3,a,3189.8,0.535,0.1531,
dysorufu,2,3,b,4136.3,0.7103,0.2027,
dysorufu,2,3,c,4985.2,0.8771,0.2534,
dysorufu,2,3,d,4919.9,0.8419,0.2482,
dysorufu,2,3,e,4714.2,0.8529,0.2553,
dysorufu,2,3,f,3974.7,0.709,0.2159,
dysorufu,2,3,g,2336.9,0.4036,0.115,
dysorufu,2,4,a,818,0.1624,0.045,
dysorufu,2,4,b,1613.7,0.3108,0.085,
dysorufu,2,4,c,2588.6,0.4892,0.139,
dysorufu,2,4,d,4744.6,0.8891,0.2666,
dysorufu,2,4,e,3860,0.7135,0.2098,
dysorufu,2,4,f,3656.5,0.6774,0.206,
dysorufu,2,4,g,2109.3,0.3971,0.1273,
ehreacum,2,1,,6549.5,0.8753,0.2709,
ehreacum,2,2,,3989.4,0.5405,0.1648,
ehreacum,2,3,,3236.9,0.4406,0.1315,
ehreacum,2,4,,5058.9,0.6976,0.2106,
ehreacum,3,1,,5302.5,0.7236,0.2336,
ehreacum,3,2,,2065.7,0.2847,0.0888,
ehreacum,3,3,,1728.3,0.2329,0.0696,
ehreacum,3,4,,3690.7,0.4993,0.1608,
ehreacum,4,1,,6840.2,1.0213,0.3395,
ehreacum,4,2,,3914.8,0.5848,0.2001,
ehreacum,4,3,,1576.4,0.2453,0.0841,
ehreacum,4,4,,2378.5,0.3482,0.1273,
elaeaust,1,1,NA,1214.789,0.4803,0.1654,
elaeaust,1,2,NA,1270.804,0.5719,0.1962,
elaeaust,1,3,NA,836.776,0.3783,0.1296,
elaeaust,1,4,NA,609.476,0.2307,0.0807,
elaeaust,2,1,NA,829.486,0.3323,0.1397,
elaeaust,2,2,NA,631.767,0.2181,0.082,
elaeaust,2,3,NA,1111.854,0.4217,0.1579,
elaeaust,2,4,NA,1070.876,0.3894,0.1465,
elaeaust,3,1,NA,780.833,0.3378,0.1133,
elaeaust,3,2,NA,843.262,0.3631,0.12,
elaeaust,3,3,NA,1094.251,0.4095,0.1376,
elaeaust,3,4,NA,812.475,0.3324,0.114,
elaeaust,4,1,NA,1256.344,0.5473,0.192,
elaeaust,4,2,NA,1187.587,0.5461,0.1798,
elaeaust,4,3,NA,1304.805,0.5718,0.1966,
elaeaust,4,4,NA,1028.765,0.4412,0.1516,
elaegran,1,1,NA,3989.663,0.9511,0.3553,
elaegran,1,2,NA,2860.76,0.7025,0.2561,
elaegran,1,3,NA,5143.614,1.1783,0.4101,
elaegran,1,4,NA,5407.788,1.336,0.4753,
elaegran,2,1,NA,4418.016,0.9895,0.409,
elaegran,2,2,NA,6072.38,1.4097,0.5617,
elaegran,2,3,NA,4110.693,0.9437,0.3716,
elaegran,2,4,NA,3701.653,0.8101,0.3138,
elaegran,3,1,NA,3310.447,0.8877,0.3247,
elaegran,3,2,NA,4241.179,1.0651,0.3809,
elaegran,3,3,NA,2094.839,0.5121,0.1881,
elaegran,3,4,NA,1589.894,0.3458,0.1265,
elaegran,4,1,NA,4027.529,0.9054,0.3448,
elaegran,4,2,NA,4616.97,1.1209,0.3999,
elaegran,4,3,NA,5422.795,1.1492,0.4362,
elaegran,4,4,NA,4254.481,0.9893,0.3744,
elaeobov,1,1,NA,2058.4,0.8327,0.3412,
elaeobov,1,2,NA,1664.2,0.6948,0.2843,
elaeobov,1,3,NA,1583.2,0.614,0.2413,
elaeobov,1,4,NA,1762.6,0.6818,0.3007,
elaeobov,2,1,NA,2167.1,0.6027,0.2432,
elaeobov,2,2,NA,1447.5,0.39,0.1551,
elaeobov,2,3,NA,1947.6,0.4934,0.1971,
elaeobov,2,4,NA,1359.2,0.3649,0.1491,
elaeobov,3,1,NA,1733.1,0.4711,0.1718,
elaeobov,3,2,NA,1653.1,0.4553,0.1625,
elaeobov,3,3,NA,1683.3,0.4607,0.1656,
elaeobov,3,4,NA,1793.6,0.4779,0.1733,
elaeobov,4,1,NA,597.6,0.214,0.0871,
elaeobov,4,2,NA,628.7,0.2164,0.0863,
elaeobov,4,3,NA,713,0.2536,0.1013,
elaeobov,4,4,NA,845.5,0.2818,0.1058,
elatbidw,1,1,a,1489.4,0.3304,0.1685,
elatbidw,1,1,b,1635.9,0.3577,0.1816,
elatbidw,1,2,a,1363.8,0.2838,0.1436,
elatbidw,1,2,b,1866.3,0.3979,0.2,
elatbidw,1,2,c,1758.5,0.3669,0.1855,
elatbidw,1,3,a,1338.9,0.3128,0.1608,
elatbidw,1,3,b,1135.2,0.2408,0.1201,
elatbidw,1,3,c,840.8,0.1723,0.0856,
elatbidw,1,4,a,1457.8,0.3298,0.1697,
elatbidw,1,4,b,1477.3,0.3337,0.1712,
elatnerv,1,1,a,4243.377,0.8483,0.3888,
elatnerv,1,1,b,2494.113,0.4712,0.2191,
elatnerv,1,1,c,2166.632,0.4055,0.1822,
elatnerv,1,2,a,2610.19,0.5084,0.2456,
elatnerv,1,2,b,3843.983,0.7518,0.3712,
elatnerv,1,2,c,2631.07,0.492,0.2376,
elatnerv,1,3,a,5199.052,1.0215,0.5303,
elatnerv,1,3,b,3504.481,0.6347,0.3181,
elatnerv,1,3,c,4268.192,0.8234,0.4242,
elatnerv,1,4,a,2776.355,0.5718,0.2848,
elatnerv,1,4,b,3912.026,0.7986,0.4114,
elatnerv,1,4,c,2783.482,0.5463,0.2845,
elatnerv,2,1,a,2144.9,0.384,0.1929,
elatnerv,2,1,b,4329.8,0.8086,0.4097,
elatnerv,2,1,c,4515,0.8221,0.4156,
elatnerv,2,2,a,3361,0.585,0.2414,
elatnerv,2,2,b,4318.3,0.831,0.4225,
elatnerv,2,2,c,2370.6,0.4922,0.254,
elatnerv,2,3,a,5524.1,1.0595,0.5228,
elatnerv,2,3,b,4768.8,0.8701,0.4342,
elatnerv,2,3,c,3707.6,0.6739,0.323,
elatnerv,2,4,a,3336.5,0.591,0.2691,
elatnerv,2,4,b,2822.1,0.5078,0.2348,
elatnerv,2,4,c,2707.4,0.4842,0.2232,
elatnerv,3,1,a,2666.3,0.5508,0.2928,
elatnerv,3,1,b,3035.8,0.5878,0.3025,
elatnerv,3,2,a,1916.2,0.3713,0.2007,
elatnerv,3,2,b,1518.7,0.2839,0.1591,
elatnerv,3,2,c,1877.1,0.3469,0.1824,
elatnerv,3,2,d,2185.3,0.4116,0.2108,
elatnerv,3,2,e,2201.3,0.4097,0.2207,
elatnerv,3,3,a,2156.7,0.5188,0.2665,
elatnerv,3,3,b,2897.7,0.6556,0.3494,
elatnerv,3,3,c,2293.9,0.4935,0.2623,
elatnerv,3,3,d,3731.5,0.722,0.3656,
elatnerv,3,4,a,3469.7,0.6319,0.316,
elatnerv,3,4,b,4264.2,0.8087,0.4144,
elatnerv,3,4,c,2966.2,0.5514,0.2881,
elatnerv,4,1,a,2988.3,0.7978,0.4093,
elatnerv,4,1,b,1353.3,0.2774,0.1357,
