abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
cupaparv,3,2,4,0.02633,0.02334,0.00285,0.00252,0.00233
cupaparv,3,2,5,0.01678,0.01405,0.00223,0.00212,0.00215
cupaparv,3,3,1,0.02197,0.02311,0.00233,0.00212,0.00225
cupaparv,3,3,2,0.02588,0.02122,0.00242,0.00276,0.00262
cupaparv,3,3,3,0.02265,0.02106,0.00232,0.00288,0.00282
cupaparv,3,3,4,0.01751,0.01428,0.00263,0.00273,0.00275
cupaparv,3,3,5,0.02183,0.01636,0.00259,0.00251,0.00241
halfkend,1,1,1,0.01522,0.00947,0.00245,0.00312,0.00237
halfkend,1,1,2,0.01725,0.01562,0.00295,0.00288,0.00276
halfkend,1,1,3,0.01486,0.01331,0.0026,0.00241,0.00216
halfkend,1,1,4,0.01181,0.01011,0.00307,0.00243,0.00292
halfkend,1,1,5,0.01277,0.01099,0.0027,0.00351,0.0028
halfkend,1,2,1,0.01149,0.01106,0.00242,0.00285,0.00249
halfkend,1,2,2,0.00963,0.00977,0.00255,0.00262,0.00234
halfkend,1,2,3,0.01331,0.01273,0.00271,0.00237,0.00222
halfkend,1,2,4,0.01602,0.01536,0.003,0.0028,0.00293
halfkend,1,2,5,0.01156,0.01093,0.00226,0.00358,0.00193
halfkend,1,3,1,0.01534,0.01194,0.00341,0.00281,0.00259
halfkend,1,3,2,0.01675,0.01336,0.00322,0.00197,0.00239
halfkend,1,3,3,0.01389,0.01001,0.0029,0.00262,0.00223
halfkend,1,3,4,0.01637,0.01259,0.00264,0.00297,0.00249
halfkend,1,3,5,0.01826,0.0125,0.0034,0.00279,0.00245
halfkend,2,1,1,0.018,0.01371,0.00268,0.00336,0.00271
halfkend,2,1,2,0.01857,0.01343,0.00313,0.00278,0.00278
halfkend,2,1,3,0.01007,0.01066,0.00265,0.0026,0.00303
halfkend,2,1,4,0.00978,0.0068,0.00313,0.00238,0.00235
halfkend,2,1,5,0.01851,0.01355,0.00275,0.00303,0.00361
halfkend,2,2,1,0.01513,0.01133,0.00307,0.00262,0.0024
halfkend,2,2,2,0.01398,0.01024,0.00239,0.00267,0.00229
halfkend,2,2,3,0.01054,0.00882,0.00242,0.00235,0.00234
halfkend,2,2,4,0.01843,0.0134,0.00278,0.00228,0.00283
halfkend,2,2,5,0.01511,0.01084,0.00264,0.00216,0.00213
halfkend,2,3,1,0.01023,0.00885,0.00224,0.00234,0.00185
halfkend,2,3,2,0.01143,0.00956,0.00241,0.00289,0.0027
halfkend,2,3,3,0.01778,0.01079,0.00295,0.00401,0.00329
halfkend,2,3,4,0.01382,0.01016,0.00298,0.00263,0.00394
halfkend,2,3,5,0.00961,0.00959,0.00344,0.00342,0.00335
halfkend,3,1,1,0.01635,0.01101,0.0019,0.00211,0.00189
halfkend,3,1,2,0.01296,0.0129,0.00182,0.00136,0.00202
halfkend,3,1,3,0.01394,0.01532,0.00204,0.00157,0.00171
halfkend,3,1,4,0.02257,0.01709,0.0019,0.00195,0.00183
halfkend,3,1,5,0.02017,0.01489,0.002,0.00237,0.00201
halfkend,3,2,1,0.0191,0.01686,0.00182,0.0023,0.00211
halfkend,3,2,2,0.01602,0.01365,0.00248,0.00213,0.00189
halfkend,3,2,3,0.02054,0.01909,0.00187,0.00243,0.00234
halfkend,3,2,4,0.02054,0.01594,0.00227,0.00185,0.00206
halfkend,3,2,5,0.01864,0.0107,0.00294,0.00226,0.00241
halfkend,3,3,1,0.01709,0.01591,0.00265,0.00259,0.0023
halfkend,3,3,2,0.01708,0.01776,0.00325,0.00244,0.00249
halfkend,3,3,3,0.0212,0.01565,0.00219,0.00217,0.00266
halfkend,3,3,4,0.02644,0.02218,0.003,0.00296,0.00303
halfkend,3,3,5,0.01846,0.01066,0.00252,0.00245,0.00202
gosspunc,2,1,1,0.01034,0.00845,0.00265,0.00174,0.00206
gosspunc,2,1,2,0.01136,0.01003,0.00283,0.00197,0.0019
gosspunc,2,1,3,0.01217,0.00805,0.0016,0.00166,0.00185
gosspunc,2,1,4,0.01482,0.00846,0.00226,0.0014,0.00177
gosspunc,2,1,5,0.01441,0.01269,0.00183,0.00166,0.002
gosspunc,2,2,1,0.00897,0.00966,0.00189,0.00196,0.00193
gosspunc,2,2,2,0.01202,0.01022,0.00158,0.00176,0.00198
gosspunc,2,2,3,0.01228,0.00946,0.00225,0.00182,0.00185
gosspunc,2,2,4,0.00937,0.00884,0.0022,0.00216,0.00196
gosspunc,2,2,5,0.01444,0.01075,0.00238,0.00226,0.00235
gosspunc,2,3,1,0.00685,0.00566,0.0019,0.00204,0.00192
gosspunc,2,3,2,0.01392,0.01102,0.00189,0.00179,0.00219
gosspunc,2,3,3,0.00809,0.00764,0.00152,0.00129,0.00163
gosspunc,2,3,4,0.00639,0.00539,0.0017,0.00155,0.00142
gosspunc,2,3,5,0.01023,0.00723,0.00253,0.002,0.0021
gosspunc,3,1,1,0.01494,0.01531,0.00228,0.00267,0.00226
gosspunc,3,1,2,0.01378,0.01183,0.00206,0.00245,0.00263
gosspunc,3,1,3,0.01381,0.01144,0.00255,0.00288,0.00279
gosspunc,3,1,4,0.01725,0.01225,0.00228,0.00228,0.00193
gosspunc,3,1,5,0.00942,0.00802,0.00177,0.00223,0.00175
gosspunc,3,2,1,0.01617,0.00724,0.00254,0.0026,0.00168
gosspunc,3,2,2,0.01624,0.01529,0.00212,0.00232,0.00264
gosspunc,3,2,3,0.01577,0.0108,0.0025,0.00194,0.00208
gosspunc,3,2,4,0.01639,0.01144,0.00262,0.00212,0.00289
gosspunc,3,2,5,0.0094,0.0089,0.00189,0.00206,0.00193
gosspunc,3,3,1,0.01629,0.00993,0.00192,0.00224,0.00208
gosspunc,3,3,2,0.01391,0.01184,0.00163,0.00261,0.00289
gosspunc,3,3,3,0.0167,0.01098,0.00256,0.00179,0.00241
gosspunc,3,3,4,0.01825,0.01087,0.00285,0.00226,0.00222
gosspunc,3,3,5,0.0079,0.00515,0.00234,0.00253,0.00293
balomarm,1,1,1,0.01523,0.01064,0.00311,0.0028,0.0034
balomarm,1,1,2,0.02203,0.01978,0.00318,0.00264,0.00397
balomarm,1,1,3,0.01144,0.01109,0.0023,0.00264,0.00297
balomarm,1,1,4,0.01272,0.01056,0.0028,0.00306,0.00271
balomarm,1,1,5,0.02628,0.0192,0.00325,0.00287,0.00313
balomarm,1,2,1,0.01215,0.01067,0.00287,0.00346,0.0023
balomarm,1,2,2,0.01978,0.01839,0.00312,0.0026,0.00264
balomarm,1,2,3,0.01826,0.01739,0.00266,0.00322,0.00295
balomarm,1,2,4,0.02326,0.01775,0.00255,0.00296,0.00242
balomarm,1,2,5,0.0265,0.01658,0.00208,0.00286,0.00291
balomarm,1,3,1,0.02276,0.01806,0.00308,0.0029,0.00294
balomarm,1,3,2,0.01329,0.01239,0.00252,0.00275,0.00264
balomarm,1,3,3,0.01243,0.01278,0.00286,0.0029,0.00319
balomarm,1,3,4,0.02418,0.02059,0.0028,0.00294,0.00277
balomarm,1,3,5,0.02069,0.01866,0.00276,0.00315,0.00221
balomarm,2,1,1,0.02347,0.01946,0.00272,0.0024,0.0028
balomarm,2,1,2,0.01603,0.01645,0.00249,0.00274,0.00231
balomarm,2,1,3,0.01646,0.01057,0.00301,0.00221,0.002
balomarm,2,1,4,0.02527,0.01794,0.00238,0.00215,0.0021
balomarm,2,1,5,0.02453,0.02024,0.00246,0.00264,0.00224
balomarm,2,2,1,0.01527,0.0118,0.00245,0.00228,0.00272
balomarm,2,2,2,0.01321,0.01051,0.00249,0.00278,0.00249
balomarm,2,2,3,0.01991,0.01795,0.00254,0.00232,0.00216
balomarm,2,2,4,0.02447,0.01679,0.00202,0.00264,0.00243
balomarm,2,2,5,0.01291,0.01068,0.00252,0.00269,0.00222
balomarm,2,3,1,0.02391,0.01811,0.00252,0.00318,0.00276
balomarm,2,3,2,0.00985,0.0069,0.00215,0.00255,0.00294
balomarm,2,3,3,0.02238,0.01374,0.00282,0.00207,0.00319
balomarm,2,3,4,0.02639,0.01409,0.00252,0.00245,0.00321
balomarm,2,3,5,0.01014,0.00754,0.00238,0.00296,0.0024
fingerlime,1,1,1,0.01315,0.01133,0.00161,0.00226,0.00171
fingerlime,1,1,2,0.00951,0.00693,0.0015,0.00136,0.00188
fingerlime,1,1,3,0.01135,0.00916,0.00192,0.00126,0.00168
fingerlime,1,1,4,0.0063,0.00374,0.00239,0.00163,0.00121
fingerlime,1,1,5,0.00923,0.00674,0.00165,0.00144,0.00158
fingerlime,1,2,1,0.00769,0.00504,0.00165,0.002,0.00136
fingerlime,1,2,2,0.01174,0.01167,0.00221,0.00234,0.00149
fingerlime,1,2,3,0.00998,0.00747,0.00156,0.00163,0.00163
fingerlime,1,2,4,0.00747,0.00611,0.00153,0.00146,0.00206
fingerlime,1,2,5,0.00897,0.00862,0.00184,0.00152,0.00226
fingerlime,1,3,1,0.00807,0.00637,0.00168,0.00179,0.00331
fingerlime,1,3,2,0.00811,0.00657,0.00216,0.00148,0.00302
fingerlime,1,3,3,0.00525,0.00514,0.0017,0.00157,0.00152
fingerlime,1,3,4,0.00759,0.00731,0.00188,0.0024,0.00167
fingerlime,1,3,5,0.01297,0.01121,0.00162,0.00207,0.00181
fingerlime,2,1,1,0.01166,0.00758,0.00187,0.00185,0.00192
fingerlime,2,1,2,0.0062,0.00593,0.00162,0.00195,0.00148
fingerlime,2,1,3,0.01026,0.00546,0.00167,0.00138,0.00136
fingerlime,2,1,4,0.01024,0.00869,0.00206,0.00208,0.0022
fingerlime,2,1,5,0.00768,0.00869,0.00212,0.00176,0.00218
fingerlime,2,2,1,0.01135,0.00871,0.00177,0.00211,0.00315
fingerlime,2,2,2,0.01091,0.0087,0.00218,0.00218,0.00204
fingerlime,2,2,3,0.00766,0.00852,0.00246,0.00204,0.0022
fingerlime,2,2,4,0.00932,0.00795,0.00334,0.00164,0.00134
fingerlime,2,2,5,0.00881,0.00723,0.00262,0.0021,0.00206
fingerlime,2,3,1,0.01262,0.00802,0.00174,0.00142,0.00183
fingerlime,2,3,2,0.01032,0.0055,0.00259,0.0011,0.0018
fingerlime,2,3,3,0.00674,0.0062,0.00211,0.00127,0.00138
fingerlime,2,3,4,0.00824,0.00546,0.00163,0.00121,0.00138
fingerlime,2,3,5,0.00777,0.00655,0.0017,0.00119,0.00184
backking,1,1,1,0.01323,0.01067,0.0039,0.00298,0.00216
backking,1,1,2,0.00753,0.00663,0.00334,0.00291,0.00285
backking,1,1,3,0.00542,0.00549,0.00336,0.00362,0.00237
backking,1,1,4,0.00909,0.00823,0.00436,0.0038,0.00262
backking,1,1,5,0.00979,0.0072,0.00424,0.00268,0.0024
backking,1,2,1,0.01303,0.01285,0.0045,0.00309,0.00369
backking,1,2,2,0.01259,0.01086,0.00361,0.0032,0.00402
backking,1,2,3,0.00911,0.01001,0.00359,0.00407,0.00334
backking,1,2,4,0.00863,0.00736,0.00342,0.00317,0.00346
backking,1,2,5,0.00937,0.00863,0.00426,0.00295,0.00281
backking,1,3,1,0.00867,0.00958,0.00339,0.00289,0.00365
backking,1,3,2,0.01068,0.01025,0.00381,0.00309,0.00309
backking,1,3,3,0.00962,0.00911,0.00349,0.00357,0.00272
backking,1,3,4,0.00711,0.00732,0.00406,0.00339,0.00238
backking,1,3,5,0.00614,0.00651,0.00292,0.00245,0.00312
backking,2,1,1,0.00856,0.00722,0.00253,0.00326,0.00209
backking,2,1,2,0.00977,0.01005,0.00275,0.00286,0.00337
backking,2,1,3,0.00832,0.00755,0.00277,0.00313,0.00292
backking,2,1,4,0.01421,0.011,0.0028,0.0032,0.00326
backking,2,1,5,0.01156,0.0082,0.0032,0.00288,0.00362
backking,2,2,1,0.00563,0.00533,0.00442,0.00202,0.0025
backking,2,2,2,0.00557,0.00527,0.003,0.00221,0.00255
backking,2,2,3,0.01036,0.00971,0.00322,0.00337,0.00285
backking,2,2,4,0.01318,0.01228,0.00265,0.0023,0.00319
backking,2,2,5,0.00902,0.00798,0.00251,0.00249,0.00259
backking,2,3,1,0.00856,0.00834,0.00259,0.00244,0.00286
backking,2,3,2,0.00911,0.0078,0.00234,0.00231,0.00266
backking,2,3,3,0.00666,0.00763,0.00251,0.00245,0.00225
backking,2,3,4,0.01103,0.00945,0.00251,0.00261,0.00285
backking,2,3,5,0.00648,0.00667,0.00217,0.00216,0.00201
backking,3,1,1,0.01366,0.00996,0.00273,0.00182,0.00278
backking,3,1,2,0.01515,0.01075,0.00328,0.00237,0.00321
backking,3,1,3,0.01194,0.00918,0.00249,0.00326,0.00271
backking,3,1,4,0.0088,0.00814,0.00322,0.00303,0.00315
backking,3,1,5,0.00841,0.00776,0.00343,0.00301,0.00309
backking,3,2,1,0.00944,0.00881,0.00317,0.00264,0.00283
backking,3,2,2,0.00629,0.00539,0.00269,0.00301,0.00259
backking,3,2,3,0.01153,0.01137,0.003,0.00292,0.00261
backking,3,2,4,0.01319,0.00992,0.00307,0.00244,0.00211
backking,3,2,5,0.0134,0.01075,0.00337,0.00303,0.00243
backking,3,3,1,0.00759,0.00661,0.00375,0.00308,0.00286
backking,3,3,2,0.00883,0.00809,0.00362,0.00313,0.00251
backking,3,3,3,0.01008,0.00955,0.00307,0.00283,0.00288
backking,3,3,4,0.01104,0.00958,0.0027,0.00289,0.00302
backking,3,3,5,0.01328,0.01166,0.00289,0.00321,0.00252
clertome,1,1,1,0.02548,0.01984,0.00308,0.00237,0.00237
clertome,1,1,2,0.03274,0.0238,0.00373,0.00273,0.00269
clertome,1,1,3,0.02642,0.0192,0.0023,0.00183,0.00335
clertome,1,1,4,0.0228,0.01831,0.002,0.00339,0.00238
clertome,1,1,5,0.02343,0.02101,0.00231,0.00248,0.00246
clertome,1,2,1,0.0228,0.02072,0.00277,0.00178,0.00258
clertome,1,2,2,0.02295,0.01726,0.0021,0.00299,0.0024
clertome,1,2,3,0.02641,0.02279,0.00319,0.00228,0.0022
clertome,1,2,4,0.02844,0.02859,0.00257,0.00223,0.00262
clertome,1,2,5,0.02387,0.02328,0.0024,0.00238,0.00225
clertome,1,3,1,0.02573,0.0237,0.00337,0.00321,0.00238
clertome,1,3,2,0.02891,0.02355,0.00388,0.00237,0.0029
clertome,1,3,3,0.02493,0.02161,0.00284,0.00254,0.00259
clertome,1,3,4,0.01871,0.01391,0.0027,0.00242,0.00237
clertome,1,3,5,0.02401,0.01984,0.00269,0.00201,0.00214
clertome,2,1,1,0.02405,0.02171,0.00212,0.00177,0.00219
clertome,2,1,2,0.02266,0.01968,0.00288,0.0019,0.00258
clertome,2,1,3,0.02094,0.01724,0.00197,0.00213,0.0024
clertome,2,1,4,0.02215,0.01589,0.00191,0.00202,0.00202
clertome,2,1,5,0.02238,0.02053,0.0026,0.00242,0.00183
clertome,2,2,1,0.0217,0.0184,0.00211,0.00215,0.00286
clertome,2,2,2,0.02556,0.02155,0.00263,0.00241,0.0029
clertome,2,2,3,0.02044,0.01827,0.00148,0.00246,0.00154
clertome,2,2,4,0.01993,0.01946,0.002,0.00211,0.00234
clertome,2,2,5,0.02401,0.0232,0.00247,0.00219,0.00198
clertome,2,3,1,0.02543,0.02241,0.00243,0.00216,0.00224
clertome,2,3,2,0.01983,0.01799,0.0018,0.00245,0.00159
clertome,2,3,3,0.02546,0.02126,0.00219,0.00216,0.00227
clertome,2,3,4,0.02804,0.02515,0.00215,0.00188,0.00213
clertome,2,3,5,0.02135,0.01845,0.00302,0.00191,0.00197
clertome,3,1,1,0.02509,0.01847,0.00271,0.00201,0.00228
clertome,3,1,2,0.02541,0.02172,0.00266,0.00204,0.00168
clertome,3,1,3,0.02835,0.02325,0.0024,0.00216,0.00211
clertome,3,1,4,0.02107,0.01642,0.00198,0.002,0.00192
clertome,3,1,5,0.02276,0.02056,0.0021,0.00202,0.00215
clertome,3,2,1,0.02342,0.02212,0.00211,0.00436,0.00215
clertome,3,2,2,0.01972,0.01976,0.00188,0.00249,0.00215
clertome,3,2,3,0.02281,0.02151,0.00314,0.00299,0.00216
clertome,3,2,4,0.02378,0.01945,0.00247,0.0021,0.00231
clertome,3,2,5,0.0181,0.01827,0.0025,0.00242,0.00232
clertome,3,3,1,0.02535,0.02052,0.00242,0.00264,0.00234
clertome,3,3,2,0.02384,0.02579,0.00252,0.0024,0.002
clertome,3,3,3,0.02121,0.02063,0.00254,0.00283,0.00252
clertome,3,3,4,0.02332,0.02162,0.00298,0.00319,0.00245
clertome,3,3,5,0.01965,0.01363,0.00226,0.00212,0.00197
planpohl,1,1,1,0.02085,0.01809,0.00277,0.00235,0.00236
planpohl,1,1,2,0.01781,0.01607,0.00186,0.00208,0.0017
planpohl,1,1,3,0.02031,0.01847,0.0027,0.00194,0.00202
planpohl,1,1,4,0.01692,0.01587,0.00164,0.00176,0.00204
planpohl,1,1,5,0.02174,0.01658,0.00191,0.00169,0.00149
planpohl,1,2,1,0.02092,0.01156,0.00245,0.00189,0.00163
planpohl,1,2,2,0.03122,0.01716,0.00198,0.00203,0.00172
planpohl,1,2,3,0.02557,0.01661,0.00198,0.00173,0.00139
planpohl,1,2,4,0.01801,0.01396,0.00231,0.00173,0.00172
planpohl,1,2,5,0.01726,0.0147,0.00173,0.00189,0.00169
planpohl,1,3,1,0.02856,0.01992,0.00267,0.00272,0.00201
planpohl,1,3,2,0.03142,0.01853,0.00243,0.00248,0.00198
planpohl,1,3,3,0.0211,0.01257,0.00146,0.00194,0.00146
planpohl,1,3,4,0.02462,0.01462,0.00191,0.00183,0.00212
planpohl,1,3,5,0.03219,0.01676,0.00185,0.00238,0.00151
planpohl,2,1,1,0.02004,0.0172,0.00219,0.0019,0.00177
planpohl,2,1,2,0.01647,0.01501,0.00177,0.00201,0.00149
planpohl,2,1,3,0.01919,0.01408,0.00191,0.00234,0.0021
planpohl,2,1,4,0.01854,0.01231,0.00204,0.00172,0.00138
planpohl,2,1,5,0.02092,0.01286,0.00234,0.00177,0.00217
planpohl,2,2,1,0.02268,0.01877,0.00245,0.00184,0.00159
planpohl,2,2,2,0.01875,0.01972,0.00206,0.00218,0.00205
planpohl,2,2,3,0.02012,0.01658,0.00188,0.00155,0.00185
planpohl,2,2,4,0.02315,0.0154,0.00282,0.00188,0.00237
planpohl,2,2,5,0.02128,0.0154,0.00192,0.00204,0.00177
planpohl,2,3,1,0.02077,0.01713,0.00191,0.00155,0.00149
planpohl,2,3,2,0.01899,0.01379,0.00197,0.0019,0.00158
planpohl,2,3,3,0.01696,0.01583,0.00159,0.00173,0.00196
planpohl,2,3,4,0.01287,0.01184,0.00163,0.00157,0.00155
planpohl,2,3,5,0.02058,0.01436,0.00209,0.00207,0.00166
planpohl,3,1,1,0.01365,0.01362,0.00211,0.00155,0.00166
planpohl,3,1,2,0.01344,0.01202,0.0017,0.00161,0.00171
planpohl,3,1,3,0.01178,0.00938,0.00167,0.00151,0.00156
planpohl,3,1,4,0.01725,0.01486,0.00206,0.00272,0.00171
planpohl,3,1,5,0.0144,0.01305,0.00176,0.00189,0.00178
planpohl,3,2,1,0.01671,0.01215,0.00225,0.0019,0.00216
planpohl,3,2,2,0.0156,0.01239,0.002,0.00171,0.002
planpohl,3,2,3,0.01348,0.01066,0.00163,0.00201,0.00156
planpohl,3,2,4,0.01353,0.01245,0.00175,0.00149,0.0017
planpohl,3,2,5,0.01007,0.00878,0.0023,0.00221,0.00215
planpohl,3,3,1,0.01314,0.01015,0.00282,0.00158,0.0016
planpohl,3,3,2,0.01462,0.01117,0.0021,0.00194,0.0016
planpohl,3,3,3,0.01254,0.01397,0.00206,0.00172,0.00152
planpohl,3,3,4,0.01136,0.00914,0.00153,0.0019,0.00199
planpohl,3,3,5,0.00987,0.00998,0.00194,0.0019,0.00179
turrpube,1,1,1,0.01359,0.00921,0.00209,0.00194,0.00208
turrpube,1,1,2,0.01255,0.01066,0.00209,0.00241,0.0022
turrpube,1,1,3,0.0115,0.01129,0.002,0.00217,0.00227
turrpube,1,1,4,0.01166,0.00831,0.00395,0.00178,0.00216
turrpube,1,1,5,0.01321,0.01057,0.00204,0.00178,0.00278
turrpube,1,2,1,0.01459,0.0093,0.00172,0.0039,0.00177
turrpube,1,2,2,0.01156,0.00667,0.00286,0.00205,0.00143
turrpube,1,2,3,0.00977,0.00803,0.00178,0.00185,0.00252
turrpube,1,2,4,0.01262,0.01113,0.00324,0.00232,0.00275
turrpube,1,2,5,0.01453,0.00947,0.00213,0.0028,0.00164
turrpube,1,3,1,0.01182,0.01048,0.00249,0.00206,0.00183
turrpube,1,3,2,0.00832,0.00711,0.00173,0.0016,0.00191
turrpube,1,3,3,0.01066,0.00956,0.00273,0.00182,0.00189
turrpube,1,3,4,0.01243,0.01103,0.00292,0.00268,0.0024
turrpube,1,3,5,0.01061,0.0079,0.00264,0.00231,0.00202
turrpube,2,1,1,0.01154,0.01005,0.00331,0.00163,0.00192
turrpube,2,1,2,0.01375,0.00865,0.00337,0.00192,0.00174
turrpube,2,1,3,0.01461,0.00953,0.00312,0.00196,0.00186
turrpube,2,1,4,0.01186,0.00836,0.00213,0.00187,0.00158
turrpube,2,1,5,0.0129,0.01018,0.00227,0.00207,0.0017
turrpube,2,2,1,0.01946,0.013,0.00217,0.0023,0.00155
turrpube,2,2,2,0.01523,0.01093,0.0039,0.00202,0.0021
turrpube,2,2,3,0.01515,0.01305,0.00229,0.00227,0.00221
turrpube,2,2,4,0.01137,0.01061,0.00246,0.00196,0.00236
turrpube,2,2,5,0.01327,0.0114,0.00218,0.00226,0.00293
turrpube,2,3,1,0.01403,0.0088,0.00185,0.00192,0.00199
turrpube,2,3,2,0.01168,0.00991,0.0026,0.00215,0.00206
turrpube,2,3,3,0.01195,0.00826,0.00179,0.00211,0.00213
turrpube,2,3,4,0.01261,0.00812,0.00208,0.00221,0.00164
turrpube,2,3,5,0.01014,0.01006,0.00181,0.00202,0.00191
turrpube,3,1,1,0.01077,0.00753,0.00298,0.00163,0.00222
turrpube,3,1,2,0.01135,0.00605,0.00239,0.00165,0.00201
turrpube,3,1,3,0.01208,0.00941,0.00156,0.0018,0.00168
turrpube,3,1,4,0.00702,0.00689,0.00227,0.00226,0.00177
turrpube,3,1,5,0.01025,0.00915,0.00185,0.00197,0.00214
turrpube,3,2,1,0.01409,0.00915,0.00358,0.00185,0.00193
turrpube,3,2,2,0.01198,0.0108,0.00173,0.00165,0.00174
turrpube,3,2,3,0.01009,0.00981,0.00171,0.00176,0.00161
turrpube,3,2,4,0.0121,0.01001,0.00206,0.0019,0.00172
turrpube,3,2,5,0.01053,0.00767,0.00225,0.00168,0.00295
turrpube,3,3,1,0.01175,0.00862,0.00231,0.00173,0.00182
turrpube,3,3,2,0.00706,0.00416,0.00201,0.00168,0.00153
turrpube,3,3,3,0.00831,0.00703,0.00207,0.00164,0.00286
turrpube,3,3,4,0.01009,0.00757,0.00156,0.00173,0.00155
turrpube,3,3,5,0.00844,0.00654,0.00217,0.00149,0.00232
homaalni,1,1,1,0.01552,0.01327,0.00236,0.00188,0.00203
homaalni,1,1,2,0.01849,0.01601,0.00175,0.00237,0.00223
homaalni,1,1,3,0.02011,0.01844,0.00214,0.002,0.00201
homaalni,1,1,4,0.01963,0.0162,0.00195,0.00205,0.00179
homaalni,1,1,5,0.02589,0.0198,0.00231,0.00236,0.00219
homaalni,1,2,1,0.02121,0.01543,0.00207,0.00232,0.00147
homaalni,1,2,2,0.01834,0.01441,0.00274,0.00221,0.00202
homaalni,1,2,3,0.02024,0.0136,0.0016,0.00164,0.00212
homaalni,1,2,4,0.02556,0.01154,0.00164,0.00215,0.00151
homaalni,1,2,5,0.02023,0.01189,0.00183,0.00143,0.00277
homaalni,1,3,1,0.00802,0.0077,0.00272,0.00261,0.00278
homaalni,1,3,2,0.01583,0.01224,0.0024,0.00285,0.00251
homaalni,1,3,3,0.02272,0.01611,0.00178,0.00154,0.00241
homaalni,1,3,4,0.02168,0.01441,0.0015,0.00211,0.00176
homaalni,1,3,5,0.01825,0.01197,0.0018,0.00204,0.00182
homaalni,2,1,1,0.02036,0.0182,0.00236,0.0024,0.00262
homaalni,2,1,2,0.02039,0.01824,0.00176,0.00185,0.00173
homaalni,2,1,3,0.01891,0.01786,0.00222,0.00164,0.00144
homaalni,2,1,4,0.014,0.01305,0.00149,0.00154,0.00169
homaalni,2,1,5,0.01562,0.01154,0.00125,0.00165,0.00144
homaalni,2,2,1,0.01384,0.01123,0.00245,0.00237,0.0025
homaalni,2,2,2,0.01878,0.01854,0.00244,0.00226,0.00202
homaalni,2,2,3,0.02164,0.01756,0.00181,0.00212,0.002
homaalni,2,2,4,0.02261,0.01298,0.00218,0.00207,0.00188
homaalni,2,2,5,0.02542,0.01702,0.00226,0.00225,0.00211
homaalni,2,3,1,0.02031,0.01412,0.00305,0.00213,0.00191
homaalni,2,3,2,0.02485,0.01621,0.00226,0.00298,0.00296
homaalni,2,3,3,0.02188,0.01586,0.00221,0.00175,0.00187
homaalni,2,3,4,0.01964,0.01481,0.00205,0.00183,0.0018
homaalni,2,3,5,0.02106,0.01333,0.0019,0.00223,0.00194
homaalni,3,1,1,0.01331,0.0125,0.00176,0.00176,0.00155
homaalni,3,1,2,0.01521,0.01259,0.00165,0.00174,0.00159
homaalni,3,1,3,0.01497,0.01128,0.00197,0.00209,0.00197
homaalni,3,1,4,0.01109,0.01079,0.00205,0.00221,0.00243
homaalni,3,1,5,0.01697,0.01303,0.00188,0.00195,0.002
homaalni,3,2,1,0.0158,0.01251,0.00184,0.00191,0.00219
homaalni,3,2,2,0.01337,0.00897,0.00187,0.00179,0.00236
homaalni,3,2,3,0.01524,0.00979,0.00156,0.00172,0.00224
homaalni,3,2,4,0.01882,0.01553,0.00277,0.00249,0.00259
homaalni,3,2,5,0.0166,0.01693,0.00219,0.00231,0.00219
homaalni,3,3,1,0.01662,0.01649,0.00211,0.00225,0.00241
homaalni,3,3,2,0.02299,0.01713,0.00247,0.00221,0.00225
homaalni,3,3,3,0.02443,0.01547,0.00212,0.0024,0.00173
homaalni,3,3,4,0.01697,0.01466,0.00213,0.00208,0.00209
homaalni,3,3,5,0.02494,0.01569,0.00295,0.00227,0.00212
cyclcopr,1,1,1,0.01592,0.01419,0.0033,0.00262,0.00309
cyclcopr,1,1,2,0.01717,0.01441,0.00206,0.00316,0.00397
cyclcopr,1,1,3,0.01104,0.00971,0.00282,0.00183,0.00324
cyclcopr,1,1,4,0.00779,0.00759,0.00245,0.00163,0.00282
cyclcopr,1,1,5,0.01755,0.01488,0.00331,0.00294,0.00326
cyclcopr,1,2,1,0.00992,0.0097,0.00287,0.00346,0.00255
cyclcopr,1,2,2,0.01086,0.01022,0.00299,0.00226,0.00295
cyclcopr,1,2,3,0.01094,0.00953,0.00326,0.00279,0.00331
cyclcopr,1,2,4,0.01348,0.0113,0.00355,0.00368,0.00229
cyclcopr,1,2,5,0.0126,0.01218,0.00335,0.00358,0.0038
cyclcopr,1,3,1,0.01658,0.01153,0.00276,0.00386,0.00224
cyclcopr,1,3,2,0.01033,0.01092,0.00292,0.00291,0.00254
cyclcopr,1,3,3,0.01076,0.00979,0.00242,0.0038,0.0024
cyclcopr,1,3,4,0.00534,0.00528,0.00261,0.00219,0.00308
cyclcopr,1,3,5,0.01065,0.00971,0.00303,0.00333,0.00239
cyclcopr,2,1,1,0.00559,0.00486,0.00223,0.00168,0.00231
cyclcopr,2,1,2,0.01019,0.01003,0.00291,0.00262,0.00207
cyclcopr,2,1,3,0.00946,0.00853,0.00279,0.00241,0.00255
cyclcopr,2,1,4,0.00966,0.00798,0.00164,0.0021,0.00271
cyclcopr,2,1,5,0.00963,0.0093,0.00238,0.00258,0.00252
cyclcopr,2,2,1,0.00957,0.00969,0.00253,0.00254,0.0026
