Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment,location_name,location_name2,location_name3
vcsb-917,1565,Olearia pimeleoides,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve. NW corner of reserve.,-36.225833,141.844167,NA,NA,NA,NA,NA,NA,15,NA,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long_2
vcsb-5345-trial,1565,Olearia pimeleoides,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve. NW corner of reserve.,-36.225833,141.844167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87 days,NA,NA,NA,NA,25,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long_2
vcsb-5345-trial,1565,Olearia pimeleoides,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve. NW corner of reserve.,-36.225833,141.844167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87 days,NA,NA,NA,NA,25,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long,location_at_-36.225833_lat_and_141.844167_long_2
vcsb-1503,70,Eucalyptus dumosa,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve.,-36.2267,141.8403,NA,8000,NA,NA,NA,NA,16.3,9/22/2005,5/15/2006,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long
vcsb-5109-trial,70,Eucalyptus dumosa,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve.,-36.2267,141.8403,NA,NA,NA,NA,NA,NA,NA,9/22/2005,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2015,24 days,NA,1,NA,NA,25,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long
vcsb-57-trial,70,Eucalyptus dumosa,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve.,-36.2267,141.8403,NA,NA,NA,NA,NA,NA,NA,9/22/2005,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long
vcsb-4838-trial,70,Eucalyptus dumosa,Victorian Conservation Seed Bank,Glenlee Flora and Fauna Reserve.,-36.2267,141.8403,NA,NA,NA,NA,NA,NA,NA,9/22/2005,5/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/18/2013,27 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long,location_at_-36.2267_lat_and_141.8403_long
vcsb-6638,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,32000,NA,NA,NA,NA,15,1/28/2007,6/26/2007,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-6638,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,32000,NA,NA,NA,NA,15,1/28/2007,6/26/2007,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-5522-trial,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,NA,NA,NA,NA,NA,NA,1/28/2007,6/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/21/2017,21 days,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-279-trial,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,NA,NA,NA,NA,NA,NA,1/28/2007,6/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/19/2007,28 days,NA,4,NA,NA,25,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-5522-trial,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,NA,NA,NA,NA,NA,NA,1/28/2007,6/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/21/2017,21 days,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-279-trial,1154,Cassinia scabrida,Victorian Conservation Seed Bank,"Warby Range State Park, Boweya Ck Rd, 3.1 km W from Boweya Rd, 4 km W from Mt Killawarra.",-36.2453,146.1442,NA,NA,NA,NA,NA,NA,NA,1/28/2007,6/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/19/2007,28 days,NA,4,NA,NA,25,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long,location_at_-36.2453_lat_and_146.1442_long
vcsb-8865,1907,Acacia sp. Gerang Gerung (M.G.Corrick 6451),Victorian Conservation Seed Bank,"Glenlee Flora and Fauna Reserve, eastern boundary along Gerang-Glenlee Rd, 2.6 km SSE from Nhill-Jeparit Rd.",-36.248333,141.852778,NA,3800,NA,NA,NA,NA,NA,12/20/2018,NA,Victorian Conservation Seedbank,"Walsh, N.G.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.248333_lat_and_141.852778_long,location_at_-36.248333_lat_and_141.852778_long,location_at_-36.248333_lat_and_141.852778_long
vcsb-5654-trial,1907,Acacia sp. Gerang Gerung (M.G.Corrick 6451),Victorian Conservation Seed Bank,"Glenlee Flora and Fauna Reserve, eastern boundary along Gerang-Glenlee Rd, 2.6 km SSE from Nhill-Jeparit Rd.",-36.248333,141.852778,NA,NA,NA,NA,NA,NA,NA,12/20/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.248333_lat_and_141.852778_long,location_at_-36.248333_lat_and_141.852778_long,location_at_-36.248333_lat_and_141.852778_long
vcsb-s.n.,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,500,NA,NA,NA,NA,15,1/27/2002,6/29/2009,Victorian Conservation Seedbank,"Collins, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-s.n.,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,500,NA,NA,NA,NA,15,1/27/2002,6/29/2009,Victorian Conservation Seedbank,"Collins, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1164-trial,617,Triglochin isingiana,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/29/2009,124 days,NA,7,NA,NA,25,NA,65,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-444-trial,231,Dianella amoena,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/28/2007,214 days,NA,NA,NA,NA,80,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5358-trial,1611,Lomandra glauca,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/15/2016,17 days,NA,0,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-6225-trial,1878,Astelia australiana,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/2023,147 days,NA,NA,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-349-trial,231,Dianella amoena,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146 days,NA,NA,NA,NA,20,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5428-trial,1665,Brachyscome gracilis subsp. gracilis,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/22/2017,140 days,NA,NA,NA,NA,25,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-16-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/16/2005,20 days,NA,NA,NA,NA,50,NA,NA,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-939-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/23/2009,141 days,NA,2,NA,NA,25,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-6042-trial,2216,Senecio psilocarpus,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/27/2022,29 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-363-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/18/2007,68 days,NA,2,NA,NA,25,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1131-trial,NA,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/2009,253 days,NA,13,NA,NA,25,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1334-trial,773,Vittadinia pterochaeta,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/21/2010,36 days,NA,3,NA,NA,25,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5621-trial,1885,Cassinia tegulata,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1056-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2009,40 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5429-trial,1665,Brachyscome gracilis subsp. gracilis,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/22/2017,187 days,NA,2,NA,NA,25,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5428-trial,1665,Brachyscome gracilis subsp. gracilis,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/22/2017,140 days,NA,NA,NA,NA,25,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-16-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/16/2005,20 days,NA,NA,NA,NA,50,NA,NA,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-939-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/23/2009,141 days,NA,2,NA,NA,25,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-6042-trial,2216,Senecio psilocarpus,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/27/2022,29 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-363-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/18/2007,68 days,NA,2,NA,NA,25,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1131-trial,NA,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/2009,253 days,NA,13,NA,NA,25,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1334-trial,773,Vittadinia pterochaeta,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/21/2010,36 days,NA,3,NA,NA,25,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5621-trial,1885,Cassinia tegulata,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-1056-trial,598,Senecio garlandii,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2009,40 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5429-trial,1665,Brachyscome gracilis subsp. gracilis,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/22/2017,187 days,NA,2,NA,NA,25,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5434-trial,1559,Lepidium monoplocoides,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410 days,NA,2,NA,NA,25,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-157-trial,1697,Irenepharsus magicus,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/2005,90 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5594-trial,1841,Lepidium hyssopifolium,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2017,164 days,NA,3,NA,NA,20,NA,20,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5385-trial,1612,Lepidium hyssopifolium,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2016,4 days,NA,1,NA,NA,25,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-985-trial,1942,Lepidium monoplocoides,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/2009,40 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5647-trial,1877,Lepidium hyssopifolium,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/2018,24 days,NA,NA,NA,NA,25,NA,NA,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5513-trial,1841,Lepidium hyssopifolium,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2017,18 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5356-trial,1559,Lepidium monoplocoides,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/11/2015,42 days,NA,NA,NA,NA,15,NA,100,NA,NA,Agar 1%,20,15,NA,NA,GA3 soak 24hours,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-6356-trial,2276,Ballantinia antipoda,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/30/2024,78 days,NA,3,NA,NA,25,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
vcsb-5656-trial,1902,Lepidium hyssopifolium,Victorian Conservation Seed Bank,Mt Pilot Multi-purpose Park.,-36.2575,146.7661,NA,NA,NA,NA,NA,NA,NA,1/27/2002,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/29/2019,7 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long,location_at_-36.2575_lat_and_146.7661_long
