species_name,trait,units,value
Hakea teretifolia subsp. teretifolia,leaf width minimum,,
Hakea trifurcata,leaf width minimum,mm,6
Hakea trineura,leaf width minimum,cm,1.3
Hakea tuberculata,leaf width minimum,mm,2
Hakea ulicina,leaf width minimum,mm,1.5
Hakea undulata,leaf width minimum,mm,20
Hakea varia,leaf width minimum,,
Hakea verrucosa,leaf width minimum,mm,1
Hakea victoria,leaf width minimum,mm,40
Hakea vittata,leaf width minimum,mm,0.8
Haloragis aculeolata,leaf width minimum,,
Haloragis acutangula,leaf width minimum,,
Haloragis aspera,leaf width minimum,,
Haloragis brownii,leaf width minimum,mm,1
Haloragis digyna,leaf width minimum,mm,1
Haloragis dura,leaf width minimum,,
Haloragis eichleri,leaf width minimum,,
Haloragis exalata,leaf width minimum,,
Haloragis exalata subsp. exalata,leaf width minimum,mm,13
Haloragis exalata subsp. velutina,leaf width minimum,mm,6
Haloragis eyreana,leaf width minimum,,
Haloragis foliosa,leaf width minimum,,
Haloragis glauca,leaf width minimum,,
Haloragis glauca f. sclopetifera,leaf width minimum,,
Haloragis gossei,leaf width minimum,mm,5
Haloragis hamata,leaf width minimum,,
Haloragis heterophylla,leaf width minimum,,
Haloragis myriocarpa,leaf width minimum,,
Haloragis odontocarpa,leaf width minimum,,
Haloragis platycarpa,leaf width minimum,,
Haloragis scoparia,leaf width minimum,,
Haloragis serra,leaf width minimum,,
Haloragis stricta,leaf width minimum,,
Haloragis tenuifolia,leaf width minimum,,
Haloragis trigonocarpa,leaf width minimum,,
Haloragis uncatipila,leaf width minimum,,
Haloragodendron baeuerlenii,leaf width minimum,mm,6
Haloragodendron glandulosum,leaf width minimum,mm,2
Haloragodendron lucasii,leaf width minimum,mm,4
Haloragodendron monospermum,leaf width minimum,mm,1
Haloragodendron racemosum,leaf width minimum,mm,6
Hanguana malayana,leaf width minimum,cm,15
Haplostichanthus fruticosus,leaf width minimum,cm,1.7
Haplostichanthus johnsonii,leaf width minimum,cm,1
Haplostichanthus ramiflorus,leaf width minimum,cm,2
Haplostichanthus rufescens,leaf width minimum,cm,1.8
Haplostichanthus submontanus,leaf width minimum,cm,0.9
Haplostichanthus submontanus subsp. sessiliflorus,leaf width minimum,,
Haplostichanthus submontanus subsp. submontanus,leaf width minimum,,
Harpullia alata,leaf width minimum,cm,2.5
Harpullia arborea,leaf width minimum,cm,4
Harpullia frutescens,leaf width minimum,cm,2.5
Harpullia hillii,leaf width minimum,cm,2.5
Harpullia leichhardtii,leaf width minimum,cm,2.5
Harpullia pendula,leaf width minimum,cm,2
Harpullia ramiflora,leaf width minimum,cm,4
Harpullia rhyticarpa,leaf width minimum,cm,1.5
Harrisonia brownii,leaf width minimum,,
Hedraianthera porphyropetala,leaf width minimum,cm,1.5
Hedycarya angustifolia,leaf width minimum,cm,1.5
Hedycarya loxocarya,leaf width minimum,cm,2.3
Hedychium coronarium,leaf width minimum,cm,11
Hedychium gardnerianum,leaf width minimum,cm,15
Heimia salicifolia,leaf width minimum,,
Helicia australasica,leaf width minimum,cm,4
Helicia blakei,leaf width minimum,cm,2
Helicia ferruginea,leaf width minimum,cm,3
Helicia glabriflora,leaf width minimum,cm,1.5
Helicia grayi,leaf width minimum,cm,2
Helicia lamingtoniana,leaf width minimum,cm,4
Helicia lewisensis,leaf width minimum,cm,3
Helicia nortoniana,leaf width minimum,,
Helicia recurva,leaf width minimum,cm,2
Helmholtzia acorifolia,leaf width minimum,cm,4
Helmholtzia glaberrima,leaf width minimum,cm,5.5
Hemmantia webbii,leaf width minimum,cm,3
Hensmania chapmanii,leaf width minimum,mm,3
Hensmania stoniella,leaf width minimum,mm,1
Hensmania turbinata,leaf width minimum,mm,1.5
Herpolirion novae-zelandiae,leaf width minimum,mm,1.5
Hesperantha falcata,leaf width minimum,mm,3
Heterodendrum diversifolium,leaf width minimum,cm,0.4
Heterodendrum oleifolium,leaf width minimum,,
Heterodendrum oleifolium var. macrocalyx,leaf width minimum,,
Heterodendrum oleifolium var. microcalyx,leaf width minimum,,
Heterodendrum oleifolium var. oleifolium,leaf width minimum,,
Heterodendrum pubescens,leaf width minimum,cm,1.5
Heterodendrum tropicum,leaf width minimum,cm,0.6
Hexaglottis lewisiae,leaf width minimum,mm,3
Hexaspora pubescens,leaf width minimum,cm,2
Hicksbeachia pilosa,leaf width minimum,cm,2.5
Hicksbeachia pinnatifolia,leaf width minimum,cm,2.5
Hippocratea barbata,leaf width minimum,cm,1.5
Hodgsoniola junciformis,leaf width minimum,mm,1
Hollandaea riparia,leaf width minimum,cm,1.5
Hollandaea sayeriana,leaf width minimum,cm,6
Homeria miniata,leaf width minimum,mm,5
Homeria ochroleuca,leaf width minimum,,
Hornstedtia scottiana,leaf width minimum,cm,7
Horsfieldia australiana,leaf width minimum,cm,3
Hydatella filamentosa,leaf width minimum,,
Hydatella leptogyne,leaf width minimum,,
Hymenocallis caribaea,leaf width minimum,cm,5
Hypoxis arillacea,leaf width minimum,mm,1.5
Hypoxis exilis,leaf width minimum,mm,0.9
Hypoxis gardneri,leaf width minimum,mm,0.9
Hypoxis glabella,leaf width minimum,mm,0.4
Hypoxis glabella var. glabella,leaf width minimum,,
Hypoxis glabella var. leptantha,leaf width minimum,,
Hypoxis hygrometrica,leaf width minimum,,
Hypoxis hygrometrica var. hygrometrica,leaf width minimum,mm,0.5
Hypoxis hygrometrica var. splendida,leaf width minimum,mm,1.2
Hypoxis hygrometrica var. villosisepala,leaf width minimum,mm,1.5
Hypoxis marginata,leaf width minimum,cm,1.5
Hypoxis nervosa,leaf width minimum,mm,1
Hypoxis occidentalis,leaf width minimum,mm,0.5
Hypoxis occidentalis var. occidentalis,leaf width minimum,,
Hypoxis occidentalis var. quadriloba,leaf width minimum,,
Hypoxis pratensis var. pratensis,leaf width minimum,,
Hypoxis pratensis var. tuberculata,leaf width minimum,,
Hypoxis vaginata,leaf width minimum,mm,1
Hypoxis vaginata var. brevistigmata,leaf width minimum,,
Hypoxis vaginata var. vaginata,leaf width minimum,,
Hypserpa decumbens,leaf width minimum,cm,2
Hypserpa laurina,leaf width minimum,cm,3
Hypserpa polyandra var. polyandra,leaf width minimum,cm,4
Hypserpa smilacifolia,leaf width minimum,cm,2.5
Hypsophila dielsiana,leaf width minimum,cm,2.5
Hypsophila halleyana,leaf width minimum,cm,1.5
Idiospermum australiense,leaf width minimum,cm,3
Ilex arnhemensis,leaf width minimum,cm,2.5
Ilex arnhemensis subsp. arnhemensis,leaf width minimum,,
Ilex arnhemensis subsp. ferdinandi,leaf width minimum,,
Intsia bijuga,leaf width minimum,cm,3
Ipheion uniflorum,leaf width minimum,,
Iphigenia indica,leaf width minimum,mm,1.5
Iris germanica,leaf width minimum,,
Irvingbaileya australis,leaf width minimum,cm,3
Isophysis tasmanica,leaf width minimum,mm,3
Isopogon adenanthoides,leaf width minimum,,
Isopogon alcicornis,leaf width minimum,,
Isopogon anemonifolius,leaf width minimum,,
Isopogon anethifolius,leaf width minimum,,
Isopogon asper,leaf width minimum,,
Isopogon attenuatus,leaf width minimum,,
Isopogon axillaris,leaf width minimum,,
Isopogon baxteri,leaf width minimum,,
Isopogon buxifolius,leaf width minimum,,
Isopogon buxifolius var. buxifolius,leaf width minimum,,
Isopogon buxifolius var. linearis,leaf width minimum,,
Isopogon buxifolius var. obovatus,leaf width minimum,,
Isopogon buxifolius var. spathulatus,leaf width minimum,,
Isopogon ceratophyllus,leaf width minimum,,
Isopogon crithmifolius,leaf width minimum,,
Isopogon cuneatus,leaf width minimum,,
Isopogon dawsonii,leaf width minimum,,
Isopogon divergens,leaf width minimum,,
Isopogon dubius,leaf width minimum,,
Isopogon fletcheri,leaf width minimum,,
Isopogon formosus,leaf width minimum,,
Isopogon formosus subsp. dasylepis,leaf width minimum,,
Isopogon formosus subsp. formosus,leaf width minimum,,
Isopogon gardneri,leaf width minimum,,
Isopogon heterophyllus,leaf width minimum,,
Isopogon inconspicuus,leaf width minimum,,
Isopogon latifolius,leaf width minimum,,
Isopogon linearis,leaf width minimum,,
Isopogon longifolius,leaf width minimum,,
Isopogon mnoraifolius,leaf width minimum,,
Isopogon petiolaris,leaf width minimum,,
Isopogon polycephalus,leaf width minimum,,
Isopogon prostratus,leaf width minimum,,
Isopogon scabriusculus,leaf width minimum,,
Isopogon scabriusculus subsp. pubifloris,leaf width minimum,,
Isopogon scabriusculus subsp. scabriusculus,leaf width minimum,,
Isopogon scabriusculus subsp. stenophyllus,leaf width minimum,,
Isopogon sp. A,leaf width minimum,,
Isopogon sphaerocephalus,leaf width minimum,,
Isopogon teretifolius,leaf width minimum,,
Isopogon teretifolius subsp. petrophiloides,leaf width minimum,,
Isopogon teretifolius subsp. teretifolius,leaf width minimum,,
Isopogon tridens,leaf width minimum,,
Isopogon trilobus,leaf width minimum,,
Isopogon uncinatus,leaf width minimum,,
Isopogon villosus,leaf width minimum,,
Ixia flexuosa,leaf width minimum,,
Jagera discolor,leaf width minimum,cm,3
Jagera javanica,leaf width minimum,cm,2
Jagera pseudorhus,leaf width minimum,cm,0.5
Jagera pseudorhus var. integerrima,leaf width minimum,,
Jagera pseudorhus var. pseudorhus,leaf width minimum,,
Jedda multicaulis,leaf width minimum,mm,25
Johnsonia acaulis,leaf width minimum,,
Johnsonia inconspicua,leaf width minimum,mm,2
Johnsonia lupulina,leaf width minimum,mm,1.7
Johnsonia pubescens,leaf width minimum,mm,1
Johnsonia teretifolia,leaf width minimum,mm,1.2
Kaempferia sp.,leaf width minimum,,
Kelleria dieffenbachii,leaf width minimum,mm,0.4
Kelleria laxa,leaf width minimum,mm,0.6
Kingia australis,leaf width minimum,mm,2
Korthalsella breviarticulata,leaf width minimum,mm,20
Korthalsella grayi,leaf width minimum,mm,1
Korthalsella japonica subsp. brassiana,leaf width minimum,,
Korthalsella leucothrix,leaf width minimum,mm,2
Korthalsella papuana,leaf width minimum,mm,15
Korthalsella rubra,leaf width minimum,mm,3
Korthalsella rubra subsp. geijericola,leaf width minimum,,
Korthalsella rubra subsp. rubra,leaf width minimum,,
Kuntheria pedunculata,leaf width minimum,cm,2
Labichea brassii,leaf width minimum,,
Labichea buettneriana,leaf width minimum,,
Labichea cassioides,leaf width minimum,,
Labichea deserticola,leaf width minimum,mm,4
Labichea digitata,leaf width minimum,mm,2
Labichea eremaea,leaf width minimum,mm,1
Labichea lanceolata,leaf width minimum,mm,2
Labichea lanceolata subsp. brevifolia,leaf width minimum,mm,2
Labichea lanceolata subsp. lanceolata,leaf width minimum,mm,8
Labichea nitida,leaf width minimum,mm,2
Labichea obtrullata,leaf width minimum,mm,7.5
Labichea punctata,leaf width minimum,cm,0.5
Labichea rupestris,leaf width minimum,mm,3
Labichea saxicola,leaf width minimum,mm,6
Labichea stellata,leaf width minimum,mm,2
Labichea teretifolia,leaf width minimum,mm,0.6
Labichea teretifolia subsp. grandistipulata,leaf width minimum,,
Labichea teretifolia subsp. teretifolia,leaf width minimum,,
Lagarostrobos franklinii,leaf width minimum,,
Lagerstroemia archeriana,leaf width minimum,,
Lagerstroemia archeriana subsp. archeriana,leaf width minimum,,
Lagerstroemia archeriana subsp. divaricatiflora,leaf width minimum,,
Lambertia echinata,leaf width minimum,,
Lambertia echinata subsp. citrina,leaf width minimum,,
Lambertia echinata subsp. echinata,leaf width minimum,,
Lambertia ericifolia,leaf width minimum,mm,1
Lambertia fairallii,leaf width minimum,mm,2
Lambertia formosa,leaf width minimum,mm,2
Lambertia ilicifolia,leaf width minimum,,
Lambertia inermis,leaf width minimum,mm,3
Lambertia inermis var. drummondii,leaf width minimum,,
Lambertia inermis var. inermis,leaf width minimum,,
Lambertia multiflora,leaf width minimum,mm,3
Lambertia multiflora var. darlingensis,leaf width minimum,,
Lambertia multiflora var. multiflora,leaf width minimum,,
Lambertia orbifolia,leaf width minimum,mm,15
Lambertia rariflora,leaf width minimum,mm,2
Lambertia rariflora subsp. lutea,leaf width minimum,,
Lambertia rariflora subsp. rariflora,leaf width minimum,,
Lambertia uniflora,leaf width minimum,mm,7
Laportea interrupta,leaf width minimum,cm,5
Laxmannia arida,leaf width minimum,,
Laxmannia brachyphylla,leaf width minimum,,
Laxmannia compacta,leaf width minimum,,
Laxmannia gracilis,leaf width minimum,,
Laxmannia grandiflora,leaf width minimum,,
Laxmannia grandiflora subsp. grandiflora,leaf width minimum,,
Laxmannia grandiflora subsp. stirlingensis,leaf width minimum,,
Laxmannia jamesii,leaf width minimum,,
Laxmannia minor,leaf width minimum,,
Laxmannia omnifertilis,leaf width minimum,,
Laxmannia orientalis,leaf width minimum,,
Laxmannia paleacea,leaf width minimum,,
Laxmannia ramosa,leaf width minimum,,
Laxmannia ramosa subsp. deflexa,leaf width minimum,,
Laxmannia ramosa subsp. ramosa,leaf width minimum,,
Laxmannia sessiliflora,leaf width minimum,,
Laxmannia sessiliflora subsp. australis,leaf width minimum,,
Laxmannia sessiliflora subsp. drummondii,leaf width minimum,,
Laxmannia sessiliflora subsp. sessiliflora,leaf width minimum,,
Laxmannia squarrosa,leaf width minimum,,
Lechenaultia acutiloba,leaf width minimum,,
Lechenaultia aphylla,leaf width minimum,,
Lechenaultia biloba,leaf width minimum,,
Lechenaultia brevifolia,leaf width minimum,,
Lechenaultia chlorantha,leaf width minimum,,
Lechenaultia divaricata,leaf width minimum,,
Lechenaultia expansa,leaf width minimum,,
Lechenaultia filiformis,leaf width minimum,,
Lechenaultia floribunda,leaf width minimum,,
Lechenaultia formosa,leaf width minimum,,
Lechenaultia heteromera,leaf width minimum,,
Lechenaultia hirsuta,leaf width minimum,,
Lechenaultia juncea,leaf width minimum,,
Lechenaultia laricina,leaf width minimum,,
Lechenaultia linarioides,leaf width minimum,,
Lechenaultia longiloba,leaf width minimum,,
Lechenaultia lutescens,leaf width minimum,,
Lechenaultia macrantha,leaf width minimum,,
Lechenaultia ovata,leaf width minimum,,
Lechenaultia papillata,leaf width minimum,,
Lechenaultia pulvinaris,leaf width minimum,,
Lechenaultia stenosepala,leaf width minimum,,
Lechenaultia striata,leaf width minimum,,
Lechenaultia subcymosa,leaf width minimum,,
Lechenaultia superba,leaf width minimum,,
Lechenaultia tubiflora,leaf width minimum,,
Legnephora moorei,leaf width minimum,cm,7
Lepiderema hirsuta,leaf width minimum,cm,0.8
Lepiderema ixiocarpa,leaf width minimum,mm,15
Lepiderema largiflorens,leaf width minimum,cm,2
Lepiderema pulchella,leaf width minimum,cm,1
Lepiderema punctulata,leaf width minimum,mm,15
Lepiderema sericolignis,leaf width minimum,cm,2
Lepidopetalum subdichotomum,leaf width minimum,cm,2
Lepidozamia hopei,leaf width minimum,mm,15
Lepidozamia peroffskyana,leaf width minimum,mm,5
Lepisanthes rubiginosa,leaf width minimum,cm,3
Leptomeria acida,leaf width minimum,,
Leptomeria aphylla,leaf width minimum,,
Leptomeria axillaris,leaf width minimum,,
Leptomeria cunninghamii,leaf width minimum,,
Leptomeria dielsiana,leaf width minimum,,
Leptomeria drupacea,leaf width minimum,,
Leptomeria empetriformis,leaf width minimum,,
Leptomeria ericoides,leaf width minimum,,
Leptomeria glomerata,leaf width minimum,,
Leptomeria obovata,leaf width minimum,,
Leptomeria pachyclada,leaf width minimum,,
Leptomeria pauciflora,leaf width minimum,,
Leptomeria penduliflora,leaf width minimum,,
Leptomeria preissiana,leaf width minimum,,
Leptomeria scrobiculata,leaf width minimum,,
Leptomeria spinosa,leaf width minimum,,
Leptomeria squarrulosa,leaf width minimum,,
Lethedon setosa,leaf width minimum,cm,2
Levieria acuminata,leaf width minimum,cm,2.4
Libertia paniculata,leaf width minimum,mm,4
Libertia pulchella,leaf width minimum,mm,2
Lindera queenslandica,leaf width minimum,cm,4
Litsea australis,leaf width minimum,cm,2
Litsea bennettii,leaf width minimum,cm,2.5
Litsea bindoniana,leaf width minimum,cm,5
Litsea breviumbellata,leaf width minimum,cm,2.4
Litsea connorsii,leaf width minimum,cm,2
Litsea fawcettiana,leaf width minimum,cm,2
Litsea glutinosa,leaf width minimum,cm,3
Litsea granitica,leaf width minimum,cm,6
Litsea leefeana,leaf width minimum,cm,2.5
Litsea macrophylla,leaf width minimum,cm,11
Litsea reticulata,leaf width minimum,cm,2
Lomandra banksii,leaf width minimum,mm,5
Lomandra bracteata,leaf width minimum,mm,1
Lomandra brevis,leaf width minimum,mm,0.5
Lomandra brittanii,leaf width minimum,mm,0.5
Lomandra caespitosa,leaf width minimum,mm,1
Lomandra collina,leaf width minimum,mm,1.5
Lomandra confertifolia,leaf width minimum,mm,0.3
Lomandra confertifolia subsp. confertifolia,leaf width minimum,mm,0.5
Lomandra confertifolia subsp. leptostachya,leaf width minimum,mm,0.5
Lomandra confertifolia subsp. pallida,leaf width minimum,mm,1
Lomandra confertifolia subsp. rubiginosa,leaf width minimum,mm,0.3
Lomandra confertifolia subsp. similis,leaf width minimum,mm,0.5
Lomandra cylindrica,leaf width minimum,,
Lomandra densiflora,leaf width minimum,mm,1
Lomandra drummondii,leaf width minimum,mm,3
Lomandra effusa,leaf width minimum,,
Lomandra elongata,leaf width minimum,mm,1
Lomandra fibrata,leaf width minimum,mm,0.5
Lomandra filiformis,leaf width minimum,,
Lomandra filiformis subsp. coriacea,leaf width minimum,mm,2.5
Lomandra filiformis subsp. filiformis,leaf width minimum,mm,0.5
Lomandra filiformis subsp. flavior,leaf width minimum,,
Lomandra fluviatilis,leaf width minimum,mm,0.5
Lomandra glauca,leaf width minimum,mm,1
Lomandra gracilis,leaf width minimum,mm,1
Lomandra hastilis,leaf width minimum,mm,4
Lomandra hermaphrodita,leaf width minimum,mm,1
Lomandra hystrix,leaf width minimum,mm,5
Lomandra integra,leaf width minimum,,
Lomandra juncea,leaf width minimum,mm,1
Lomandra laxa,leaf width minimum,,
Lomandra leucocephala,leaf width minimum,mm,1
Lomandra leucocephala subsp. leucocephala,leaf width minimum,mm,1
Lomandra leucocephala subsp. robusta,leaf width minimum,mm,1.5
Lomandra longifolia,leaf width minimum,mm,4.5
Lomandra maritima,leaf width minimum,mm,1
Lomandra micrantha,leaf width minimum,,
Lomandra micrantha subsp. micrantha,leaf width minimum,mm,0.4
Lomandra micrantha subsp. teretifolia,leaf width minimum,mm,0.9
Lomandra micrantha subsp. tuberculata,leaf width minimum,mm,0.8
Lomandra montana,leaf width minimum,mm,2
Lomandra mucronata,leaf width minimum,mm,1
Lomandra multiflora,leaf width minimum,,
Lomandra multiflora subsp. dura,leaf width minimum,mm,2
Lomandra multiflora subsp. multiflora,leaf width minimum,mm,1.5
Lomandra nana,leaf width minimum,mm,0.8
Lomandra nigricans,leaf width minimum,mm,1
Lomandra nutans,leaf width minimum,mm,0.5
Lomandra obliqua,leaf width minimum,mm,1
Lomandra odora,leaf width minimum,mm,0.5
Lomandra ordii,leaf width minimum,cm,1
Lomandra patens,leaf width minimum,mm,2.5
Lomandra pauciflora,leaf width minimum,mm,0.5
Lomandra preissii,leaf width minimum,mm,1
Lomandra purpurea,leaf width minimum,mm,4
Lomandra rigida,leaf width minimum,mm,3
Lomandra rupestris,leaf width minimum,mm,0.5
Lomandra sericea,leaf width minimum,mm,2
Lomandra sonderi,leaf width minimum,mm,2
