src,site-name,plotname,year,date,sample.id,species-name ,Max.height,SLA,Canopy.height,Canopy.width
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9BOTMAC1,Bothriochloa.macra,NA,17.78011407,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9BOTMAC3,Bothriochloa.macra,NA,15.48115594,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9BOTMAC4,Bothriochloa.macra,NA,17.32061914,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9LOMFIL4,Lomandra.filiformis,NA,6.765730577,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9PLALAN1,Plantago.lanceolata,NA,10.85647335,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9PLALAN4,Plantago.lanceolata,NA,10.30911515,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-9,2015,15/12/2015,s2-9SPIKYSTEM2,Chondrilla.juncea,NA,15.11408922,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4AUSBIG1,Austrostipa.bigeniculata,NA,6.416204059,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4HYPRAD1,Hypochaeris.radicata,NA,22.51202703,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4HYPRAD2,Hypochaeris.radicata,NA,27.14302053,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4HYPRAD3,Hypochaeris.radicata,NA,24.69045885,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4HYPRAD4,Hypochaeris.radicata,NA,19.33643008,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4PLALAN1,Plantago.lanceolata,NA,11.29403685,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4PLALAN2,Plantago.lanceolata,NA,10.36020064,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4PLALAN3,Plantago.lanceolata,NA,10.49166711,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4PLALAN4,Plantago.lanceolata,NA,8.237845733,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4RUMACT1,Acetosella.vulgaris,NA,11.89759259,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-4,2015,15/12/2015,s3-4RUMACT2,Acetosella.vulgaris,NA,10.87390719,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9AUSBIG1,Austrostipa.bigeniculata,NA,6.433038176,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9AUSBIG2,Austrostipa.bigeniculata,NA,7.141843137,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9AUSBIG3,Austrostipa.bigeniculata,NA,4.513164474,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9AUSBIG4,Austrostipa.bigeniculata,NA,5.970010846,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9BOTMAC1,Bothriochloa.macra,NA,17.24091681,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9BOTMAC2,Bothriochloa.macra,NA,14.61492007,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9BOTMAC3,Bothriochloa.macra,NA,15.6078071,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9BOTMAC4,Bothriochloa.macra,NA,15.66655308,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9THETRI1,Themeda.australis,NA,12.41104585,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s3-9,2015,15/12/2015,s3-9THETRI2,Themeda.australis,NA,17.92674757,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD1,Hypochaeris.radicata,NA,19.18496341,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD2,Hypochaeris.radicata,NA,25.50202581,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD3,Hypochaeris.radicata,NA,14.02738806,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD4,Hypochaeris.radicata,NA,15.6123216,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD5,Hypochaeris.radicata,NA,21.50599276,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2HYPRAD6,Hypochaeris.radicata,NA,19.7021527,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2RUMACT1,Acetosella.vulgaris,NA,13.96857503,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2RUMACT2,Acetosella.vulgaris,NA,14.76529467,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2RUMACT3,Acetosella.vulgaris,NA,14.26409836,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-2,2015,15/12/2015,s4-2RUMACT4,Acetosella.vulgaris,NA,12.73550494,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2AVEBAR1,Avena.barbata,NA,23.91479714,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2HYPRAD1,Hypochaeris.radicata,NA,20.15679463,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2HYPRAD2,Hypochaeris.radicata,NA,21.0177336,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2HYPRAD3,Hypochaeris.radicata,NA,23.10027757,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2HYPRAD4,Hypochaeris.radicata,NA,21.67133871,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2TRADUB1,Tragopogon.dubius,NA,21.20090114,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2TRADUB2,Tragopogon.dubius,NA,21.5345256,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2TRADUB3,Tragopogon.dubius,NA,20.43015954,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,15/12/2015,s5-2TRADUB4,Tragopogon.dubius,NA,19.6820296,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8AUSBIG1,Austrostipa.bigeniculata,NA,6.223497191,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8AUSBIG2,Austrostipa.bigeniculata,NA,6.166288599,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8AUSSCA1,Austrostipa.scabra,NA,3.871895044,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPPER1,Hypericum.perforatum,NA,19.1591231,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPPER2,Hypericum.perforatum,NA,16.59133005,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPRAD1,Hypochaeris.radicata,NA,20.45898905,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPRAD2,Hypochaeris.radicata,NA,19.43176221,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPRAD3,Hypochaeris.radicata,NA,25.41639558,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8HYPRAD4,Hypochaeris.radicata,NA,16.31767286,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,15/12/2015,s5-8THETRI1,Themeda.australis,NA,13.43189627,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3RUMACT1,Acetosella.vulgaris,NA,15.85789713,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3RUMACT2,Acetosella.vulgaris,NA,21.47821002,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3RUMACT3,Acetosella.vulgaris,NA,19.09026901,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3RUMACT4,Acetosella.vulgaris,NA,17.13975262,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3SPIKYSTEM1,Chondrilla.juncea,NA,14.21273124,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3SPIKYSTEM2,Chondrilla.juncea,NA,16.17299525,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3SPIKYSTEM3,Chondrilla.juncea,NA,17.08339181,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,15/12/2015,w2-3SPIKYSTEM4,Chondrilla.juncea,NA,17.6047166,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-9,2015,15/12/2015,w2-9PLALAN1,Plantago.lanceolata,NA,8.737358974,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-9,2015,15/12/2015,w2-9PLALAN2,Plantago.lanceolata,NA,10.2013298,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-9,2015,15/12/2015,w2-9PLALAN3,Plantago.lanceolata,NA,13.24254635,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-9,2015,15/12/2015,w2-9PLALAN4,Plantago.lanceolata,NA,9.599025348,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2AUSBIG1,Austrostipa.bigeniculata,NA,9.435540123,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2AUSBIG2,Austrostipa.bigeniculata,NA,5.093967803,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2AUSBIG3,Austrostipa.bigeniculata,NA,6.664150538,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2AUSBIG4,Austrostipa.bigeniculata,NA,7.029558732,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2AVEBAR1,Avena.barbata,NA,14.13760757,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2LOMFIL1,Lomandra.filiformis,NA,5.470818301,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2LOMFIL2,Lomandra.filiformis,NA,4.230430153,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2LOMFIL3,Lomandra.filiformis,NA,5.763160535,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2LOMFIL4,Lomandra.filiformis,NA,5.543053483,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2STRAIGHTUPBLADE1,Microlaena.stipoides,NA,12.85629333,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2STRAIGHTUPBLADE2,Microlaena.stipoides,NA,14.70740586,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2STRAIGHTUPBLADE3,Microlaena.stipoides,NA,15.29210526,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-2,2015,15/12/2015,w3-2STRAIGHTUPBLADE4,Microlaena.stipoides,NA,10.72125541,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4AUSBIG1,Austrostipa.bigeniculata,NA,8.399981876,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4AUSBIG2,Austrostipa.bigeniculata,NA,9.402217973,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4AUSBIG3,Austrostipa.bigeniculata,NA,6.597541245,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4AUSBIG4,Austrostipa.bigeniculata,NA,6.02813266,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4AVEBAR1,Avena.barbata,NA,24.73078109,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4HUGHGRASS1,Paspalum.dilatatum,NA,16.61951094,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,15/12/2015,w3-4HUGHGRASS2,Paspalum.dilatatum,NA,17.87192449,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2HYPRAD1,Hypochaeris.radicata,NA,14.28484997,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2HYPRAD2,Hypochaeris.radicata,NA,17.0335034,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2HYPRAD3,Hypochaeris.radicata,NA,20.58520676,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2HYPRAD4,Hypochaeris.radicata,NA,23.87774332,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2RUMACT1,Acetosella.vulgaris,NA,17.27921507,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2RUMACT2,Acetosella.vulgaris,NA,15.05052774,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2RUMACT3,Acetosella.vulgaris,NA,16.48811841,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2RUMACT4,Acetosella.vulgaris,NA,16.32703337,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2TRADUB1,Tragopogon.dubius,NA,21.7902293,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2TRADUB2,Tragopogon.dubius,NA,19.90261569,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2TRADUB3,Tragopogon.dubius,NA,16.86363782,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-2,2015,15/12/2015,w4-2TRADUB4,Tragopogon.dubius,NA,21.58561308,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9DEMVAR1,Desmodium.varians,NA,9.866816667,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9DEMVAR2,Desmodium.varians,NA,13.40302083,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9DEMVAR3,Desmodium.varians,NA,13.19110227,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9DEMVAR4,Desmodium.varians,NA,11.69522449,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9RUMACT1,Acetosella.vulgaris,NA,21.24817476,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9RUMACT2,Acetosella.vulgaris,NA,19.26497573,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9RUMACT3,Acetosella.vulgaris,NA,1.968783934,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9SPIKYSTEM1,Chondrilla.juncea,NA,13.20470141,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9SPIKYSTEM2,Chondrilla.juncea,NA,13.64879798,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9SPIKYSTEM3,Chondrilla.juncea,NA,10.89086436,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w4-9,2015,15/12/2015,w4-9SPIKYSTEM4,Chondrilla.juncea,NA,10.28714158,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,15/12/2015,w5-10PANEFF1,Panicum.effusum,NA,14.20258333,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,15/12/2015,w5-2AVEBAR1,Avena.barbata,NA,18.27676812,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,15/12/2015,w5-2AVEBAR2,Avena.barbata,NA,20.95941132,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,15/12/2015,w5-2AVEBAR3,Avena.barbata,NA,15.48598601,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,15/12/2015,w5-2AVEBAR4,Avena.barbata,NA,22.42227397,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP1,Aira.sp,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP2,Aira.sp,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP3,Aira.sp,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP4,Aira.sp,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP5,Aira.sp,0.23,NA,0.23,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP6,Aira.sp,0.25,NA,0.25,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP7,Aira.sp,0.18,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7AIRASP8,Aira.sp,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPGLA1,Hypochaeris.glabra,0.012,NA,0.012,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPGLA2,Hypochaeris.glabra,0.008,NA,0.008,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPGLA3,Hypochaeris.glabra,0.01,NA,0.01,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPGLA4,Hypochaeris.glabra,0.011,NA,0.011,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD1,Hypochaeris.radicata,0.01,NA,0.01,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD2,Hypochaeris.radicata,0.025,NA,0.025,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD3,Hypochaeris.radicata,0.01,NA,0.01,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD4,Hypochaeris.radicata,0.007,NA,0.007,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD5,Hypochaeris.radicata,0.025,NA,0.025,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD6,Hypochaeris.radicata,0.02,NA,0.02,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD7,Hypochaeris.radicata,0.02,NA,0.02,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7HYPRAD8,Hypochaeris.radicata,0.015,NA,0.015,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP11,Vulpia.muralis,0.06,NA,0.06,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP110,Vulpia.muralis,0.45,NA,0.45,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP111,Vulpia.muralis,0.44,NA,0.44,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP112,Vulpia.muralis,0.455,NA,0.455,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP12,Vulpia.muralis,0.37,NA,0.37,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP14,Vulpia.muralis,0.63,NA,0.63,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP15,Vulpia.muralis,0.52,NA,0.52,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP16,Vulpia.muralis,0.405,NA,0.405,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP17,Vulpia.muralis,0.42,NA,0.42,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP18,Vulpia.muralis,0.485,NA,0.485,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s4-7,2015,16/12/2015,s4-7VULSP19,Vulpia.muralis,0.56,NA,0.56,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR1,Avena.barbata,1.56,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR2,Avena.barbata,1.55,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR3,Avena.barbata,1.72,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR4,Avena.barbata,1.72,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR5,Avena.barbata,1.51,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR6,Avena.barbata,1.49,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR7,Avena.barbata,1.64,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2AVEBAR8,Avena.barbata,1.62,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2HYPRAD1,Hypochaeris.radicata,0.83,NA,0.12,0.32
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2HYPRAD2,Hypochaeris.radicata,0.24,NA,0.15,0.57
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2HYPRAD3,Hypochaeris.radicata,0.64,NA,0.09,0.08
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2HYPRAD4,Hypochaeris.radicata,0.72,NA,0.14,0.12
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2TRADUB1,Tragopogon.dubius,1.05,NA,0.98,0.23
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2TRADUB2,Tragopogon.dubius,0.96,NA,0.9,0.28
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2TRADUB3,Tragopogon.dubius,1.29,NA,1.21,0.32
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-2,2015,16/12/2015,s5-2TRADUB4,Tragopogon.dubius,1.15,NA,1.04,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8AUSBIG1,Austrostipa.bigeniculata,0.81,NA,0.19,0.08
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8AUSBIG2,Austrostipa.bigeniculata,0.75,NA,0.22,0.18
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8AUSSCA1,Austrostipa.scabra,0.25,NA,0.25,0.4
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY1,Vulpia.bromoides,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY2,Vulpia.bromoides,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY3,Vulpia.bromoides,0.22,NA,0.22,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY4,Vulpia.bromoides,0.18,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY5,Vulpia.bromoides,0.2,NA,0.2,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY6,Vulpia.bromoides,0.29,NA,0.29,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY7,Vulpia.bromoides,0.23,NA,0.23,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s5-8,2015,16/12/2015,s5-8GREEN FAIRY8,Vulpia.bromoides,0.24,NA,0.24,NA
