source_id,source,taxon_name,excerpt_with_fire,simplified_phrase,site,habitat_conditions,fire_intensity,fire_severity,fire_season,fire_response,fire_response_scoring_method,post_fire_recruitment,post_fire_recruitment_scoring_method,bud_bank_location,bud_bank_location_scoring_method,canopy_seedbank,canopy_seedbank_scoring_method,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersal_syndrome_scoring_method,dispersers,dispersers_scoring_method,fire_and_establishing,fire_ephemeral,fire_exposure_level,resprouting_capacity_juvenile,fire_response_juvenile_scoring_method,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_scoring_method,reproductive_maturity,reproductive_maturity_entity_type,reproductive_maturity_value_type,reproductive_maturity_secondary_after_fire,reproductive_maturity_secondary_entity_type,reproductive_maturity_secondary_value_type,seed_longevity_categorical,seed_release,seed_release_scoring_method,seed_storage_location,seed_storage_location_scoring_method,serotiny,serotiny_scoring_method,soil_seedbank,soil_seedbank_scoring_method,storage_organ,storage_organ_scoring_method,threats,time_from_fire_to_fruit
ABRS_2022,Flora_of_Australia,Cyperaceae,"barrett (2013) found that at least ten species of lepidosperma form the basis of the diet of twelve species of birds: three finch/firetail species, seven parrots, emu and southern emu-wren.",family-level observation; no fire information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyphanthera albicans subsp. tomentosa,common after fire.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyphanthera microphylla,common afterfire.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyphanthera myosotidea,common after fire.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyphanthera odgersii subsp. odgersii,sometimes in disturbed or burnt sites.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyphanthera racemosa,oftencommon after fire.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cypselocarpus haloragoides,usually seen after fire or soil disturbance.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyrtostylis,"most of these orchids are inhibited by hot summer fires, taking years to recover and flower.",inconclusive genus-level observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cyrtostylis tenuissima,this cryptic species is a lot easier to find on burnt ground.,conspicuous after fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cytogonidium,"killed by fire, regenerates by seed.",genus-level observation; killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Cytogonidium leptocarpoides,"killed by fire, regenerates by seed after fire.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dapsilanthus elatior,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dapsilanthus ramosus,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dapsilanthus spathaceus,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dasypogon hookeri,leaf-bases persistent after fire. plants sprout from the stem apex after fire.,resprouts from stem apex after fire,,,,,,resprouts,scored_from_excerpt,,,apical_buds,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dennstaedtiaceae,the family includes the bracken ferns (pteridium spp.) which are invasive weeds of agricultural land and burned scrub.,inconclusive family-level observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus asper,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus austrinus,"killed by fire, regenerates by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus biformis,"regenerates from seed after fire (meney, pate & hickman 1999).",regenerates from seed after fire,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus castaneus,"killed by fire, regeneration is by seed (meney, pate & hickman 1999) but seed viability declines rapidly with time (meney, dixon & pate 1999).",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus confertospicatus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus diacolpicus,presumably killed by fire (lacking underground rhizomes).,killed by fire,,,,,,fire_killed,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus elongatus,"killed by fire, regenerates by seed after fire (meney, pate & hickman 1999) but seed viability declines rapidly with time (meney, dixon & pate 1999).",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus eludens,"killed by fire, regenerates by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus eyreanus,"fire response not known, but probably killed by fire and regenerating by seed (meney & pate 1999: 302).",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus fasciculatus,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus ferruginipes,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus flexuosus,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus glomeratus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus lateriflorus,resprouts after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus lateriticus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus laxiflorus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus microcarpus,"killed by fire, regeneration is by seed (meney, pate & hickman 1999).",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus myriocladus,"killed by fire, regenerates by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus nodatus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus parthenicus,"killed by fire; regenerates by seed after fire (meney, pate & hickman 1999).",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus quiricanus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus semiplanus,"killed by fire, regenerates by seed after fire.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Desmocladus virgatus,"killed by fire, regeneration is by seed.",killed by fire; regenerates from seed,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Didiereaceae,"the stems of the many species are used for firewood by the local people, which has endangered many species.",family-level observation; many endangered species because used for firewood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,used_for_firewood,
ABRS_2022,Flora_of_Australia,Dielsia,resprouts after fire but also regenerates by seed.,genus-level observation; resprouts after fire and regenerates from seed after fire,,,,,,resprouts,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dielsia stenostachya,resprouts after fire or disturbance but also regenerates from seed.,resprouts after fire and regenerates from seed after fire,,,,,,resprouts,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diplodium microphyllum,flowers without fire but plants much easier to locate on burnt ground.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diplodium pyramidalis,flowering is inhibited in densely overgrown habitats and plants respond to summer burns by flowering strongly.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Dipodium ensifolium,fires commonly destroy the above-ground growths which are replaced quickly by new shoots. stems can continue growing indefinitely until damaged by fire or browsing.,resprouts from underground buds after fire (orchid),,,,,,resprouts,scored_from_excerpt,,,underground_buds,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris,"diuris purdei from w.flowers only in the spring following a summer bushfire. drummondii and emarginata, which grow in swamps in w.a., flower in abundance in the late spring following a bushfire. flowering is enhanced after fire in most species of diuris, especially where the surrounding vegetation has grown very dense.",inconclusive genus-level observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris amplissima,flowering is enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris brevifolia,flowering is greatly stimulated by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris brevis,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris brumalis,flowering is enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris carecta,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris carinata,flowering is greatly enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris concinna,flowering is greatly enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris corymbosa,flowering is enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris cruenta,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris decrementum,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris drummondii,flowering is greatly enhanced by summer fires and wetter than normal seasons.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris emarginata,flowering is greatly enhanced by summer fires; in some areas near albany plants flower only after fire.,flowering enhanced by summer fires; flowers only after fire,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering fire_dependent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris filifolia,flowering is greatly enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris hazeliae,flowers freely in the absence of fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris heberlei,flowers freely in the absence of fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris immaculata,the orchid flowers freely only after fire.,flowers only after fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_dependent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris insignis,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris jonesii,"flowers freely in unburnt habitat, but flowering is also enhanced by summer fires.",flowers without fire; flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris laevis,flowering is greatly enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris laxiflora,"flowers without fire, but flowering is strongly enhanced after a burn.",flowers without fire; flowering enhanced by fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris littoralis,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris longifolia,"flowers relatively freely without fire, especially in open habitats, but flowering declines in overgrown habitats and the orchids then respond to burning.",flowering enhanced by fire in overgrown habitat,,overgrown,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris longifolia,"flowers relatively freely without fire, especially in open habitats, but flowering declines in overgrown habitats and the orchids then respond to burning.",flowers without fire in open habitat,,open,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris magnifica,flowering is enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris nigromontana,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris oraria,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris orientis,"flowering is dramatically stimulated by, but not dependant on, summer fires.",flowering enhanced by summer fires; flowers without fire,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris ostrina,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris pallescens,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris palustris,flowering is promoted by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris pauciflora,flowers without fire and flowers better in wetter than normal seasons.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris perialla,flowers freely in the absence of fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris porphyrochila,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris porrifolia,flowers freely in the absence of fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris purdiei,"this remarkable species flowers only after hot summer or autumn fires. non-flowering plants, which survive in years between fires in close association with a specific mycorrhizal fungus, consist of a single, short, th leaf.",flowers only after hot summer or autumn fires,,,high,,summer autumn,,,,,,,,,,,,,,,,,,,,,,,fire_dependent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris recurva,flowering is enhanced by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris refracta,flowers freely without fire.,flowers without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_independent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
ABRS_2022,Flora_of_Australia,Diuris segregata,"flowers freely without fire, but flowering may be enhanced after a burn.",flowers without fire; flowering may be enhanced by fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
