NDat,Taxon,AuthTax,Family,Order,Character,Reference,Character_state,Value,Min,Max,Notes,User,Date,User_update,Date_update,FullRef,WeblinkRef,trait_value,taxa_to_keep
43898,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,102. Ovary position (D1),"Womersley JS, ed.. 1978. Handbooks of the Flora of Papua New Guinea 1. Carlton South: Melbourne University Press. http://www.pngplants.org/References/HandbooksPNG_1.pdf",102. Ovary position (D1): (0) superior,NA,NA,NA,NA,Julien Massoni,5-Feb-13,NA,NA,"Womersley JS, ed.. 1978. Handbooks of the Flora of Papua New Guinea 1. Carlton South: Melbourne University Press.",http://www.pngplants.org/References/HandbooksPNG_1.pdf,102. Ovary position (D1): (0) superior,NA
43975,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,312. Anther attachment (D1),"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Julien Massoni,5-Feb-13,NA,NA,"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",NA,312. Anther attachment (D1): (0) basifixed,NA
180816,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,312. Anther attachment (D1),"Endress PK, Hufford LD. 1989. The diversity of stamen structures and dehiscence patterns among Magnoliidae. Botanical Journal of the Linnean Society 100: 45–85.",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Hervé Sauquet,2-Jun-15,NA,NA,"Endress PK, Hufford LD. 1989. The diversity of stamen structures and dehiscence patterns among Magnoliidae. Botanical Journal of the Linnean Society 100: 45–85.",NA,312. Anther attachment (D1): (0) basifixed,NA
43970,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,412. Placentation (D1),"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",412. Placentation (D1): (4) marginal,NA,NA,NA,NA,Julien Massoni,5-Feb-13,NA,NA,"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",NA,412. Placentation (D1): (4) marginal,NA
43998,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,313. Anther dehiscence (D1),"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",313. Anther dehiscence (D1): (2) H-valvate,NA,NA,NA,NA,Julien Massoni,5-Feb-13,Hervé Sauquet,2-Jun-15,"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",NA,313. Anther dehiscence (D1): (2) H-valvate,NA
180817,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,313. Anther dehiscence (D1),"Endress PK, Hufford LD. 1989. The diversity of stamen structures and dehiscence patterns among Magnoliidae. Botanical Journal of the Linnean Society 100: 45–85.",313. Anther dehiscence (D1): (2) H-valvate,NA,NA,NA,NA,Hervé Sauquet,2-Jun-15,NA,NA,"Endress PK, Hufford LD. 1989. The diversity of stamen structures and dehiscence patterns among Magnoliidae. Botanical Journal of the Linnean Society 100: 45–85.",NA,313. Anther dehiscence (D1): (2) H-valvate,NA
43977,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,314. Connective extension (apical) (D1),"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",314. Connective extension (apical) (D1): (3) very long extension,NA,NA,NA,NA,Julien Massoni,5-Feb-13,NA,NA,"Doweld AB, Shevyryova NA. 1998. Carpology, seed anatomy and taxonomic relationships of Galbulimima (Himantandraceae). Annals of Botany 81: 337–347.",NA,314. Connective extension (apical) (D1): (3) very long extension,NA
151316,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,5002. Aperture shape (D1),"Erdtman G., Pollen Morphology and Plant Taxonomy - Angiosperms (An Introduction to Palynology), Brill (1986)
ISBN : 978-9004081222",5002. Aperture shape (D1): (0) sulcus,NA,NA,NA,NA,Béatrice Albert,27-May-14,NA,NA,"Erdtman G., Pollen Morphology and Plant Taxonomy - Angiosperms (An Introduction to Palynology), Brill (1986)
ISBN : 978-9004081222",NA,5002. Aperture shape (D1): (0) sulcus,NA
43896,Galbulimima belgraveana,(F.Muell.) Sprague,Himantandraceae,Magnoliales,330. Androecium structural phyllotaxy (D1),"Womersley JS, ed.. 1978. Handbooks of the Flora of Papua New Guinea 1. Carlton South: Melbourne University Press. http://www.pngplants.org/References/HandbooksPNG_1.pdf",330. Androecium structural phyllotaxy (D1): (1) spiral,NA,NA,NA,NA,Julien Massoni,5-Feb-13,NA,NA,"Womersley JS, ed.. 1978. Handbooks of the Flora of Papua New Guinea 1. Carlton South: Melbourne University Press.",http://www.pngplants.org/References/HandbooksPNG_1.pdf,330. Androecium structural phyllotaxy (D1): (1) spiral,NA
123115,Galium aparine,L.,Rubiaceae,Gentianales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (0) bisexual,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (0) bisexual,1
123686,Galium aparine,L.,Rubiaceae,Gentianales,305. Filament (D1),"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz. http://www.biodiversitylibrary.org/bibliography/5360/summary",305. Filament (D1): (3) short and narrow,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz.",http://www.biodiversitylibrary.org/bibliography/5360,305. Filament (D1): (3) short and narrow,1
123773,Galium aparine,L.,Rubiaceae,Gentianales,311. Anther orientation (D1),"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz. http://www.biodiversitylibrary.org/bibliography/5360/summary",311. Anther orientation (D1): (0) introrse,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz.",http://www.biodiversitylibrary.org/bibliography/5360,311. Anther orientation (D1): (0) introrse,1
123833,Galium aparine,L.,Rubiaceae,Gentianales,400. Gynoecium phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,400. Gynoecium phyllotaxy (D1): (0) one whorl,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,400. Gynoecium phyllotaxy (D1): (0) one whorl,1
123840,Galium aparine,L.,Rubiaceae,Gentianales,404. Style differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=5,404. Style differentiation (D1): (1) present (length and shape unknown),NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=5,404. Style differentiation (D1): (1) present (length and shape unknown),1
123419,Galium aparine,L.,Rubiaceae,Gentianales,207. Symmetry of perianth (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),1
123208,Galium aparine,L.,Rubiaceae,Gentianales,102. Ovary position (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (1) inferior,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (1) inferior,1
123776,Galium aparine,L.,Rubiaceae,Gentianales,312. Anther attachment (D1),"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz. http://www.biodiversitylibrary.org/bibliography/5360/summary",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz.",http://www.biodiversitylibrary.org/bibliography/5360,312. Anther attachment (D1): (0) basifixed,1
312608,Galium aparine,L.,Rubiaceae,Gentianales,412. Placentation (D1),www.efloras.orghttp://www.efloras.org,412. Placentation (D1): (0) axile,NA,NA,NA,NA,Andrea López,5-Jan-21,NA,NA,NA,www.efloras.org,412. Placentation (D1): (0) axile,1
151321,Galium aparine,L.,Rubiaceae,Gentianales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (0) sulcus,NA,NA,NA,NA,Béatrice Albert,27-May-14,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (0) sulcus,1
123345,Galium aparine,L.,Rubiaceae,Gentianales,230. Perianth phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,1
153649,Galium aparine,L.,Rubiaceae,Gentianales,234. Perianth differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (0) undifferentiated,NA,NA,NA,"only corolla mentionned, part of genus where the calyx can be absent",Elisabeth Reyes,23-Jun-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (0) undifferentiated,1
123608,Galium aparine,L.,Rubiaceae,Gentianales,330. Androecium structural phyllotaxy (D1),"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz. http://www.biodiversitylibrary.org/bibliography/5360/summary",330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Javier Luna-Castro,5-Jul-13,NA,NA,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz.",http://www.biodiversitylibrary.org/bibliography/5360,330. Androecium structural phyllotaxy (D1): (0) whorled,1
153585,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,100. Floral structural sex (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",100. Floral structural sex (D1): (2) unisexual,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,Elisabeth Reyes,23-Jun-14,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,100. Floral structural sex (D1): (2) unisexual,NA
205762,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,305. Filament (D1),"Liston, A. 2003. A new interpretation of floral morphology in Garrya (Garryaceae). Taxon 52: 271-276.",305. Filament (D1): (3) short and narrow,NA,NA,NA,NA,Jürg Schönenberger,5-May-17,NA,NA,"Liston, A. 2003. A new interpretation of floral morphology in Garrya (Garryaceae). Taxon 52: 271-276.",NA,305. Filament (D1): (3) short and narrow,NA
153609,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,311. Anther orientation (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",311. Anther orientation (D1): (0) introrse,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,311. Anther orientation (D1): (0) introrse,NA
205763,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,400. Gynoecium phyllotaxy (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",400. Gynoecium phyllotaxy (D1): (0) one whorl,NA,NA,NA,NA,Jürg Schönenberger,5-May-17,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,400. Gynoecium phyllotaxy (D1): (0) one whorl,NA
153617,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,404. Style differentiation (D1),www.plantillustrations.orghttp://www.plantillustrations.org,"404. Style differentiation (D1): (5) present, long and narrow",NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,Andrea López,6-Jan-21,NA,www.plantillustrations.org,"404. Style differentiation (D1): (5) present, long and narrow",NA
153597,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,207. Symmetry of perianth (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA,NA,NA,male,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA
153616,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,102. Ovary position (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",102. Ovary position (D1): (1) inferior,NA,NA,NA,but has been subject to debate per text,Elisabeth Reyes,23-Jun-14,Elisabeth Reyes,23-Jun-14,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,102. Ovary position (D1): (1) inferior,NA
153604,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,312. Anther attachment (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,312. Anther attachment (D1): (0) basifixed,NA
312675,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,412. Placentation (D1),www.plantillustrations.orghttp://www.plantillustrations.org,412. Placentation (D1): (1) apical (pendulous),NA,NA,NA,NA,Andrea López,6-Jan-21,NA,NA,NA,www.plantillustrations.org,412. Placentation (D1): (1) apical (pendulous),NA
153611,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,313. Anther dehiscence (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",313. Anther dehiscence (D1): (0) longitudinal slit,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,313. Anther dehiscence (D1): (0) longitudinal slit,NA
151322,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,5002. Aperture shape (D1),"Erdtman G., Pollen Morphology and Plant Taxonomy - Angiosperms (An Introduction to Palynology), Brill (1986)
ISBN : 978-9004081222",5002. Aperture shape (D1): (2) colporus,NA,NA,NA,NA,Béatrice Albert,27-May-14,NA,NA,"Erdtman G., Pollen Morphology and Plant Taxonomy - Angiosperms (An Introduction to Palynology), Brill (1986)
ISBN : 978-9004081222",NA,5002. Aperture shape (D1): (2) colporus,NA
153588,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,230. Perianth phyllotaxy (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,230. Perianth phyllotaxy (D1): (0) whorled,NA
153594,Garrya elliptica,Douglas ex Lindl.,Garryaceae,Garryales,234. Perianth differentiation (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014. http://delta-intkey.com/angio/",234. Perianth differentiation (D1): (0) undifferentiated,NA,NA,NA,NA,Elisabeth Reyes,23-Jun-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 22nd April 2014. http://delta-intkey.com.  Acessed in 2014.",http://delta-intkey.com/angio/,234. Perianth differentiation (D1): (0) undifferentiated,NA
