species_name,trait,units,value
Acacia orites,seed width minimum,,
Acacia oraria,seed width minimum,,
Acacia ophiolithica,seed width minimum,,
Acacia oncinophylla,seed width minimum,,
Acacia oncinocarpa,seed width minimum,,
Acacia dilatata,seed width minimum,,
Acacia omalophylla,seed width minimum,,
Acacia oligoneura,seed width minimum,,
Acacia olsenii,seed width minimum,,
Acacia oldfieldii,seed width minimum,,
Acacia capillaris,seed width minimum,,
Acacia obtecta,seed width minimum,,
Acacia deuteroneura,seed width minimum,,
Acacia diaphana,seed width minimum,,
Acacia obesa,seed width minimum,,
Acacia nyssophylla,seed width minimum,,
Acacia newmanii,seed width minimum,,
Acacia decora,seed width minimum,,
Acacia declinata,seed width minimum,,
Acacia multisiliqua,seed width minimum,,
Acacia xerophila,seed width minimum,,
Acacia xanthocarpa,seed width minimum,,
Acacia curranii,seed width minimum,,
Acacia cupularis,seed width minimum,,
Acacia cuneifolia,seed width minimum,,
Acacia cummingiana,seed width minimum,,
Acacia crombiei,seed width minimum,mm,7
Acacia cultriformis,seed width minimum,,
Acacia crispula,seed width minimum,,
Acacia cretata,seed width minimum,mm,1.8
Acacia cretacea,seed width minimum,,
Acacia crenulata,seed width minimum,,
Acacia cremiflora,seed width minimum,,
Acacia crassuloides,seed width minimum,,
Acacia sorophylla,seed width minimum,,
Acacia spania,seed width minimum,,
Acacia microbotrya,seed width minimum,mm,4
Acacia merrickiae,seed width minimum,,
Acacia merrallii,seed width minimum,,
Acacia viscifolia,seed width minimum,,
Acacia vittata,seed width minimum,,
Acacia melvillei,seed width minimum,,
Acacia vincentii,seed width minimum,,
Acacia victoriae,seed width minimum,,
Acacia meiosperma,seed width minimum,,
Acacia meiantha,seed width minimum,,
Acacia megalantha,seed width minimum,,
Acacia sibina,seed width minimum,,
Acacia conspersa,seed width minimum,,
Acacia improcera,seed width minimum,,
Acacia conniana,seed width minimum,,
Acacia mangium,seed width minimum,,
Acacia malloclada,seed width minimum,,
Acacia aulacocarpa,seed width minimum,mm,2
Acacia macradenia,seed width minimum,,
Acacia uncifera,seed width minimum,,
Acacia macdonnelliensis,seed width minimum,,
Acacia asperulacea,seed width minimum,,
Acacia gracillima,seed width minimum,,
Acacia retinervis,seed width minimum,,
Acacia armitii,seed width minimum,,
Acacia scleroclada,seed width minimum,,
Acacia scirpifolia,seed width minimum,,
Acacia sciophanes,seed width minimum,,
Acacia tuberculata,seed width minimum,,
Acacia scalpelliformis,seed width minimum,,
Acacia saxicola,seed width minimum,,
Acacia tratmaniana,seed width minimum,,
Acacia longiphyllodinea,seed width minimum,,
Acacia trinalis,seed width minimum,,
Acacia trinervata,seed width minimum,,
Acacia trineura,seed width minimum,,
Acacia triptera,seed width minimum,,
Acacia triptycha,seed width minimum,,
Acacia triquetra,seed width minimum,,
Acacia tropica,seed width minimum,,
Acacia trachyphloia,seed width minimum,,
Acacia trachycarpa,seed width minimum,,
Acacia aprepta,seed width minimum,,
Acacia linearifolia,seed width minimum,,
Acacia kydrensis,seed width minimum,,
Acacia centrinervia,seed width minimum,,
Acacia ligustrina,seed width minimum,,
Acacia tingoorensis,seed width minimum,,
Acacia tetraptera,seed width minimum,,
Acacia thomsonii,seed width minimum,,
Acacia tetraneura,seed width minimum,,
Acacia leptospermoides,seed width minimum,,
Acacia leptoloba,seed width minimum,,
Acacia leptoneura,seed width minimum,,
Acacia leptoclada,seed width minimum,,
Acacia leptalea,seed width minimum,,
Acacia leptocarpa,seed width minimum,,
Acacia retrorsa,seed width minimum,,
Acacia rhamphophylla,seed width minimum,,
Acacia spirorbis,seed width minimum,,
Acacia spinosissima,seed width minimum,,
Acacia restiacea,seed width minimum,,
Acacia resinosa,seed width minimum,,
Acacia resinistipulea,seed width minimum,,
Acacia synchronicia,seed width minimum,,
Acacia symonii,seed width minimum,,
Acacia sutherlandii,seed width minimum,,
Acacia subulata,seed width minimum,,
Acacia lateriticola,seed width minimum,,
Acacia latescens,seed width minimum,,
Acacia lasiocarpa,seed width minimum,,
Acacia lasiocalyx,seed width minimum,,
Acacia laricina,seed width minimum,,
Acacia lanuginophylla,seed width minimum,,
Acacia lanigera,seed width minimum,,
Acacia lanei,seed width minimum,,
Acacia lanceolata,seed width minimum,,
Acacia lamprocarpa,seed width minimum,mm,3
Acacia lachnophylla,seed width minimum,,
Acacia lacertensis,seed width minimum,mm,1.7
Acacia laccata,seed width minimum,,
Acacia shuttleworthii,seed width minimum,,
Acacia kybeanensis,seed width minimum,,
Acacia stricta,seed width minimum,,
Acacia stowardii,seed width minimum,,
Acacia storyi,seed width minimum,,
Acacia stipulosa,seed width minimum,,
Acacia stipuligera,seed width minimum,,
Acacia stigmatophylla,seed width minimum,,
Acacia stereophylla,seed width minimum,,
Acacia ptychophylla,seed width minimum,,
Acacia steedmanii,seed width minimum,,
Acacia squamata,seed width minimum,,
Acacia stanleyi,seed width minimum,mm,2
Acacia startii,seed width minimum,,
Acacia johnsonii,seed width minimum,,
Acacia binervia,seed width minimum,,
Acacia dictyoneura,seed width minimum,,
Acacia spinescens,seed width minimum,,
Acacia sphenophylla,seed width minimum,,
Acacia spilleriana,seed width minimum,,
Acacia sphacelata,seed width minimum,,
Acacia sphaerostachya,seed width minimum,,
Acacia speckii,seed width minimum,,
Acacia spectabilis,seed width minimum,,
Acacia spathulifolia,seed width minimum,,
Acacia iteaphylla,seed width minimum,,
Acacia isoneura,seed width minimum,,
Acacia solenota,seed width minimum,,
Acacia smeringa,seed width minimum,mm,4
Acacia singula,seed width minimum,,
Acacia simulans,seed width minimum,,
Acacia simsii,seed width minimum,,
Acacia silvestris,seed width minimum,,
Acacia simmonsiana,seed width minimum,,
Acacia signata,seed width minimum,,
Acacia shirleyi,seed width minimum,,
Acacia sibilans,seed width minimum,,
Acacia pinguiculosa,seed width minimum,,
Acacia incanicarpa,seed width minimum,,
Acacia auripila,seed width minimum,,
Acacia auriculiformis,seed width minimum,,
Acacia implexa,seed width minimum,,
Acacia erinacea,seed width minimum,,
Acacia ericksoniae,seed width minimum,,
Acacia attenuata,seed width minimum,,
Acacia atrox,seed width minimum,,
Acacia hypermeces,seed width minimum,,
Acacia hyaloneura,seed width minimum,,
Acacia ataxiphylla,seed width minimum,,
Acacia grandifolia,seed width minimum,,
Acacia prominens,seed width minimum,,
Acacia obtusata,seed width minimum,,
Acacia obtusifolia,seed width minimum,,
Acacia holotricha,seed width minimum,,
Acacia homaloclada,seed width minimum,,
Acacia schinoides,seed width minimum,,
Acacia scabra,seed width minimum,,
Acacia scalena,seed width minimum,,
Acacia saxatilis,seed width minimum,,
Acacia saligna,seed width minimum,,
Acacia heterochroa,seed width minimum,,
Acacia hendersonii,seed width minimum,,
Acacia hemsleyi,seed width minimum,,
Acacia hemignosta,seed width minimum,,
Acacia helmsiana,seed width minimum,,
Acacia lineata,seed width minimum,,
Acacia affin retinervis,seed width minimum,,
Acacia decurrens,seed width minimum,,
Acacia chalkeri,seed width minimum,,
Acacia pusilla,seed width minimum,,
Acacia levata,seed width minimum,,
Acacia ligulata,seed width minimum,,
Acacia angusta,seed width minimum,,
Acacia hakeoides,seed width minimum,,
Acacia hadrophylla,seed width minimum,,
Acacia aneura,seed width minimum,mm,2.2
Acacia ridleyana,seed width minimum,,
Acacia riceana,seed width minimum,,
Acacia richardsii,seed width minimum,,
Acacia rhodoxylon,seed width minimum,,
Acacia rhodophloia,seed width minimum,,
Acacia rhetinocarpa,seed width minimum,,
Acacia rhigiophylla,seed width minimum,,
Acacia graniticola,seed width minimum,,
Acacia proiantha,seed width minimum,,
Acacia profusa,seed width minimum,,
Acacia producta,seed width minimum,,
Acacia octonervia,seed width minimum,,
Acacia gonophylla,seed width minimum,,
Acacia resinimarginea,seed width minimum,,
Acacia repens,seed width minimum,,
Acacia resinicostata,seed width minimum,,
Acacia rendlei,seed width minimum,,
Acacia repanda,seed width minimum,,
Acacia recurvata,seed width minimum,,
Acacia redolens,seed width minimum,,
Acacia ramiflora,seed width minimum,,
Acacia ramulosa,seed width minimum,mm,4
Acacia racospermoides,seed width minimum,,
Acacia quornensis,seed width minimum,,
Acacia quinquenervia,seed width minimum,,
Acacia quadrisulcata,seed width minimum,,
Acacia alata,seed width minimum,,
Acacia deflexa,seed width minimum,,
Acacia nesophila,seed width minimum,,
Acacia platycarpa,seed width minimum,,
Acacia plautella,seed width minimum,,
Acacia affin papyrocarpa,seed width minimum,,
Acacia pustula,seed width minimum,,
Acacia purpureopetala,seed width minimum,,
Acacia puncticulata,seed width minimum,,
Acacia fulva,seed width minimum,,
Acacia affin ancistrophylla,seed width minimum,,
Acacia pubirhachis,seed width minimum,,
Acacia pubifolia,seed width minimum,,
Acacia pubicosta,seed width minimum,,
Acacia dacrydioides,seed width minimum,,
Acacia pubescens,seed width minimum,,
Acacia fodinalis,seed width minimum,mm,1.7
Acacia adinophylla,seed width minimum,mm,3
Acacia pruinocarpa,seed width minimum,,
Acacia pruinosa,seed width minimum,,
Acacia macnuttiana,seed width minimum,,
Acacia anasilla,seed width minimum,,
Acacia gracilifolia,seed width minimum,,
Acacia amyctica,seed width minimum,,
Acacia flabellifolia,seed width minimum,,
Acacia pritzeliana,seed width minimum,,
Acacia preissiana,seed width minimum,,
Acacia pravissima,seed width minimum,,
Acacia filamentosa,seed width minimum,,
Acacia prainii,seed width minimum,,
Acacia ixiophylla,seed width minimum,,
Acacia beadleana,seed width minimum,,
Acacia islana,seed width minimum,,
Acacia irrorata,seed width minimum,,
Acacia sparsiflora,seed width minimum,,
Acacia farinosa,seed width minimum,,
Acacia falcata,seed width minimum,,
Acacia polifolia,seed width minimum,,
Acacia plicata,seed width minimum,,
Acacia podalyriifolia,seed width minimum,,
Acacia plectocarpa,seed width minimum,mm,1.8
Acacia neurocarpa,seed width minimum,,
Acacia pinguifolia,seed width minimum,,
Acacia euthycarpa,seed width minimum,,
Acacia euthyphylla,seed width minimum,,
Acacia errabunda,seed width minimum,,
Acacia estrophiolata,seed width minimum,,
Acacia eriopoda,seed width minimum,,
Acacia auratiflora,seed width minimum,,
Acacia xiphophylla,seed width minimum,,
Acacia eremophiloides,seed width minimum,,
Acacia yorkrakinensis,seed width minimum,,
Acacia concurrens,seed width minimum,,
Acacia atopa,seed width minimum,,
Acacia curvata,seed width minimum,,
Acacia fleckeri,seed width minimum,,
Acacia gordonii,seed width minimum,,
Acacia gracilenta,seed width minimum,,
Acacia diaphyllodinea,seed width minimum,,
Acacia holosericea,seed width minimum,,
Acacia hockingsii,seed width minimum,,
Acacia hispidula,seed width minimum,mm,4.5
Acacia paradoxa,seed width minimum,,
Acacia papyrocarpa,seed width minimum,,
Acacia papulosa,seed width minimum,,
Acacia lobulata,seed width minimum,,
Acacia loderi,seed width minimum,,
Acacia littorea,seed width minimum,,
Acacia lirellata,seed width minimum,,
Acacia linifolia,seed width minimum,,
Acacia lineolata,seed width minimum,,
Acacia brumalis,seed width minimum,,
Acacia ingramii,seed width minimum,,
Acacia debilis,seed width minimum,,
Acacia cerastes,seed width minimum,,
Acacia disticha,seed width minimum,,
Acacia leptostachya,seed width minimum,,
Acacia distans,seed width minimum,,
Acacia dissona,seed width minimum,,
Acacia dissimilis,seed width minimum,mm,2
Acacia diminuta,seed width minimum,,
Acacia disparrima,seed width minimum,mm,2
Acacia grisea,seed width minimum,,
Acacia dimidiata,seed width minimum,,
Acacia cardiophylla,seed width minimum,,
Acacia anaticeps,seed width minimum,,
Acacia jonesii,seed width minimum,,
Acacia adenogonia,seed width minimum,,
Acacia anastema,seed width minimum,,
Acacia didyma,seed width minimum,,
Acacia amoena,seed width minimum,,
Acacia desmondii,seed width minimum,,
Acacia desertorum,seed width minimum,,
Acacia nuperrima,seed width minimum,,
Acacia notabilis,seed width minimum,,
Acacia nova-anglica,seed width minimum,,
Acacia nivea,seed width minimum,,
Acacia densiflora,seed width minimum,,
Acacia nitidula,seed width minimum,,
Acacia nilotica subsp indica,seed width minimum,,
Acacia nigripilosa,seed width minimum,,
Acacia nigricans,seed width minimum,,
Acacia deltoidea,seed width minimum,,
Acacia newbeyi,seed width minimum,,
Acacia infecunda,seed width minimum,,
Acacia brownii,seed width minimum,,
Acacia deficiens,seed width minimum,,
Acacia everistii,seed width minimum,,
Acacia deanei,seed width minimum,,
Acacia dealbata,seed width minimum,,
Acacia nana,seed width minimum,,
Acacia myrtifolia,seed width minimum,,
Acacia murrayana,seed width minimum,,
Acacia mutabilis,seed width minimum,,
Acacia multistipulosa,seed width minimum,,
Acacia multispicata,seed width minimum,,
Acacia adunca,seed width minimum,,
Acacia mountfordiae,seed width minimum,,
Acacia mucronata,seed width minimum,,
Acacia mooreana,seed width minimum,,
Acacia monticola,seed width minimum,,
Acacia anceps,seed width minimum,,
Acacia adoxa,seed width minimum,,
Acacia curvinervia,seed width minimum,,
Acacia anarthros,seed width minimum,,
Acacia dictyophleba,seed width minimum,,
Acacia flavescens,seed width minimum,,
Acacia filipes,seed width minimum,,
Acacia jackesiana,seed width minimum,,
Acacia ixodes,seed width minimum,,
Acacia hexaneura,seed width minimum,,
Acacia hilliana,seed width minimum,,
Acacia basedowii,seed width minimum,,
Acacia intricata,seed width minimum,,
Acacia insolita,seed width minimum,,
Acacia menzelii,seed width minimum,,
Acacia merinthophora,seed width minimum,,
Acacia cheelii,seed width minimum,,
Acacia affin trachycarpa,seed width minimum,,
Acacia excentrica,seed width minimum,,
Acacia abbatiana,seed width minimum,mm,1.3
Acacia guinetii,seed width minimum,,
Acacia ancistrocarpa x trachycarpa,seed width minimum,,
Acacia caroleae,seed width minimum,,
Acacia grasbyi,seed width minimum,,
Acacia ancistrocarpa,seed width minimum,,
Acacia cuspidifolia,seed width minimum,,
Acacia longipedunculata,seed width minimum,mm,4
Acacia longifolia,seed width minimum,,
Acacia flavipila,seed width minimum,,
Acacia flagelliformis,seed width minimum,,
Acacia ampliata,seed width minimum,,
Acacia ampliceps,seed width minimum,,
Acacia latifolia,seed width minimum,,
Acacia glaucoptera,seed width minimum,,
Acacia chrysopoda,seed width minimum,,
Acacia kulnurensis,seed width minimum,,
Acacia kochii,seed width minimum,,
Acacia leucoclada,seed width minimum,,
Acacia arbiana,seed width minimum,,
Acacia delibrata,seed width minimum,,
Acacia extensa,seed width minimum,,
Acacia exocarpoides,seed width minimum,,
Acacia exilis,seed width minimum,,
Acacia browniana,seed width minimum,,
Acacia cuthbertsonii,seed width minimum,,
Acacia glaucocarpa,seed width minimum,,
Acacia leucolobia,seed width minimum,,
Acacia kimberleyensis,seed width minimum,,
Acacia gladiiformis,seed width minimum,,
Acacia andrewsii,seed width minimum,,
Acacia gunnii,seed width minimum,,
Acacia cyperophylla,seed width minimum,,
Acacia adsurgens,seed width minimum,,
Acacia floydii,seed width minimum,,
Acacia adnata,seed width minimum,,
Acacia glaucocaesia,seed width minimum,,
Acacia excelsa,seed width minimum,,
Acacia alexandri,seed width minimum,mm,4
Acacia glandulicarpa,seed width minimum,,
Acacia gittinsii,seed width minimum,,
Acacia amputata,seed width minimum,,
Acacia bulgaensis,seed width minimum,,
Acacia latzii,seed width minimum,,
Acacia latisepala,seed width minimum,,
Acacia latipes,seed width minimum,,
Acacia glutinosissima,seed width minimum,,
Acacia evenulosa,seed width minimum,,
Acacia cylindrica,seed width minimum,,
Acacia kingiana,seed width minimum,,
Acacia heteroclita,seed width minimum,mm,3
Acacia kerryana,seed width minimum,,
Acacia gillii,seed width minimum,,
Acacia inophloia,seed width minimum,,
Acacia albizioides,seed width minimum,mm,4
Acacia benthamii,seed width minimum,,
Acacia lycopodiifolia,seed width minimum,,
Acacia anceps x nematophylla,seed width minimum,mm,4
Acacia baileyana,seed width minimum,,
Acacia hippuroides,seed width minimum,,
Acacia heteroneura,seed width minimum,,
Acacia inops,seed width minimum,,
Acacia forsythii,seed width minimum,,
Acacia yirrkallensis,seed width minimum,,
Acacia ancistrophylla,seed width minimum,,
