dataset_id,species_name,site_name,observation_id,trait_name,value,unit,value_type,replicates,original_name
Cooper_2013,Cryptocarya dorrigoensis,NA,Cooper_2013_1230,seed_length,10,mm,expert_min,NA,Cryptocarya dorrigoensis
Cooper_2013,Cryptocarya dorrigoensis,NA,Cooper_2013_1230,seed_length,10,mm,expert_max,NA,Cryptocarya dorrigoensis
Cooper_2013,Cryptocarya nova-anglica,NA,Cooper_2013_1231,seed_length,7,mm,expert_min,NA,Cryptocarya nova-anglica
Cooper_2013,Cryptocarya nova-anglica,NA,Cooper_2013_1231,seed_length,7,mm,expert_max,NA,Cryptocarya nova-anglica
Cooper_2013,Cryptocarya williwilliana,NA,Cooper_2013_1232,seed_length,6,mm,expert_min,NA,Cryptocarya williwilliana
Cooper_2013,Cryptocarya williwilliana,NA,Cooper_2013_1232,seed_length,8,mm,expert_max,NA,Cryptocarya williwilliana
Cooper_2013,Cryptocarya triplinervis,NA,Cooper_2013_1233,seed_length,8,mm,expert_min,NA,Cryptocarya triplinervis pubens
Cooper_2013,Cryptocarya triplinervis,NA,Cooper_2013_1233,seed_length,8,mm,expert_max,NA,Cryptocarya triplinervis pubens
Cooper_2013,Cryptocarya triplinervis,NA,Cooper_2013_1234,seed_length,6,mm,expert_min,NA,Cryptocarya triplinervis riparia
Cooper_2013,Cryptocarya triplinervis,NA,Cooper_2013_1234,seed_length,9,mm,expert_max,NA,Cryptocarya triplinervis riparia
Cooper_2013,Cryptocarya vulgaris,NA,Cooper_2013_1235,seed_length,5,mm,expert_min,NA,Cryptocarya vulgaris
Cooper_2013,Cryptocarya vulgaris,NA,Cooper_2013_1235,seed_length,9,mm,expert_max,NA,Cryptocarya vulgaris
Cooper_2013,Endiandra acuminata,NA,Cooper_2013_1236,seed_length,23,mm,expert_min,NA,Endiandra acuninata
Cooper_2013,Endiandra acuminata,NA,Cooper_2013_1236,seed_length,26,mm,expert_max,NA,Endiandra acuninata
Cooper_2013,Endiandra anthropophagorum,NA,Cooper_2013_1237,seed_length,19,mm,expert_min,NA,Endiandra anthropophagorum
Cooper_2013,Endiandra anthropophagorum,NA,Cooper_2013_1237,seed_length,33,mm,expert_max,NA,Endiandra anthropophagorum
Cooper_2013,Endiandra bellendenkerana,NA,Cooper_2013_1238,seed_length,21,mm,expert_min,NA,Endiandra bellendenkerana
Cooper_2013,Endiandra bellendenkerana,NA,Cooper_2013_1238,seed_length,23,mm,expert_max,NA,Endiandra bellendenkerana
Cooper_2013,Endiandra bessaphila,NA,Cooper_2013_1239,seed_length,22,mm,expert_min,NA,Endiandra bessaphila
Cooper_2013,Endiandra bessaphila,NA,Cooper_2013_1239,seed_length,28,mm,expert_max,NA,Endiandra bessaphila
Cooper_2013,Endiandra collinsii,NA,Cooper_2013_1240,seed_length,19,mm,expert_min,NA,Endiandra collinsii
Cooper_2013,Endiandra collinsii,NA,Cooper_2013_1240,seed_length,20,mm,expert_max,NA,Endiandra collinsii
Cooper_2013,Endiandra compressa,NA,Cooper_2013_1241,seed_length,33,mm,expert_min,NA,Endiandra compressa
Cooper_2013,Endiandra compressa,NA,Cooper_2013_1241,seed_length,52,mm,expert_max,NA,Endiandra compressa
Cooper_2013,Endiandra cooperana,NA,Cooper_2013_1242,seed_length,30,mm,expert_min,NA,Endiandra cooperana
Cooper_2013,Endiandra cooperana,NA,Cooper_2013_1242,seed_length,45,mm,expert_max,NA,Endiandra cooperana
Cooper_2013,Endiandra cowleyana,NA,Cooper_2013_1243,seed_length,20,mm,expert_min,NA,Endiandra cowleyana
Cooper_2013,Endiandra cowleyana,NA,Cooper_2013_1243,seed_length,28,mm,expert_max,NA,Endiandra cowleyana
Cooper_2013,Endiandra dichrophylla,NA,Cooper_2013_1245,seed_length,20,mm,expert_min,NA,Endiandra dichrophylla
Cooper_2013,Endiandra dichrophylla,NA,Cooper_2013_1245,seed_length,26,mm,expert_max,NA,Endiandra dichrophylla
Cooper_2013,Endiandra dielsiana,NA,Cooper_2013_1246,seed_length,33,mm,expert_min,NA,Endiandra dielsiana
Cooper_2013,Endiandra dielsiana,NA,Cooper_2013_1246,seed_length,34,mm,expert_max,NA,Endiandra dielsiana
Cooper_2013,Endiandra discolor,NA,Cooper_2013_1247,seed_length,12,mm,expert_min,NA,Endiandra discolor
Cooper_2013,Endiandra discolor,NA,Cooper_2013_1247,seed_length,14,mm,expert_max,NA,Endiandra discolor
Cooper_2013,Endiandra glauca,NA,Cooper_2013_1248,seed_length,13,mm,expert_min,NA,Endiandra glauca
Cooper_2013,Endiandra glauca,NA,Cooper_2013_1248,seed_length,23,mm,expert_max,NA,Endiandra glauca
Cooper_2013,Endiandra globosa,NA,Cooper_2013_1249,seed_length,24,mm,expert_min,NA,Endiandra globosa
Cooper_2013,Endiandra globosa,NA,Cooper_2013_1249,seed_length,50,mm,expert_max,NA,Endiandra globosa
Cooper_2013,Endiandra grayi,NA,Cooper_2013_1250,seed_length,40,mm,expert_min,NA,Endiandra grayi
Cooper_2013,Endiandra grayi,NA,Cooper_2013_1250,seed_length,54,mm,expert_max,NA,Endiandra grayi
Cooper_2013,Endiandra hypotephra,NA,Cooper_2013_1252,seed_length,17,mm,expert_min,NA,Endiandra hypotephra
Cooper_2013,Endiandra hypotephra,NA,Cooper_2013_1252,seed_length,25,mm,expert_max,NA,Endiandra hypotephra
Cooper_2013,Endiandra impressicosta,NA,Cooper_2013_1253,seed_length,38,mm,expert_min,NA,Endiandra impressicosta
Cooper_2013,Endiandra impressicosta,NA,Cooper_2013_1253,seed_length,47,mm,expert_max,NA,Endiandra impressicosta
Cooper_2013,Endiandra insignis,NA,Cooper_2013_1254,seed_length,25,mm,expert_min,NA,Endiandra insignis
Cooper_2013,Endiandra insignis,NA,Cooper_2013_1254,seed_length,55,mm,expert_max,NA,Endiandra insignis
Cooper_2013,Endiandra introrsa,NA,Cooper_2013_1255,seed_length,30,mm,expert_min,NA,Endiandra introrsa
Cooper_2013,Endiandra introrsa,NA,Cooper_2013_1255,seed_length,60,mm,expert_max,NA,Endiandra introrsa
Cooper_2013,Endiandra jonesii,NA,Cooper_2013_1256,seed_length,32,mm,expert_min,NA,Endiandra jonesii
Cooper_2013,Endiandra jonesii,NA,Cooper_2013_1256,seed_length,42,mm,expert_max,NA,Endiandra jonesii
Cooper_2013,Endiandra leptodendron,NA,Cooper_2013_1257,seed_length,13,mm,expert_min,NA,Endiandra leptodendron
Cooper_2013,Endiandra leptodendron,NA,Cooper_2013_1257,seed_length,18,mm,expert_max,NA,Endiandra leptodendron
Cooper_2013,Endiandra limnophila,NA,Cooper_2013_1258,seed_length,22,mm,expert_min,NA,Endiandra limnophila
Cooper_2013,Endiandra limnophila,NA,Cooper_2013_1258,seed_length,27,mm,expert_max,NA,Endiandra limnophila
Cooper_2013,Endiandra longipedicellata,NA,Cooper_2013_1259,seed_length,24,mm,expert_min,NA,Endiandra longipedicellata
Cooper_2013,Endiandra longipedicellata,NA,Cooper_2013_1259,seed_length,42,mm,expert_max,NA,Endiandra longipedicellata
Cooper_2013,Endiandra microneura,NA,Cooper_2013_1260,seed_length,40,mm,expert_min,NA,Endiandra microneura
Cooper_2013,Endiandra microneura,NA,Cooper_2013_1260,seed_length,66,mm,expert_max,NA,Endiandra microneura
Cooper_2013,Endiandra monothyra,NA,Cooper_2013_1261,seed_length,27,mm,expert_min,NA,Endiandra monothyra monothyra
Cooper_2013,Endiandra monothyra,NA,Cooper_2013_1261,seed_length,34,mm,expert_max,NA,Endiandra monothyra monothyra
Cooper_2013,Endiandra monothyra,NA,Cooper_2013_1262,seed_length,28,mm,expert_min,NA,Endiandra monothyra trichophylla
Cooper_2013,Endiandra monothyra,NA,Cooper_2013_1262,seed_length,28,mm,expert_max,NA,Endiandra monothyra trichophylla
Cooper_2013,Endiandra montana,NA,Cooper_2013_1263,seed_length,18,mm,expert_min,NA,Endiandra montana
Cooper_2013,Endiandra montana,NA,Cooper_2013_1263,seed_length,55,mm,expert_max,NA,Endiandra montana
Cooper_2013,Endiandra muelleri,NA,Cooper_2013_1264,seed_length,15,mm,expert_min,NA,Endiandra muelleri
Cooper_2013,Endiandra muelleri,NA,Cooper_2013_1264,seed_length,25,mm,expert_max,NA,Endiandra muelleri
Cooper_2013,Endiandra palmerstonii,NA,Cooper_2013_1265,seed_length,30,mm,expert_min,NA,Endiandra palmerstonii
Cooper_2013,Endiandra palmerstonii,NA,Cooper_2013_1265,seed_length,40,mm,expert_max,NA,Endiandra palmerstonii
Cooper_2013,Endiandra phaeocarpa,NA,Cooper_2013_1266,seed_length,52,mm,expert_min,NA,Endiandra phaeocarpa
Cooper_2013,Endiandra phaeocarpa,NA,Cooper_2013_1266,seed_length,72,mm,expert_max,NA,Endiandra phaeocarpa
Cooper_2013,Endiandra pubens,NA,Cooper_2013_1267,seed_length,30,mm,expert_min,NA,Endiandra pubens
Cooper_2013,Endiandra pubens,NA,Cooper_2013_1267,seed_length,40,mm,expert_max,NA,Endiandra pubens
Cooper_2013,Endiandra sankeyana,NA,Cooper_2013_1268,seed_length,17,mm,expert_min,NA,Endiandra sankeyana
Cooper_2013,Endiandra sankeyana,NA,Cooper_2013_1268,seed_length,45,mm,expert_max,NA,Endiandra sankeyana
Cooper_2013,Endiandra sideroxylon,NA,Cooper_2013_1269,seed_length,29,mm,expert_min,NA,Endiandra sideroxylon
Cooper_2013,Endiandra sideroxylon,NA,Cooper_2013_1269,seed_length,47,mm,expert_max,NA,Endiandra sideroxylon
Cooper_2013,Endiandra sieberi,NA,Cooper_2013_1270,seed_length,23,mm,expert_min,NA,Endiandra sieberi
Cooper_2013,Endiandra sieberi,NA,Cooper_2013_1270,seed_length,30,mm,expert_max,NA,Endiandra sieberi
Cooper_2013,Endiandra sp. nov. (Crystal Creek),NA,Cooper_2013_1271,seed_length,45,mm,expert_min,NA,Endiandra sp. nov. (Crystal Creek)
Cooper_2013,Endiandra sp. nov. (Crystal Creek),NA,Cooper_2013_1271,seed_length,55,mm,expert_max,NA,Endiandra sp. nov. (Crystal Creek)
Cooper_2013,Endiandra virens,NA,Cooper_2013_1272,seed_length,30,mm,expert_min,NA,Endiandra virens
Cooper_2013,Endiandra virens,NA,Cooper_2013_1272,seed_length,40,mm,expert_max,NA,Endiandra virens
Cooper_2013,Endiandra wolfei,NA,Cooper_2013_1273,seed_length,17,mm,expert_min,NA,Endiandra wolfei
Cooper_2013,Endiandra wolfei,NA,Cooper_2013_1273,seed_length,21,mm,expert_max,NA,Endiandra wolfei
Cooper_2013,Endiandra xanthocarpa,NA,Cooper_2013_1274,seed_length,40,mm,expert_min,NA,Endiandra xanthocarpa
Cooper_2013,Endiandra xanthocarpa,NA,Cooper_2013_1274,seed_length,60,mm,expert_max,NA,Endiandra xanthocarpa
Cooper_2013,Lindera queenslandica,NA,Cooper_2013_1275,seed_length,8,mm,expert_min,NA,Lindera queenslandica
Cooper_2013,Lindera queenslandica,NA,Cooper_2013_1275,seed_length,10,mm,expert_max,NA,Lindera queenslandica
Cooper_2013,Litsea bennettii,NA,Cooper_2013_1276,seed_length,11,mm,expert_min,NA,Litsea bennettii
Cooper_2013,Litsea bennettii,NA,Cooper_2013_1276,seed_length,13,mm,expert_max,NA,Litsea bennettii
Cooper_2013,Litsea bindoniana,NA,Cooper_2013_1277,seed_length,10,mm,expert_min,NA,Litsea bindoniana
Cooper_2013,Litsea bindoniana,NA,Cooper_2013_1277,seed_length,11,mm,expert_max,NA,Litsea bindoniana
Cooper_2013,Litsea breviumbellata,NA,Cooper_2013_1278,seed_length,8,mm,expert_min,NA,Litsea breviumbellata
Cooper_2013,Litsea breviumbellata,NA,Cooper_2013_1278,seed_length,10,mm,expert_max,NA,Litsea breviumbellata
Cooper_2013,Litsea connorsii,NA,Cooper_2013_1279,seed_length,11,mm,expert_min,NA,Litsea connorsii
Cooper_2013,Litsea connorsii,NA,Cooper_2013_1279,seed_length,14,mm,expert_max,NA,Litsea connorsii
Cooper_2013,Litsea fawcettiana,NA,Cooper_2013_1280,seed_length,9,mm,expert_min,NA,Litsea fawcettiana
Cooper_2013,Litsea fawcettiana,NA,Cooper_2013_1280,seed_length,14,mm,expert_max,NA,Litsea fawcettiana
Cooper_2013,Litsea glutinosa,NA,Cooper_2013_1281,seed_length,6,mm,expert_min,NA,Litsea glutinosa
Cooper_2013,Litsea glutinosa,NA,Cooper_2013_1281,seed_length,8,mm,expert_max,NA,Litsea glutinosa
Cooper_2013,Litsea granitica,NA,Cooper_2013_1282,seed_length,18,mm,expert_min,NA,Litsea granitica
Cooper_2013,Litsea granitica,NA,Cooper_2013_1282,seed_length,18,mm,expert_max,NA,Litsea granitica
Cooper_2013,Litsea leefeana,NA,Cooper_2013_1283,seed_length,10,mm,expert_min,NA,Litsea leefeana
Cooper_2013,Litsea leefeana,NA,Cooper_2013_1283,seed_length,19,mm,expert_max,NA,Litsea leefeana
Cooper_2013,Actinodaphne macrophylla,NA,Cooper_2013_1284,seed_length,9,mm,expert_min,NA,Litsea macrophylla
Cooper_2013,Actinodaphne macrophylla,NA,Cooper_2013_1284,seed_length,10,mm,expert_max,NA,Litsea macrophylla
Cooper_2013,Litsea reticulata,NA,Cooper_2013_1285,seed_length,11,mm,expert_min,NA,Litsea reticulata
Cooper_2013,Litsea reticulata,NA,Cooper_2013_1285,seed_length,11,mm,expert_max,NA,Litsea reticulata
Cooper_2013,Neolitsea australiensis,NA,Cooper_2013_1286,seed_length,5,mm,expert_min,NA,Neolitsea australiensis
Cooper_2013,Neolitsea australiensis,NA,Cooper_2013_1286,seed_length,6,mm,expert_max,NA,Neolitsea australiensis
Cooper_2013,Neolitsea brassii,NA,Cooper_2013_1287,seed_length,6,mm,expert_min,NA,Neolitsea brasii
Cooper_2013,Neolitsea brassii,NA,Cooper_2013_1287,seed_length,10,mm,expert_max,NA,Neolitsea brasii
Cooper_2013,Neolitsea dealbata,NA,Cooper_2013_1288,seed_length,5,mm,expert_min,NA,Neolitsea dealbata
Cooper_2013,Neolitsea dealbata,NA,Cooper_2013_1288,seed_length,7,mm,expert_max,NA,Neolitsea dealbata
Cooper_2013,Persea americana,NA,Cooper_2013_1289,seed_length,30,mm,expert_min,NA,Persea americana
Cooper_2013,Persea americana,NA,Cooper_2013_1289,seed_length,40,mm,expert_max,NA,Persea americana
Cooper_2013,Barringtonia acutangula,NA,Cooper_2013_1290,seed_length,10,mm,expert_min,NA,Barringtonia acutangula
Cooper_2013,Barringtonia acutangula,NA,Cooper_2013_1290,seed_length,40,mm,expert_max,NA,Barringtonia acutangula
Cooper_2013,Barringtonia asiatica,NA,Cooper_2013_1291,seed_length,40,mm,expert_min,NA,Barringtonia asiatica
Cooper_2013,Barringtonia asiatica,NA,Cooper_2013_1291,seed_length,50,mm,expert_max,NA,Barringtonia asiatica
Cooper_2013,Barringtonia calyptrata,NA,Cooper_2013_1292,seed_length,20,mm,expert_min,NA,Barringtonia calyptrata
Cooper_2013,Barringtonia calyptrata,NA,Cooper_2013_1292,seed_length,20,mm,expert_max,NA,Barringtonia calyptrata
Cooper_2013,Barringtonia racemosa,NA,Cooper_2013_1293,seed_length,20,mm,expert_min,NA,Barringtonia racemosa
Cooper_2013,Barringtonia racemosa,NA,Cooper_2013_1293,seed_length,40,mm,expert_max,NA,Barringtonia racemosa
Cooper_2013,Planchonia careya,NA,Cooper_2013_1294,seed_length,10,mm,expert_min,NA,Planchonia careya
Cooper_2013,Planchonia careya,NA,Cooper_2013_1294,seed_length,11,mm,expert_max,NA,Planchonia careya
Cooper_2013,Leea indica,NA,Cooper_2013_1295,seed_length,1,mm,expert_min,NA,Leea indica
Cooper_2013,Leea indica,NA,Cooper_2013_1295,seed_length,5,mm,expert_max,NA,Leea indica
Cooper_2013,Leea rubra,NA,Cooper_2013_1296,seed_length,4,mm,expert_min,NA,Leea rubra
Cooper_2013,Leea rubra,NA,Cooper_2013_1296,seed_length,5,mm,expert_max,NA,Leea rubra
Cooper_2013,Hugonia jenkinsii,NA,Cooper_2013_1298,seed_length,7,mm,expert_min,NA,Hugonia jenkinsii
Cooper_2013,Hugonia jenkinsii,NA,Cooper_2013_1298,seed_length,11,mm,expert_max,NA,Hugonia jenkinsii
Cooper_2013,Amyema (Forty Mile Scrub),NA,Cooper_2013_1299,seed_length,4,mm,expert_min,NA,Amyema (Forty Mile Scrub)
Cooper_2013,Amyema (Forty Mile Scrub),NA,Cooper_2013_1299,seed_length,4,mm,expert_max,NA,Amyema (Forty Mile Scrub)
Cooper_2013,Amyema bifuractum,NA,Cooper_2013_1300,seed_length,5,mm,expert_min,NA,Amyema bifuractum
Cooper_2013,Amyema bifuractum,NA,Cooper_2013_1300,seed_length,9,mm,expert_max,NA,Amyema bifuractum
Cooper_2013,Amyema conspicua,NA,Cooper_2013_1303,seed_length,3,mm,expert_min,NA,Amyema conspicuum
Cooper_2013,Amyema conspicua,NA,Cooper_2013_1303,seed_length,3,mm,expert_max,NA,Amyema conspicuum
Cooper_2013,Amyema glabra,NA,Cooper_2013_1305,seed_length,8,mm,expert_min,NA,Amyema glabrum
Cooper_2013,Amyema glabra,NA,Cooper_2013_1305,seed_length,8,mm,expert_max,NA,Amyema glabrum
Cooper_2013,Amyema queenslandica,NA,Cooper_2013_1309,seed_length,4,mm,expert_min,NA,Amyema queenslandicum
Cooper_2013,Amyema queenslandica,NA,Cooper_2013_1309,seed_length,4,mm,expert_max,NA,Amyema queenslandicum
Cooper_2013,Amyema whitei,NA,Cooper_2013_1312,seed_length,7,mm,expert_min,NA,Amyema whitei
Cooper_2013,Amyema whitei,NA,Cooper_2013_1312,seed_length,7,mm,expert_max,NA,Amyema whitei
Cooper_2013,Amylotheca (Topaz),NA,Cooper_2013_1313,seed_length,8,mm,expert_min,NA,Amylotheca (Topaz)
Cooper_2013,Amylotheca (Topaz),NA,Cooper_2013_1313,seed_length,9,mm,expert_max,NA,Amylotheca (Topaz)
Cooper_2013,Decaisninia brittenii,NA,Cooper_2013_1318,seed_length,11,mm,expert_min,NA,Decaisninia brittenii
Cooper_2013,Decaisninia brittenii,NA,Cooper_2013_1318,seed_length,11,mm,expert_max,NA,Decaisninia brittenii
Cooper_2013,Diplatia furcata,NA,Cooper_2013_1325,seed_length,7,mm,expert_min,NA,Diplatia furcata
Cooper_2013,Diplatia furcata,NA,Cooper_2013_1325,seed_length,9,mm,expert_max,NA,Diplatia furcata
Cooper_2013,Lagerstoremia archeriana,NA,Cooper_2013_1330,seed_length,9,mm,expert_min,NA,Lagerstoremia archeriana
Cooper_2013,Lagerstoremia archeriana,NA,Cooper_2013_1330,seed_length,11,mm,expert_max,NA,Lagerstoremia archeriana
Cooper_2013,Maesa dependens,NA,Cooper_2013_1332,seed_length,1,mm,expert_min,NA,Maesa dependens dependens
Cooper_2013,Maesa dependens,NA,Cooper_2013_1332,seed_length,2,mm,expert_max,NA,Maesa dependens dependens
Cooper_2013,Maesa dependens,NA,Cooper_2013_1333,seed_length,1,mm,expert_min,NA,Maesa dependens pubescens
Cooper_2013,Maesa dependens,NA,Cooper_2013_1333,seed_length,2,mm,expert_max,NA,Maesa dependens pubescens
Cooper_2013,Hiptage benghalensis,NA,Cooper_2013_1335,seed_length,7,mm,expert_min,NA,Hiptage benghalensis
Cooper_2013,Hiptage benghalensis,NA,Cooper_2013_1335,seed_length,7,mm,expert_max,NA,Hiptage benghalensis
Cooper_2013,Rhyssopterys timorensis,NA,Cooper_2013_1336,seed_length,6,mm,expert_min,NA,Rhyssopterys timorensis
Cooper_2013,Rhyssopterys timorensis,NA,Cooper_2013_1336,seed_length,6,mm,expert_max,NA,Rhyssopterys timorensis
Cooper_2013,Tristellateia australasiae,NA,Cooper_2013_1337,seed_length,7,mm,expert_min,NA,Tristellateia australiasiae
Cooper_2013,Tristellateia australasiae,NA,Cooper_2013_1337,seed_length,7,mm,expert_max,NA,Tristellateia australiasiae
Cooper_2013,Abutilon (Mataranka),NA,Cooper_2013_1338,seed_length,3,mm,expert_min,NA,Abutilon (Mataranka)
Cooper_2013,Abutilon (Mataranka),NA,Cooper_2013_1338,seed_length,3,mm,expert_max,NA,Abutilon (Mataranka)
Cooper_2013,Abutilon auritum,NA,Cooper_2013_1339,seed_length,2,mm,expert_min,NA,Abutilon auritum
Cooper_2013,Abutilon auritum,NA,Cooper_2013_1339,seed_length,3,mm,expert_max,NA,Abutilon auritum
Cooper_2013,Abutilon hannii,NA,Cooper_2013_1341,seed_length,2,mm,expert_min,NA,Abutilon hannii
Cooper_2013,Abutilon hannii,NA,Cooper_2013_1341,seed_length,3,mm,expert_max,NA,Abutilon hannii
Cooper_2013,Abutilon indicum,NA,Cooper_2013_1342,seed_length,2,mm,expert_min,NA,Abutilon indicum
Cooper_2013,Abutilon indicum,NA,Cooper_2013_1342,seed_length,3,mm,expert_max,NA,Abutilon indicum
Cooper_2013,Abutilon micropetalum,NA,Cooper_2013_1343,seed_length,3,mm,expert_min,NA,Abutilon micropetalum
Cooper_2013,Abutilon micropetalum,NA,Cooper_2013_1343,seed_length,4,mm,expert_max,NA,Abutilon micropetalum
Cooper_2013,Abutilon oxycarpum,NA,Cooper_2013_1344,seed_length,1,mm,expert_min,NA,Abutilon oxycarpum
Cooper_2013,Abutilon oxycarpum,NA,Cooper_2013_1344,seed_length,4,mm,expert_max,NA,Abutilon oxycarpum
Cooper_2013,Hibiscus diversifolius,NA,Cooper_2013_1346,seed_length,3,mm,expert_min,NA,Hibiscus diversifolius
Cooper_2013,Hibiscus diversifolius,NA,Cooper_2013_1346,seed_length,4,mm,expert_max,NA,Hibiscus diversifolius
Cooper_2013,Hibiscus foresteri,NA,Cooper_2013_1347,seed_length,4,mm,expert_min,NA,Hibiscus foresteri
Cooper_2013,Hibiscus foresteri,NA,Cooper_2013_1347,seed_length,4,mm,expert_max,NA,Hibiscus foresteri
Cooper_2013,Hibiscus heterophyllus,NA,Cooper_2013_1348,seed_length,3,mm,expert_min,NA,Hibiscus heterophyllus
Cooper_2013,Hibiscus heterophyllus,NA,Cooper_2013_1348,seed_length,4,mm,expert_max,NA,Hibiscus heterophyllus
Cooper_2013,Hibiscus meraukensis,NA,Cooper_2013_1350,seed_length,3,mm,expert_min,NA,Hibiscus meraukensis
Cooper_2013,Hibiscus meraukensis,NA,Cooper_2013_1350,seed_length,4,mm,expert_max,NA,Hibiscus meraukensis
Cooper_2013,Hibiscus normanii,NA,Cooper_2013_1351,seed_length,4,mm,expert_min,NA,Hibiscus normanii
Cooper_2013,Hibiscus normanii,NA,Cooper_2013_1351,seed_length,5,mm,expert_max,NA,Hibiscus normanii
Cooper_2013,Hibiscus splendens,NA,Cooper_2013_1352,seed_length,3,mm,expert_min,NA,Hibiscus splendens
Cooper_2013,Hibiscus splendens,NA,Cooper_2013_1352,seed_length,4,mm,expert_max,NA,Hibiscus splendens
Cooper_2013,Hibiscus tiliaceus,NA,Cooper_2013_1353,seed_length,5,mm,expert_min,NA,Hibiscus tiliaceus
Cooper_2013,Hibiscus tiliaceus,NA,Cooper_2013_1353,seed_length,5,mm,expert_max,NA,Hibiscus tiliaceus
Cooper_2013,Hibiscus vitifolius,NA,Cooper_2013_1354,seed_length,2,mm,expert_min,NA,Hibiscus vitifolus
Cooper_2013,Hibiscus vitifolius,NA,Cooper_2013_1354,seed_length,3,mm,expert_max,NA,Hibiscus vitifolus
Cooper_2013,Lagunaria patersonia,NA,Cooper_2013_1356,seed_length,7,mm,expert_min,NA,Lagunaria patersonii
Cooper_2013,Lagunaria patersonia,NA,Cooper_2013_1356,seed_length,7,mm,expert_max,NA,Lagunaria patersonii
Cooper_2013,Macrostelia (Bolt Head),NA,Cooper_2013_1357,seed_length,5,mm,expert_min,NA,Macrostelia (Bolt Head)
Cooper_2013,Macrostelia (Bolt Head),NA,Cooper_2013_1357,seed_length,5,mm,expert_max,NA,Macrostelia (Bolt Head)
Cooper_2013,Macrostelia grandifolia grandifolia,NA,Cooper_2013_1358,seed_length,5,mm,expert_min,NA,Macrostelia grandifolia grandifolia
Cooper_2013,Macrostelia grandifolia grandifolia,NA,Cooper_2013_1358,seed_length,6,mm,expert_max,NA,Macrostelia grandifolia grandifolia
Cooper_2013,Macrostelia grandifolia macilwraithensis,NA,Cooper_2013_1359,seed_length,5,mm,expert_min,NA,Macrostelia grandifolia macilwraithensis
Cooper_2013,Macrostelia grandifolia macilwraithensis,NA,Cooper_2013_1359,seed_length,5,mm,expert_max,NA,Macrostelia grandifolia macilwraithensis
Cooper_2013,Malvastrum chillagoense,NA,Cooper_2013_1361,seed_length,2,mm,expert_min,NA,Malvastrum chillagoense
Cooper_2013,Malvastrum chillagoense,NA,Cooper_2013_1361,seed_length,2,mm,expert_max,NA,Malvastrum chillagoense
Cooper_2013,Sida (Samll Flower),NA,Cooper_2013_1362,seed_length,1,mm,expert_min,NA,Sida (Samll Flower)
Cooper_2013,Sida (Samll Flower),NA,Cooper_2013_1362,seed_length,3,mm,expert_max,NA,Sida (Samll Flower)
Cooper_2013,Sida cordifolia,NA,Cooper_2013_1364,seed_length,3,mm,expert_min,NA,Sida cordifolia
