Species,Date,Temp,CO2,Potnum,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
Wollemi,2009/12/22,Amb,280,203,0.246,0.026,80.7,0.552,2.08,6,1,2.84,26.79,28.86,25.94,99.71,98.99,17.711,19.011,50.23,53.92,250,501
Wollemi,2009/12/22,Amb,280,203,0.805,0.0273,97.9,0.529,1.9,6,1,2.84,26.58,28.03,25.94,151.31,149.18,17.69,18.934,50.82,54.39,250,500
Wollemi,2009/12/22,Amb,280,203,2.4,0.0295,137,0.554,1.85,6,1,2.84,26.43,27.47,25.94,280.68,274.57,16.957,18.261,49.15,52.93,250,501
Wollemi,2009/12/22,Amb,280,203,2.84,0.03,152,0.565,1.86,6,1,2.84,26.34,27.17,25.94,319.41,312.17,16.204,17.535,47.21,51.09,250,500
Wollemi,2009/12/22,Amb,280,203,3.78,0.0306,183,0.58,1.87,6,1,2.84,26.26,26.9,25.94,401.12,391.5,15.472,16.84,45.3,49.31,250,501
Wollemi,2009/12/22,Amb,280,203,4.76,0.0298,220,0.566,1.88,6,1,2.84,26.18,26.68,25.94,500.34,488.26,14.969,16.306,44.03,47.97,249.9,501
Wollemi,2009/12/22,Amb,280,203,6.23,0.0299,276,0.551,1.82,6,1,2.84,25.98,26.04,25.94,640.72,624.94,14.256,15.559,42.42,46.3,249.9,500
Wollemi,2009/12/22,Amb,280,203,7.39,0.0294,310,0.535,1.8,6,1,2.84,25.83,25.49,25.94,750.09,731.41,13.424,14.689,40.31,44.11,250,501
Wollemi,2009/12/22,Amb,280,203,9.34,0.0284,426,0.529,1.84,6,1,2.84,25.78,25.35,25.95,1000.69,977.03,12.744,13.996,38.39,42.16,250,500
Wollemi,2009/12/23,Amb,280,205,2.28,0.0152,26.5,0.386,2.51,5.8,1,2.93,26.72,29.58,26.02,279.98,274.45,15.401,16.279,44.27,46.79,250.7,1501
Wollemi,2009/12/23,Amb,280,205,2.16,0.0156,46,0.309,1.97,5.8,1,2.93,26.16,27.55,26.02,279.83,274.62,16.389,17.092,48.69,50.78,250.7,1500
Wollemi,2009/12/23,Amb,280,205,2.25,0.0196,84,0.425,2.15,5.8,1,2.93,26.37,28.33,26.06,280.45,274.97,16.023,16.99,47,49.84,250.8,1500
Wollemi,2009/12/23,Amb,280,205,2.17,0.0196,89.3,0.513,2.58,5.8,1,2.93,26.88,30.25,26.04,280.46,275.11,16.03,17.197,45.63,48.95,250.8,1500
Wollemi,2009/12/23,Amb,280,205,2.16,0.0181,77,0.37,2.03,5.8,1,2.93,26.37,27.89,26.03,280.07,274.85,16.378,17.219,48.05,50.51,250.8,1201
Wollemi,2009/12/23,Amb,280,205,2.42,0.0205,79.9,0.393,1.9,5.8,1,2.93,26.25,27.19,26.06,280.57,274.73,16.117,17.011,47.62,50.26,250.7,1000
Wollemi,2009/12/23,Amb,280,205,2.07,0.0203,104,0.467,2.28,5.8,1,2.93,26.79,28.95,26.05,280.5,275.42,16.039,17.101,45.9,48.94,250.8,699
Wollemi,2009/12/23,Amb,280,205,2.04,0.0182,88.8,0.386,2.09,5.8,1,2.93,26.72,28.4,26.03,280.14,275.17,16.806,17.683,48.28,50.8,250.7,601
Wollemi,2009/12/23,Amb,280,205,2.22,0.0177,69.3,0.305,1.71,5.8,1,2.93,26.24,26.56,26.03,280.34,275.02,16.931,17.624,50.05,52.1,250.8,501
Wollemi,2009/12/23,Amb,280,205,2.11,0.0207,105,0.379,1.82,5.8,1,2.93,26.35,26.82,26.07,280.48,275.36,16.155,17.017,47.44,49.97,250.8,400
Wollemi,2009/12/23,Amb,280,205,1.98,0.0184,96.1,0.421,2.27,5.8,1,2.93,26.98,29.02,26.05,280.91,276.07,16.463,17.42,46.56,49.27,250.8,299
Wollemi,2009/12/23,Amb,280,205,1.78,0.0142,69.9,0.281,1.96,5.8,1,2.93,26.77,27.99,26.02,280.53,276.24,17.529,18.168,50.21,52.04,250.8,199
Wollemi,2009/12/23,Amb,280,205,1.72,0.0148,84.9,0.244,1.63,5.8,1,2.93,26.36,26.42,26.02,280.56,276.42,17.529,18.083,51.42,53.05,250.8,100
Wollemi,2009/12/23,Amb,280,205,1.26,0.0184,162,0.299,1.61,5.8,1,2.93,26.21,25.81,26.07,280.4,277.3,16.365,17.045,48.42,50.43,250.7,59
Wollemi,2009/12/23,Amb,280,205,0.168,0.0175,57.3,0.446,2.51,5.8,1,2.93,27.15,29.86,26.09,75.84,75.37,15.968,16.982,44.7,47.54,250.8,499
Wollemi,2009/12/23,Amb,280,205,0.11,0.0142,59.5,0.334,2.32,5.8,1,2.93,27.04,29.41,26.01,74.81,74.5,17.068,17.827,48.07,50.21,250.8,501
Wollemi,2009/12/23,Amb,280,205,0.145,0.0147,56.2,0.297,2,5.8,1,2.93,26.76,28.27,26.03,74.53,74.15,17.73,18.405,50.78,52.72,250.8,500
Wollemi,2009/12/23,Amb,280,205,0.161,0.0177,58,0.338,1.89,5.8,1,2.93,26.61,27.7,26.03,75.09,74.66,17.466,18.234,50.47,52.69,250.7,500
Wollemi,2009/12/23,Amb,280,205,0.11,0.02,63.7,0.38,1.88,5.8,1,2.93,26.49,27.32,26.02,75.02,74.7,16.631,17.494,48.38,50.89,250.8,501
Wollemi,2009/12/23,Amb,280,205,0.387,0.0208,66.9,0.402,1.92,5.8,1,2.93,26.42,27.13,26.03,100.53,99.54,15.793,16.707,46.13,48.8,250.7,499
Wollemi,2009/12/23,Amb,280,205,0.805,0.0207,80.8,0.408,1.96,5.8,1,2.93,26.38,27.01,26.03,149.1,147.1,15.155,16.083,44.37,47.09,250.8,500
Wollemi,2009/12/23,Amb,280,205,2.15,0.0186,83.3,0.422,2.25,5.8,1,2.93,26.74,28.25,26.06,281,275.77,14.906,15.868,42.73,45.49,250.8,499
Wollemi,2009/12/23,Amb,280,205,2.23,0.0165,88.4,0.444,2.65,5.8,1,2.93,27.38,30.27,26.3,319.38,313.9,15.638,16.648,43.16,45.95,250.8,499
Wollemi,2009/12/23,Amb,280,205,2.62,0.0138,79.9,0.325,2.32,5.8,1,2.93,27.03,29.27,26.02,399.06,392.7,16.744,17.484,47.18,49.26,250.8,500
Wollemi,2009/12/23,Amb,280,205,3.66,0.0134,42.4,0.28,2.07,5.8,1,2.93,26.82,28.41,26.03,500.39,491.61,17.347,17.984,49.5,51.31,250.8,500
Wollemi,2009/12/23,Amb,280,205,4.57,0.0145,111,0.294,2,5.8,1,2.93,26.68,27.94,26.03,639.61,628.61,16.996,17.664,48.89,50.81,250.8,501
Wollemi,2009/12/23,Amb,280,205,4.89,0.0149,197,0.302,2,5.8,1,2.93,26.57,27.61,26.03,750.55,738.72,16.27,16.957,47.09,49.08,250.8,500
Wollemi,2009/12/23,Amb,280,205,6.59,0.0145,231,0.322,2.2,5.8,1,2.93,26.76,28.28,26.07,1000.63,984.64,15.704,16.436,44.94,47.04,250.8,499
Wollemi,2009/12/18,Amb,280,207,4.168793016,0.063775051,156.399029,1.233172766,1.950193709,6,1,2.840000033,25.82744217,26.35616302,26.03927803,280.5120239,269.7157898,11.87987232,14.79378033,35.96463776,44.78608322,250.1649628,1499.243164
Wollemi,2009/12/18,Amb,280,207,4.161405635,0.063785019,156.6089863,1.2331576,1.949866088,6,1,2.840000033,25.82745552,26.35613823,26.03836632,280.5014954,269.7228394,11.88309097,14.79698849,35.97431183,44.7957077,250.161972,1499.158081
Wollemi,2009/12/18,Amb,280,207,4.385853832,0.06184635,146.7187844,1.183129821,1.927874787,6,1,2.840000033,25.83400345,26.38926315,26.03921127,280.0599365,268.7763672,12.28507423,15.08035946,37.17881393,45.63829422,250.1257019,1499.959473
Wollemi,2009/12/18,Amb,280,207,4.11201781,0.059585539,150.7927474,1.128972072,1.907655766,6,1,2.840000033,25.84357262,26.4135704,26.03836441,280.2738342,269.6807861,12.66288567,15.32924652,38.30065155,46.36542892,250.1534882,1498.758057
Wollemi,2009/12/18,Amb,280,207,3.94400798,0.057207881,151.5461903,1.073587559,1.887853604,6,1,2.840000033,25.85012054,26.42811775,26.03729248,280.3520203,270.1963501,13.01796436,15.55296803,39.36307526,47.02828979,250.1511383,1499.517822
Wollemi,2009/12/18,Amb,280,207,3.910356484,0.055229062,148.928834,1.027547857,1.870408413,6,1,2.840000033,25.85441208,26.45027542,26.0377636,280.4897766,270.4451599,13.34223747,15.76773167,40.33972168,47.67310715,250.178894,1499.274536
Wollemi,2009/12/18,Amb,280,207,3.86788673,0.054126241,148.2168658,0.995940556,1.848849659,6,1,2.840000033,25.85840797,26.45360374,26.03830528,280.6108093,270.6864624,13.6372509,15.98796844,41.22098923,48.32644653,250.1408539,1498.927124
Wollemi,2009/12/18,Amb,280,207,3.822428597,0.053566221,148.6969806,0.975775356,1.829717374,6,1,2.840000033,25.86247826,26.46597862,26.03713799,280.7319031,270.9291687,13.900033,16.20264053,42.00388718,48.96203613,250.1421204,1499.807739
Wollemi,2009/12/18,Amb,280,207,3.888518367,0.054155975,146.5773943,0.968358611,1.796061915,6,1,2.840000033,25.88177681,26.53291512,26.03698158,279.3373108,269.3840942,14.38493633,16.66904259,43.42463684,50.31980133,250.1329346,1498.524536
Wollemi,2009/12/18,Amb,280,207,3.876978207,0.0541542,146.941529,0.968501605,1.796382219,6,1,2.840000033,25.88197327,26.53463364,26.03742599,279.3381042,269.412262,14.38487816,16.66935539,43.42397308,50.32017899,250.1291656,1498.576172
Wollemi,2009/12/18,Amb,280,207,3.765033041,0.053057142,149.284098,0.915426782,1.732234824,6,1,2.840000033,25.87127113,26.38974762,26.03684044,280.1517944,270.5265808,14.85322857,17.01170731,44.86339951,51.3829689,250.1355591,1199.375366
Wollemi,2009/12/18,Amb,280,207,3.752436079,0.051973641,147.0715774,0.8772083,1.6937417,6,1,2.840000033,25.87034607,26.33067513,26.03600502,279.691864,270.1212158,15.20557785,17.2736721,45.9296608,52.17650604,250.1014709,999.630249
Wollemi,2009/12/18,Amb,280,207,3.680379539,0.051155488,148.0236317,0.83429343,1.636354169,6,1,2.840000033,25.85542297,26.15796089,26.03528976,279.8234253,270.4551392,15.52906895,17.49505043,46.95022964,52.89413452,250.1643372,700.6387939
Wollemi,2009/12/18,Amb,280,207,3.650866049,0.051437292,149.7862664,0.818574008,1.596700574,6,1,2.840000033,25.85403633,26.10171509,26.03554535,279.8340454,270.5449829,15.84706879,17.77578545,47.91432571,53.74588776,250.1217194,600.9894409
Wollemi,2009/12/18,Amb,280,207,3.608443986,0.051753441,152.0569703,0.806445426,1.563902067,6,1,2.840000033,25.85395241,26.06362534,26.03492737,279.8871765,270.7080688,16.12010574,18.01964188,48.75337219,54.49829483,250.1390381,500.9067993
Wollemi,2009/12/18,Amb,280,207,3.533313612,0.051264258,153.6352778,0.781269039,1.529107816,6,1,2.840000033,25.8474369,25.99296761,26.03409004,279.8562622,270.8729858,16.38534927,18.22528458,49.57094574,55.13734436,250.1273346,400.5018005
Wollemi,2009/12/18,Amb,280,207,3.485560958,0.050224563,153.2398527,0.749700077,1.497142012,6,1,2.840000033,25.84243011,25.93489456,26.03388405,279.9541016,271.1045837,16.66083336,18.42623711,50.42103195,55.76371002,250.1023102,299.7886963
Wollemi,2009/12/18,Amb,280,207,3.222634763,0.049146084,160.1767063,0.722754826,1.474300669,6,1,2.840000033,25.84738541,25.91247177,26.03443336,280.0070496,271.8049622,16.90699196,18.60855484,51.14926147,56.29705429,250.1131439,201.3492737
Wollemi,2009/12/18,Amb,280,207,2.430357045,0.048170303,186.3685369,0.695573484,1.447759498,6,1,2.840000033,25.8484478,25.86849976,26.03482246,279.9450684,273.6577759,17.13813019,18.77553749,51.87033463,56.82611847,250.09552,99.53521729
Wollemi,2009/12/18,Amb,280,207,1.782225726,0.04682912,207.953713,0.66788454,1.428829884,6,1,2.840000033,25.84300232,25.83613586,26.03381538,280.0145874,275.2979736,17.33244705,18.90439796,52.46096802,57.21886826,250.1065063,59.64606857
Wollemi,2009/12/18,Amb,280,207,0.275075184,0.050760655,62.93300304,0.731046676,1.444204231,6,1,2.840000033,25.86634254,26.08579636,26.03363228,74.11858368,73.33017731,17.52388,19.24368477,52.96828079,58.16662216,250.1372223,498.9279175
Wollemi,2009/12/18,Amb,280,207,0.328216268,0.050742167,61.19569379,0.730973367,1.444568962,6,1,2.840000033,25.8675251,26.08764839,26.03404236,74.19257355,73.27676392,17.52410126,19.24381065,52.96508026,58.16275406,250.1259766,498.9820557
Wollemi,2009/12/18,Amb,280,207,0.383127804,0.056488125,61.08775055,0.800220592,1.422914736,6,1,2.840000033,25.89712715,26.15867805,26.03420448,74.73812866,73.67778778,17.71852875,19.60023308,53.45518112,59.1321106,250.157074,500.4985962
Wollemi,2009/12/18,Amb,280,207,0.313106691,0.059148616,63.49630429,0.825901072,1.403771645,6,1,2.840000033,25.90252876,26.1750679,26.03313637,74.57382202,73.67665863,17.87790871,19.82006645,53.92416763,59.78219604,250.092453,500.511322
Wollemi,2009/12/18,Amb,280,207,0.32083837,0.061327608,63.62566232,0.846031356,1.387869206,6,1,2.840000033,25.91046333,26.19536209,26.0347538,74.61360931,73.69442749,18.02739143,20.01621819,54.35338593,60.34978485,250.1264648,500.1783142
Wollemi,2009/12/18,Amb,280,207,0.322164329,0.063772108,63.8981263,0.86852876,1.371232567,6,1,2.840000033,25.91340256,26.20148087,26.03347206,74.59021759,73.66403961,18.15096092,20.19209099,54.71839142,60.87163925,250.1529999,500.1974487
Wollemi,2009/12/18,Amb,280,207,0.348246167,0.065723784,63.48705812,0.885570878,1.357386046,6,1,2.840000033,25.91995811,26.21400833,26.03382874,74.63194275,73.64028931,18.273386,20.3541317,55.06543732,61.33560944,250.1639252,500.1194458
Wollemi,2009/12/18,Amb,280,207,0.846546287,0.06690654,74.53738538,0.890460941,1.34103467,6,1,2.840000033,25.91492462,26.20873451,26.03326607,99.29184723,97.05384827,18.41545486,20.50768089,55.50334167,61.80921555,250.1258392,500.2076416
Wollemi,2009/12/18,Amb,280,207,1.775461198,0.068067009,100.0532203,0.89786525,1.329151726,6,1,2.840000033,25.93359375,26.23764229,26.03343773,149.8580627,145.2862549,18.57894516,20.68814659,55.91983032,62.26820374,250.1297607,499.8654175
Wollemi,2009/12/18,Amb,280,207,4.209076216,0.068461732,164.2089994,0.896941202,1.320216032,6,1,2.840000033,25.94346428,26.27008438,26.03295135,279.9222717,269.2454224,18.73358345,20.84048653,56.35467529,62.69269562,250.1060028,499.8044739
Wollemi,2009/12/18,Amb,280,207,5.049888835,0.067806851,179.8527766,0.882447657,1.311399026,6,1,2.840000033,25.94476128,26.27809525,26.03289032,319.3817749,306.6165161,18.86537933,20.93828392,56.76140213,62.99827194,250.0753937,499.8794556
Wollemi,2009/12/18,Amb,280,207,6.424157893,0.067172073,221.3935929,0.868018109,1.30164712,6,1,2.840000033,25.94547844,26.27416039,26.03277588,400.1043396,383.8964233,18.99109459,21.02929497,57.13038635,63.26184845,250.1513519,499.6766357
Wollemi,2009/12/18,Amb,280,207,8.138839052,0.065838649,269.048776,0.847275164,1.295738947,6,1,2.840000033,25.95162392,26.29426765,26.03306389,499.1082764,478.613739,19.13619614,21.12554169,57.55252457,63.53552246,250.1453857,499.6228027
Wollemi,2009/12/18,Amb,280,207,10.36206206,0.065016587,344.0059164,0.833115588,1.290138476,6,1,2.840000033,25.95982742,26.31480026,26.03248215,640.105957,614.0189209,19.25929832,21.21563339,57.91212463,63.79476547,250.0922852,499.6220398
Wollemi,2009/12/18,Amb,280,207,11.74046467,0.06456596,412.6931909,0.821736559,1.28093907,6,1,2.840000033,25.95812416,26.30815887,26.03247643,750.6477051,721.0637817,19.36756134,21.29673386,58.23388672,64.03447723,250.1288757,499.4066162
Wollemi,2009/12/18,Amb,280,207,14.49771914,0.063152154,574.0632714,0.80096929,1.27578577,6,1,2.840000033,25.95369911,26.29672813,26.03199387,1000.899353,964.2717896,19.44623375,21.32650566,58.48093414,64.13549805,250.1406555,499.6381531
Wollemi,2009/12/16,Amb,280,208,-0.667506433,0.01746178,334.0678749,0.328872347,1.866173249,6,1,2.840000033,26.71346855,28.64080811,26.02060127,280.5388794,281.9130249,19.6538353,20.42400551,56.6749382,58.89584351,250.9747467,1500.743042
Wollemi,2009/12/16,Amb,280,208,-0.637750358,0.017561235,330.9802722,0.330114017,1.862709348,6,1,2.840000033,26.7109623,28.62544823,26.02063179,280.5297241,281.8317871,19.65058136,20.42355728,56.67392731,58.90325165,251.0080109,1500.60144
Wollemi,2009/12/16,Amb,280,208,-0.374771109,0.016011903,309.7926772,0.284475955,1.76110482,6,1,2.840000033,26.50132751,28.00540924,26.02245331,279.8894043,280.5944519,19.38525009,20.05162811,56.60228729,58.54801941,251.0032501,1500.925415
Wollemi,2009/12/16,Amb,280,208,-0.204549706,0.015823672,293.3258784,0.272182919,1.705743094,6,1,2.840000033,26.38085938,27.64322662,26.02825165,280.1714172,280.4779663,19.17771149,19.81561089,56.39281845,58.26858521,250.938736,1499.311523
Wollemi,2009/12/16,Amb,280,208,-0.225813853,0.017106365,293.6497835,0.306223179,1.775162147,6,1,2.840000033,26.50566864,27.9927845,26.03237343,280.3530273,280.6873779,19.16963196,19.88712883,55.95406342,58.0483551,250.9836273,1499.428467
Wollemi,2009/12/16,Amb,280,208,-0.256833309,0.018894561,294.1562375,0.36076691,1.892617742,6,1,2.840000033,26.73830414,28.69057083,26.02834702,280.7494507,281.1209717,19.43368912,20.27862167,55.95001984,58.38259888,250.9911957,1498.418213
Wollemi,2009/12/16,Amb,280,208,0.059199272,0.020911174,266.9251978,0.422127813,2.000190195,6,1,2.840000033,26.96355247,29.37211037,26.02829361,280.8021851,280.377655,19.79625702,20.78458023,56.24277115,59.05068207,250.9426422,1499.552856
Wollemi,2009/12/16,Amb,280,208,-0.253775208,0.026833093,286.858752,0.500326065,1.852437305,6,1,2.840000033,26.76023865,28.79478264,26.02685356,279.8586731,280.1302795,19.74052048,20.91154289,56.75730515,60.12419128,250.9927063,1498.809937
Wollemi,2009/12/16,Amb,280,208,-0.868812961,0.027221421,323.8830186,0.509060951,1.858052629,6,1,2.840000033,26.76935387,28.82601166,26.02792549,279.7947083,281.5291443,19.73568153,20.92721748,56.71277618,60.13679123,250.9740753,1498.602661
Wollemi,2009/12/16,Amb,280,208,1.021219142,0.034821307,221.0141136,0.720747548,2.057830397,6,1,2.840000033,27.20336151,30.10311699,26.00995445,279.6784668,276.7596741,20.27044106,21.95597839,56.78655243,61.50849533,250.931076,1501.449219
Wollemi,2009/12/16,Amb,280,208,1.439146203,0.031471668,194.6507961,0.581571952,1.838143014,6,1,2.840000033,26.80345917,28.9125843,26.01616669,279.3508301,275.5270996,19.96063232,21.32138062,57.24238968,61.14469528,250.9672241,1501.12561
Wollemi,2009/12/16,Amb,280,208,1.542201444,0.029687872,185.0766952,0.507030835,1.700340714,6,1,2.840000033,26.50909424,27.9305172,26.01770973,279.3028564,275.2823181,19.30539322,20.49268532,56.3287468,59.79299927,250.9780426,1199.864258
Wollemi,2009/12/16,Amb,280,208,1.781259621,0.032643647,179.8476052,0.619516158,1.888726689,6,1,2.840000033,26.87226486,28.90759277,26.026968,279.6530762,274.9872742,19.36462975,20.81489944,55.29977036,59.44132233,250.9689026,998.3969116
Wollemi,2009/12/16,Amb,280,208,1.880381125,0.033873452,177.8761206,0.648944726,1.905417757,6,1,2.840000033,27.05840874,29.38838196,26.00773239,279.5299988,274.6080627,20.24369431,21.76151085,57.18162918,61.46894455,250.9483948,700.0593262
Wollemi,2009/12/16,Amb,280,208,1.958534223,0.028835403,158.7863174,0.479735574,1.654591766,6,1,2.840000033,26.63188553,28.12062645,26.0152874,279.2150269,274.2182007,20.23863983,21.36105728,58.61948776,61.87047958,250.9696808,601.4070435
Wollemi,2009/12/16,Amb,280,208,1.587389723,0.029794964,184.7004225,0.455889514,1.52415698,6,1,2.840000033,26.36498833,27.16293526,26.0190506,280.5013428,276.4045105,19.53188515,20.5994873,57.45972443,60.60043716,250.9352875,499.7573547
Wollemi,2009/12/16,Amb,280,208,1.447437961,0.032439659,198.7940912,0.52888721,1.625811222,6,1,2.840000033,26.43875885,27.29706001,26.03225517,280.9630432,277.151825,18.64037895,19.87978172,54.59550476,58.22557068,250.9465332,398.7313843
Wollemi,2009/12/16,Amb,280,208,1.509447478,0.034830534,199.5112305,0.693523808,1.981835876,6,1,2.840000033,27.0980854,29.26303101,26.02775574,281.3209229,277.252594,19.0977993,20.72145271,53.8049736,58.37935257,250.9721527,299.0404663
Wollemi,2009/12/16,Amb,280,208,1.321309323,0.030879209,201.1872125,0.560307899,1.804965742,6,1,2.840000033,26.86247253,28.50790215,26.01802444,280.8286133,277.2984009,19.43277359,20.74448013,55.50653076,59.25320816,250.9789734,201.125885
Wollemi,2009/12/16,Amb,280,208,0.6623304,0.028052045,233.8214008,0.468926077,1.66363565,6,1,2.840000033,26.55119896,27.5290966,26.016819,280.7280884,278.8318481,18.90218925,20.00095558,54.98855209,58.18498611,250.9434967,100.0743637
Wollemi,2009/12/16,Amb,280,208,0.185458295,0.026822289,261.74455,0.446530194,1.657550815,6,1,2.840000033,26.41079521,27.0701828,26.01985359,280.9151001,280.1726685,18.04948807,19.09657478,52.93988037,56.01102829,250.9837952,59.60897446
Wollemi,2009/12/16,Amb,280,208,-4.936740817,0.033615178,317.2729444,0.643666542,1.908408689,6,1,2.840000033,26.72947693,28.17394829,26.02927208,74.48477936,86.15730286,17.47899055,18.98895073,50.30268097,54.64818573,250.9115143,498.2952881
Wollemi,2009/12/16,Amb,280,208,-4.000098423,0.03934394,243.189255,0.812884284,2.06016011,6,1,2.840000033,27.04613113,29.14437485,26.02647781,74.6627655,84.06083679,17.77781677,19.68260384,50.21737671,55.59786987,251.0153351,498.7793274
Wollemi,2009/12/16,Amb,280,208,-3.753935535,0.044860636,213.9935421,0.944290067,2.100932983,6,1,2.840000033,27.20167542,29.6225605,26.00253105,74.58460236,83.36994171,18.18828201,20.39949608,50.91026688,57.09960938,251.0006714,499.9677124
Wollemi,2009/12/16,Amb,280,208,-3.753074679,0.045987996,210.7671716,0.913094588,1.983540301,6,1,2.840000033,27.04858971,29.14921761,26.01284409,74.32165527,83.11364746,18.31140518,20.44993019,51.71632767,57.75609589,250.9454498,500.8748169
Wollemi,2009/12/16,Amb,280,208,-3.733686234,0.046303229,209.3580005,0.871509205,1.881700416,6,1,2.840000033,26.89636803,28.65848351,26.01619911,74.251297,83.003685,18.29262543,20.33359146,52.12683105,57.94278336,250.9953461,499.8684082
Wollemi,2009/12/16,Amb,280,208,-3.644169539,0.046371185,205.9590877,0.842996414,1.818445119,6,1,2.840000033,26.78321838,28.31012535,26.01598549,74.17215729,82.71913147,18.2027626,20.17781067,52.21861649,57.88447571,250.9265289,500.543396
Wollemi,2009/12/16,Amb,280,208,-4.18396403,0.046631431,225.7778495,0.8113283,1.742210232,6,1,2.840000033,26.57279587,27.67439651,26.01899147,74.74186707,84.58156586,17.64240074,19.5443573,51.23842239,56.76223373,250.9430847,499.5289917
Wollemi,2009/12/16,Amb,280,208,-4.167906573,0.046632628,225.1718079,0.81135868,1.74222226,6,1,2.840000033,26.57248497,27.67380905,26.01913261,74.72682953,84.52864838,17.64099312,19.54310417,51.23493958,56.75926208,250.9324188,499.5493469
Wollemi,2009/12/16,Amb,280,208,-3.185705036,0.048410385,208.8311478,0.952958602,1.969832941,6,1,2.840000033,26.89509583,28.64378929,26.02835464,99.67774963,107.0515366,17.20191956,19.43636513,49.00902557,55.37505722,250.9176941,500.0157471
Wollemi,2009/12/16,Amb,280,208,-1.48270421,0.048556728,195.999291,1.072996123,2.206321891,6,1,2.840000033,27.36930084,30.06533813,26.02850342,149.5284119,152.6815338,17.91512871,20.42800331,49.63711166,56.59948349,250.9660339,499.9421082
Wollemi,2009/12/16,Amb,280,208,2.247635597,0.044365372,183.7603603,0.93318557,2.097623603,6,1,2.840000033,27.25861168,29.72815895,26.01332092,279.6887512,273.7045593,18.50612068,20.690979,51.6072197,57.7000351,250.9664917,501.0350952
Wollemi,2009/12/16,Amb,280,208,3.25592209,0.038437455,167.0413216,0.751168391,1.947225927,6,1,2.840000033,26.99060249,28.89772034,26.01510811,320.0588379,311.7148438,18.47857475,20.23810768,52.34577942,57.33015823,250.9641571,500.9496765
Wollemi,2009/12/16,Amb,280,208,5.508547315,0.036327059,134.1916591,0.683744554,1.87550773,6,1,2.840000033,26.81431961,28.36106682,26.01695061,401.2103577,387.4091187,18.13589287,19.73810387,51.90513229,56.49068069,250.9964294,499.7445679
Wollemi,2009/12/16,Amb,280,208,8.133745831,0.034861071,92.88784553,0.650948352,1.860906195,6,1,2.840000033,26.68354988,28.00841522,26.01901627,498.9420776,478.7506714,17.57971191,19.10627747,50.6985321,55.10103226,250.9598694,500.4740295
Wollemi,2009/12/16,Amb,280,208,11.46787511,0.034319553,60.66110437,0.726589157,2.106851379,6,1,2.840000033,27.0125885,29.03331184,26.02828217,640.8349609,612.3497314,17.27519798,18.97960281,48.85857773,53.67905807,250.9258728,498.6262207
Wollemi,2009/12/16,Amb,280,208,13.83066627,0.032758421,20.3048167,0.775615515,2.349813775,6,1,2.840000033,27.46220398,30.38457489,26.02663994,750.9884644,716.595459,17.98283005,19.80034065,49.53271484,54.53894424,250.9778137,498.874939
Wollemi,2009/12/16,Amb,280,208,19.12375352,0.028761,-135.7104356,0.636127747,2.193329978,6,1,2.840000033,27.28040695,29.825634,26.01233673,999.1203003,951.9541626,18.4974823,19.9878521,51.49526596,55.64431763,250.9764709,500.2337036
Wollemi,2009/12/16,Amb,280,208,17.94398214,0.024613736,-231.2233577,0.505495694,2.035823288,6,1,2.840000033,27.02484131,28.99239159,26.01417732,999.9136353,955.8636475,18.40646935,19.59117889,52.0087204,55.35620117,250.9944,500.0118408
Wollemi,2009/12/18,Amb,280,210,7.786025427,0.047230826,-9.840331173,0.581936719,1.231871392,6,1,2.840000033,25.99255562,26.73490524,26.03339767,279.2194214,260.1791077,21.27145767,22.63580894,63.85829163,67.95417023,250.1250763,1500.655884
Wollemi,2009/12/18,Amb,280,210,3.159177606,0.04714589,158.2076391,0.578450222,1.226652057,6,1,2.840000033,25.98674393,26.70733452,26.03233337,279.1742249,271.2202454,21.27570152,22.63178253,63.89059448,67.96289063,250.1438446,1500.758057
Wollemi,2009/12/18,Amb,280,210,3.219330137,0.04652055,155.0480647,0.57198878,1.228996079,6,1,2.840000033,25.98832321,26.71784973,26.033144,279.6755676,271.5800781,21.28869247,22.62978363,63.9246521,67.95161438,250.1148987,1499.826782
Wollemi,2009/12/18,Amb,280,210,3.243266811,0.047453766,156.2685525,0.584485158,1.231506788,6,1,2.840000033,25.99134254,26.73776436,26.03295708,279.6223145,271.4613647,21.27545738,22.64583588,63.87327957,67.98743439,250.1129456,1499.627319
Wollemi,2009/12/18,Amb,280,210,3.304350337,0.046989289,152.9865745,0.579544577,1.232994544,6,1,2.840000033,25.98837471,26.73055649,26.03183746,279.6455688,271.3408203,21.25748062,22.61642265,63.83039474,67.91092682,250.0933838,1499.818848
Wollemi,2009/12/18,Amb,280,210,3.301021683,0.047067804,153.346778,0.578980472,1.229812072,6,1,2.840000033,25.98545074,26.70528412,26.03310776,279.6863098,271.391571,21.2388916,22.59625626,63.78528214,67.861763,250.145462,1499.448853
Wollemi,2009/12/18,Amb,280,210,3.255264052,0.046594387,153.9566693,0.572628609,1.228484917,6,1,2.840000033,25.97821999,26.68477249,26.03272057,279.7341309,271.5514221,21.22531319,22.56809425,63.76993561,67.80422974,250.0953369,1499.872559
