dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,repeat_measurements_id,temporal_context_id,source_id,location_id,entity_context_id,plot_context_id,treatment_context_id,collection_date,measurement_remarks,method_id,method_context_id,original_name,location_name,latitude (deg),longitude (deg),location_property: description,treatment_context: dehydration treatment,plot_context: salinity,plot_context: salinity (ppt),family,genus,taxon_rank,establishment_means,data_contributors
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_mass_per_area,85.5,g/m2,individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_water_content_per_area,220.7093023,g/m2,individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,046,leaf_water_content_per_dry_mass,2.581395349,g/g,individual,raw,measurement,1,field,adult,01,03,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_dry_mass,5.3,mg,individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_fluorescence_fv_over_fm,0.804,{dimensionless},individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_fresh_mass,15.4,mg,individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_mass_per_area,105.4,g/m2,individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_water_content_per_area,200.8566037,g/m2,individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,047,leaf_water_content_per_dry_mass,1.905660377,g/g,individual,raw,measurement,1,field,adult,01,04,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_dry_mass,6,mg,individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_fluorescence_fv_over_fm,0.804,{dimensionless},individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_fresh_mass,18.7,mg,individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_mass_per_area,119.4,g/m2,individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_water_content_per_area,252.73,g/m2,individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,048,leaf_water_content_per_dry_mass,2.116666667,g/g,individual,raw,measurement,1,field,adult,01,05,NA,NA,NA,01,NA,04,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,7,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_dry_mass,8.4,mg,individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_fluorescence_fv_over_fm,0.71,{dimensionless},individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_fresh_mass,35.9,mg,individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_mass_per_area,167.1,g/m2,individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_water_content_per_area,547.0535715,g/m2,individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,049,leaf_water_content_per_dry_mass,3.273809524,g/g,individual,raw,measurement,1,field,adult,04,01,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,050,leaf_dry_mass,8.8,mg,individual,raw,measurement,1,field,adult,04,02,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,050,leaf_fluorescence_fv_over_fm,0.727,{dimensionless},individual,raw,measurement,1,field,adult,04,02,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,050,leaf_fresh_mass,29,mg,individual,raw,measurement,1,field,adult,04,02,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera gymnorhiza,050,leaf_mass_per_area,175.1,g/m2,individual,raw,measurement,1,field,adult,04,02,NA,NA,NA,01,NA,01,02,4/7/2022,NA,01,NA,Bruguiera gymnorrhiza,Daintree National Park,-16.28,145.45,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,high,10,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
