aligned_name,taxon_name,taxon_rank,taxonomic_status,taxonomic_dataset,taxon_name_alternatives,genus,family,binomial,trinomial,taxon_distribution,establishment_means,scientific_name,taxon_id,taxon_id_genus,taxon_id_family,scientific_name_id,aligned_name_taxon_id,aligned_name_taxonomic_status
Leucopogon deformis,Styphelia deformis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia deformis,,"Qld, NSW",native,Styphelia deformis (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767618,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104379,https://id.biodiversity.org.au/instance/apni/51359167,nomenclatural synonym
Leucopogon flavescens var. brevifolius,Styphelia densifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia densifolia,,WA,native,"Styphelia densifolia Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767621,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358947,https://id.biodiversity.org.au/instance/apni/51358949,replaced synonym
Styphelia sp. Great Victoria Desert (N.Murdock 44),Styphelia deserticola,species,accepted,APC,,Styphelia,Ericaceae,Styphelia deserticola,,WA,native,Styphelia deserticola Hislop,https://id.biodiversity.org.au/taxon/apni/51767624,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358717,https://id.biodiversity.org.au/instance/apni/51767093,taxonomic synonym
Leucopogon dielsianus,Styphelia dielsiana,species,accepted,APC,,Styphelia,Ericaceae,Styphelia dielsiana,,WA,native,Styphelia dielsiana (E.Pritz.) Sleumer,https://id.biodiversity.org.au/taxon/apni/51767627,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104472,https://id.biodiversity.org.au/instance/apni/51358955,nomenclatural synonym
Astroloma ciliatum,Styphelia discolor,species,accepted,APC,,Styphelia,Ericaceae,Styphelia discolor,,WA,native,"Styphelia discolor (Sond.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767630,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358801,https://id.biodiversity.org.au/instance/apni/51767105,taxonomic synonym
Styphelia discolor,Styphelia discolor,species,accepted,APC,,Styphelia,Ericaceae,Styphelia discolor,,WA,native,"Styphelia discolor (Sond.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767630,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358801,https://id.biodiversity.org.au/taxon/apni/51767630,accepted
Leucopogon sp. Ongerup (A.S.George 16682),Styphelia disjuncta,species,accepted,APC,,Styphelia,Ericaceae,Styphelia disjuncta,,WA,native,Styphelia disjuncta Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51767633,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51336120,https://id.biodiversity.org.au/instance/apni/51336124,taxonomic synonym
Astroloma epacridis,Styphelia epacridis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia epacridis,,WA,native,Styphelia epacridis (DC.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767636,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104706,https://id.biodiversity.org.au/instance/apni/51767108,nomenclatural synonym
Styphelia erectifolia,Styphelia erectifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia erectifolia,,WA,native,"Styphelia erectifolia Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767959,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358823,https://id.biodiversity.org.au/taxon/apni/51767959,accepted
Leucopogon ericoides,Styphelia ericoides,species,accepted,APC,,Styphelia,Ericaceae,Styphelia ericoides,,"SA, Qld, NSW, Vic, Tas",native,Styphelia ericoides Sm.,https://id.biodiversity.org.au/taxon/apni/51767646,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104777,https://id.biodiversity.org.au/instance/apni/51767117,nomenclatural synonym
Leucopogon milliganii,Styphelia ericoides,species,accepted,APC,,Styphelia,Ericaceae,Styphelia ericoides,,"SA, Qld, NSW, Vic, Tas",native,Styphelia ericoides Sm.,https://id.biodiversity.org.au/taxon/apni/51767646,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104777,https://id.biodiversity.org.au/instance/apni/51767122,taxonomic synonym
Styphelia ericoides,Styphelia ericoides,species,accepted,APC,,Styphelia,Ericaceae,Styphelia ericoides,,"SA, Qld, NSW, Vic, Tas",native,Styphelia ericoides Sm.,https://id.biodiversity.org.au/taxon/apni/51767646,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104777,https://id.biodiversity.org.au/taxon/apni/51767646,accepted
Leucopogon esquamatus,Styphelia esquamata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia esquamata,,"NSW, Vic, Tas",native,Styphelia esquamata (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767654,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104814,https://id.biodiversity.org.au/instance/apni/51767137,nomenclatural synonym
Styphelia esquamata,Styphelia esquamata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia esquamata,,"NSW, Vic, Tas",native,Styphelia esquamata (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767654,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104814,https://id.biodiversity.org.au/taxon/apni/51767654,accepted
Styphelia exarrhena,Styphelia exarrhena,species,accepted,APC,,Styphelia,Ericaceae,Styphelia exarrhena,,"SA, Vic",native,Styphelia exarrhena (F.Muell.) F.Muell.,https://id.biodiversity.org.au/node/apni/2903146,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104840,https://id.biodiversity.org.au/node/apni/2903146,accepted
Leucopogon exolasius,Styphelia exolasia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia exolasia,,NSW,native,Styphelia exolasia F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767657,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104884,https://id.biodiversity.org.au/instance/apni/51767146,taxonomic synonym
Styphelia exserta,Styphelia exserta,species,accepted,APC,,Styphelia,Ericaceae,Styphelia exserta,,WA,native,Styphelia exserta (F.Muell.) Sleumer,https://id.biodiversity.org.au/node/apni/2902139,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104906,https://id.biodiversity.org.au/node/apni/2902139,accepted
Styphelia pulchella,Styphelia exserta,species,accepted,APC,,Styphelia,Ericaceae,Styphelia exserta,,WA,native,Styphelia exserta (F.Muell.) Sleumer,https://id.biodiversity.org.au/node/apni/2902139,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104906,https://id.biodiversity.org.au/instance/apni/938135,taxonomic synonym
Leucopogon sp. Bifid Eneabba (M.Hislop 1927),Styphelia filamentosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia filamentosa,,WA,native,Styphelia filamentosa Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435348,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8929151,https://id.biodiversity.org.au/instance/apni/8929739,taxonomic synonym
Styphelia filamentosa,Styphelia filamentosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia filamentosa,,WA,native,Styphelia filamentosa Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435348,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8929151,https://id.biodiversity.org.au/taxon/apni/51435348,accepted
Leucopogon sp. Murdoch (M.Hislop 1037),Styphelia filifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia filifolia,,WA,native,Styphelia filifolia Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435350,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8929742,https://id.biodiversity.org.au/instance/apni/8930333,taxonomic synonym
Styphelia filifolia,Styphelia filifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia filifolia,,WA,native,Styphelia filifolia Hislop & Puente-Lel.,https://id.biodiversity.org.au/taxon/apni/51435350,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/8929742,https://id.biodiversity.org.au/taxon/apni/51435350,accepted
Leucopogon flavescens,Styphelia flavescens,species,accepted,APC,,Styphelia,Ericaceae,Styphelia flavescens,,WA,native,Styphelia flavescens (Sond.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767660,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104988,https://id.biodiversity.org.au/instance/apni/51417300,nomenclatural synonym
Leucopogon flavescens var. flavescens,Styphelia flavescens,species,accepted,APC,,Styphelia,Ericaceae,Styphelia flavescens,,WA,native,Styphelia flavescens (Sond.) F.Muell.,https://id.biodiversity.org.au/taxon/apni/51767660,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/104988,https://id.biodiversity.org.au/instance/apni/51418266,nomenclatural synonym
Leucopogon fletcheri,Styphelia fletcheri,species,accepted,APC,,Styphelia,Ericaceae,Styphelia fletcheri,,"NSW, ACT, Vic",native,Styphelia fletcheri (Maiden & Betche) Maiden & Betche,https://id.biodiversity.org.au/taxon/apni/51767665,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105009,https://id.biodiversity.org.au/instance/apni/51767148,nomenclatural synonym
Leucopogon fletcheri subsp. fletcheri,Styphelia fletcheri,species,accepted,APC,,Styphelia,Ericaceae,Styphelia fletcheri,,"NSW, ACT, Vic",native,Styphelia fletcheri (Maiden & Betche) Maiden & Betche,https://id.biodiversity.org.au/taxon/apni/51767665,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105009,https://id.biodiversity.org.au/instance/apni/51767149,nomenclatural synonym
Leucopogon fletcheri subsp. brevisepalus,Styphelia fletcheri subsp. brevisepala,subspecies,accepted,APC,,Styphelia,Ericaceae,Styphelia fletcheri,Styphelia fletcheri subsp. brevisepala,"NSW, ACT, Vic",native,"Styphelia fletcheri subsp. brevisepala (J.M.Powell) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767670,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359183,https://id.biodiversity.org.au/instance/apni/51767151,nomenclatural synonym
Styphelia fletcheri subsp. brevisepala,Styphelia fletcheri subsp. brevisepala,subspecies,accepted,APC,,Styphelia,Ericaceae,Styphelia fletcheri,Styphelia fletcheri subsp. brevisepala,"NSW, ACT, Vic",native,"Styphelia fletcheri subsp. brevisepala (J.M.Powell) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767670,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359183,https://id.biodiversity.org.au/taxon/apni/51767670,accepted
Leucopogon flexifolius,Styphelia flexifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia flexifolia,,Qld,native,Styphelia flexifolia (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767676,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105029,https://id.biodiversity.org.au/instance/apni/51359190,nomenclatural synonym
Astroloma foliosum,Styphelia foliosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia foliosa,,WA,native,"Styphelia foliosa (Sond.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767679,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358828,https://id.biodiversity.org.au/instance/apni/51358830,basionym
Leucopogon glaucifolius,Styphelia glaucifolia,species,accepted,APC,,Styphelia,Ericaceae,Styphelia glaucifolia,,WA,native,"Styphelia glaucifolia (W.Fitzg.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767685,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359061,https://id.biodiversity.org.au/instance/apni/51359063,basionym
Leucopogon grandiflorus,Styphelia grandiflora,species,accepted,APC,,Styphelia,Ericaceae,Styphelia grandiflora,,Qld,native,"Styphelia grandiflora (Pedley) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767688,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359191,https://id.biodiversity.org.au/instance/apni/51359193,basionym
Styphelia hainesii,Styphelia hainesii,species,accepted,APC,,Styphelia,Ericaceae,Styphelia hainesii,,WA,native,Styphelia hainesii F.Muell.,https://id.biodiversity.org.au/node/apni/2916873,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105402,https://id.biodiversity.org.au/node/apni/2916873,accepted
Leucopogon hamulosus,Styphelia hamulosa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia hamulosa,,WA,native,Styphelia hamulosa (E.Pritz.) Sleumer,https://id.biodiversity.org.au/taxon/apni/51767691,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105422,https://id.biodiversity.org.au/instance/apni/51359065,nomenclatural synonym
Leucopogon hispidus,Styphelia hispida,species,accepted,APC,,Styphelia,Ericaceae,Styphelia hispida,,WA,native,Styphelia hispida (E.Pritz.) Sleumer,https://id.biodiversity.org.au/taxon/apni/51767694,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105485,https://id.biodiversity.org.au/instance/apni/51359067,nomenclatural synonym
Astroloma humifusum,Styphelia humifusa,species,accepted,APC,,Styphelia,Ericaceae,Styphelia humifusa,,"SA, NSW, ACT, Vic, Tas",native,Styphelia humifusa (Cav.) Pers.,https://id.biodiversity.org.au/taxon/apni/51767701,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105548,https://id.biodiversity.org.au/instance/apni/51767160,nomenclatural synonym
Styphelia humifusa,Styphelia humifusa ,species,accepted,APC, Styphelia prostrata (pro parte misapplied),Styphelia,Ericaceae,Styphelia humifusa,,"SA, NSW, ACT, Vic, Tas",native,Styphelia humifusa (Cav.) Pers.,https://id.biodiversity.org.au/taxon/apni/51767701,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105548,https://id.biodiversity.org.au/taxon/apni/51767701,accepted
Leucopogon imbricatus,Styphelia imbricata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia imbricata,,Qld,native,Styphelia imbricata (R.Br.) Spreng.,https://id.biodiversity.org.au/taxon/apni/51767704,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/105590,https://id.biodiversity.org.au/instance/apni/51359195,nomenclatural synonym
Astroloma inopinatum,Styphelia inopinata,species,accepted,APC,,Styphelia,Ericaceae,Styphelia inopinata,,WA,native,"Styphelia inopinata (Hislop) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767707,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51358831,https://id.biodiversity.org.au/instance/apni/51358833,basionym
Leucopogon insularis,Styphelia insularis,species,accepted,APC,,Styphelia,Ericaceae,Styphelia insularis,,WA,native,"Styphelia insularis (A.Cunn. ex DC.) Hislop, Crayn & Puente-Lel.",https://id.biodiversity.org.au/taxon/apni/51767710,https://id.biodiversity.org.au/taxon/apni/51767516,https://id.biodiversity.org.au/taxon/apni/51766850,https://id.biodiversity.org.au/name/apni/51359068,https://id.biodiversity.org.au/instance/apni/51767170,nomenclatural synonym
