running #,date_sampled,Site#,S deg,S min,S sec,E deg,E min,E sec,Site Description,Sample#,Genus,species,working title,leaf type,DN#,Field Remarks,# of leafs for LA,LA (cm),dry weight (g),Lab remarks,species_name,latitude (deg),longitude (deg),leaf_area_cm2,physical_defence,leaf_compoundness,Date,Latitude,Longitude,Life-form,Deciduous,habitat,vegetation,soil,surface/groundwater access,fire,N2 fixing,category,Specific Leaf Area (m2 kg-1),Delta vs. PDB-corr. 13/12 C,Delta vs. air-corr 29/28 N,C (g/kg),N (g/kg),P (mg/kg),Rainfall,site_name,Date_to_use,Date_to_use_edited
243,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.7,Bossiaea,NA,NA,phylloclad,NA,NA,4,106.559,NA,NA,Bossiaea,-16.047,124.336,26.63975,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_53,8/4/2010,8/4/2010
237,NA,53,NA,NA,NA,NA,NA,NA,"Sand, 80km East of Mt. Elizabeth Station",53.1,Acacia,leptocarpa? (?sp. nov.),NA,NA,NA,NA,NA,NA,NA,NA,Acacia leptocarpa? (?sp. nov.),NA,NA,NA,NA,NA,8/4/2010,-16.04694444,125.6641667,woody,evergreen,plain,low forest,sand,unlikely,?,N2 fixing,1,5.288121336,-32.44,-0.3,482.812,20.054,NA,1600,site_53,8/4/2010,8/4/2010
238,NA,53,NA,NA,NA,NA,NA,NA,"Sand, 80km East of Mt. Elizabeth Station",53.2,Acacia,nuperrima,NA,NA,NA,NA,NA,NA,NA,NA,Acacia nuperrima,NA,NA,NA,NA,NA,8/4/2010,-16.04694444,125.6641667,woody,evergreen,plain,low forest,sand,unlikely,?,N2 fixing,1,5.130392157,-32.35,-0.01,488.458,22.447,NA,1600,site_53,8/4/2010,8/4/2010
244,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.1,Eucalyptus,miniata,NA,NA,NA,NA,3,204.547,NA,NA,Eucalyptus miniata,-15.714,125.613,68.18233333,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,evergreen,plain,open woodland,gravelly sand,unlikely,?,non-N2 fixing,2,4.153238579,-29.77,-1.69,502.95,9.326,NA,1600,site_54,8/5/2010,8/5/2010
245,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.2,Corymbia,grandifolia,NA,NA,NA,NA,3,391.838,NA,NA,Corymbia grandifolia,-15.714,125.613,130.6126667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_54,8/5/2010,8/5/2010
246,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.3,Eucalyptus,tectifica,NA,NA,NA,NA,5,125.843,NA,NA,Eucalyptus tectifica,-15.714,125.613,25.1686,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,semi dry season deciduous,plain,open woodland,gravelly sand,unlikely,?,non-N2 fixing,4,4.225755541,-27.71,-0.83,481.547,11.049,NA,1600,site_54,8/5/2010,8/5/2010
247,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.4,Corymbia,curtipes - byrnesii,NA,NA,NA,NA,5,188.487,NA,NA,Corymbia curtipes - byrnesii,-15.714,125.613,37.6974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_54,8/5/2010,8/5/2010
248,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.5,Eucalyptus,tetrodonta,NA,NA,NA,NA,10,159.06,NA,NA,Eucalyptus tetrodonta,-15.714,125.613,15.906,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,evergreen,plain,open woodland,gravelly sand,unlikely,?,non-N2 fixing,2,3.901398087,-29.09,-1.78,508.741,9.118,NA,1600,site_54,8/5/2010,8/5/2010
249,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.6,Acacia,NA,dwarf shrub,scale like,NA,NA,50,28.256,NA,NA,Acacia  dwarf shrub,-15.714,125.613,0.56512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_54,8/5/2010,8/5/2010
250,8/5/2010,54,15,42,49,126,23,13,Drysdale Roadhouse,54.7,Acacia,NA,medium leaf,phylloid,NA,NA,5,136.272,NA,NA,Acacia  medium leaf,-15.714,125.613,27.2544,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_54,8/5/2010,8/5/2010
245,NA,54,NA,NA,NA,NA,NA,NA,Drysdale Roadhouse,54.2,Corymbia,grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,dry-season deciduous,plain,open woodland,gravelly sand,unlikely,?,non-N2 fixing,5,4.692108729,-28.93,-1.75,487.826,10.578,NA,1600,site_54,8/5/2010,8/5/2010
247,NA,54,NA,NA,NA,NA,NA,NA,Drysdale Roadhouse,54.4,Corymbia,curtipes - byrnesii intergrade,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia curtipes - byrnesii intergrade,NA,NA,NA,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,semi dry season deciduous,plain,open woodland,gravelly sand,unlikely,?,non-N2 fixing,4,3.716226341,-29.73,-0.51,495.385,11.499,NA,1600,site_54,8/5/2010,8/5/2010
249,NA,54,NA,NA,NA,NA,NA,NA,Drysdale Roadhouse,54.6,Acacia,nuperrima,NA,NA,NA,NA,NA,NA,NA,NA,Acacia nuperrima,NA,NA,NA,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,evergreen,plain,open woodland,gravelly sand,unlikely,?,N2 fixing,1,4.709333333,-30.2,-1.74,500.687,16.917,NA,1600,site_54,8/5/2010,8/5/2010
250,NA,54,NA,NA,NA,NA,NA,NA,Drysdale Roadhouse,54.7,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,8/5/2010,-15.71361111,126.3869444,woody,evergreen,plain,open woodland,gravelly sand,unlikely,?,N2 fixing,1,4.059338695,-30.08,-1.6,517.493,20.209,NA,1600,site_54,8/5/2010,8/5/2010
251,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.1,Eucalyptus,costuligera,NA,NA,NA,NA,11,142.845,NA,NA,Eucalyptus costuligera,-15.989,125.022,12.98590909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_55,8/5/2010,8/5/2010
252,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.2,Eucalyptus,obconica,NA,NA,NA,NA,10,79.763,NA,NA,Eucalyptus obconica,-15.989,125.022,7.9763,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,non-N2 fixing,2,4.963472309,-28.27,2.05,503.531,13.328,NA,1600,site_55,8/5/2010,8/5/2010
253,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.3,Eucalyptus,jensenii,NA,NA,NA,NA,10,111.563,NA,NA,Eucalyptus jensenii,-15.989,125.022,11.1563,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,non-N2 fixing,2,5.122268136,-27.9,1.18,487.485,13.179,552,1600,site_55,8/5/2010,8/5/2010
254,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.4,Acacia,NA,needle,lanceolat,5838,NA,10,16.425,NA,NA,Acacia  needle,-15.989,125.022,1.6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_55,8/5/2010,8/5/2010
255,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.5,Acacia,NA,oblong,phylloid,5839,NA,3,315.054,NA,NA,Acacia  oblong,-15.989,125.022,105.018,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_55,8/5/2010,8/5/2010
256,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.6,Corymbia,curtipes,NA,NA,NA,NA,3,180.667,NA,NA,Corymbia curtipes,-15.989,125.022,60.22233333,NA,NA,8/5/2010,-15.98916667,126.9775,woody,semi dry season deciduous,plain,open woodland,stony loam,unlikely,?,non-N2 fixing,4,3.61334,-29.92,2.61,488.411,12.164,NA,1600,site_55,8/5/2010,8/5/2010
257,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.7,Lysiphyllum,NA,NA,leaflet,NA,NA,20,219.231,NA,NA,Lysiphyllum,-15.989,125.022,10.96155,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_55,8/5/2010,8/5/2010
258,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.8,Eucalyptus,pantoleuca,NA,NA,NA,NA,5,265.632,NA,NA,Eucalyptus pantoleuca,-15.989,125.022,53.1264,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,non-N2 fixing,2,4.64716585,-30.46,2.45,482.354,14.606,NA,1600,site_55,8/5/2010,8/5/2010
259,8/5/2010,55,15,59,21,126,58,39,60km East of intersect,55.9,Bossiaea,NA,NA,phylloclad,NA,NA,5,74.204,NA,NA,Bossiaea,-15.989,125.022,14.8408,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_55,8/5/2010,8/5/2010
251,NA,55,NA,NA,NA,NA,NA,NA,60km East of intersect,55.1,Eucalyptus,tectifica,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus tectifica,NA,NA,NA,NA,NA,8/5/2010,-15.98916667,126.9775,woody,semi dry season deciduous,plain,open woodland,stony loam,unlikely,?,non-N2 fixing,4,4.297382671,-28.72,3.08,490.241,13.327,NA,1600,site_55,8/5/2010,8/5/2010
254,NA,55,NA,NA,NA,NA,NA,NA,60km East of intersect,55.4,Acacia,filamentosa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia filamentosa,NA,NA,NA,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,N2 fixing,1,1.337540717,-29.81,0.25,498.622,16.017,NA,1600,site_55,8/5/2010,8/5/2010
255,NA,55,NA,NA,NA,NA,NA,NA,60km East of intersect,55.5,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,N2 fixing,1,4.6598728,-30.17,-0.23,526.927,18.362,NA,1600,site_55,8/5/2010,8/5/2010
257,NA,55,NA,NA,NA,NA,NA,NA,60km East of intersect,55.7,Lysiphyllum,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Lysiphyllum cunninghamii,NA,NA,NA,NA,NA,8/5/2010,-15.98916667,126.9775,woody,evergreen,plain,open woodland,stony loam,unlikely,?,N2 fixing,1,6.027797635,-28.37,0.23,518.348,23.198,NA,1600,site_55,8/5/2010,8/5/2010
260,8/6/2010,56,15,34,50,127,45,53,"River Crossing Homeland, sand trap",56.1,NA,NA,Pea plant,leaflet,5840,NA,5,204.538,NA,NA,NA  Pea plant,-15.581,126.235,40.9076,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_56,8/6/2010,8/6/2010
261,8/6/2010,56,15,34,50,127,45,53,"River Crossing Homeland, sand trap",56.2,Acacia,NA,green,phylloid,5841,NA,5,131.98,NA,NA,Acacia  green,-15.581,126.235,26.396,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_56,8/6/2010,8/6/2010
262,8/6/2010,56,15,34,50,127,45,53,"River Crossing Homeland, sand trap",56.3,Acacia,NA,waxy,phylloid,5842,NA,5,140.818,NA,NA,Acacia  waxy,-15.581,126.235,28.1636,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_56,8/6/2010,8/6/2010
263,8/6/2010,56,15,34,50,127,45,53,"River Crossing Homeland, sand trap",56.4,Acacia,NA,spatulate,phylloid,5843,NA,10,85.256,NA,NA,Acacia  spatulate,-15.581,126.235,8.5256,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_56,8/6/2010,8/6/2010
261,NA,56,NA,NA,NA,NA,NA,NA,"River Crossing Homeland, sand trap",56.2,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,8/6/2010,-15.58055556,127.7647222,woody,evergreen,creek,shrubland,sand (alluvial),possibly,?,N2 fixing,1,4.922790004,-30.5,-0.45,513.572,24.473,NA,1600,site_56,8/6/2010,8/6/2010
262,NA,56,NA,NA,NA,NA,NA,NA,"River Crossing Homeland, sand trap",56.3,Acacia,tumida subsp. tumida,NA,NA,NA,NA,NA,NA,NA,NA,Acacia tumida subsp. tumida,NA,NA,NA,NA,NA,8/6/2010,-15.58055556,127.7647222,woody,evergreen,creek,shrubland,sand (alluvial),possibly,?,N2 fixing,1,5.592454329,-31.19,0.89,497.706,24.13,NA,1600,site_56,8/6/2010,8/6/2010
263,NA,56,NA,NA,NA,NA,NA,NA,"River Crossing Homeland, sand trap",56.4,Acacia,oligoneura,NA,NA,NA,NA,NA,NA,NA,NA,Acacia oligoneura,NA,NA,NA,NA,NA,8/6/2010,-15.58055556,127.7647222,woody,evergreen,creek,shrubland,sand (alluvial),possibly,?,N2 fixing,1,6.03796034,-30.03,0.96,509.119,21.104,756,1600,site_56,8/6/2010,8/6/2010
264,8/6/2010,57,15,35,7,127,45,48,"Return plateau, dry spot",57.1,Acacia,NA,Callitris-like,needle like,5845,NA,NA,5.419,NA,20 short shoots with fine needles,Acacia  Callitris-like,-15.585,126.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_57,8/6/2010,8/6/2010
265,8/6/2010,57,15,35,7,127,45,48,"Return plateau, dry spot",57.2,Acacia,NA,elephant ear,phylloid,5846,NA,3,472.684,NA,NA,Acacia  elephant ear,-15.585,126.237,157.5613333,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_57,8/6/2010,8/6/2010
266,8/6/2010,57,15,35,7,127,45,48,"Return plateau, dry spot",57.3,Eucalyptus,phoenicia,NA,NA,NA,NA,5,168.879,NA,NA,Eucalyptus phoenicia,-15.585,126.237,33.7758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_57,8/6/2010,8/6/2010
267,8/6/2010,57,15,35,7,127,45,48,"Return plateau, dry spot",57.4,Corymbia,drysdalensis,NA,NA,NA,wood sample,10,127.572,NA,NA,Corymbia drysdalensis,-15.585,126.237,12.7572,NA,NA,8/6/2010,-15.58527778,127.7633333,woody,evergreen,rolling hills,open woodland,stony (sandstone),no,?,non-N2 fixing,2,3.327386541,-30.78,1.61,500.093,8.729,NA,1600,site_57,8/6/2010,8/6/2010
264,NA,57,NA,NA,NA,NA,NA,NA,"Return plateau, dry spot",57.1,Acacia,lycopodiifolia,NA,NA,NA,NA,NA,NA,NA,NA,Acacia lycopodiifolia,NA,NA,NA,NA,NA,8/6/2010,-15.58527778,127.7633333,woody,evergreen,rolling hills,open woodland,stony (sandstone),no,?,N2 fixing,1,2.778974359,-28.48,-0.96,510.605,15.804,NA,1600,site_57,8/6/2010,8/6/2010
265,NA,57,NA,NA,NA,NA,NA,NA,"Return plateau, dry spot",57.2,Acacia,dunnii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia dunnii,NA,NA,NA,NA,NA,8/6/2010,-15.58527778,127.7633333,woody,evergreen,rolling hills,open woodland,stony (sandstone),no,?,N2 fixing,1,4.463493862,-30.08,-1.17,494.448,17.823,NA,1600,site_57,8/6/2010,8/6/2010
266,NA,57,NA,NA,NA,NA,NA,NA,"Return plateau, dry spot",57.3,Eucalyptus,phoenicea,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus phoenicea,NA,NA,NA,NA,NA,8/6/2010,-15.58527778,127.7633333,woody,evergreen,rolling hills,open woodland,stony (sandstone),no,?,non-N2 fixing,2,3.661730269,-30.77,-0.02,488.011,7,NA,1600,site_57,8/6/2010,8/6/2010
268,8/7/2010,58,15,27,3,128,7,13,Wyndham Five River Lookout,58.1,Corymbia,drysdalensis,NA,NA,NA,NA,5,72.982,NA,NA,Corymbia drysdalensis,-15.451,127.88,14.5964,NA,NA,8/7/2010,-15.45083333,128.1202778,woody,evergreen,hill top,open woodland,rocky/stony,no,?,non-N2 fixing,2,4.0433241,-29.2,1.83,506.788,10.766,NA,1600,site_58,8/7/2010,8/7/2010
269,8/7/2010,58,15,27,3,128,7,13,Wyndham Five River Lookout,58.2,Eucalyptus,miniata,NA,NA,NA,NA,5,129.196,NA,NA,Eucalyptus miniata,-15.451,127.88,25.8392,NA,NA,8/7/2010,-15.45083333,128.1202778,woody,evergreen,hill top,open woodland,rocky/stony,no,?,non-N2 fixing,2,5.806561798,-31.07,2.54,507.293,13.458,NA,1600,site_58,8/7/2010,8/7/2010
270,8/7/2010,58,15,27,3,128,7,13,Wyndham Five River Lookout,58.3,Acacia,NA,elephant ear,phylloid,NA,NA,1,548.622,NA,NA,Acacia  elephant ear,-15.451,127.88,548.622,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_58,8/7/2010,8/7/2010
271,8/7/2010,58,15,27,3,128,7,13,Wyndham Five River Lookout,58.4,Lysiphyllum,NA,cunninghamii?,leaflet,NA,NA,10,158.223,NA,NA,Lysiphyllum  cunninghamii?,-15.451,127.88,15.8223,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_58,8/7/2010,8/7/2010
272,8/7/2010,58,15,27,3,128,7,13,Wyndham Five River Lookout,58.5,Acacia,NA,textured leaf,phylloid,5848,NA,5,180.77,NA,NA,Acacia  textured leaf,-15.451,127.88,36.154,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_58,8/7/2010,8/7/2010
270,NA,58,NA,NA,NA,NA,NA,NA,Wyndham Five River Lookout,58.3,Acacia,dunnii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia dunnii,NA,NA,NA,NA,NA,8/7/2010,-15.45083333,128.1202778,woody,evergreen,hill top,open woodland,rocky/stony,no,?,N2 fixing,1,5.076542981,-31.16,-0.48,503.877,19.814,NA,1600,site_58,8/7/2010,8/7/2010
271,NA,58,NA,NA,NA,NA,NA,NA,Wyndham Five River Lookout,58.4,Lysiphyllum,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Lysiphyllum cunninghamii,NA,NA,NA,NA,NA,8/7/2010,-15.45083333,128.1202778,woody,evergreen,hill top,open woodland,rocky/stony,no,?,N2 fixing,1,5.22360515,-28.65,-1.7,529.952,23.96,NA,1600,site_58,8/7/2010,8/7/2010
272,NA,58,NA,NA,NA,NA,NA,NA,Wyndham Five River Lookout,58.5,Acacia,platycarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia platycarpa,NA,NA,NA,NA,NA,8/7/2010,-15.45083333,128.1202778,woody,evergreen,hill top,open woodland,rocky/stony,no,?,N2 fixing,1,4.56489899,-31.59,-0.24,522.747,22.134,NA,1600,site_58,8/7/2010,8/7/2010
273,8/8/2010,59,17,28,1,128,28,6,"Bungle Bungle, sand / gravel",59.1,Corymbia,opaca,NA,NA,NA,NA,5,119.76,NA,NA,Corymbia opaca,-17.467,127.532,23.952,NA,NA,8/8/2010,-17.46694444,128.4683333,woody,evergreen,low ridge,open woodland,rocky (basalt),unlikely,?,non-N2 fixing,2,3.392634561,-29.3,0.5,469.922,11.361,NA,1200,site_59,8/8/2010,8/8/2010
274,8/8/2010,59,17,28,1,128,28,6,"Bungle Bungle, sand / gravel",59.2,Eucalyptus,limitaris,NA,NA,NA,NA,5,110.192,NA,NA,Eucalyptus limitaris,-17.467,127.532,22.0384,NA,NA,8/8/2010,-17.46694444,128.4683333,woody,evergreen,low ridge,open woodland,rocky (basalt),unlikely,?,non-N2 fixing,2,3.1198188,-28.96,0.07,470.673,11.587,602,1200,site_59,8/8/2010,8/8/2010
275,8/8/2010,59,17,28,1,128,28,6,"Bungle Bungle, sand / gravel",59.3,Acacia,NA,parallel vein,phylloid,5854,NA,10,78.884,NA,NA,Acacia  parallel vein,-17.467,127.532,7.8884,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_59,8/8/2010,8/8/2010
276,8/8/2010,59,17,28,1,128,28,6,"Bungle Bungle, sand / gravel",59.4,Lysiphyllum,NA,NA,leaflet,NA,NA,30,82.953,NA,NA,Lysiphyllum,-17.467,127.532,2.7651,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_59,8/8/2010,8/8/2010
277,8/8/2010,59,17,28,1,128,28,6,"Bungle Bungle, sand / gravel",59.5,Lysiphyllum,NA,"2, small",leaflet,5855,NA,50,31.172,NA,NA,"Lysiphyllum  2, small",-17.467,127.532,0.62344,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_59,8/8/2010,8/8/2010
275,NA,59,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand / gravel",59.3,Acacia,thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia thompsonii,NA,NA,NA,NA,NA,8/8/2010,-17.46694444,128.4683333,woody,evergreen,low ridge,open woodland,rocky (basalt),unlikely,?,N2 fixing,1,3.002816901,-28.8,-1.04,524.967,12.757,NA,1200,site_59,8/8/2010,8/8/2010
276,NA,59,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand / gravel",59.4,Lysiphyllum,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Lysiphyllum cunninghamii,NA,NA,NA,NA,NA,8/8/2010,-17.46694444,128.4683333,woody,evergreen,low ridge,open woodland,rocky (basalt),unlikely,?,N2 fixing,1,6.077142857,-29.86,3.66,457.696,17.75,NA,1200,site_59,8/8/2010,8/8/2010
277,NA,59,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand / gravel",59.5,Bauhinia,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Bauhinia cunninghamii,NA,NA,NA,NA,NA,8/8/2010,-17.46694444,128.4683333,woody,evergreen,low ridge,open woodland,rocky (basalt),unlikely,?,N2 fixing,1,8.49373297,-30.19,1.63,452.351,20.479,NA,1200,site_59,8/8/2010,8/8/2010
24,7/20/2010,6,30,47,46,119,32,11,Iron Mine Koolianobing,6.1,Eucalyptus,ravida,NA,NA,NA,NA,10,47.561,NA,NA,Eucalyptus ravida,-30.796,118.464,4.7561,NA,NA,7/20/2010,-30.79611111,119.5363889,woody,evergreen,plain,woodland,clay-loam,unlikely,?,non-N2 fixing,2,2.483603133,-23.48,4.23,528.262,11.333,536,300,site_6,7/20/2010,7/20/2010
25,7/20/2010,6,30,47,46,119,32,11,Iron Mine Koolianobing,6.2,Acacia,NA,linear,lanceolat,5667,NA,30,21.651,NA,NA,Acacia  linear,-30.796,118.464,0.7217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_6,7/20/2010,7/20/2010
25,NA,6,NA,NA,NA,NA,NA,NA,Iron Mine Koolianobing,6.2,Acacia,burkittii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia burkittii,NA,NA,NA,NA,NA,7/20/2010,-30.79611111,119.5363889,woody,evergreen,plain,woodland,clay-loam,no,?,N2 fixing,1,2.295970308,-26.77,2.12,517.749,24.965,NA,300,site_6,7/20/2010,7/20/2010
278,8/8/2010,60,17,23,57,128,16,59,"Bungle Bungle, sand",60.1,Eucalyptus,brevifolia,NA,NA,NA,NA,10,136.526,NA,NA,Eucalyptus brevifolia,-17.399,127.717,13.6526,NA,NA,8/8/2010,-17.39916667,128.2830556,woody,evergreen,undulating,shrubland,gravelly sand,no,?,non-N2 fixing,2,2.612937799,-27.63,2.24,472.938,9.351,NA,1600,site_60,8/8/2010,8/8/2010
279,8/8/2010,60,17,23,57,128,16,59,"Bungle Bungle, sand",60.2,Eucalyptus,pruinosa,NA,NA,NA,NA,5,201.32,NA,NA,Eucalyptus pruinosa,-17.399,127.717,40.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_60,8/8/2010,8/8/2010
280,8/8/2010,60,17,23,57,128,16,59,"Bungle Bungle, sand",60.3,Acacia,NA,bungle minniritchi bark,lanceolat,5856,NA,50,20.298,NA,NA,Acacia  bungle minniritchi bark,-17.399,127.717,0.40596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_60,8/8/2010,8/8/2010
281,8/8/2010,60,17,23,57,128,16,59,"Bungle Bungle, sand",60.4,Acacia,NA,bungle linear,lanceolat,5857,NA,10,31.086,NA,NA,Acacia  bungle linear,-17.399,127.717,3.1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_60,8/8/2010,8/8/2010
279,NA,60,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand",60.2,Eucalyptus,pruinosa subsp. pruinosa,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus pruinosa subsp. pruinosa,NA,NA,NA,NA,NA,8/8/2010,-17.39916667,128.2830556,woody,evergreen,undulating,shrubland,gravelly sand,no,?,non-N2 fixing,2,3.713021025,-27.9,2.83,451.597,11.089,NA,1600,site_60,8/8/2010,8/8/2010
280,NA,60,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand",60.3,Acacia,lysiphloia,NA,NA,NA,NA,NA,NA,NA,NA,Acacia lysiphloia,NA,NA,NA,NA,NA,8/8/2010,-17.39916667,128.2830556,woody,evergreen,undulating,shrubland,gravelly sand,no,?,N2 fixing,1,4.431877729,-26.79,1.17,489.32,15.589,NA,1600,site_60,8/8/2010,8/8/2010
281,NA,60,NA,NA,NA,NA,NA,NA,"Bungle Bungle, sand",60.4,Acacia,eriopoda,NA,NA,NA,NA,NA,NA,NA,NA,Acacia eriopoda,NA,NA,NA,NA,NA,8/8/2010,-17.39916667,128.2830556,woody,evergreen,undulating,shrubland,gravelly sand,no,?,N2 fixing,1,3.214684592,-28.9,1.68,491.565,22.411,NA,1600,site_60,8/8/2010,8/8/2010
