dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new
NHNSW_2014_2,Ruppia maritima,leaf_width,minimum,0.17,mm,Ruppia maritima,NA
NHNSW_2014_2,Ruppia polycarpa,leaf_width,minimum,0.17,mm,Ruppia polycarpa,NA
NHNSW_2014_2,Rutidosis heterogama,leaf_length,minimum,11.7,mm,Rutidosis heterogama,NA
NHNSW_2014_2,Rutidosis heterogama,leaf_width,minimum,0.7,mm,Rutidosis heterogama,NA
NHNSW_2014_2,Saccharum officinarum,leaf_width,minimum,10,mm,Saccharum officinarum,NA
NHNSW_2014_2,Saccharum officinarum,leaf_width,maximum,30,mm,Saccharum officinarum,NA
NHNSW_2014_2,Sanguisorba minor,plant_height,maximum,1,m,Sanguisorba minor,NA
NHNSW_2014_2,Santalum murrayanum,leaf_length,minimum,16.7,mm,Santalum murrayanum,NA
NHNSW_2014_2,Salicornia quinqueflora,leaf_length,minimum,0.3,mm,Sarcocornia quinqueflora,NA
NHNSW_2014_2,Salicornia quinqueflora,leaf_length,maximum,1,mm,Sarcocornia quinqueflora,NA
NHNSW_2014_2,Salicornia quinqueflora,leaf_width,minimum,0.3,mm,Sarcocornia quinqueflora,NA
NHNSW_2014_2,Salicornia quinqueflora,leaf_width,maximum,1,mm,Sarcocornia quinqueflora,NA
NHNSW_2014_2,Chordifex fastigiatus,plant_height,maximum,1,m,Saropsis fastigiata,NA
NHNSW_2014_2,Sauropus rigens,leaf_width,minimum,1,mm,Sauropus rigens,NA
NHNSW_2014_2,Sixalix atropurpurea,leaf_length,minimum,40,mm,Scabiosa atropurpurea,NA
NHNSW_2014_2,Sixalix atropurpurea,leaf_width,minimum,6.7,mm,Scabiosa atropurpurea,NA
NHNSW_2014_2,Scaevola calendulacea,leaf_length,minimum,26.7,mm,Scaevola calendulacea,NA
NHNSW_2014_2,Scaevola calendulacea,leaf_width,minimum,9,mm,Scaevola calendulacea,NA
NHNSW_2014_2,Scaevola depauperata,leaf_length,minimum,30,mm,Scaevola depauperata,NA
NHNSW_2014_2,Scaevola depauperata,leaf_width,minimum,10,mm,Scaevola depauperata,NA
NHNSW_2014_2,Schizaea bifida,plant_height,maximum,0.35,m,Schizaea bifida,NA
NHNSW_2014_2,Schizaea dichotoma,leaf_length,minimum,150,mm,Schizaea dichotoma,NA
NHNSW_2014_2,Schizaea dichotoma,leaf_length,maximum,300,mm,Schizaea dichotoma,NA
NHNSW_2014_2,Schizaea dichotoma,leaf_width,minimum,1,mm,Schizaea dichotoma,NA
NHNSW_2014_2,Schizaea dichotoma,leaf_width,maximum,1.5,mm,Schizaea dichotoma,NA
NHNSW_2014_2,Schizaea dichotoma,plant_height,maximum,0.4,m,Schizaea dichotoma,NA
NHNSW_2014_2,Schizaea fistulosa,leaf_length,minimum,50,mm,Schizaea fistulosa,NA
NHNSW_2014_2,Schizaea fistulosa,leaf_length,maximum,200,mm,Schizaea fistulosa,NA
NHNSW_2014_2,Schizaea fistulosa,leaf_width,minimum,0.3,mm,Schizaea fistulosa,NA
NHNSW_2014_2,Schizaea fistulosa,leaf_width,maximum,1,mm,Schizaea fistulosa,NA
NHNSW_2014_2,Schizomeria ovata,leaf_length,minimum,50,mm,Schizomeria ovata,NA
NHNSW_2014_2,Schizomeria ovata,leaf_length,maximum,150,mm,Schizomeria ovata,NA
NHNSW_2014_2,Schizomeria ovata,leaf_width,minimum,20,mm,Schizomeria ovata,NA
NHNSW_2014_2,Schizomeria ovata,leaf_width,maximum,50,mm,Schizomeria ovata,NA
NHNSW_2014_2,Schoenoplectiella dissachantha,plant_height,maximum,0.35,m,Schoenoplectus dissachanthus,NA
NHNSW_2014_2,Schoenoplectiella erecta,plant_height,maximum,0.3,m,Schoenoplectus erectus,NA
NHNSW_2014_2,Schoenoplectiella laevis,plant_height,maximum,0.3,m,Schoenoplectus laevis,NA
NHNSW_2014_2,Schoenoplectiella lineolata,plant_height,maximum,0.35,m,Schoenoplectus lineolatus,NA
NHNSW_2014_2,Schoenoplectus subulatus,plant_height,maximum,1.5,m,Schoenoplectus litoralis,NA
NHNSW_2014_2,Schoenoplectiella mucronata,plant_height,maximum,1,m,Schoenoplectus mucronatus,NA
NHNSW_2014_2,Schoenoplectus pungens,plant_height,maximum,0.6,m,Schoenoplectus pungens,NA
NHNSW_2014_2,Scleria levis,plant_height,maximum,0.9,m,Scleria levis,NA
NHNSW_2014_2,Scleria mackaviensis,plant_height,maximum,0.3,m,Scleria mackaviensis,NA
NHNSW_2014_2,Scleria rugosa,plant_height,maximum,0.2,m,Scleria rugosa,NA
NHNSW_2014_2,Scleria tricuspidata,plant_height,maximum,0.3,m,Scleria tricuspidata,NA
NHNSW_2014_2,Sclerochloa dura,leaf_width,minimum,0.1,mm,Sclerochloa dura,NA
NHNSW_2014_2,Sclerochloa dura,leaf_width,maximum,0.3,mm,Sclerochloa dura,NA
NHNSW_2014_2,Scorzonera laciniata,leaf_length,minimum,66.7,mm,Scorzonera laciniata,NA
NHNSW_2014_2,Scorzonera laciniata,leaf_width,minimum,26.7,mm,Scorzonera laciniata,NA
NHNSW_2014_2,Scrophularia nodosa,plant_height,maximum,0.8,m,Scrophularia nodosa,NA
NHNSW_2014_2,Secale cereale,leaf_width,minimum,4.3,mm,Secale cereale,NA
NHNSW_2014_2,Secale cereale,leaf_width,maximum,13,mm,Secale cereale,NA
NHNSW_2014_2,Abrodictyum obscurum,leaf_length,minimum,133.3,mm,Selenodesmium obscurum,NA
NHNSW_2014_2,Abrodictyum obscurum,leaf_width,minimum,30,mm,Selenodesmium obscurum,NA
NHNSW_2014_2,Selliera radicans,plant_height,maximum,2,m,Selliera radicans,NA
NHNSW_2014_2,Senecio spathulatus var. attenuatus,leaf_length,minimum,10,mm,Senecio anacampserotis,NA
NHNSW_2014_2,Senecio spathulatus var. attenuatus,leaf_length,maximum,30,mm,Senecio anacampserotis,NA
NHNSW_2014_2,Senecio spathulatus var. attenuatus,leaf_width,minimum,3,mm,Senecio anacampserotis,NA
NHNSW_2014_2,Senecio spathulatus var. attenuatus,leaf_width,maximum,10,mm,Senecio anacampserotis,NA
NHNSW_2014_2,Senecio behrianus,plant_height,maximum,0.3,m,Senecio behrianus,NA
NHNSW_2014_2,Senecio jacobaea,leaf_length,minimum,60,mm,Senecio jacobaea,NA
NHNSW_2014_2,Senecio jacobaea,leaf_length,maximum,120,mm,Senecio jacobaea,NA
NHNSW_2014_2,Senecio jacobaea,leaf_width,minimum,20,mm,Senecio jacobaea,NA
NHNSW_2014_2,Senecio jacobaea,leaf_width,maximum,60,mm,Senecio jacobaea,NA
NHNSW_2014_2,Senecio lageniformis,leaf_width,minimum,5,mm,Senecio sp. N sensu Harden (1992),NA
NHNSW_2014_2,Senecio lageniformis,leaf_width,maximum,12,mm,Senecio sp. N sensu Harden (1992),NA
NHNSW_2014_2,Sinapis alba,plant_height,maximum,0.8,m,Sinapis alba,NA
NHNSW_2014_2,Solanum capsicoides,leaf_width,minimum,50,mm,Solanum capsicoides,NA
NHNSW_2014_2,Sorghum bicolor,leaf_width,minimum,16.7,mm,Sorghum bicolor,NA
NHNSW_2014_2,Sorghum bicolor,leaf_width,maximum,50,mm,Sorghum bicolor,NA
NHNSW_2014_2,Sorghum halepense,leaf_width,minimum,6.7,mm,Sorghum halepense,NA
NHNSW_2014_2,Sorghum halepense,leaf_width,maximum,20,mm,Sorghum halepense,NA
NHNSW_2014_2,Sorghum leiocladum,leaf_width,minimum,13.3,mm,Sorghum leiocladum,NA
NHNSW_2014_2,Sorghum leiocladum,leaf_width,maximum,40,mm,Sorghum leiocladum,NA
NHNSW_2014_2,Sparganium subglobosum,leaf_length,minimum,333.3,mm,Sparganium subglobosum,NA
NHNSW_2014_2,Sparganium subglobosum,leaf_width,minimum,2.7,mm,Sparganium subglobosum,NA
NHNSW_2014_2,Spergula arvensis,leaf_width,minimum,0.17,mm,Spergula arvensis,NA
NHNSW_2014_2,Spergula pentandra,leaf_width,minimum,0.7,mm,Spergula pentandra,NA
NHNSW_2014_2,Spergularia rubra,leaf_width,minimum,0.3,mm,Spergularia rubra,NA
NHNSW_2014_2,Sporadanthus caudatus,plant_height,maximum,2,m,Sporadanthus caudatus,NA
NHNSW_2014_2,Sporadanthus gracilis,plant_height,maximum,1.5,m,Sporadanthus gracilis,NA
NHNSW_2014_2,Sporadanthus interruptus,plant_height,maximum,0.8,m,Sporadanthus interruptus,NA
NHNSW_2014_2,Sporobolus actinocladus,leaf_width,minimum,1,mm,Sporobolus actinocladus,NA
NHNSW_2014_2,Sporobolus actinocladus,leaf_width,maximum,3,mm,Sporobolus actinocladus,NA
NHNSW_2014_2,Sporobolus caroli,leaf_width,minimum,1.3,mm,Sporobolus caroli,NA
NHNSW_2014_2,Sporobolus contiguus,leaf_width,minimum,1,mm,Sporobolus contiguus,NA
NHNSW_2014_2,Sporobolus creber,leaf_width,minimum,1,mm,Sporobolus creber,NA
NHNSW_2014_2,Sporobolus elongatus,leaf_width,minimum,1,mm,Sporobolus elongatus,NA
NHNSW_2014_2,Sporobolus fertilis,leaf_width,minimum,0.17,mm,Sporobolus fertilis,NA
NHNSW_2014_2,Sporobolus virginicus,leaf_width,minimum,1,mm,Sporobolus virginicus,NA
NHNSW_2014_2,Spyridium eriocephalum,leaf_width,minimum,0.3,mm,Spyridium eriocephalum,NA
NHNSW_2014_2,Stackhousia monogyna,leaf_length,minimum,10,mm,Stackhousia monogyna,NA
NHNSW_2014_2,Stellaria angustifolia,leaf_width,minimum,0.3,mm,Stellaria angustifolia,NA
NHNSW_2014_2,Stellaria multiflora,leaf_width,minimum,0.7,mm,Stellaria multiflora,NA
NHNSW_2014_2,Stellaria pungens,leaf_width,minimum,0.7,mm,Stellaria pungens,NA
NHNSW_2014_2,Rhaponticum australe,leaf_length,minimum,60,mm,Stemmacantha australis,NA
NHNSW_2014_2,Rhaponticum australe,leaf_width,minimum,20,mm,Stemmacantha australis,NA
NHNSW_2014_2,Stylidium debile,plant_height,maximum,0.35,m,Stylidium debile,NA
NHNSW_2014_2,Stylidium eglandulosum,leaf_width,minimum,0.3,mm,Stylidium eglandulosum,NA
NHNSW_2014_2,Stylidium graminifolium,plant_height,maximum,0.4,m,Stylidium graminifolium,NA
NHNSW_2014_2,Stylidium laricifolium,leaf_width,minimum,0.3,mm,Stylidium laricifolium,NA
NHNSW_2014_2,Stylidium lineare,leaf_width,minimum,0.3,mm,Stylidium lineare,NA
NHNSW_2014_2,Stylidium lineare,plant_height,maximum,0.2,m,Stylidium lineare,NA
NHNSW_2014_2,Stylidium productum,plant_height,maximum,0.53,m,Stylidium productum,NA
NHNSW_2014_2,Stylidium tenerum,plant_height,maximum,0.16,m,Stylidium tenerum,NA
NHNSW_2014_2,Stypandra glauca,plant_height,maximum,1.5,m,Stypandra glauca,NA
NHNSW_2014_2,Swainsona colutoides,leaf_width,minimum,5,mm,Swainsona colutoides,NA
NHNSW_2014_2,Swainsona laxa,leaf_width,minimum,2.3,mm,Swainsona laxa,NA
NHNSW_2014_2,Swainsona laxa,leaf_width,maximum,7,mm,Swainsona laxa,NA
NHNSW_2014_2,Swainsona monticola,leaf_width,minimum,1,mm,Swainsona monticola,NA
NHNSW_2014_2,Swainsona recta,leaf_width,minimum,0.3,mm,Swainsona recta,NA
NHNSW_2014_2,Symphionema montanum,leaf_width,minimum,2,mm,Symphionema montanum,NA
NHNSW_2014_2,Symphionema montanum,leaf_width,maximum,3,mm,Symphionema montanum,NA
NHNSW_2014_2,Symphionema paludosum,leaf_width,minimum,1,mm,Symphionema paludosum,NA
NHNSW_2014_2,Symphionema paludosum,leaf_width,maximum,1.5,mm,Symphionema paludosum,NA
NHNSW_2014_2,Tanacetum vulgare,leaf_length,minimum,83.3,mm,Tanacetum vulgare,NA
NHNSW_2014_2,Tanacetum vulgare,leaf_width,minimum,40,mm,Tanacetum vulgare,NA
NHNSW_2014_2,Tetratheca labillardierei,leaf_width,minimum,1.7,mm,Tetratheca labillardierei,NA
NHNSW_2014_2,Tetratheca rubioides,leaf_width,minimum,0.3,mm,Tetratheca rubioides,NA
NHNSW_2014_2,Thelymitra aristata,leaf_length,minimum,11.7,mm,Thelymitra aristata,NA
NHNSW_2014_2,Thelymitra aristata,leaf_width,minimum,7.3,mm,Thelymitra aristata,NA
NHNSW_2014_2,Thelymitra carnea,leaf_length,minimum,50,mm,Thelymitra carnea,NA
NHNSW_2014_2,Thelymitra carnea,leaf_width,minimum,1,mm,Thelymitra carnea,NA
NHNSW_2014_2,Thelymitra circumsepta,leaf_length,minimum,66.7,mm,Thelymitra circumsepta,NA
NHNSW_2014_2,Thelymitra circumsepta,leaf_width,minimum,4,mm,Thelymitra circumsepta,NA
NHNSW_2014_2,Thelymitra cyanea,leaf_length,minimum,83.3,mm,Thelymitra cyanea,NA
NHNSW_2014_2,Thelymitra cyanea,leaf_width,minimum,2.3,mm,Thelymitra cyanea,NA
NHNSW_2014_2,Thelymitra simulata,leaf_length,minimum,40,mm,Thelymitra decora,NA
NHNSW_2014_2,Thelymitra simulata,leaf_width,minimum,3.3,mm,Thelymitra decora,NA
NHNSW_2014_2,Thelymitra fragrans,leaf_length,minimum,90,mm,Thelymitra fragrans,NA
NHNSW_2014_2,Thelymitra fragrans,leaf_width,minimum,7.3,mm,Thelymitra fragrans,NA
NHNSW_2014_2,Thelymitra ixioides,leaf_length,minimum,66.7,mm,Thelymitra ixioides,NA
NHNSW_2014_2,Thelymitra ixioides,leaf_width,minimum,3.3,mm,Thelymitra ixioides,NA
NHNSW_2014_2,Thelymitra media,leaf_length,minimum,100,mm,Thelymitra media,NA
NHNSW_2014_2,Thelymitra media,leaf_width,minimum,6,mm,Thelymitra media,NA
NHNSW_2014_2,Thelymitra x merraniae,leaf_length,minimum,40,mm,Thelymitra merranae,NA
NHNSW_2014_2,Thelymitra x merraniae,leaf_width,minimum,2.3,mm,Thelymitra merranae,NA
NHNSW_2014_2,Thelymitra pauciflora,leaf_length,minimum,66.7,mm,Thelymitra pauciflora,NA
NHNSW_2014_2,Thelymitra pauciflora,leaf_width,minimum,6.7,mm,Thelymitra pauciflora,NA
NHNSW_2014_2,Thelymitra pulchella,leaf_length,minimum,40,mm,Thelymitra pulchella,NA
NHNSW_2014_2,Thelymitra pulchella,leaf_width,minimum,6,mm,Thelymitra pulchella,NA
NHNSW_2014_2,Thelymitra purpurata,leaf_length,minimum,83.3,mm,Thelymitra purpurata,NA
NHNSW_2014_2,Thelymitra purpurata,leaf_width,minimum,3.3,mm,Thelymitra purpurata,NA
NHNSW_2014_2,Thelymitra venosa,leaf_length,minimum,100,mm,Thelymitra venosa,NA
NHNSW_2014_2,Thelymitra venosa,leaf_width,minimum,2.3,mm,Thelymitra venosa,NA
NHNSW_2014_2,Thelymitra x irregularis,leaf_length,minimum,66.7,mm,Thelymitra x irregularis,NA
NHNSW_2014_2,Thelymitra x irregularis,leaf_width,minimum,2.7,mm,Thelymitra x irregularis,NA
NHNSW_2014_2,Todea barbara,plant_height,maximum,3,m,Todea barbara,NA
NHNSW_2014_2,Tolpis barbata,leaf_length,minimum,26.7,mm,Tolpis umbellata,NA
NHNSW_2014_2,Tolpis barbata,leaf_width,minimum,6.7,mm,Tolpis umbellata,NA
NHNSW_2014_2,Tolpis barbata,leaf_width,maximum,20,mm,Tolpis umbellata,NA
NHNSW_2014_2,Trachyandra divaricata,leaf_width,minimum,5,mm,Trachyandra divaricata,NA
NHNSW_2014_2,Tragopogon dubius,leaf_length,minimum,166.7,mm,Tragopogon dubius,NA
NHNSW_2014_2,Tragopogon dubius,leaf_width,minimum,3.3,mm,Tragopogon dubius,NA
NHNSW_2014_2,Tragopogon porrifolius,leaf_width,minimum,3.3,mm,Tragopogon porrifolius,NA
NHNSW_2014_2,Tribulus micrococcus,leaf_width,minimum,1.3,mm,Tribulus micrococcus,NA
NHNSW_2014_2,Tribulus minutus,leaf_width,minimum,0.833333313,mm,Tribulus minutus,NA
NHNSW_2014_2,Tribulus terrestris,leaf_width,minimum,1.3,mm,Tribulus terrestris,NA
NHNSW_2014_2,Trichanthodium skirrophorum,leaf_width,minimum,0.3,mm,Trichanthodium skirrophorum,NA
NHNSW_2014_2,Tricostularia pauciflora,plant_height,maximum,0.45,m,Tricostularia pauciflora,NA
NHNSW_2014_2,Trifolium incarnatum,plant_height,maximum,0.5,m,Trifolium incarnatum,NA
NHNSW_2014_2,Cycnogeton procerum,leaf_length,minimum,666.7,mm,Triglochin procerum,NA
NHNSW_2014_2,Cycnogeton procerum,leaf_width,minimum,10,mm,Triglochin procerum,NA
NHNSW_2014_2,Triglochin striata,leaf_length,minimum,100,mm,Triglochin striatum,NA
NHNSW_2014_2,Tripogonella loliiformis,leaf_width,minimum,0.3,mm,Tripogon loliiformis,NA
NHNSW_2014_2,Tripogonella loliiformis,leaf_width,maximum,1,mm,Tripogon loliiformis,NA
NHNSW_2014_2,Triptilodiscus pygmaeus,leaf_length,minimum,6.7,mm,Triptilodiscus pygmaeus,NA
NHNSW_2014_2,Triptilodiscus pygmaeus,leaf_width,minimum,1.3,mm,Triptilodiscus pygmaeus,NA
NHNSW_2014_2,Trisetum flavescens,leaf_width,minimum,0.17,mm,Trisetum flavescens,NA
NHNSW_2014_2,Trisetum flavescens,leaf_width,maximum,0.5,mm,Trisetum flavescens,NA
NHNSW_2014_2,Trisetum spicatum,leaf_width,minimum,1.3,mm,Trisetum spicatum,NA
NHNSW_2014_2,Trisetum spicatum,leaf_width,maximum,4,mm,Trisetum spicatum,NA
NHNSW_2014_2,Trithuria submersa,leaf_width,minimum,0.3,mm,Trithuria submersa,NA
NHNSW_2014_2,Triticum aestivum,leaf_width,minimum,6.7,mm,Triticum aestivum,NA
NHNSW_2014_2,Triticum aestivum,leaf_width,maximum,20,mm,Triticum aestivum,NA
NHNSW_2014_2,Tritonia gladiolaris,leaf_length,minimum,70,mm,Tritonia lineata,NA
NHNSW_2014_2,Tritonia gladiolaris,leaf_length,maximum,300,mm,Tritonia lineata,NA
NHNSW_2014_2,Tritonia gladiolaris,leaf_width,minimum,7,mm,Tritonia lineata,NA
NHNSW_2014_2,Tritonia gladiolaris,leaf_width,maximum,18,mm,Tritonia lineata,NA
NHNSW_2014_2,Tritonia gladiolaris,plant_height,maximum,0.6,m,Tritonia lineata,NA
NHNSW_2014_2,Typha domingensis,leaf_length,minimum,666.7,mm,Typha domingensis,NA
NHNSW_2014_2,Typha domingensis,leaf_width,minimum,6.7,mm,Typha domingensis,NA
NHNSW_2014_2,Typha orientalis,leaf_length,minimum,666.7,mm,Typha orientalis,NA
NHNSW_2014_2,Typha orientalis,leaf_width,minimum,10,mm,Typha orientalis,NA
NHNSW_2014_2,Carex austrocompacta,plant_height,maximum,0.35,m,Uncinia compacta,NA
NHNSW_2014_2,Carex nemoralis,plant_height,maximum,0.55,m,Uncinia nemoralis,NA
NHNSW_2014_2,Carex austrosulcata,plant_height,maximum,0.15,m,Uncinia sulcata,NA
NHNSW_2014_2,Carex austrotenella,plant_height,maximum,0.15,m,Uncinia tenella,NA
NHNSW_2014_2,Uranthoecium truncatum,leaf_width,minimum,1.3,mm,Uranthoecium truncatum,NA
NHNSW_2014_2,Uranthoecium truncatum,leaf_width,maximum,4,mm,Uranthoecium truncatum,NA
NHNSW_2014_2,Urtica dioica,plant_height,maximum,1.5,m,Urtica dioica,NA
NHNSW_2014_2,Utricularia caerulea,leaf_length,minimum,3.3,mm,Utricularia caerulea,NA
NHNSW_2014_2,Utricularia caerulea,leaf_width,minimum,0.7,mm,Utricularia caerulea,NA
NHNSW_2014_2,Utricularia dichotoma,leaf_width,minimum,1.7,mm,Utricularia dichotoma,NA
NHNSW_2014_2,Utricularia lateriflora,leaf_length,minimum,16.7,mm,Utricularia lateriflora,NA
NHNSW_2014_2,Utricularia uliginosa,leaf_length,minimum,16.7,mm,Utricularia uliginosa,NA
NHNSW_2014_2,Vallisneria nana,leaf_length,minimum,1000,mm,Vallisneria gigantea,NA
NHNSW_2014_2,Velleia arguta,leaf_width,minimum,3.3,mm,Velleia arguta,NA
NHNSW_2014_2,Velleia arguta,plant_height,maximum,0.4,m,Velleia arguta,NA
NHNSW_2014_2,Velleia connata,leaf_width,minimum,26.7,mm,Velleia connata,NA
NHNSW_2014_2,Velleia connata,plant_height,maximum,0.6,m,Velleia connata,NA
NHNSW_2014_2,Velleia glabrata,leaf_width,minimum,3.3,mm,Velleia glabrata,NA
NHNSW_2014_2,Velleia glabrata,plant_height,maximum,0.2,m,Velleia glabrata,NA
NHNSW_2014_2,Velleia lyrata,plant_height,maximum,0.5,m,Velleia lyrata,NA
NHNSW_2014_2,Velleia montana,plant_height,maximum,0.09,m,Velleia montana,NA
NHNSW_2014_2,Velleia paradoxa,plant_height,maximum,0.4,m,Velleia paradoxa,NA
NHNSW_2014_2,Velleia parvisepta,plant_height,maximum,0.4,m,Velleia parvisepta,NA
NHNSW_2014_2,Velleia spathulata,leaf_length,minimum,33.3,mm,Velleia spathulata,NA
NHNSW_2014_2,Velleia spathulata,leaf_width,minimum,8.3,mm,Velleia spathulata,NA
NHNSW_2014_2,Velleia spathulata,plant_height,maximum,0.5,m,Velleia spathulata,NA
NHNSW_2014_2,Verbena x brasiliensis,leaf_width,minimum,3.3,mm,Verbena x brasiliensis,NA
NHNSW_2014_2,Cyanthillium cinereum,leaf_width,minimum,5,mm,Vernonia cinerea,NA
NHNSW_2014_2,Veronica calycina,plant_height,maximum,0.45,m,Veronica calycina,NA
NHNSW_2014_2,Veronica catenata,plant_height,maximum,1,m,Veronica catenata,NA
NHNSW_2014_2,Veronica gracilis,plant_height,maximum,0.25,m,Veronica gracilis,NA
NHNSW_2014_2,Veronica plebeia,plant_height,maximum,0.1,m,Veronica plebeia,NA
NHNSW_2014_2,Veronica serpyllifolia,plant_height,maximum,0.09,m,Veronica serpyllifolia,NA
NHNSW_2014_2,Veronica subtilis,plant_height,maximum,0.25,m,Veronica sp. A sensu Harden (1992),NA
NHNSW_2014_2,Veronica sobolifera,plant_height,maximum,0.4,m,Veronica sp. B sensu Harden (1992),NA
NHNSW_2014_2,Veronica grosseserrata,plant_height,maximum,0.3,m,Veronica sp. C sensu Harden (1992),NA
NHNSW_2014_2,Vesselowskya rubifolia,leaf_length,minimum,30,mm,Vesselowskya rubifolia,NA
NHNSW_2014_2,Vesselowskya rubifolia,leaf_length,maximum,120,mm,Vesselowskya rubifolia,NA
NHNSW_2014_2,Vesselowskya rubifolia,leaf_width,minimum,10,mm,Vesselowskya rubifolia,NA
NHNSW_2014_2,Vesselowskya rubifolia,leaf_width,maximum,30,mm,Vesselowskya rubifolia,NA
NHNSW_2014_2,Liparophyllum exaltatum,plant_height,maximum,15,m,Villarsia exaltata,NA
NHNSW_2014_2,Ornduffia reniformis,plant_height,maximum,1,m,Villarsia reniformis,NA
NHNSW_2014_2,Vittadinia blackii,leaf_width,minimum,0.3,mm,Vittadinia blackii,NA
NHNSW_2014_2,Vittadinia hispidula,leaf_width,minimum,3.3,mm,Vittadinia hispidula,NA
NHNSW_2014_2,Vittadinia tenuissima,leaf_width,minimum,0.17,mm,Vittadinia tenuissima,NA
NHNSW_2014_2,Xanthorrhoea acaulis,plant_height,maximum,0.3,m,Xanthorrhoea acaulis,NA
NHNSW_2014_2,Xanthorrhoea arborea,plant_height,maximum,2,m,Xanthorrhoea arborea,NA
NHNSW_2014_2,Xanthorrhoea australis,plant_height,maximum,3,m,Xanthorrhoea australis,NA
NHNSW_2014_2,Xanthorrhoea glauca,plant_height,maximum,5,m,Xanthorrhoea glauca,NA
NHNSW_2014_2,Xanthorrhoea johnsonii,plant_height,maximum,5,m,Xanthorrhoea johnsonii,NA
NHNSW_2014_2,Xanthorrhoea latifolia,plant_height,maximum,3.6,m,Xanthorrhoea latifolia,NA
NHNSW_2014_2,Xanthorrhoea malacophylla,plant_height,maximum,6,m,Xanthorrhoea malacophylla,NA
NHNSW_2014_2,Xanthorrhoea media,plant_height,maximum,0.3,m,Xanthorrhoea media,NA
NHNSW_2014_2,Xanthorrhoea resinosa,plant_height,maximum,0.6,m,Xanthorrhoea resinifera,NA
NHNSW_2014_2,Xyris juncea,leaf_width,minimum,0.3,mm,Xyris juncea,NA
NHNSW_2014_2,Zannichellia palustris,leaf_length,minimum,20,mm,Zannichellia palustris,NA
NHNSW_2014_2,Zannichellia palustris,leaf_length,maximum,70,mm,Zannichellia palustris,NA
NHNSW_2014_2,Zannichellia palustris,leaf_width,minimum,0.3,mm,Zannichellia palustris,NA
NHNSW_2014_2,Zannichellia palustris,leaf_width,maximum,1,mm,Zannichellia palustris,NA
NHNSW_2014_2,Zea mays,plant_height,maximum,4,m,Zea mays,NA
NHNSW_2014_2,Zostera muelleri subsp. capricorni,leaf_length,minimum,33.3,mm,Zostera capricorni,NA
NHNSW_2014_2,Zostera muelleri subsp. capricorni,leaf_width,minimum,1.7,mm,Zostera capricorni,NA
NHNSW_2014_2,Zostera muelleri,leaf_length,minimum,33.3,mm,Zostera muelleri,NA
NHNSW_2014_2,Zostera muelleri,leaf_width,minimum,1.7,mm,Zostera muelleri,NA
