species,Accepted_name_rank,orig.species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,collection.year,collection.month,author,year
Lophopetalum subobovatum,species,Lophopetalum subobovatum,C3,-32.7,NA,24.842922845872,4.658,114.516,1997,NA,Turner_etal,2000
Lophostemon confertus,species,Lophostemon confertus,C3,-27.7,NA,19.9201048996961,-27.13,153.02,1992,NA,Stewart_etal,1995
Lophostemon lactifluus,species,Lophostemon lactifluus,C3,-29.71,NA,21.8949006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Lophostemon lactifluus,species,Lophostemon lactifluus,C3,-27.83,NA,20.0149006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Lophostemon lactifluus,species,Lophostemon lactifluus,C3,-30.68,NA,22.8649006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Ludwigia octovalvis,species,Ludwigia octovalvis,C3,-29.69,NA,21.8749006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Luehea seemannii,species,Luehea seemannii,C3,-28.74,NA,20.8009390270753,8.98,-79.55,2001,NA,Santiago_etal,2004
Luehea seemannii,species,Luehea seemannii,C3,-27.6,NA,19.8198176752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Lueheopsis rugosa,species,Lueheopsis rugosa,C3,-32.7,NA,24.8215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Luffa aegyptiaca,species,Luffa aegyptiaca,C3,-31.29,NA,23.4749006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Lumnitzera,genus,Lumnitzera sp.,C3,-28.305,NA,20.4899006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Lundia corymbifera,species,Lundia corymbifera,C3,-27.18,NA,19.4941912200731,10.617,-61.267,1990,NA,Broadmeadow_etal,2002
Lupinus angustifolius,species,Lupinus angustifolias,C3,-27.74,NA,19.7768870666253,-34.63,117.53,2000,November,Cernusak_etal,2002
Lupinus argenteus,species,Lupinus argenteus,C3,NA,19.4,19.4,40.77,-111.8,1988,NA,Smedley_etal,1991
Lupinus oreophilus,species,Lupinus oreophilus,C3,NA,16.2,16.2,-18.333,-69.667,1998,NA,Rundel_etal,2003
Lupinus perennis,species,Lupinus perennis,C3,-29.5,NA,21.7006455810543,45.45,-93.201,1999,NA,unpub,NA
Luzula alpina,species,Luzula multiflora,C3,-28.79,NA,21.0412143914907,68.41,18.32,1999,July/Aug.,unpub,NA
Lycium andersonii,species,Lycium andersonii,C3,-25.9,NA,18.0998897838909,36.77,-115.964,1998,NA,Ellsworth_etal_2004,2004
Lycium andersonii,species,Lycium andersonii,C3,-25.21,NA,17.2686894084753,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Lycium andersonii,species,Lycium andersonii,C3,-26.6,NA,19.0672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Lycium deserti,species,Lycium deserti,C3,-28.1,NA,20.4345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Solanum chilense,species,Lycopersicum chilensis,C3,-24.3,NA,16.6345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Lycopus lucidus,species,Lycopus lucidus,C3,-28.46,NA,20.5453502477718,44.77,123.78,2004,NA,Wang,2007
Lygodesmia grandiflora,species,Lygodesmia grandiflora,C3,NA,19.63,19.63,40.77,-111.8,1988,NA,Smedley_etal,1991
Lygodium japonicum,species,Lygodium japonicum,C3,-27.84,NA,20.298051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Lyonia lucida,species,Lyonia lucida,C3,-27.32,NA,19.6857900279075,31.05,-82.267,1990,May,Delucia_Schlesinger,1995
Lysiana exocarpi,species,Lysiana exocarpi,C3,-27.32,NA,19.5414266303874,-24.08,145,1992,NA,Stewart_etal,1995
Lysiloma latisiliquum,species,Lysiloma latisiliquum,C3,-28.018,NA,20.0396298109044,21.15,-89.82,2004,NA,unpub,NA
Lysimachia fortunei,species,Lysimachia fortunei,C3,-30.92,NA,23.378051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Lysiphyllum gilvum,species,Lysiphyllum gilvum,C3,-25.65,NA,17.8714266303874,-24.08,145,1992,NA,Stewart_etal,1995
Lysipomia laciniata,species,Rhizocephalus candolei,C3,-25.1,NA,17.6139189853574,8.5,-71,1981,NA,Korner_etal,1988
Lysipomia laciniata,species,Rhizocephalus candolei,C3,-25.1,17.6,17.6,8.5,-71,1983,NA,Korner_etal,1991
Macaranga hispida,species,Macaranga hispida,C3,-28.42,NA,20.4612192424403,-1.417,120.33,2001,NA,Juhrbandt,2004
Macaranga tanarius,species,Macaranga tanarius,C3,-27.59,NA,19.6312192424403,-1.417,120.33,2001,NA,Juhrbandt,2004
Machaerina ensifolia,species,Cladium ensifolium,C3,-20.1,18.6,18.6,-20.417,-44.833,1997,October,Scarano_etal,2001
Machaerium,genus,Machaerium arenorium,C3,-31.68,NA,23.7416148633588,-2.85,-54.95,2000,NA,unpub,NA
Machaerium multifoliolatum,species,Machaerium multifoliolatum,C3,-30.12,NA,22.1821680413351,-2.5,-60,2000,NA,unpub,NA
Machaerium obovatum,species,Machaerium obovatum,C3,-30.2,NA,22.2632060040577,-22.8,-41.967,1999,October,Gessler_etal,2005
Machaerium obovatum,species,Machaerium obovatum,C3,-27.1,19.6,19.6,-22.817,-41.983,1997,October,Scarano_etal,2001
Machaerium opacum,species,Machaerium opacum,C3,-28.651,NA,20.6972035476905,-15.15,-47.51,2000,NA,unpub,NA
Machaerium opacum,species,Machaerium opacum,C3,-28.18,NA,20.2262035476905,-15.15,-47.51,2000,NA,unpub,NA
Machilus velutinus,species,Machilus velutina,C3,-32.34,NA,24.798051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Macleania rupestris,species,Macleania nitida,C3,-28.23,NA,20.7439189853574,8.5,-71,1981,NA,Korner_etal,1988
Maclura tinctoria,species,Chlorophora tinctoria,C3,-26.7,NA,19.1028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Macrolobium acaciifolium,species,Macrolobium acaciifolium,C3,-32.305,NA,24.3715406809557,0.14,-66.46,2000,NA,unpub,NA
Macrolobium limbatum,species,Macrolobium limbatum,C3,-31.9,NA,23.9621680413351,-2.5,-60,2000,NA,unpub,NA
Macrolobium parvifolium,species,Macrolobium suaveolens,C3,-29.67,NA,21.7321680413351,-2.5,-60,2000,NA,unpub,NA
Macrolobium prancei,species,Macrolobium prancei,C3,-32.76,NA,24.8221680413351,-2.5,-60,2000,NA,unpub,NA
Macrolobium,genus,Macrolobium sp,C3,-34.65,NA,26.7121680413351,-2.5,-60,2000,NA,unpub,NA
Macrolobium,genus,Macrolobium sp,C3,-34.1475,NA,26.2140406809557,0.14,-66.46,2000,NA,unpub,NA
Macrosolen cochinchinensis,species,Elytranthe cochinchinensis,C3,-29.8,NA,22.258051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Macrozamia communis,species,Macrozamia communis,C3,-28.2,NA,20.2823850801193,-33.58,151.3,1998,NA,unpub,NA
Maerua parvifolia,species,Maerua parviflora,C3,-23.93,NA,16.5380622685194,-22.7,15.8,1975,February,Schulze_etal,1996
Magnolia odora,species,Tsoongiodendron odorum,C3,-31.18,NA,23.638051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Maianthemum canadense,species,Maianthemum canadense,C3,-27.9,NA,20.2397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Maianthemum canadense,species,Maianthemum canadense,C3,-27.8586,NA,20.1940315729878,53.916,-104.69,1994,NA,Brooks_Curd,1998
Maireana aphylla,species,Salsola aphylla,C4,-13.4,NA,6.00862012339983,-21.75,13.98,1975,NA,Mooney_etal,1977
Maireana georgei,species,Maireana georgei,C3,-24.53,NA,16.7514266303874,-24.08,145,1992,NA,Stewart_etal,1995
Maireana tomentosa,species,Maireana tomentosa,C3,-23.63,NA,15.8514266303874,-24.08,145,1992,NA,Stewart_etal,1995
Malesherbia humilis var. parviflora,variety,Malesherbia humilis,C3,-22.8,NA,15.1345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Mallotus apelta,species,Mallotus apelta,C3,-26.74,NA,19.198051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Mallotus barbatus,species,Mallotus barbatus,C3,-27.49,NA,19.5312192424403,-1.417,120.33,2001,NA,Juhrbandt,2004
Mallotus kongkandae,species,Mallotus philippensis,C3,-26.51,NA,18.7074417800787,-27.03,152.83,1993,NA,Stewart_etal,1995
Malouetia tamaquarina,species,Malouetia tamaquirana,C3,-34.26,NA,26.3136236648218,-8.45,-63.23,2000,NA,unpub,NA
Malva parviflora,species,Malva parviflora,C3,-24.4,NA,16.7345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Mammillaria,genus,Mammilaria sp.,CAM,-12.2,NA,4.6028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Mancoa hispida,species,Mancoa hispida,C3,-26.61,19,19,-26,-67,1987,NA,Korner_etal,1991
Manihot caerulescens,species,Manihot caerulescens,C3,-31,NA,23.1756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Manilkara bidentata,species,Manilkara bidentata,C3,-27.71,NA,19.7715815669992,9.28,-79.97,2001,NA,Santiago_etal,2004
Manilkara bidentata,species,Manilkara bidentata,C3,-27.67,NA,20.0249897119131,18.32,-65.82,1989,NA,Medina_etal,1991
Manilkara bidentata,species,Manilkara bidentata,C3,-31.7,NA,23.9641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Manilkara cavalcantei,species,Manilkara cavalcantei,C3,-30.68,NA,22.7421680413351,-2.5,-60,2000,NA,unpub,NA
Manilkara chicle,species,Manilkara chicle,C3,-28.6,NA,20.8009847133308,10.75,-85.5,1995,NA,Leffler_Enquist,2002
Manilkara huberi,species,Manilkara huberi,C3,-30,NA,22.0616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Manilkara huberi,species,Manilkara huberi,C3,-30.54886765,NA,22.610247353886,-3,-55,2000,NA,unpub,NA
Manilkara huberi,species,Manilkara huberi,C3,-30.53,NA,22.5916148633588,-2.85,-54.95,2000,NA,unpub,NA
Manilkara,genus,Manilkara sp,C3,-31.915,NA,23.9771680413351,-2.5,-60,2000,NA,unpub,NA
Manilkara,genus,Manilkara sp.,C3,-31.8,NA,24.3692303726677,2,-67,1978,NA,Medina_Minchin,1980
Manilkara,genus,Manilkara sp.,C3,-31.8,NA,24.3139189853574,8.5,-71,1981,NA,Korner_etal,1988
Maquira calophylla,species,Maquira calophylla,C3,-32.5,NA,24.5536236648218,-8.45,-63.23,2000,NA,unpub,NA
Maquira guianensis,species,Maquira guianensis,C3,-31.815,NA,23.8686236648218,-8.45,-63.23,2000,NA,unpub,NA
Maquira guianensis,species,Maquira guianensis,C3,-30.82,NA,22.8821680413351,-2.5,-60,2000,NA,unpub,NA
Maquira sclerophylla,species,Maquira sclerophylla,C3,-31.56,NA,23.6216148633588,-2.85,-54.95,2000,NA,unpub,NA
Maquira sclerophylla,species,Maquira sclerophylla,C3,-30.82,NA,22.8736236648218,-8.45,-63.23,2000,NA,unpub,NA
Maquira sclerophylla,species,Maquira sclerophylla,C3,-29.51,NA,21.5721680413351,-2.5,-60,2000,NA,unpub,NA
Marcgravia brownei,species,Marcgravia rectiflora,C3,-29.8,NA,22.0641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Marcgravia brownei,species,Marcgravia rectiflora,C3,-30.3,NA,22.5641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Marila laxiflora,species,Marila laxiflora,C3,-27.29,NA,19.3515815669992,9.28,-79.97,2001,NA,Santiago_etal,2004
Zygia racemosa,species,Marmaroxylon racemosum,C3,-31.46,NA,23.5216148633588,-2.85,-54.95,2000,NA,unpub,NA
Martiodendron,genus,Martiodendron sp,C3,-27.7,NA,19.7536236648218,-8.45,-63.23,2000,NA,unpub,NA
Polystemma cordifolium,species,Matelea cordifolia,C3,-27.91,NA,19.90727792807,29.1,-110.82,2006,NA,Castellanos_etal,1999
Matisia ochrocalyx,species,Quararibea muricata,C3,-33.575,NA,25.6286236648218,-8.45,-63.23,2000,NA,unpub,NA
Onoclea struthiopteris,species,Matteuccia struthiopteris,C3,-29.24,NA,21.4912143914907,68.41,18.32,1999,July/Aug.,unpub,NA
Denhamia muelleri,species,Maytenus ferdinandi,C3,-27.64,NA,19.8249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Medicago x varia,species,Medicago sativa,C3,-26.76,NA,18.8065052781732,38.783,110.35,2005,June,Zheng_Shangguan,2007
Medicago x varia,species,Medicago sativa,C3,-28.06,NA,20.1039519126677,37.85,110.167,2005,June,Zheng_Shangguan,2007
Melaleuca fluviatilis,species,Melaleuca nervosa,C3,-28.42,NA,20.6049006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Melaleuca nodosa,species,Melaleuca nodosa,C3,-30.89,NA,23.0648092463352,-26.85,153,1994,NA,unpub,NA
Melaleuca quinquenervia,species,Melaleuca quinquenervia,C3,-30.66,NA,22.8801048996961,-27.13,153.02,1992,NA,Stewart_etal,1995
Melaleuca quinquenervia,species,Melaleuca viridiflora,C3,-30.27,NA,22.4549006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Melaleuca quinquenervia,species,Melaleuca viridiflora,C3,-30.02,NA,22.2049006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Melaleuca sieberi,species,Melaleuca sieberi,C3,-29.02,NA,21.1948092463352,-26.85,153,1994,NA,unpub,NA
Melaleuca,genus,Melaleuca sp,C3,-27.4,20.15,20.15,-16.117,130.917,1993,October,Schulze_etal,1998
Melaleuca uncinata,species,Melaleuca uncinata,C3,-27.7,NA,19.7824601246412,-32.97,146.13,1998,NA,unpub,NA
Melaleuca uncinata,species,Melaleuca uncinata,C3,-26.8,NA,18.8824601246412,-32.97,146.15,1998,NA,unpub,NA
Melanocenchris jacquemontii,species,Melanocenchris jacquemontii,C4,-14.39,NA,7.12958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Melastoma malabathricum,species,Melastoma malabathricum,C3,-31.195,NA,23.3799006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Melica bulbosa,species,Melica bulbosa,C3,NA,19.13,19.13,40.77,-111.8,1988,NA,Smedley_etal,1991
Melica subulata,species,Melica subulata,C3,-33.6,NA,25.9389752307312,55.43,-133.63,1994,6,Woollers_etal,2007
Melicope elleryana,species,Melicope elleryana,C3,-32.55,NA,24.7349006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Melicope pteleifolia,species,Evodia lepta,C3,-31.29,NA,23.748051779886,23.13,112.58,1985,NA,Ehleringer_etal,1986
Melicope simplex,species,Melicope simplex,C3,-29.553,NA,21.7497072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Melicytus ramiflorus,species,Melicytus ramiflorus,C3,-28.2986824,NA,20.2679701477125,-43.2,170.3,2003,NA,unpub,NA
Melicytus ramiflorus,species,Melicytus ramiflorus,C3,-30.2213762,NA,22.1906639477125,-43.2,170.3,2003,NA,unpub,NA
Melicytus ramiflorus,species,Melicytus ramiflorus,C3,-25.87,NA,18.0667072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Memecylon ligustrifolium,species,Memecylon ligustrifolium,C3,-29.64,NA,22.098051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Adenocalymma tanaeciicarpum,species,Memora tanaeciicarpa,C3,-28.1,NA,20.1616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Mentzelia scabra subsp. chilensis,subspecies,Mentzelia chilensis,C3,-24.8,NA,17.1345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Distimake guerichii,species,Merremia guerichii,C3,-25.46,NA,18.0681761959089,-22.5,14.6,1975,February,Schulze_etal,1996
Distimake palmeri,species,Merremia palmeri,C3,-26.96,NA,18.95727792807,29.1,-110.82,2006,NA,Castellanos_etal,1999
Distimake palmeri,species,Merremia palmeri,C3,-29.28,NA,21.2764642789098,28.8,-110.57,2006,NA,Castellanos_etal,1999
Mesembryanthemum hypertrophicum,species,Mesembryanthemum hypertrophicum,CAM,NA,5,5,-28.48,16.67,1995,NA,Rundel_etal,1999
Mesembryanthemum,genus,Mesembryanthemum sp.,CAM,NA,9.3,9.3,-28.23,17.08,1995,NA,Rundel_etal,1999
Cynanchum hemsleyanum,species,Metaplexis japonica,C3,-27.6,NA,19.6853502477718,44.77,123.78,2004,NA,Wang,2007
Metrodorea flavida,species,Metrodorea flavida,C3,-32.62166667,NA,24.6752903348218,-8.45,-63.23,2000,NA,unpub,NA
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-27.5,NA,19.5409459335229,19.82,-155.93,2003,NA,Cornwell_etal,2007
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-31.1,NA,23.1405925789322,19.68,-155.2,2003,NA,Cornwell_etal,2007
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-28,NA,20.341746078758,22.05,-159.533,1990,NA,Meinzer_etal,1992
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-27.9,NA,19.9408196716178,19.77,-155.93,2003,NA,Cornwell_etal,2007
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-26.433,NA,18.774746078758,22.05,-159.533,1990,NA,Meinzer_etal,1992
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-27.7,NA,20.041746078758,22.05,-159.533,1990,NA,Meinzer_etal,1992
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-28.8,NA,20.8405925789322,19.68,-155.2,2003,NA,Cornwell_etal,2007
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-27.8,NA,20.141746078758,22.05,-159.533,1990,NA,Meinzer_etal,1992
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-28.1,NA,20.1635196716178,19.77,-155.933,2002,NA,Sandquist_etal,2007
Metrosideros polymorpha,species,Metrosideros polymorpha,C3,-26,NA,18.341746078758,22.05,-159.533,1990,NA,Meinzer_etal,1992
Metrosideros umbellata,species,Metrosideros umbellata,C3,-27.52096,NA,19.4902477477125,-43.2,170.3,2003,NA,unpub,NA
Metrosideros umbellata,species,Metrosideros umbellata,C3,-27.5334092,NA,19.5026969477125,-43.2,170.3,2003,NA,unpub,NA
Metrosideros umbellata,species,Metrosideros umbellata,C3,-27.7,NA,19.6919877477125,-43.2,170.3,2002,NA,unpub,NA
Metrosideros umbellata,species,Metrosideros umbellata,C3,-28.5472054,NA,20.5164931477125,-43.2,170.3,2003,NA,unpub,NA
Mezilaurus ita-uba,species,Mezilaurus itauba,C3,-34.09,NA,26.1521680413351,-2.5,-60,2000,NA,unpub,NA
Miconia acinodendron,species,Miconia acinodendron,C3,-34.5,NA,26.5616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Miconia affinis,species,Miconia affinis,C3,-29.275,NA,21.5894118242058,10.717,-61.25,1990,NA,Broadmeadow_etal,2002
Miconia albicans,species,Miconia albicans,C3,-30.1,NA,22.2756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Miconia albicans,species,Miconia albicans,C3,-28.195,NA,20.2412035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia albicans,species,Miconia albicans,C3,-28.705,NA,20.7512035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia albicans,species,Miconia albicans,C3,-28.485,NA,20.5312035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia argentea,species,Miconia argentea,C3,-27.75,NA,19.6976955825012,9.1,-79.7,2006,February,Cernusak_and_Marshall,2008
Miconia minutiflora,species,Miconia borealis,C3,-28.97,NA,21.0315815669992,9.28,-79.97,2001,NA,Santiago_etal,2004
Miconia crassinervia,species,Miconia crassinervia,C3,-31.02,NA,23.0736236648218,-8.45,-63.23,2000,NA,unpub,NA
Miconia fallax,species,Miconia falax,C3,-29.215,NA,21.2612035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia fallax,species,Miconia fallax,C3,-31,NA,23.1756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Miconia foveolata,species,Miconia faveloata,C3,-30.1,NA,22.3641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Miconia ferruginata,species,Miconia ferruginata,C3,-29.735,NA,21.7812035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia ferruginata,species,Miconia ferruginata,C3,-29.755,NA,21.8012035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia ferruginata,species,Miconia ferruginata,C3,-29.935,NA,21.9812035476905,-15.15,-47.51,2000,NA,unpub,NA
Miconia ferruginata,species,Miconia ferruginata,C3,-29.10285714,NA,21.1490606876905,-15.15,-47.51,2000,NA,unpub,NA
Miconia pachyphylla,species,Miconia pachyphyla,C3,-29.6,NA,21.8641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Micrandra minor,species,Micrandra siphonioides,C3,-31.87,NA,23.9365406809557,0.14,-66.46,2000,NA,unpub,NA
Micrandra minor,species,Micrandra siphonioides,C3,-30.42,NA,22.4821680413351,-2.5,-60,2000,NA,unpub,NA
Micrandra spruceana,species,Micrandra spruceana,C3,-29.8,NA,22.3139189853574,8.5,-71,1981,NA,Korner_etal,1988
Micrandra spruceana,species,Micrandra spruceana,C3,-29.8,NA,22.3692303726677,2,-67,1978,NA,Medina_Minchin,1980
Micrandropsis scleroxylon,species,Micrandropsis scleroxylon,C3,-31.744,NA,23.8061680413351,-2.5,-60,2000,NA,unpub,NA
Microgramma lycopodioides,species,Microgramma lycopodioides,C3,-28.6,NA,20.5732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Microgramma reptans,species,Microgramma reptans,C3,-29,NA,20.9732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Micromyrtus sessilis,species,Micromyrtus sessilis,C3,-28.1,NA,20.1824601246412,-32.97,146.15,1998,NA,unpub,NA
Micropholis guyanensis,species,Micropholis chrysophylloides,C3,-32.7,NA,24.9641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Micropholis garciniifolia,species,Micropholis garciniaefolia,C3,-30.9,NA,23.1641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Micropholis venulosa,species,Micropholis gianensisb,C3,-32.4,NA,24.5214788261983,5.3,-53.5,1998,NA,Bonal_etal,2000
Micropholis guyanensis,species,Micropholis guianensisa,C3,-31.4,NA,23.5215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Micropholis guyanensis,species,Micropholis guyanensis,C3,-28.98122191,NA,21.042601613886,-3,-55,2000,NA,unpub,NA
Micropholis guyanensis,species,Micropholis guyanensis,C3,-32.38333333,NA,24.4455013713351,-2.5,-60,2000,NA,unpub,NA
Micropholis guyanensis,species,Micropholis tuianensis,C3,-29.99,NA,22.051379703886,-3,-55,2000,NA,unpub,NA
Micropholis guyanensis,species,Micropholis guyanensis,C3,-31.66,NA,23.7221680413351,-2.5,-60,2000,NA,unpub,NA
Micropholis obscura,species,Micropholis obscura,C3,-30.8,NA,22.9215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Micropholis,genus,Micropholis sp,C3,-31.68,NA,23.7336236648218,-8.45,-63.23,2000,NA,unpub,NA
Micropholis,genus,Micropholis sp,C3,-29.53,NA,21.5921680413351,-2.5,-60,2000,NA,unpub,NA
Micropholis,genus,Micropholis sp.,C3,-29.5,NA,21.5616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Micropholis venulosa,species,Micropholis venuloso,C3,-32.08,NA,24.1336236648218,-8.45,-63.23,2000,NA,unpub,NA
Micropholis venulosa,species,Micropholis venulosa,C3,-30.6,NA,22.7214788261983,5.3,-53.5,1998,NA,Bonal_etal,2000
Micropholis williamii,species,Micropholis williami,C3,-31.59,NA,23.6521680413351,-2.5,-60,2000,NA,unpub,NA
Micropholis williamii,species,Micropholis williamii,C3,-36.405,NA,28.4671680413351,-2.5,-60,2000,NA,unpub,NA
Microseris nutans,species,Microseris nutans,C3,NA,20.14,20.14,40.77,-111.8,1988,NA,Smedley_etal,1991
Microstachys corniculata,species,Sebastiania corniculata,C3,-28.3,NA,20.4756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Mikania fragilis,species,Mikania fragilis,C3,-33.3,NA,25.5641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Mikania ligustrifolia,species,Mikania racemosa,C3,-32.2,NA,24.4641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Mimetes fimbriifolius,species,Mimetes fibrifolium,C3,-27.525,NA,19.6300941546322,-33.5,18.5,1997,NA,Lamont_etal,2002
Mimosa bahamensis,species,Mimosa bahamensis,C3,-28.79330291,NA,20.8149327209044,21.15,-89.82,2004,NA,unpub,NA
Mimosa claussenii,species,Mimosa claussenii,C3,-29.836,NA,21.8822035476905,-15.15,-47.51,2000,NA,unpub,NA
Mimosa lanuginosa,species,Mimosa lanuginosa,C3,-30.206,NA,22.2522035476905,-15.15,-47.51,2000,NA,unpub,NA
Erythranthe eastwoodiae,species,Mimulus eastwoodiae,C3,-32.1,NA,24.4828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Minquartia guianensis,species,Minquartia guianensis,C3,-32.48,NA,24.5336236648218,-8.45,-63.23,2000,NA,unpub,NA
