Species,Temp,CO2,Potnum,Replicate,AirSpace (%),Pali (%),Pali2Air,EpiT (um),LaminaT (um),PaliCellL (um),PaliCellW (um),PaliLayNum,EpiDen (mm-2),StomDen (mm-2),SI (%)
E. sideroxylon,Elv,640,554,2,,,,,,36.15091,9.512533,,,,
E. sideroxylon,Elv,640,554,2,,,,,,31.40268,10.4718,,,,
E. sideroxylon,Elv,640,554,2,,,,,,44.31492,11.84229,,,,
E. sideroxylon,Elv,640,554,2,,,,,,30.76762,8.30878,,,,
E. sideroxylon,Elv,640,554,2,,,,,,39.46915,9.940736,,,,
E. sideroxylon,Elv,640,558,1,29.90308694,70.09691306,2.34413635,16.25013,277.5104,24.11428,10.4718,5,1480.263158,309.2105263,17.27941176
E. sideroxylon,Elv,640,558,1,34.52427389,65.47572611,1.896512764,17.6559,276.5589,31.19487,8.163305,6,1750,335.5263158,16.08832808
E. sideroxylon,Elv,640,558,1,36.71160009,63.28839991,1.723934663,16.59124,258.3982,29.29721,10.91465,6,1532.894737,296.0526316,16.18705036
E. sideroxylon,Elv,640,558,1,29.83312611,70.16687389,2.35197859,16.63996,274.0588,29.20944,7.431599,6,1434.210526,263.1578947,15.50387597
E. sideroxylon,Elv,640,558,1,26.33511363,73.66488637,2.79721164,17.7467,268.3357,26.76305,10.83069,6,1677.631579,250,12.96928328
E. sideroxylon,Elv,640,558,1,,,,15.51753,266.3312,38.29227,8.107199,,1519.736842,197.3684211,11.49425287
E. sideroxylon,Elv,640,558,1,,,,20.0784,269.0551,24.4059,8.444999,,,,
E. sideroxylon,Elv,640,558,1,,,,14.56316,273.8589,30.78616,7.500376,,,,
E. sideroxylon,Elv,640,558,1,,,,18.69816,254.8302,31.6452,9.661315,,,,
E. sideroxylon,Elv,640,558,1,,,,15.31781,253.1111,27.29708,7.857026,,,,
E. sideroxylon,Elv,640,558,1,,,,,254.5147,29.38083,8.47198,,,,
E. sideroxylon,Elv,640,558,1,,,,,251.7333,38.27141,10.00367,,,,
E. sideroxylon,Elv,640,558,1,,,,,252.4042,40.9867,9.095542,,,,
E. sideroxylon,Elv,640,558,1,,,,,239.7466,31.29712,7.462245,,,,
E. sideroxylon,Elv,640,558,1,,,,,250.7268,27.75104,8.782799,,,,
E. sideroxylon,Elv,640,558,1,,,,,239.1633,31.19853,8.612243,,,,
E. sideroxylon,Elv,640,558,1,,,,,248.6437,33.972,8.92457,,,,
E. sideroxylon,Elv,640,558,1,,,,,252.1083,33.12507,9.095542,,,,
E. sideroxylon,Elv,640,558,1,,,,,249.0252,27.41388,9.512533,,,,
E. sideroxylon,Elv,640,558,1,,,,,258.8738,30.16839,9.410018,,,,
E. sideroxylon,Elv,640,558,1,,,,,257.8323,31.29895,8.47198,,,,
E. sideroxylon,Elv,640,558,1,,,,,275.1816,26.22033,8.789292,,,,
E. sideroxylon,Elv,640,558,1,,,,,271.0579,35.93563,9.145587,,,,
E. sideroxylon,Elv,640,558,1,,,,,273.6188,30.21375,8.451752,,,,
E. sideroxylon,Elv,640,558,1,,,,,257.4177,27.43468,7.125898,,,,
E. sideroxylon,Elv,640,558,1,,,,,,29.41964,9.836883,,,,
E. sideroxylon,Elv,640,558,1,,,,,,37.52469,9.095542,,,,
E. sideroxylon,Elv,640,558,1,,,,,,34.87692,6.636716,,,,
E. sideroxylon,Elv,640,558,1,,,,,,27.37014,12.32854,,,,
E. sideroxylon,Elv,640,558,1,,,,,,24.68021,9.848476,,,,
E. sideroxylon,Elv,640,558,1,,,,,,32.72652,8.356709,,,,
E. sideroxylon,Elv,640,558,1,,,,,,32.43759,9.095542,,,,
E. sideroxylon,Elv,640,558,1,,,,,,33.56481,9.126852,,,,
E. sideroxylon,Elv,640,558,1,,,,,,35.13119,10.60713,,,,
E. sideroxylon,Elv,640,558,1,,,,,,33.44902,12.17955,,,,
E. sideroxylon,Elv,640,558,1,,,,,,37.81549,10.34021,,,,
E. sideroxylon,Elv,640,558,1,,,,,,35.96578,8.525685,,,,
E. sideroxylon,Elv,640,558,1,,,,,,33.20936,9.560395,,,,
E. sideroxylon,Elv,640,558,1,,,,,,34.99125,7.769399,,,,
E. sideroxylon,Elv,640,558,1,,,,,,27.56332,8.356709,,,,
E. sideroxylon,Elv,640,558,1,,,,,,32.04652,7.477521,,,,
E. sideroxylon,Elv,640,558,1,,,,,,25.47872,12.17955,,,,
E. sideroxylon,Elv,640,558,1,,,,,,33.82219,8.769797,,,,
E. sideroxylon,Elv,640,558,1,,,,,,35.9864,7.886019,,,,
E. sideroxylon,Elv,640,558,1,,,,,,31.76936,8.246748,,,,
E. sideroxylon,Elv,640,558,1,,,,,,31.80347,9.013627,,,,
E. sideroxylon,Elv,640,558,1,,,,,,27.77365,7.462245,,,,
E. sideroxylon,Elv,640,558,1,,,,,,37.93299,12.73376,,,,
E. sideroxylon,Elv,640,558,1,,,,,,38.89983,,,,,
E. sideroxylon,Elv,640,558,1,,,,,,31.79808,,,,,
E. sideroxylon,Elv,640,558,2,30.83247563,69.16752437,2.243333464,18.94922,278.3504,35.80361,5.742599,6,1697.368421,190.7894737,10.10452962
E. sideroxylon,Elv,640,558,2,31.31399752,68.68600248,2.193460047,17.0379,280.4033,36.95013,8.029413,6,1335.526316,151.3157895,10.17699115
E. sideroxylon,Elv,640,558,2,24.85863751,75.14136249,3.022746619,19.13941,272.2676,34.84747,12.94704,6,1467.105263,184.2105263,11.15537849
E. sideroxylon,Elv,640,558,2,32.01536883,67.98463117,2.123499858,17.63955,283.0965,34.9178,10.33469,6,1605.263158,236.8421053,12.85714286
E. sideroxylon,Elv,640,558,2,26.702994,73.297006,2.744898419,16.07303,274.2944,32.20989,9.013627,6,1434.210526,256.5789474,15.17509728
E. sideroxylon,Elv,640,558,2,,,,15.99341,274.4133,33.14745,9.749494,,1500,269.7368421,15.24163569
E. sideroxylon,Elv,640,558,2,,,,16.15975,281.7543,31.40268,8.505585,,,,
E. sideroxylon,Elv,640,558,2,,,,16.82094,276.9968,39.09733,9.013627,,,,
E. sideroxylon,Elv,640,558,2,,,,18.20499,266.8697,41.67416,10.73545,,,,
E. sideroxylon,Elv,640,558,2,,,,16.86211,272.2676,29.8356,8.886129,,,,
E. sideroxylon,Elv,640,558,2,,,,,259.2869,29.74366,8.30878,,,,
E. sideroxylon,Elv,640,558,2,,,,,256.2029,26.70543,9.819467,,,,
E. sideroxylon,Elv,640,558,2,,,,,265.7522,31.32081,8.30878,,,,
E. sideroxylon,Elv,640,558,2,,,,,258.0765,29.8356,9.802021,,,,
E. sideroxylon,Elv,640,558,2,,,,,256.9847,34.29793,8.444999,,,,
E. sideroxylon,Elv,640,558,2,,,,,254.3892,37.92999,9.458399,,,,
E. sideroxylon,Elv,640,558,2,,,,,256.6728,27.50945,9.796199,,,,
E. sideroxylon,Elv,640,558,2,,,,,269.5711,30.04901,9.536494,,,,
E. sideroxylon,Elv,640,558,2,,,,,255.1872,27.04088,9.410018,,,,
E. sideroxylon,Elv,640,558,2,,,,,258.7486,31.55312,9.512533,,,,
E. sideroxylon,Elv,640,558,2,,,,,257.8722,33.72929,10.94076,,,,
E. sideroxylon,Elv,640,558,2,,,,,257.9421,36.19665,9.848476,,,,
E. sideroxylon,Elv,640,558,2,,,,,262.1197,35.21068,6.963924,,,,
E. sideroxylon,Elv,640,558,2,,,,,269.3136,34.56141,8.114233,,,,
E. sideroxylon,Elv,640,558,2,,,,,262.586,34.53664,10.15649,,,,
E. sideroxylon,Elv,640,558,2,,,,,,30.52187,9.176726,,,,
E. sideroxylon,Elv,640,558,2,,,,,,34.58946,7.462245,,,,
E. sideroxylon,Elv,640,558,2,,,,,,33.39439,12.73376,,,,
E. sideroxylon,Elv,640,558,2,,,,,,36.24548,9.602079,,,,
E. sideroxylon,Elv,640,558,2,,,,,,33.94847,9.458399,,,,
E. sideroxylon,Elv,640,558,2,,,,,,29.79541,7.252872,,,,
E. sideroxylon,Elv,640,558,2,,,,,,31.26064,9.458399,,,,
E. sideroxylon,Elv,640,558,2,,,,,,33.2437,10.27378,,,,
E. sideroxylon,Elv,640,558,2,,,,,,34.49201,9.294104,,,,
E. sideroxylon,Elv,640,558,2,,,,,,28.8102,8.451752,,,,
E. sideroxylon,Elv,640,558,2,,,,,,29.95773,9.888946,,,,
E. sideroxylon,Elv,640,558,2,,,,,,30.17217,8.789292,,,,
E. sideroxylon,Elv,640,558,2,,,,,,33.67511,11.84229,,,,
E. sideroxylon,Elv,640,558,2,,,,,,30.80654,9.120599,,,,
E. sideroxylon,Elv,640,558,2,,,,,,29.63413,10.8096,,,,
E. sideroxylon,Elv,640,558,2,,,,,,34.33783,8.789292,,,,
E. sideroxylon,Elv,640,558,2,,,,,,40.80814,8.1353,,,,
E. sideroxylon,Elv,640,558,2,,,,,,36.7069,10.8096,,,,
E. sideroxylon,Elv,640,558,2,,,,,,35.55736,8.808745,,,,
E. sideroxylon,Elv,640,558,2,,,,,,36.65246,10.04351,,,,
E. sideroxylon,Elv,640,558,2,,,,,,30.09454,10.68217,,,,
E. sideroxylon,Elv,640,558,2,,,,,,41.90898,9.934995,,,,
E. sideroxylon,Elv,640,558,2,,,,,,33.44902,8.612243,,,,
E. sideroxylon,Elv,640,558,2,,,,,,32.10699,9.013627,,,,
E. sideroxylon,Elv,640,558,2,,,,,,31.76936,8.029413,,,,
E. sideroxylon,Elv,640,561,1,25.65106308,74.34893692,2.898473902,17.04157,278.3603,40.28326,9.126852,6,1552.631579,289.4736842,15.71428571
E. sideroxylon,Elv,640,561,1,22.82226055,77.17773945,3.381686897,15.28303,264.2295,34.31954,9.608019,6,1500,315.7894737,17.39130435
E. sideroxylon,Elv,640,561,1,16.78611352,83.21388648,4.957305121,15.40185,267.7558,30.08127,8.219028,6,1809.210526,302.6315789,14.33021807
E. sideroxylon,Elv,640,561,1,15.89802208,84.10197792,5.290090648,13.98932,268.3561,39.48938,9.275669,6,1467.105263,388.1578947,20.92198582
E. sideroxylon,Elv,640,561,1,20.17127423,79.82872577,3.957545016,15.89337,264.7981,36.49803,7.717823,6,1578.947368,394.7368421,20
E. sideroxylon,Elv,640,561,1,,,,16.15095,265.5116,35.31585,12.69337,,1546.052632,361.8421053,18.96551724
E. sideroxylon,Elv,640,561,1,,,,15.41251,261.513,36.26436,9.095542,,,,
E. sideroxylon,Elv,640,561,1,,,,16.58516,269.649,27.32632,10.04351,,,,
E. sideroxylon,Elv,640,561,1,,,,18.83564,264.2459,34.15791,10.58021,,,,
E. sideroxylon,Elv,640,561,1,,,,15.2224,264.9394,34.92597,10.13963,,,,
E. sideroxylon,Elv,640,561,1,,,,,266.1872,33.10612,7.439272,,,,
E. sideroxylon,Elv,640,561,1,,,,,269.5855,38.76466,9.013627,,,,
E. sideroxylon,Elv,640,561,1,,,,,258.7556,32.51489,5.446861,,,,
E. sideroxylon,Elv,640,561,1,,,,,259.4383,29.33224,9.819467,,,,
E. sideroxylon,Elv,640,561,1,,,,,248.6657,49.82635,8.225966,,,,
E. sideroxylon,Elv,640,561,1,,,,,256.7315,38.51068,8.552412,,,,
E. sideroxylon,Elv,640,561,1,,,,,249.9756,28.40735,9.464429,,,,
E. sideroxylon,Elv,640,561,1,,,,,256.7715,29.09985,10.07754,,,,
E. sideroxylon,Elv,640,561,1,,,,,254.7334,26.56405,9.512533,,,,
E. sideroxylon,Elv,640,561,1,,,,,261.513,39.66669,10.83069,,,,
E. sideroxylon,Elv,640,561,1,,,,,281.0699,37.75207,8.281268,,,,
E. sideroxylon,Elv,640,561,1,,,,,283.128,26.89702,10.25711,,,,
E. sideroxylon,Elv,640,561,1,,,,,279.161,38.03213,8.505585,,,,
E. sideroxylon,Elv,640,561,1,,,,,286.6582,29.21725,8.769797,,,,
E. sideroxylon,Elv,640,561,1,,,,,294.903,33.03711,9.802021,,,,
E. sideroxylon,Elv,640,561,1,,,,,,28.99772,10.47725,,,,
E. sideroxylon,Elv,640,561,1,,,,,,35.3207,10.00367,,,,
E. sideroxylon,Elv,640,561,1,,,,,,33.14745,9.836883,,,,
E. sideroxylon,Elv,640,561,1,,,,,,28.32891,11.79884,,,,
E. sideroxylon,Elv,640,561,1,,,,,,35.6535,9.095542,,,,
E. sideroxylon,Elv,640,561,1,,,,,,47.14216,8.219028,,,,
E. sideroxylon,Elv,640,561,1,,,,,,39.93761,9.120599,,,,
E. sideroxylon,Elv,640,561,1,,,,,,35.62949,9.176726,,,,
E. sideroxylon,Elv,640,561,1,,,,,,37.84716,8.841071,,,,
E. sideroxylon,Elv,640,561,1,,,,,,29.0822,10.55861,,,,
E. sideroxylon,Elv,640,561,1,,,,,,29.28747,9.464429,,,,
E. sideroxylon,Elv,640,561,1,,,,,,27.40347,9.865841,,,,
E. sideroxylon,Elv,640,561,1,,,,,,41.5645,7.835211,,,,
E. sideroxylon,Elv,640,561,1,,,,,,22.63512,9.726058,,,,
E. sideroxylon,Elv,640,561,1,,,,,,33.44049,12.51684,,,,
E. sideroxylon,Elv,640,561,1,,,,,,31.55312,7.798717,,,,
E. sideroxylon,Elv,640,561,1,,,,,,33.13196,7.907694,,,,
E. sideroxylon,Elv,640,561,1,,,,,,39.80453,7.553436,,,,
E. sideroxylon,Elv,640,561,1,,,,,,28.713,10.18454,,,,
E. sideroxylon,Elv,640,561,1,,,,,,29.57631,9.679015,,,,
E. sideroxylon,Elv,640,561,1,,,,,,20.40547,9.608019,,,,
E. sideroxylon,Elv,640,561,1,,,,,,31.49339,7.621114,,,,
E. sideroxylon,Elv,640,561,1,,,,,,22.63512,8.219028,,,,
E. sideroxylon,Elv,640,561,1,,,,,,21.60336,10.79375,,,,
E. sideroxylon,Elv,640,561,1,,,,,,32.33012,8.612243,,,,
E. sideroxylon,Elv,640,561,2,25.62960374,74.37039626,2.901738045,17.4489,286.4552,41.44903,7.157853,6,1282.894737,190.7894737,12.94642857
E. sideroxylon,Elv,640,561,2,28.81174699,71.18825301,2.470806545,17.8724,285.1064,34.02234,9.126852,6,1355.263158,203.9473684,13.08016878
E. sideroxylon,Elv,640,561,2,12.65948131,87.34051869,6.899217794,19.11353,289.1568,35.59745,8.975568,6,1236.842105,164.4736842,11.7370892
E. sideroxylon,Elv,640,561,2,29.58046397,70.41953603,2.380609584,17.83802,289.8324,32.72478,9.819467,6,1559.210526,236.8421053,13.18681319
E. sideroxylon,Elv,640,561,2,22.90059118,77.09940882,3.366699498,15.92387,286.4544,40.313,11.04456,6,1460.526316,256.5789474,14.94252874
E. sideroxylon,Elv,640,561,2,,,,15.74205,287.1427,44.16791,9.458399,,1355.263158,250,15.57377049
E. sideroxylon,Elv,640,561,2,,,,17.33523,289.1765,31.93594,10.27378,,,,
E. sideroxylon,Elv,640,561,2,,,,16.41385,285.782,32.8657,11.0652,,,,
E. sideroxylon,Elv,640,561,2,,,,16.29876,293.886,40.23366,10.33469,,,,
E. sideroxylon,Elv,640,561,2,,,,13.71348,293.2104,36.95013,9.940736,,,,
E. sideroxylon,Elv,640,561,2,,,,,286.2774,36.37746,9.095542,,,,
E. sideroxylon,Elv,640,561,2,,,,,292.2382,34.62079,8.789292,,,,
E. sideroxylon,Elv,640,561,2,,,,,297.9158,34.51516,8.47198,,,,
E. sideroxylon,Elv,640,561,2,,,,,308.0765,39.8203,12.17955,,,,
E. sideroxylon,Elv,640,561,2,,,,,293.2734,32.7666,10.02646,,,,
E. sideroxylon,Elv,640,561,2,,,,,285.1136,39.96046,11.16785,,,,
E. sideroxylon,Elv,640,561,2,,,,,284.8709,33.50356,8.343043,,,,
E. sideroxylon,Elv,640,561,2,,,,,277.3368,24.6038,10.4718,,,,
E. sideroxylon,Elv,640,561,2,,,,,285.9137,35.88479,9.673118,,,,
E. sideroxylon,Elv,640,561,2,,,,,293.8984,30.43388,8.789292,,,,
E. sideroxylon,Elv,640,561,2,,,,,262.8301,46.7923,11.66266,,,,
E. sideroxylon,Elv,640,561,2,,,,,270.9366,26.48662,11.72609,,,,
E. sideroxylon,Elv,640,561,2,,,,,277.6847,22.32804,14.10694,,,,
E. sideroxylon,Elv,640,561,2,,,,,279.7057,36.49647,7.165819,,,,
E. sideroxylon,Elv,640,561,2,,,,,283.0836,25.43165,9.095542,,,,
E. sideroxylon,Elv,640,561,2,,,,,,25.56813,12.23563,,,,
E. sideroxylon,Elv,640,561,2,,,,,,45.94576,8.918175,,,,
E. sideroxylon,Elv,640,561,2,,,,,,42.06796,8.658492,,,,
E. sideroxylon,Elv,640,561,2,,,,,,38.79409,10.66614,,,,
E. sideroxylon,Elv,640,561,2,,,,,,37.92999,10.75138,,,,
E. sideroxylon,Elv,640,561,2,,,,,,37.60671,10.79375,,,,
E. sideroxylon,Elv,640,561,2,,,,,,39.41852,12.51684,,,,
E. sideroxylon,Elv,640,561,2,,,,,,32.76834,11.88077,,,,
E. sideroxylon,Elv,640,561,2,,,,,,23.84064,10.48813,,,,
E. sideroxylon,Elv,640,561,2,,,,,,41.95388,7.798717,,,,
E. sideroxylon,Elv,640,561,2,,,,,,46.7923,12.40237,,,,
E. sideroxylon,Elv,640,561,2,,,,,,42.32621,10.27378,,,,
E. sideroxylon,Elv,640,561,2,,,,,,42.09643,12.50316,,,,
E. sideroxylon,Elv,640,561,2,,,,,,29.61294,12.07133,,,,
E. sideroxylon,Elv,640,561,2,,,,,,45.84756,10.878,,,,
E. sideroxylon,Elv,640,561,2,,,,,,41.21159,10.02646,,,,
E. sideroxylon,Elv,640,561,2,,,,,,30.8195,7.252872,,,,
E. sideroxylon,Elv,640,561,2,,,,,,31.48071,7.462245,,,,
E. sideroxylon,Elv,640,561,2,,,,,,29.74366,8.451752,,,,
E. sideroxylon,Elv,640,561,2,,,,,,29.75134,9.934995,,,,
E. sideroxylon,Elv,640,561,2,,,,,,32.20458,7.621114,,,,
E. sideroxylon,Elv,640,561,2,,,,,,25.33725,6.409303,,,,
E. sideroxylon,Elv,640,561,2,,,,,,28.43345,10.22368,,,,
E. sideroxylon,Elv,640,561,2,,,,,,29.28163,8.343043,,,,
E. sideroxylon,Elv,640,561,2,,,,,,32.35129,9.934995,,,,
E. sideroxylon,Elv,640,590,1,29.7121647,70.2878353,2.365624854,16.96206,317.5327,34.15791,7.165819,6,1401.315789,203.9473684,12.70491803
E. sideroxylon,Elv,640,590,1,21.88625339,78.11374661,3.569078053,17.08872,307.4247,31.70644,8.225966,6,1578.947368,171.0526316,9.77443609
E. sideroxylon,Elv,640,590,1,37.25728014,62.74271986,1.68403919,20.7011,302.1631,32.39535,10.12273,6,1519.736842,184.2105263,10.81081081
E. sideroxylon,Elv,640,590,1,24.19429464,75.80570536,3.133205844,17.03829,310.2247,31.47346,10.91465,6,1315.789474,177.6315789,11.89427313
E. sideroxylon,Elv,640,590,1,26.58263124,73.41736876,2.761854841,18.70518,314.8477,37.96156,7.165819,6,1664.473684,184.2105263,9.964412811
E. sideroxylon,Elv,640,590,1,,,,16.26415,321.5884,31.29895,10.40621,,1388.157895,184.2105263,11.71548117
E. sideroxylon,Elv,640,590,1,,,,18.66527,306.7231,32.87611,10.90419,,,,
E. sideroxylon,Elv,640,590,1,,,,16.48757,306.0587,31.41721,8.343043,,,,
E. sideroxylon,Elv,640,590,1,,,,18.83699,304.047,34.54325,9.836883,,,,
E. sideroxylon,Elv,640,590,1,,,,17.81956,299.3396,34.33783,7.798717,,,,
E. sideroxylon,Elv,640,590,1,,,,,312.8035,44.33295,7.292099,,,,
E. sideroxylon,Elv,640,590,1,,,,,291.8662,32.3054,10.79375,,,,
E. sideroxylon,Elv,640,590,1,,,,,276.341,33.48993,8.47198,,,,
E. sideroxylon,Elv,640,590,1,,,,,297.3131,32.45693,8.789292,,,,
E. sideroxylon,Elv,640,590,1,,,,,281.0504,32.76834,8.789292,,,,
E. sideroxylon,Elv,640,590,1,,,,,259.8953,37.15799,9.145587,,,,
E. sideroxylon,Elv,640,590,1,,,,,283.953,33.88792,6.963924,,,,
E. sideroxylon,Elv,640,590,1,,,,,276.2287,30.21375,9.819467,,,,
E. sideroxylon,Elv,640,590,1,,,,,282.0425,32.90387,7.553436,,,,
E. sideroxylon,Elv,640,590,1,,,,,295.0647,35.78926,7.886019,,,,
E. sideroxylon,Elv,640,590,1,,,,,284.4476,42.1939,10.18454,,,,
E. sideroxylon,Elv,640,590,1,,,,,285.8075,28.83989,10.66614,,,,
E. sideroxylon,Elv,640,590,1,,,,,312.1389,32.09811,9.554425,,,,
E. sideroxylon,Elv,640,590,1,,,,,306.7253,32.05542,11.60873,,,,
E. sideroxylon,Elv,640,590,1,,,,,302.0302,42.90059,10.13963,,,,
E. sideroxylon,Elv,640,590,1,,,,,,33.26601,8.444999,,,,
E. sideroxylon,Elv,640,590,1,,,,,,40.28893,6.228723,,,,
E. sideroxylon,Elv,640,590,1,,,,,,28.72094,7.431599,,,,
E. sideroxylon,Elv,640,590,1,,,,,,37.19636,8.886129,,,,
E. sideroxylon,Elv,640,590,1,,,,,,34.15958,7.125898,,,,
E. sideroxylon,Elv,640,590,1,,,,,,38.43504,8.552412,,,,
E. sideroxylon,Elv,640,590,1,,,,,,33.72083,10.36226,,,,
E. sideroxylon,Elv,640,590,1,,,,,,36.04501,8.451752,,,,
E. sideroxylon,Elv,640,590,1,,,,,,34.79995,10.00367,,,,
E. sideroxylon,Elv,640,590,1,,,,,,38.88369,9.126852,,,,
E. sideroxylon,Elv,640,590,1,,,,,,36.15091,10.94076,,,,
E. sideroxylon,Elv,640,590,1,,,,,,26.63698,10.27378,,,,
E. sideroxylon,Elv,640,590,1,,,,,,30.57789,10.22368,,,,
E. sideroxylon,Elv,640,590,1,,,,,,35.83228,8.68481,,,,
E. sideroxylon,Elv,640,590,1,,,,,,31.44444,10.60713,,,,
E. sideroxylon,Elv,640,590,1,,,,,,34.37768,7.769399,,,,
E. sideroxylon,Elv,640,590,1,,,,,,31.44444,10.60175,,,,
E. sideroxylon,Elv,640,590,1,,,,,,42.78873,10.878,,,,
E. sideroxylon,Elv,640,590,1,,,,,,33.44049,9.220144,,,,
E. sideroxylon,Elv,640,590,1,,,,,,39.63791,12.53961,,,,
E. sideroxylon,Elv,640,590,1,,,,,,26.17023,10.48813,,,,
E. sideroxylon,Elv,640,590,1,,,,,,36.85736,10.99797,,,,
E. sideroxylon,Elv,640,590,1,,,,,,26.40248,8.789292,,,,
E. sideroxylon,Elv,640,590,1,,,,,,28.87943,10.57481,,,,
E. sideroxylon,Elv,640,590,1,,,,,,42.78873,11.823,,,,
E. sideroxylon,Elv,640,590,2,27.10774828,72.89225172,2.688982167,18.1515,331.7753,46.76425,9.220144,6,1572.368421,197.3684211,11.15241636
E. sideroxylon,Elv,640,590,2,27.83221034,72.16778966,2.592959337,17.91532,331.7753,40.40206,8.886129,6,1486.842105,184.2105263,11.02362205
E. sideroxylon,Elv,640,590,2,25.60573311,74.39426689,2.905375392,18.94243,330.3684,35.40459,9.512533,6,1427.631579,177.6315789,11.06557377
E. sideroxylon,Elv,640,590,2,25.71831672,74.28168328,2.888279358,17.09535,319.5937,35.50919,7.125898,6,1381.578947,144.7368421,9.482758621
E. sideroxylon,Elv,640,590,2,,,,17.85478,333.7525,34.28461,10.83069,6,1473.684211,203.9473684,12.15686275
E. sideroxylon,Elv,640,590,2,,,,17.41588,329.6934,32.96104,9.126852,,1269.736842,164.4736842,11.46788991
E. sideroxylon,Elv,640,590,2,,,,18.37224,328.3416,40.87519,8.107199,,,,
E. sideroxylon,Elv,640,590,2,,,,17.29299,329.0234,28.24016,12.20295,,,,
E. sideroxylon,Elv,640,590,2,,,,21.86964,302.6695,28.55359,7.776739,,,,
E. sideroxylon,Elv,640,590,2,,,,17.095,299.3098,31.72084,7.500376,,,,
E. sideroxylon,Elv,640,590,2,,,,,306.0475,33.31228,12.17955,,,,
E. sideroxylon,Elv,640,590,2,,,,,304.0267,25.55251,10.13963,,,,
E. sideroxylon,Elv,640,590,2,,,,,309.4277,33.79519,6.346685,,,,
E. sideroxylon,Elv,640,590,2,,,,,299.9854,38.84846,8.68481,,,,
E. sideroxylon,Elv,640,590,2,,,,,305.4974,39.46915,7.798717,,,,
E. sideroxylon,Elv,640,590,2,,,,,287.2094,34.35776,10.81488,,,,
E. sideroxylon,Elv,640,590,2,,,,,278.5316,38.49289,8.808745,,,,
E. sideroxylon,Elv,640,590,2,,,,,275.3009,38.67478,10.36226,,,,
E. sideroxylon,Elv,640,590,2,,,,,272.5382,27.09989,9.294104,,,,
E. sideroxylon,Elv,640,590,2,,,,,278.3677,40.28893,7.907694,,,,
E. sideroxylon,Elv,640,590,2,,,,,291.8599,35.46739,8.841071,,,,
E. sideroxylon,Elv,640,590,2,,,,,289.1765,35.04339,11.00316,,,,
E. sideroxylon,Elv,640,590,2,,,,,285.1424,35.13119,7.769399,,,,
E. sideroxylon,Elv,640,590,2,,,,,278.7805,32.94545,11.82782,,,,
E. sideroxylon,Elv,640,590,2,,,,,276.6002,32.76834,14.20367,,,,
E. sideroxylon,Elv,640,590,2,,,,,,38.05013,11.4852,,,,
E. sideroxylon,Elv,640,590,2,,,,,,42.98562,10.00367,,,,
E. sideroxylon,Elv,640,590,2,,,,,,41.66047,10.27378,,,,
E. sideroxylon,Elv,640,590,2,,,,,,36.93159,6.636716,,,,
E. sideroxylon,Elv,640,590,2,,,,,,39.52259,10.47725,,,,
E. sideroxylon,Elv,640,590,2,,,,,,38.72343,9.819467,,,,
E. sideroxylon,Elv,640,590,2,,,,,,29.09397,7.769399,,,,
E. sideroxylon,Elv,640,590,2,,,,,,38.89983,8.782799,,,,
E. sideroxylon,Elv,640,590,2,,,,,,28.44348,10.27378,,,,
E. sideroxylon,Elv,640,590,2,,,,,,34.31788,11.02905,,,,
E. sideroxylon,Elv,640,590,2,,,,,,43.19879,10.73545,,,,
E. sideroxylon,Elv,640,590,2,,,,,,31.53141,7.717823,,,,
E. sideroxylon,Elv,640,590,2,,,,,,29.28163,8.219028,,,,
E. sideroxylon,Elv,640,590,2,,,,,,34.444,8.866847,,,,
E. sideroxylon,Elv,640,590,2,,,,,,26.3484,9.536494,,,,
E. sideroxylon,Elv,640,590,2,,,,,,34.28461,6.080399,,,,
E. sideroxylon,Elv,640,590,2,,,,,,25.22893,8.943728,,,,
E. sideroxylon,Elv,640,590,2,,,,,,38.22517,7.101837,,,,
E. sideroxylon,Elv,640,590,2,,,,,,40.23366,8.505585,,,,
E. sideroxylon,Elv,640,590,2,,,,,,32.23468,7.377662,,,,
E. sideroxylon,Elv,640,590,2,,,,,,43.53952,8.343043,,,,
E. sideroxylon,Elv,640,590,2,,,,,,42.64448,7.477521,,,,
E. sideroxylon,Elv,640,590,2,,,,,,41.85722,11.94303,,,,
E. sideroxylon,Elv,640,590,2,,,,,,40.53599,9.013627,,,,
E. sideroxylon,Elv,640,590,2,,,,,,24.22052,9.120599,,,,
E. sideroxylon,Elv,640,597,1,15.24760984,84.75239016,5.558404959,16.55608,224.9839,33.15606,8.789292,6,1105.263158,210.5263158,16
E. sideroxylon,Elv,640,597,1,11.52639593,88.47360407,7.675738765,21.16633,231.9237,34.45725,11.49016,6,973.6842105,164.4736842,14.45086705
E. sideroxylon,Elv,640,597,1,7.052748336,92.94725166,13.17886974,16.52361,220.5107,38.84112,10.18454,6,1250,210.5263158,14.41441441
E. sideroxylon,Elv,640,597,1,8.869299206,91.13070079,10.27484795,16.01691,230.2755,34.80815,9.848476,6,1210.526316,250,17.11711712
E. sideroxylon,Elv,640,597,1,15.8916123,84.1083877,5.292627714,19.2454,236.1335,26.40248,7.553436,7,1184.210526,250,17.43119266
E. sideroxylon,Elv,640,597,1,,,,15.05744,226.3512,23.76393,9.673118,,1309.210526,236.8421053,15.31914894
E. sideroxylon,Elv,640,597,1,,,,17.92815,225.0975,26.17677,11.89996,,,,
